CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,ESTADO DOS,PROMEDIO_TRES,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_INT,VECES_INT,CREDITOS_INT,NOTA_EYB,VECES_EYB,CREDITOS_EYB,NOTA_ASES,VECES_ASES,CREDITOS_ASES,NOTA_TOP,VECES_TOP,CREDITOS_TOP
0,17,0,17,1,0,6,2,3,16,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,16,1,3
3,17,0,17,3,0,6,2,3,0,0,0,3,0,0,3,0,0,3,9,2,2,10,2,3,8,2,3
0,17,17,0,6,6,0,1,1,36.16666667,39,1,3,31,1,3,31,1,3,33,1,2,38,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
5,17,0,17,5,0,6,2,3,0,5,2,3,11,2,3,1,2,3,0,0,2,10,2,3,15,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,40.11111111,40,1,3,40,2,3,45,2,3,41,1,2,32,1,3,43,1,3
2,17,17,0,6,6,0,1,1,37.33333333,34,1,3,31,2,3,33,2,3,30,1,2,45,1,3,39,1,3
0,17,2,15,1,1,5,2,3,28,0,0,3,0,0,3,0,0,3,37,1,2,0,0,3,0,0,3
0,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,7,1,3,0,0,3
3,17,17,0,6,6,0,1,1,36.11111111,32,1,3,30,2,3,32,2,3,42,1,2,40,2,3,32,1,3
0,17,2,15,1,1,5,2,3,0,0,0,3,0,0,3,0,0,3,43,1,2,0,0,3,0,0,3
0,17,5,12,4,2,4,2,3,17,10,1,3,0,0,3,0,0,3,42,1,2,18,1,3,30,1,3
1,17,3,14,3,1,5,2,3,18,12,1,3,0,0,3,0,0,3,0,0,2,33,1,3,25,2,3
2,17,17,0,6,6,0,1,1,33.38888889,33,2,3,38,1,3,32,2,3,47,1,2,34,1,3,37,1,3
1,17,17,0,6,6,0,1,1,36.77777778,36,1,3,36,1,3,32,2,3,40,1,2,35,1,3,39,1,3
0,17,0,17,2,0,6,2,3,20,0,0,3,0,0,3,0,0,3,9,1,2,9,1,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,34.94444444,38,1,3,34,1,3,30,1,3,45,1,2,43,1,3,37,1,3
1,17,17,0,6,6,0,1,1,34.88888889,45,2,3,37,1,3,30,1,3,42,1,2,34,1,3,33,1,3
0,17,3,14,2,1,5,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,37,1,3,14,1,3
2,17,17,0,6,6,0,1,1,36.16666667,35,1,3,32,1,3,49,2,3,40,1,2,33,2,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,8,9,4,3,3,2,3,35.8,41,2,3,0,0,3,0,0,3,38,1,2,0,1,3,30,1,3
1,17,17,0,6,6,0,1,1,35.38888889,38,1,3,33,1,3,41,2,3,42,1,2,34,1,3,37,1,3
1,17,17,0,6,6,0,1,1,37.33333333,42,1,3,36,2,3,30,1,3,44,1,2,36,1,3,38,1,3
0,17,17,0,6,6,0,1,1,35,35,1,3,30,1,3,31,1,3,40,1,2,47,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
4,17,0,17,4,0,6,2,3,0,15,2,3,0,0,3,0,0,3,20,2,2,29,2,3,25,2,3
1,17,17,0,6,6,0,1,1,35.66666667,32,1,3,37,1,3,33,2,3,42,1,2,34,1,3,30,1,3
0,17,17,0,6,6,0,1,1,37.94444444,36,1,3,40,1,3,30,1,3,47,1,2,34,1,3,38,1,3
0,17,17,0,6,6,0,1,1,33.44444444,31,1,3,34,1,3,34,1,3,39,1,2,37,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,35.61111111,36,1,3,32,1,3,36,2,3,42,1,2,35,1,3,33,1,3
0,17,0,17,3,0,6,2,3,9,8,1,3,0,0,3,0,0,3,0,0,2,3,1,3,7,1,3
1,17,17,0,6,6,0,1,1,37.33333333,31,1,3,30,1,3,36,2,3,34,1,2,32,1,3,33,1,3
2,17,17,0,6,6,0,2,3,39.72222222,34,1,3,35,2,3,31,3,3,42,1,2,32,1,3,35,1,3
2,17,17,0,6,6,0,1,1,34.61111111,34,1,3,36,1,3,31,2,3,40,1,2,33,1,3,40,2,3
0,17,17,0,6,6,0,1,1,37.83333333,33,1,3,43,1,3,31,1,3,44,1,2,35,1,3,35,1,3
1,17,17,0,6,6,0,1,1,33.83333333,30,1,3,33,1,3,38,2,3,45,1,2,43,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,36.16666667,38,1,3,31,1,3,30,1,3,43,1,2,47,1,3,35,1,3
0,17,8,9,4,3,3,2,3,20.5,6,1,3,0,0,3,0,0,3,38,1,2,34,1,3,33,1,3
1,17,17,0,6,6,0,1,1,33.38888889,30,1,3,36,2,3,30,1,3,39,1,2,33,1,3,30,1,3
0,17,17,0,6,6,0,1,1,36.61111111,34,1,3,32,1,3,34,1,3,40,1,2,37,1,3,40,1,3
0,17,5,12,3,2,4,2,3,39,0,0,3,0,0,3,0,0,3,42,1,2,33,1,3,23,1,3
0,17,17,0,6,6,0,1,1,35.22222222,38,1,3,41,1,3,36,1,3,42,1,2,46,1,3,40,1,3
2,17,17,0,6,6,0,1,1,34.88888889,40,2,3,30,1,3,30,2,3,42,1,2,30,1,3,32,1,3
0,17,2,15,2,1,5,2,3,10,0,0,3,0,0,3,0,0,3,35,1,2,16,1,3,0,0,3
1,17,17,0,6,6,0,1,1,34.66666667,33,1,3,30,1,3,30,2,3,43,1,2,32,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,2,3,34.66666667,31,1,3,38,3,3,30,1,3,39,1,2,42,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,2,3,35.2,30,2,3,31,1,3,30,3,3,40,1,2,31,1,3,31,1,3
0,17,17,0,6,6,0,1,1,36,35,1,3,38,1,3,30,1,3,42,1,2,41,1,3,38,1,3
0,17,17,0,6,6,0,1,1,36.22222222,37,1,3,37,1,3,38,1,3,42,1,2,31,1,3,34,1,3
1,17,17,0,6,6,0,1,1,34.88888889,36,1,3,32,1,3,31,1,3,31,2,2,35,1,3,30,1,3
0,17,2,15,2,1,5,2,3,35,0,0,3,0,0,3,0,0,3,43,1,2,26,1,3,0,0,3
0,17,17,0,6,6,0,1,1,34.77777778,40,1,3,37,1,3,38,1,3,36,1,2,44,1,3,37,1,3
0,17,17,0,6,6,0,1,1,38.61111111,33,1,3,37,1,3,31,1,3,45,1,2,49,1,3,36,1,3
1,17,0,17,1,0,6,2,3,15,0,0,3,0,0,3,0,0,3,0,0,2,10,2,3,0,0,3
2,17,2,15,4,1,5,2,3,50,0,0,3,20,1,3,11,1,3,30,2,2,24,2,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,35.38888889,32,2,3,36,1,3,30,1,3,41,1,2,38,1,3,30,1,3
0,17,17,0,6,6,0,1,1,37.33333333,46,1,3,33,1,3,32,1,3,44,1,2,36,1,3,31,1,3
0,17,17,0,6,6,0,1,1,33.33333333,32,1,3,30,1,3,30,1,3,35,1,2,30,1,3,32,1,3
1,17,8,9,6,3,3,2,3,19,40,2,3,20,1,3,0,1,3,32,1,2,13,1,3,32,1,3
0,17,17,0,6,6,0,1,1,36.16666667,30,1,3,30,1,3,35,1,3,31,1,2,36,1,3,33,1,3
3,17,17,0,6,6,0,1,1,35.33333333,31,2,3,35,1,3,34,2,3,35,1,2,36,1,3,37,2,3
1,17,17,0,6,6,0,1,1,35.72222222,46,2,3,37,1,3,32,1,3,43,1,2,30,1,3,30,1,3
2,17,17,0,6,6,0,1,1,35.38888889,40,2,3,31,1,3,30,2,3,43,1,2,30,1,3,30,1,3
2,17,17,0,6,6,0,1,1,33.5,32,2,3,35,1,3,30,1,3,40,1,2,33,1,3,36,2,3
1,17,5,12,4,2,4,2,3,15,46,1,3,0,0,3,0,0,3,42,1,2,15,1,3,26,2,3
2,17,0,17,3,0,6,2,3,0,16,2,3,0,0,3,0,0,3,9,1,2,0,0,3,23,2,3
0,17,17,0,6,6,0,1,1,35.77777778,34,1,3,37,1,3,31,1,3,43,1,2,33,1,3,37,1,3
1,17,0,17,2,0,6,2,3,4,0,0,3,0,0,3,0,0,3,25,2,2,12,1,3,0,0,3
0,17,0,17,3,0,6,2,3,0,0,0,3,0,0,3,0,0,3,16,1,2,3,1,3,12,1,3
1,17,17,0,6,6,0,1,1,36.22222222,30,2,3,41,1,3,36,1,3,45,1,2,42,1,3,34,1,3
2,17,17,0,6,6,0,1,1,36.11111111,30,1,3,35,1,3,33,1,3,36,1,2,40,2,3,38,2,3
3,17,17,0,6,6,0,2,3,37.38888889,39,3,3,35,1,3,36,1,3,43,2,2,32,2,3,33,1,3
3,17,17,0,6,6,0,1,1,34.77777778,37,2,3,36,1,3,30,1,3,40,2,2,39,2,3,33,1,3
2,17,3,14,3,1,5,2,3,37.2,22,2,3,0,0,3,0,0,3,0,0,2,28,2,3,32,1,3
2,17,11,6,6,4,2,2,3,28.33333333,6,1,3,30,2,3,18,3,3,38,1,2,38,1,3,33,1,3
3,17,17,0,6,6,0,1,1,37.44444444,32,2,3,33,1,3,40,2,3,43,1,2,32,2,3,35,1,3
0,17,17,0,6,6,0,1,1,41.16666667,35,1,3,30,1,3,34,1,3,36,1,2,42,1,3,42,1,3
2,17,17,0,6,6,0,1,1,35.27777778,42,1,3,30,1,3,43,2,3,47,2,2,37,1,3,31,1,3
2,17,17,0,6,6,0,1,1,38.27777778,39,2,3,30,1,3,33,2,3,36,1,2,31,1,3,36,1,3
0,17,0,17,2,0,6,2,3,35,0,0,3,0,0,3,0,0,3,28,1,2,28,1,3,0,0,3
1,17,8,9,4,3,3,2,3,37.33333333,16,2,3,0,0,3,0,0,3,37,1,2,30,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,35.05555556,43,1,3,30,1,3,33,1,3,37,1,2,36,1,3,32,1,3
0,17,2,15,3,1,5,2,3,0,0,0,3,0,0,3,0,0,3,30,1,2,20,1,3,27,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,40.66666667,31,1,3,44,1,3,30,1,3,43,1,2,33,1,3,36,1,3
0,17,5,12,3,2,4,2,3,0,0,0,3,0,0,3,0,0,3,33,1,2,12,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,38,34,1,3,39,1,3,37,1,3,38,1,2,35,1,3,36,1,3
2,17,17,0,6,6,0,2,3,35.72222222,39,1,3,40,3,3,30,2,3,42,1,2,36,1,3,33,1,3
2,17,17,0,6,6,0,2,3,33.05555556,36,3,3,33,1,3,30,1,3,36,1,2,36,2,3,40,1,3
0,17,17,0,6,6,0,1,1,35.44444444,46,1,3,33,1,3,31,1,3,37,1,2,37,1,3,32,1,3
1,17,17,0,6,6,0,1,1,36.11111111,46,1,3,30,1,3,30,2,3,43,1,2,48,1,3,40,1,3
3,17,17,0,6,6,0,2,3,33.38888889,30,1,3,31,2,3,30,3,3,46,1,2,30,2,3,37,1,3
2,17,9,8,4,3,3,2,3,16.5,2,2,3,47,1,3,34,1,3,0,0,2,0,0,3,35,2,3
1,17,17,0,6,6,0,1,1,34.94444444,33,2,3,41,1,3,37,1,3,43,1,2,32,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,5,12,6,2,4,2,3,38,29,2,3,32,1,3,3,1,3,42,1,2,29,2,3,27,2,3
3,17,17,0,6,6,0,2,3,29.33333333,40,3,3,36,1,3,30,2,3,40,3,2,30,1,3,36,1,3
1,17,17,0,6,6,0,1,1,40.44444444,47,2,3,30,1,3,30,1,3,41,1,2,34,1,3,33,1,3
1,17,17,0,6,6,0,1,1,39.77777778,43,1,3,30,1,3,30,1,3,35,1,2,38,1,3,36,2,3
0,17,2,15,4,1,5,2,3,0,1,1,3,0,0,3,0,0,3,46,1,2,0,1,3,20,1,3
1,17,17,0,6,6,0,1,1,32.88888889,30,2,3,36,1,3,34,1,3,31,1,2,34,1,3,31,1,3
0,17,17,0,6,6,0,1,1,37.88888889,30,1,3,33,1,3,31,1,3,43,1,2,30,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,39.77777778,31,1,3,30,1,3,30,1,3,39,1,2,30,1,3,35,1,3
3,17,8,9,5,3,3,2,3,32,0,0,3,30,2,3,19,1,3,41,1,2,20,2,3,30,2,3
1,17,17,0,6,6,0,1,1,36.16666667,47,2,3,33,1,3,35,1,3,39,1,2,33,1,3,33,1,3
0,17,17,0,6,6,0,1,1,37.83333333,41,1,3,33,1,3,30,1,3,42,1,2,35,1,3,33,1,3
0,17,5,12,2,2,4,2,3,0,0,0,3,0,0,3,0,0,3,36,1,2,0,0,3,32,1,3
0,17,3,14,2,1,5,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,28,1,3,31,1,3
0,17,17,0,6,6,0,1,1,35.83333333,48,1,3,31,1,3,31,1,3,37,1,2,40,1,3,42,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,35.77777778,35,1,3,30,1,3,31,2,3,39,1,2,33,2,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,8,0,0,3,0,0,3,0,0,3,0,1,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,35.2,30,1,3,30,1,3,30,2,3,40,1,2,35,1,3,30,1,3
3,17,17,0,6,6,0,1,1,21.86666667,30,1,3,30,1,3,35,2,3,30,2,2,37,2,3,33,1,3
1,17,17,0,6,6,0,1,1,33.16666667,33,1,3,34,2,3,35,1,3,41,1,2,31,1,3,36,1,3
3,17,17,0,6,6,0,2,3,36.11111111,35,1,3,31,2,3,30,3,3,47,1,2,33,2,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,34.33333333,43,1,3,32,1,3,30,1,3,35,1,2,38,1,3,30,1,3
1,17,14,3,5,5,1,2,3,34.5,32,3,3,0,0,3,31,1,3,31,1,2,36,1,3,30,1,3
0,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,9,1,3
0,17,17,0,6,6,0,1,1,38.77777778,30,1,3,30,1,3,31,1,3,47,1,2,35,1,3,38,1,3
0,17,6,11,3,2,4,2,3,0,21,1,3,0,0,3,0,0,3,0,0,2,38,1,3,30,1,3
1,17,17,0,6,6,0,1,1,36,35,2,3,35,1,3,41,1,3,30,1,2,34,1,3,35,1,3
0,17,5,12,2,2,4,2,3,0,0,0,3,0,0,3,0,0,3,42,1,2,0,0,3,30,1,3
2,17,17,0,6,6,0,1,1,32.05555556,30,1,3,37,1,3,30,2,3,38,1,2,32,2,3,34,1,3
3,17,11,6,6,4,2,1,1,33.11111111,42,1,3,26,2,3,17,2,3,31,1,2,41,2,3,39,1,3
0,17,0,17,3,0,6,2,3,0,10,1,3,0,0,3,0,0,3,0,0,2,4,1,3,11,1,3
2,17,17,0,6,6,0,2,3,32.38888889,31,1,3,37,1,3,31,3,3,35,1,2,30,2,3,32,1,3
0,17,17,0,6,6,0,1,1,36.83333333,37,1,3,43,1,3,30,1,3,42,1,2,39,1,3,38,1,3
2,17,17,0,6,6,0,1,1,38.77777778,35,2,3,34,2,3,31,1,3,40,1,2,31,1,3,35,1,3
4,17,17,0,6,6,0,1,1,36.66666667,35,2,3,33,1,3,34,1,3,34,2,2,38,2,3,32,2,3
0,17,17,0,6,6,0,1,1,36.72222222,33,1,3,33,1,3,30,1,3,42,1,2,33,1,3,37,1,3
0,17,17,0,6,6,0,1,1,35,31,1,3,33,1,3,31,1,3,38,1,2,32,1,3,33,1,3
0,17,2,15,4,1,5,2,3,0,27,1,3,0,0,3,0,0,3,42,1,2,7,1,3,27,1,3
0,17,17,0,6,6,0,1,1,41,39,1,3,43,1,3,41,1,3,42,1,2,46,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,2,3,37.11111111,35,2,3,32,2,3,37,3,3,39,1,2,33,1,3,32,1,3
0,17,2,15,2,1,5,2,3,0,0,0,3,0,0,3,0,0,3,39,1,2,25,1,3,0,0,3
3,17,17,0,6,6,0,2,3,35.27777778,34,2,3,34,2,3,32,3,3,45,1,2,31,1,3,30,1,3
1,17,17,0,6,6,0,1,1,34.05555556,36,1,3,42,1,3,36,2,3,42,1,2,30,1,3,37,1,3
0,17,17,0,6,6,0,1,1,32.88888889,41,1,3,36,1,3,30,1,3,36,1,2,39,1,3,30,1,3
0,17,0,17,3,0,6,2,3,0,0,1,3,0,0,3,0,0,3,0,1,2,1,1,3,0,0,3
2,17,17,0,6,6,0,1,1,36.94444444,30,2,3,33,2,3,36,1,3,33,1,2,30,1,3,30,1,3
0,17,17,0,6,6,0,1,1,41.38888889,41,1,3,37,1,3,39,1,3,40,1,2,40,1,3,40,1,3
1,17,17,0,6,6,0,1,1,38,44,1,3,32,2,3,33,1,3,42,1,2,43,1,3,39,1,3
1,17,17,0,6,6,0,1,1,36.66666667,31,1,3,31,1,3,39,2,3,35,1,2,40,1,3,39,1,3
1,17,17,0,6,6,0,1,1,39.77777778,30,1,3,44,1,3,30,2,3,38,1,2,31,1,3,32,1,3
2,17,17,0,6,6,0,1,1,35.05555556,40,1,3,33,2,3,33,1,3,44,1,2,39,2,3,40,1,3
2,17,17,0,6,6,0,2,3,37.55555556,45,2,3,43,1,3,31,3,3,41,1,2,31,1,3,34,1,3
0,17,17,0,6,6,0,1,1,41.22222222,31,1,3,37,1,3,33,1,3,42,1,2,32,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,39.61111111,34,1,3,38,1,3,34,1,3,44,1,2,37,1,3,41,1,3
2,17,17,0,6,6,0,1,1,37.5,30,1,3,32,2,3,42,2,3,46,1,2,41,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,37.27777778,34,1,3,35,2,3,31,1,3,39,1,2,40,1,3,38,1,3
0,17,17,0,6,6,0,1,1,36.72222222,32,1,3,49,1,3,36,1,3,45,1,2,32,1,3,30,1,3
3,17,5,12,4,2,4,2,3,0,12,2,3,0,0,3,0,0,3,38,2,2,9,2,3,30,1,3
4,17,17,0,6,6,0,1,1,33.16666667,40,2,3,33,2,3,30,2,3,37,1,2,33,2,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,34.11111111,30,1,3,34,1,3,32,2,3,37,1,2,33,2,3,35,1,3
0,17,17,0,6,6,0,1,1,37.72222222,37,1,3,31,1,3,35,1,3,48,1,2,30,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,9,8,3,3,3,2,3,31.2,32,1,3,0,0,3,0,0,3,0,0,2,40,2,3,31,1,3
0,17,8,9,4,3,3,2,3,0,11,1,3,0,0,3,0,0,3,37,1,2,33,1,3,31,1,3
0,17,0,17,3,0,6,2,3,9,19,1,3,0,0,3,0,0,3,0,0,2,6,1,3,26,1,3
0,17,17,0,6,6,0,1,1,38.72222222,39,1,3,40,1,3,34,1,3,33,1,2,38,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,1,1,33.61111111,30,2,3,30,2,3,30,2,3,30,1,2,33,1,3,37,1,3
0,17,0,17,6,0,6,2,3,0,8,1,3,13,1,3,2,1,3,16,1,2,13,1,3,18,1,3
2,17,17,0,6,6,0,1,1,32.61111111,31,1,3,32,1,3,30,2,3,33,1,2,31,2,3,35,1,3
0,17,0,17,3,0,6,2,3,0,7,1,3,0,0,3,0,0,3,0,0,2,4,1,3,27,1,3
4,17,17,0,6,6,0,2,3,34.83333333,33,1,3,33,2,3,36,3,3,37,2,2,36,3,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,0,17,2,0,6,2,3,0,0,0,3,0,0,3,0,0,3,11,1,2,1,1,3,0,0,3
0,17,3,14,3,1,5,2,3,0,14,1,3,0,0,3,0,0,3,0,0,2,25,1,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,0,17,4,0,6,2,3,0,9,1,3,0,0,3,0,0,3,27,1,2,0,1,3,25,1,3
0,17,14,3,6,5,1,1,1,39.88888889,37,1,3,30,1,3,18,1,3,48,1,2,35,1,3,36,1,3
3,17,17,0,6,6,0,2,3,35,32,1,3,35,2,3,32,3,3,36,1,2,30,2,3,33,1,3
0,17,17,0,6,6,0,1,1,39.05555556,32,1,3,34,1,3,30,1,3,30,1,2,41,1,3,38,1,3
0,17,17,0,6,6,0,1,1,36,30,1,3,35,1,3,34,1,3,30,1,2,46,1,3,36,1,3
0,17,6,11,5,2,4,2,3,0,26,1,3,26,1,3,18,1,3,0,0,2,30,1,3,33,1,3
3,17,17,0,6,6,0,2,3,36.27777778,30,3,3,35,1,3,32,2,3,47,1,2,30,1,3,32,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,2,15,4,1,5,2,3,0,0,0,3,5,2,3,16,2,3,36,1,2,9,2,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,37.5,30,1,3,30,1,3,30,1,3,33,1,2,42,1,3,38,1,3
2,17,17,0,6,6,0,1,1,36.16666667,34,2,3,38,2,3,31,1,3,33,1,2,43,1,3,36,1,3
0,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,2,1,3,0,0,3
4,17,17,0,6,6,0,2,3,36.16666667,37,3,3,35,3,3,31,2,3,44,1,2,31,2,3,31,1,3
1,17,17,0,6,6,0,1,1,37.11111111,31,1,3,30,1,3,36,2,3,32,1,2,42,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,5,12,4,2,4,2,3,9,29,2,3,0,0,3,0,0,3,42,1,2,7,2,3,31,1,3
2,17,17,0,6,6,0,1,1,39.44444444,42,2,3,40,1,3,32,2,3,48,1,2,35,1,3,37,1,3
0,17,17,0,6,6,0,1,1,41.88888889,38,1,3,30,1,3,30,1,3,41,1,2,34,1,3,34,1,3
0,17,17,0,6,6,0,1,1,35.72222222,36,1,3,34,1,3,30,1,3,30,1,2,39,1,3,38,1,3
4,17,17,0,6,6,0,2,3,38.94444444,44,2,3,34,1,3,31,3,3,40,1,2,40,2,3,34,2,3
4,17,17,0,6,6,0,2,3,33.66666667,33,3,3,32,1,3,30,3,3,42,2,2,39,2,3,30,1,3
1,17,5,12,3,2,4,2,3,19,0,0,3,0,0,3,0,0,3,41,1,2,31,2,3,21,1,3
1,17,17,0,6,6,0,1,1,40.38888889,39,1,3,45,2,3,37,1,3,40,1,2,36,1,3,40,1,3
3,17,17,0,6,6,0,1,1,25.5,30,2,3,30,1,3,30,1,3,45,1,2,30,2,3,30,2,3
2,17,17,0,6,6,0,1,1,40.88888889,39,1,3,34,1,3,34,2,3,40,1,2,37,2,3,34,1,3
2,17,17,0,6,6,0,1,1,35.83333333,45,1,3,41,2,3,31,2,3,30,1,2,32,1,3,32,1,3
0,17,6,11,5,2,4,2,3,0,45,1,3,31,1,3,18,1,3,0,0,2,20,1,3,26,1,3
3,17,5,12,4,2,4,2,3,31,26,2,3,0,0,3,0,0,3,35,1,2,30,2,3,28,2,3
5,17,17,0,6,6,0,1,1,32.88888889,34,2,3,33,2,3,32,2,3,42,2,2,34,1,3,30,2,3
0,17,0,17,1,0,6,2,3,0,22,1,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,32.5,34,1,3,34,1,3,30,2,3,36,1,2,36,1,3,39,1,3
3,17,17,0,6,6,0,1,1,35.27777778,30,1,3,39,2,3,34,2,3,41,2,2,40,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,40.27777778,35,1,3,34,2,3,30,1,3,31,1,2,37,1,3,40,1,3
0,17,0,17,2,0,6,2,3,8,18,1,3,0,0,3,0,0,3,0,0,2,0,0,3,17,1,3
0,17,17,0,6,6,0,1,1,33.61111111,32,1,3,35,1,3,35,1,3,44,1,2,35,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,2,3,36.5,36,1,3,32,1,3,35,3,3,38,2,2,30,1,3,37,1,3
4,17,17,0,6,6,0,1,1,34.83333333,35,2,3,39,2,3,31,2,3,33,1,2,40,2,3,36,1,3
3,17,6,11,4,2,4,2,3,8,45,2,3,0,0,3,0,0,3,18,2,2,37,1,3,28,2,3
3,17,17,0,6,6,0,2,3,35.05555556,30,3,3,39,1,3,35,2,3,40,1,2,30,1,3,30,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,2,3,37.5,30,3,3,34,1,3,30,1,3,32,1,2,31,2,3,35,1,3
