CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,ESTADO DOS,PROMEDIO_TRES,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_POO,VECES_POO,CREDITOS_POO,NOTA_FIS_DOS,VECES_FIS_DOS,CREDITOS_FIS_DOS,NOTA_MULTI,VECES_MULTI,CREDITOS_MULTI,NOTA_ECUA,VECES_ECUA,CREDITOS_ECUA,NOTA_FOTO,VECES_FOTO,CREDITOS_FOTO,NOTA_SUELOS,VECES_SUELOS,CREDITOS_SUELOS
1,17,17,0,6,6,0,1,1,34.11111111,35,2,1,34,1,3,40,2,3,34,2,3,30,2,3,33,1,2,33,1,3
2,17,17,0,6,6,0,1,1,35.83333333,31,1,1,30,1,3,36,1,3,38,1,3,39,1,3,43,1,2,33,1,3
1,17,17,0,6,6,0,1,1,34.05555556,42,1,1,36,1,3,33,1,3,30,2,3,33,1,3,38,1,2,33,1,3
2,17,17,0,6,6,0,1,1,35.44444444,42,2,1,30,1,3,34,1,3,31,2,3,41,1,3,43,1,2,34,1,3
1,17,14,3,6,5,1,1,1,36.125,0,0,1,43,1,3,0,0,3,0,0,3,0,0,3,32,1,2,32,1,3
1,17,17,0,6,6,0,1,1,40.33333333,40,1,1,48,1,3,32,1,3,40,1,3,40,1,3,46,1,2,38,1,3
2,17,17,0,6,6,0,2,3,36.77777778,42,1,1,38,1,3,40,1,3,30,1,3,36,1,3,43,1,2,34,1,3
0,17,17,0,6,6,0,1,1,36.72222222,38,1,1,42,1,3,30,1,3,37,1,3,39,1,3,34,1,2,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,6,11,3,2,4,2,3,33,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,33,1,3
1,17,17,0,6,6,0,1,1,42.38888889,46,1,1,50,1,3,37,1,3,40,1,3,44,1,3,42,1,2,40,1,3
1,17,17,0,6,6,0,2,3,36.33333333,36,1,1,41,1,3,38,2,3,37,2,3,37,1,3,30,1,2,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,2,15,3,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,35.33333333,36,1,1,41,1,3,36,2,3,30,2,3,34,1,3,33,1,2,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,8,9,3,3,3,2,3,30,30,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,38.72222222,40,1,1,45,1,3,37,1,3,33,2,3,39,1,3,42,1,2,37,1,3
1,17,17,0,6,6,0,1,1,40.38888889,37,1,1,50,1,3,30,1,3,41,2,3,40,1,3,45,1,2,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,46,41,1,1,41,1,3,50,1,3,46,1,3,47,1,3,47,1,2,47,1,3
0,17,17,0,6,6,0,1,1,40.11111111,43,1,1,41,1,3,41,1,3,38,1,3,37,1,3,44,1,2,40,1,3
1,17,11,6,4,4,2,1,1,31,0,0,1,31,1,3,0,0,3,0,0,3,0,0,3,0,0,2,31,1,3
3,17,17,0,6,6,0,2,3,34,45,2,1,43,1,3,35,1,3,30,1,3,30,1,3,30,1,2,31,1,3
1,17,14,3,6,5,1,1,1,35.55555556,30,1,1,25,2,3,0,0,3,0,0,3,0,0,3,40,2,2,45,1,3
0,17,0,17,4,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.11111111,36,1,1,38,1,3,33,1,3,30,1,3,38,1,3,40,1,2,39,1,3
3,17,17,0,6,6,0,1,1,39.94444444,39,3,1,47,3,3,35,1,3,42,2,3,39,1,3,40,1,2,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,38.27777778,40,1,1,45,1,3,32,1,3,34,1,3,44,1,3,41,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,34.72222222,33,1,1,45,1,3,33,1,3,30,1,3,32,1,3,32,1,2,36,1,3
2,17,14,3,6,5,1,1,1,36,36,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,3,2,4,2,3,33,33,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.55555556,34,1,1,47,1,3,39,1,3,32,2,3,40,1,3,45,1,2,38,1,3
0,17,11,6,4,4,2,1,1,26.75,0,0,1,33,1,3,0,0,3,0,0,3,0,0,3,23,1,2,23,1,3
0,17,17,0,6,6,0,1,1,38.94444444,34,1,1,38,1,3,39,1,3,40,1,3,37,1,3,41,1,2,41,1,3
0,17,17,0,6,6,0,1,1,50,0,0,1,50,1,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,11,6,6,4,2,1,1,34.22222222,27,2,1,42,1,3,0,0,3,0,0,3,0,0,3,31,2,2,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,33.11111111,34,1,1,30,1,3,34,1,3,30,1,3,35,2,3,38,1,2,33,1,3
1,17,17,0,6,6,0,1,1,39.22222222,40,1,1,42,1,3,37,1,3,30,2,3,43,1,3,45,1,2,40,1,3
0,17,0,17,2,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,36.44444444,34,1,1,42,2,3,30,1,3,37,2,3,39,1,3,38,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,8,9,4,3,3,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,3,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,3,14,2,1,5,2,3,9,9,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,11,6,5,4,2,1,1,31.11111111,33,1,1,30,1,3,0,0,3,0,0,3,0,0,3,32,1,2,31,1,3
1,17,17,0,6,6,0,1,1,34.44444444,37,2,1,39,1,3,36,1,3,32,1,3,34,1,3,35,1,2,30,1,3
3,17,17,0,6,6,0,2,3,33.55555556,40,1,1,36,2,3,33,1,3,34,1,3,32,2,3,30,1,2,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,43.88888889,41,1,1,42,1,3,43,1,3,43,1,3,45,1,3,46,1,2,46,1,3
1,17,17,0,6,6,0,1,1,38.22222222,30,1,1,47,1,3,30,1,3,37,1,3,42,1,3,41,1,2,36,1,3
2,17,0,17,2,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,33.94444444,42,1,1,32,1,3,30,2,3,30,2,3,30,1,3,43,1,2,39,1,3
0,17,17,0,6,6,0,1,1,40.88888889,41,1,1,44,1,3,43,1,3,34,1,3,36,1,3,46,1,2,44,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,37.55555556,41,1,1,42,1,3,41,1,3,34,1,3,30,1,3,40,1,2,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.5,39,1,1,38,1,3,32,1,3,35,1,3,35,1,3,45,1,2,36,1,3
0,17,3,14,2,1,5,2,3,26,26,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.55555556,35,1,1,47,1,3,35,1,3,37,1,3,40,1,3,37,1,2,42,1,3
1,17,17,0,6,6,0,1,1,38.16666667,38,1,1,47,1,3,36,2,3,34,1,3,35,1,3,44,1,2,35,1,3
2,17,17,0,6,6,0,1,1,35.88888889,30,1,1,42,1,3,37,1,3,30,1,3,36,1,3,41,1,2,33,1,3
0,17,0,17,2,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,25.94117647,0,0,1,33,1,3,30,1,3,16,1,3,24,1,3,18,1,2,32,1,3
0,17,17,0,6,6,0,1,1,36.5,36,1,1,37,1,3,37,1,3,31,1,3,34,1,3,42,1,2,40,1,3
0,17,17,0,6,6,0,1,1,38.44444444,37,1,1,32,1,3,37,1,3,35,2,3,37,1,3,47,1,2,46,1,3
1,17,17,0,6,6,0,1,1,35.44444444,36,2,1,36,2,3,31,1,3,32,1,3,32,1,3,40,1,2,43,1,3
2,17,17,0,6,6,0,1,1,37.55555556,40,2,1,39,1,3,32,1,3,34,1,3,41,1,3,42,1,2,38,1,3
0,17,17,0,6,6,0,1,1,34.05555556,38,1,1,38,2,3,30,1,3,32,2,3,31,2,3,34,2,2,38,1,3
2,17,17,0,6,6,0,1,1,32.61111111,38,1,1,31,1,3,31,3,3,30,3,3,35,3,3,36,1,2,32,1,3
2,17,17,0,6,6,0,1,1,37.22222222,33,2,1,41,3,3,35,2,3,30,2,3,40,1,3,41,1,2,39,1,3
0,17,17,0,6,6,0,1,1,37.61111111,33,1,1,39,1,3,35,1,3,33,1,3,38,1,3,43,1,2,41,1,3
0,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,15,2,6,5,1,1,1,34.94444444,36,1,1,42,2,3,33,1,3,27,3,3,32,1,3,40,1,2,37,1,3
3,17,17,0,6,6,0,2,3,26.88888889,20,2,1,33,1,3,30,1,3,19,1,3,17,1,3,34,1,2,33,1,3
0,17,17,0,6,6,0,1,1,35.77777778,34,1,1,39,1,3,34,1,3,34,2,3,35,1,3,41,1,2,34,1,3
1,17,17,0,6,6,0,1,1,34.83333333,36,1,1,36,1,3,31,1,3,30,1,3,34,1,3,45,1,2,36,1,3
3,17,17,0,6,6,0,1,1,37.22222222,37,1,1,44,1,3,31,1,3,40,1,3,42,1,3,30,1,2,34,1,3
0,17,2,15,5,1,5,2,3,27,27,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
5,17,17,0,6,6,0,2,3,38.11111111,34,1,1,36,1,3,0,0,3,0,0,3,0,0,3,42,1,2,39,1,3
4,17,17,0,6,6,0,1,1,32.55555556,39,1,1,34,1,3,34,2,3,30,2,3,31,2,3,32,1,2,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.66666667,37,1,1,34,1,3,30,1,3,30,3,3,33,1,3,40,1,2,42,1,3
2,17,5,12,6,2,4,2,3,15,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,15,1,3
0,17,0,17,1,0,6,2,3,16,16,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,36.16666667,36,1,1,33,1,3,39,1,3,31,1,3,40,1,3,33,1,2,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
5,17,0,17,5,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,40.11111111,45,2,1,41,1,3,35,1,3,40,1,3,41,1,3,46,1,2,38,1,3
2,17,17,0,6,6,0,1,1,37.33333333,34,1,1,38,1,3,36,1,3,26,2,3,41,1,3,46,1,2,41,1,3
0,17,2,15,1,1,5,2,3,28,28,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,1,0,6,2,3,0,0,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,36.11111111,37,1,1,47,2,3,32,1,3,37,2,3,33,1,3,32,1,2,34,1,3
0,17,2,15,1,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,4,2,4,2,3,17,17,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,3,14,3,1,5,2,3,18,18,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,33.38888889,36,1,1,30,1,3,33,1,3,30,2,3,32,2,3,41,1,2,36,1,3
1,17,17,0,6,6,0,1,1,36.77777778,44,2,1,42,2,3,41,2,3,32,1,3,33,1,3,36,1,2,34,1,3
0,17,0,17,2,0,6,2,3,20,20,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,34.94444444,43,1,1,33,2,3,34,1,3,30,2,3,30,1,3,38,1,2,43,1,3
1,17,17,0,6,6,0,1,1,34.88888889,34,1,1,33,1,3,32,1,3,32,2,3,35,1,3,45,1,2,36,1,3
0,17,3,14,2,1,5,2,3,0,0,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,36.16666667,36,1,1,30,1,3,39,1,3,31,1,3,37,1,3,36,1,2,44,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,8,9,4,3,3,2,3,35.8,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,37,1,2,35,1,3
1,17,17,0,6,6,0,1,1,35.38888889,35,1,1,34,1,3,35,1,3,31,1,3,38,1,3,43,1,2,34,1,3
1,17,17,0,6,6,0,1,1,37.33333333,37,1,1,37,1,3,33,1,3,34,1,3,30,1,3,43,1,2,49,1,3
0,17,17,0,6,6,0,1,1,35,43,1,1,35,2,3,35,1,3,33,2,3,36,1,3,34,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
4,17,0,17,4,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,35.66666667,36,1,1,36,1,3,37,1,3,30,2,3,32,1,3,45,1,2,37,1,3
0,17,17,0,6,6,0,1,1,37.94444444,38,1,1,32,1,3,37,1,3,36,2,3,38,1,3,42,1,2,44,1,3
0,17,17,0,6,6,0,1,1,33.44444444,41,2,1,32,2,3,38,1,3,31,2,3,30,1,3,33,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,35.61111111,31,1,1,39,1,3,32,1,3,31,1,3,38,1,3,41,1,2,36,1,3
0,17,0,17,3,0,6,2,3,9,9,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,37.33333333,43,1,1,38,1,3,36,1,3,30,1,3,38,1,3,43,1,2,39,1,3
2,17,17,0,6,6,0,2,3,39.72222222,34,1,1,40,1,3,41,1,3,42,2,3,40,1,3,36,1,2,40,1,3
2,17,17,0,6,6,0,1,1,34.61111111,38,1,1,38,1,3,36,1,3,31,1,3,30,2,3,42,1,2,32,1,3
0,17,17,0,6,6,0,1,1,37.83333333,45,1,1,32,1,3,43,1,3,31,1,3,43,1,3,39,1,2,37,1,3
1,17,17,0,6,6,0,1,1,33.83333333,43,1,1,30,1,3,32,1,3,35,2,3,33,1,3,37,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,36.16666667,35,1,1,41,1,3,36,1,3,31,2,3,36,1,3,38,1,2,36,1,3
0,17,8,9,4,3,3,2,3,20.5,21,1,1,0,0,3,0,0,3,0,0,3,0,0,3,12,1,2,26,1,3
1,17,17,0,6,6,0,1,1,33.38888889,31,1,1,31,1,3,36,1,3,30,1,3,32,1,3,42,1,2,33,1,3
0,17,17,0,6,6,0,1,1,36.61111111,35,1,1,37,1,3,34,1,3,33,1,3,40,1,3,42,1,2,36,1,3
0,17,5,12,3,2,4,2,3,39,39,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,35.22222222,34,1,1,34,1,3,32,1,3,31,1,3,36,1,3,42,1,2,39,1,3
2,17,17,0,6,6,0,1,1,34.88888889,30,1,1,45,2,3,32,1,3,32,2,3,33,1,3,38,1,2,32,1,3
0,17,2,15,2,1,5,2,3,10,10,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.66666667,38,1,1,37,1,3,32,1,3,30,1,3,42,1,3,32,1,2,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,2,3,34.66666667,30,2,1,34,2,3,33,1,3,39,2,3,39,1,3,33,3,2,31,2,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,2,3,35.2,32,1,1,30,1,3,37,2,3,36,2,3,0,0,3,41,1,2,35,1,3
0,17,17,0,6,6,0,1,1,36,33,1,1,32,2,3,37,1,3,36,2,3,34,1,3,36,1,2,42,1,3
0,17,17,0,6,6,0,1,1,36.22222222,38,1,1,34,1,3,30,1,3,35,2,3,33,1,3,43,2,2,44,1,3
1,17,17,0,6,6,0,1,1,34.88888889,30,2,1,33,1,3,37,2,3,31,2,3,31,1,3,38,1,2,42,1,3
0,17,2,15,2,1,5,2,3,35,35,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,34.77777778,32,1,1,35,1,3,36,1,3,31,1,3,34,1,3,39,1,2,36,1,3
0,17,17,0,6,6,0,1,1,38.61111111,35,1,1,39,1,3,39,1,3,37,2,3,41,1,3,39,1,2,38,1,3
1,17,0,17,1,0,6,2,3,15,15,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,2,15,4,1,5,2,3,50,50,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,35.38888889,35,2,1,38,1,3,41,1,3,31,1,3,31,1,3,40,1,2,33,1,3
0,17,17,0,6,6,0,1,1,37.33333333,34,1,1,43,1,3,36,1,3,30,2,3,41,1,3,40,1,2,36,1,3
0,17,17,0,6,6,0,1,1,33.33333333,36,1,1,30,1,3,35,1,3,30,1,3,31,1,3,42,1,2,34,1,3
1,17,8,9,6,3,3,2,3,19,19,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,36.16666667,33,1,1,42,1,3,32,1,3,40,2,3,36,1,3,39,1,2,30,1,3
3,17,17,0,6,6,0,1,1,35.33333333,32,2,1,35,1,3,32,1,3,40,1,3,36,1,3,38,1,2,33,1,3
1,17,17,0,6,6,0,1,1,35.72222222,38,1,1,40,1,3,35,1,3,30,2,3,37,2,3,43,1,2,31,1,3
2,17,17,0,6,6,0,1,1,35.38888889,32,1,1,34,1,3,37,1,3,31,2,3,37,1,3,40,1,2,36,1,3
2,17,17,0,6,6,0,1,1,33.5,38,1,1,33,1,3,30,1,3,37,2,3,32,1,3,38,1,2,31,1,3
1,17,5,12,4,2,4,2,3,15,0,0,1,15,1,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,35.77777778,40,1,1,34,1,3,32,1,3,32,1,3,38,1,3,41,1,2,38,1,3
1,17,0,17,2,0,6,2,3,4,4,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,3,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.22222222,40,1,1,37,1,3,35,1,3,33,2,3,39,1,3,33,1,2,38,1,3
2,17,17,0,6,6,0,1,1,36.11111111,33,1,1,38,1,3,41,2,3,31,1,3,38,1,3,37,1,2,33,1,3
3,17,17,0,6,6,0,2,3,37.38888889,38,1,1,47,1,3,38,2,3,32,1,3,37,1,3,40,1,2,31,1,3
3,17,17,0,6,6,0,1,1,34.77777778,40,1,1,38,1,3,34,1,3,30,1,3,32,2,3,41,1,2,34,1,3
2,17,3,14,3,1,5,2,3,37.2,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,39,1,2,36,1,3
2,17,11,6,6,4,2,2,3,28.33333333,31,1,1,0,0,3,0,0,3,0,0,3,0,0,3,26,2,2,29,2,3
3,17,17,0,6,6,0,1,1,37.44444444,36,1,1,42,1,3,32,1,3,37,2,3,37,1,3,43,1,2,36,1,3
0,17,17,0,6,6,0,1,1,41.16666667,32,1,1,42,1,3,33,1,3,38,1,3,45,1,3,44,1,2,49,1,3
2,17,17,0,6,6,0,1,1,35.27777778,44,2,1,42,1,3,35,2,3,18,1,3,34,1,3,39,1,2,42,1,3
2,17,17,0,6,6,0,1,1,38.27777778,46,1,1,37,1,3,35,1,3,30,3,3,39,1,3,44,1,2,44,1,3
0,17,0,17,2,0,6,2,3,35,35,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,8,9,4,3,3,2,3,37.33333333,33,1,1,0,0,3,0,0,3,0,0,3,0,0,3,40,1,2,37,2,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,35.05555556,36,1,1,32,1,3,32,1,3,31,1,3,40,1,3,41,1,2,36,1,3
0,17,2,15,3,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,40.66666667,33,1,1,48,1,3,41,1,3,30,1,3,39,1,3,42,1,2,47,1,3
0,17,5,12,3,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,38,33,1,1,45,1,3,32,1,3,31,1,3,38,1,3,42,1,2,43,1,3
2,17,17,0,6,6,0,2,3,35.72222222,31,1,1,35,2,3,42,3,3,32,2,3,34,1,3,39,1,2,35,1,3
2,17,17,0,6,6,0,2,3,33.05555556,37,2,1,30,2,3,30,1,3,30,2,3,40,3,3,30,1,2,36,1,3
0,17,17,0,6,6,0,1,1,35.44444444,41,1,1,32,1,3,30,1,3,31,2,3,39,1,3,45,1,2,37,1,3
1,17,17,0,6,6,0,1,1,36.11111111,34,1,1,34,1,3,39,1,3,30,2,3,36,1,3,44,1,2,37,1,3
3,17,17,0,6,6,0,2,3,33.38888889,32,1,1,31,1,3,36,1,3,31,2,3,31,1,3,37,1,2,36,1,3
2,17,9,8,4,3,3,2,3,16.5,30,1,1,0,0,3,20,2,3,8,2,3,17,2,3,0,1,2,0,0,3
1,17,17,0,6,6,0,1,1,34.94444444,33,1,1,33,1,3,32,1,3,39,2,3,37,1,3,37,1,2,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,5,12,6,2,4,2,3,38,38,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,29.33333333,32,2,1,15,1,3,37,1,3,26,2,3,25,1,3,41,1,2,35,2,3
1,17,17,0,6,6,0,1,1,40.44444444,37,1,1,42,1,3,42,1,3,33,2,3,40,1,3,44,1,2,44,1,3
1,17,17,0,6,6,0,1,1,39.77777778,42,1,1,44,1,3,41,1,3,30,2,3,40,1,3,43,1,2,41,1,3
0,17,2,15,4,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,32.88888889,37,1,1,30,1,3,35,1,3,33,1,3,30,1,3,36,1,2,33,1,3
0,17,17,0,6,6,0,1,1,37.88888889,37,1,1,48,1,3,30,1,3,40,2,3,38,1,3,36,1,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.77777778,38,1,1,50,1,3,36,1,3,30,1,3,37,1,3,42,1,2,45,1,3
3,17,8,9,5,3,3,2,3,32,32,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.16666667,36,1,1,35,1,3,34,1,3,30,2,3,35,1,3,39,1,2,45,1,3
0,17,17,0,6,6,0,1,1,37.83333333,33,1,1,35,1,3,36,1,3,33,1,3,43,1,3,39,1,2,43,1,3
0,17,5,12,2,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,2,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
