CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,PROMEDIO_TRES,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA,NOTA_INT,VECES_INT,CREDITOS_INT,NOTA_HIST,VECES_HIST,CREDITOS_HIST,NOTA_POO,VECES_POO,CREDITOS_POO,NOTA_FIS_DOS,VECES_FIS_DOS,CREDITOS_FIS_DOS,NOTA_CIR_UNO,VECES_CIR_UNO,CREDITOS_CIR_UNO
3,17,8,9,6,3,3,2,3.36111E+14,31,1,3,22.5,2,3,36,1,2,30,1,3,25,2,3,28.5,2,3
3,17,11,6,6,3,3,2,2.40556E+14,31.5,2,3,31,1,3,38,1,2,29,2,3,30,1,3,28,2,3
0,17,17,0,6,6,0,1,3.66111E+14,35,1,3,30,1,3,37,1,2,45,1,3,38,1,3,32,1,3
3,17,17,0,6,3,3,2,3.46111E+14,36,1,3,33,2,3,39,1,2,39,1,3,34,2,3,30,2,3
2,17,12,5,6,4,2,2,3.91667E+14,30,1,3,35,1,3,18,2,2,33,1,3,36,1,3,26,2,3
2,17,14,3,6,4,2,1,33.5,31,1,3,30.5,2,3,40,1,2,37,1,3,28,2,3,32,1,3
0,17,17,0,6,6,0,1,33.5,39,1,3,30,1,3,34,1,2,44,1,3,40,1,3,31,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,6,11,2,2,0,2,2.28333E+14,0,0,3,0,0,3,0,0,2,0,0,3,42,1,3,36,1,3
0,17,9,8,5,5,0,2,2.38889E+14,24,1,3,30,1,3,0,0,2,33,1,3,36,1,3,28,1,3
5,17,2,15,6,1,5,2,0.527777778,12.5,2,3,11,2,3,30,1,2,14,2,3,5,2,3,3.5,2,3
2,17,11,6,6,4,2,2,3.33056E+14,18.66666667,3,3,27.66666667,3,3,41,1,2,37,1,3,31,1,3,30,1,3
1,17,17,0,6,5,1,1,3.18333E+14,34.5,2,3,31,1,3,31,1,2,36,1,3,35,1,3,31,1,3
2,17,11,6,6,4,2,2,1.58611E+14,26.5,2,3,33,1,3,30,1,2,41,1,3,31,1,3,26,2,3
1,17,17,0,6,5,1,1,39,43,1,3,32,1,3,43,1,2,30,1,3,41,1,3,32.5,2,3
0,17,17,0,6,6,0,1,3.66111E+14,37,1,3,38,1,3,38,1,2,42,1,3,50,1,3,43,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
4,17,5,12,6,2,4,2,2.16667E+14,26.5,2,3,27,3,3,36,1,2,40,1,3,18.66666667,3,3,27,3,3
0,17,17,0,6,6,0,1,3.65556E+14,37,1,3,34,1,3,33,1,2,41,1,3,40,1,3,37,1,3
0,17,0,17,2,2,0,2,0,5,1,3,4,1,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,17,0,6,5,1,1,3.88889E+14,34,1,3,33,1,3,37,1,2,35,2,3,35,1,3,34,1,3
2,17,11,6,6,4,2,1,34.5,25.5,2,3,27.5,2,3,41,1,2,41,1,3,37,1,3,30,1,3
2,17,14,3,6,4,2,1,2.58056E+14,31,1,3,29,2,3,43,1,2,36,1,3,35,1,3,31,3,3
1,17,17,0,6,5,1,1,3.51389E+14,30,2,3,31,1,3,30,1,2,38,1,3,42,1,3,34,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,14,3,6,3,3,2,3.05556E+14,39,1,3,30,2,3,30,1,2,32,2,3,36,1,3,26.5,2,3
3,17,8,9,6,3,3,2,6.27778E+14,24.5,2,3,18,2,3,39,1,2,41,1,3,34,1,3,16.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,2,15,4,4,0,2,0,18,1,3,11,1,3,30,1,2,0,0,3,28,1,3,0,0,3
1,17,17,0,6,5,1,1,3.69444E+14,30,1,3,32,1,3,34,1,2,39,1,3,30,2,3,39,1,3
2,17,17,0,6,4,2,1,3.26667E+14,31.5,2,3,30,1,3,42,1,2,46,1,3,34,1,3,29.5,2,3
0,17,17,0,6,6,0,1,3.94444E+14,39,1,3,41,1,3,39,1,2,40,1,3,39,1,3,32,1,3
3,17,11,6,6,3,3,2,3.45833E+14,31,1,3,23.66666667,3,3,34,1,2,44,1,3,24,2,3,31.5,2,3
3,17,3,14,4,1,3,2,8.55556E+14,16.33333333,3,3,24,2,3,0,0,2,0,0,3,35,1,3,24.66666667,3,3
3,17,8,9,6,3,3,2,5.5,18.5,2,3,6,2,3,31,1,2,37,1,3,33,1,3,10,2,3
5,17,2,15,6,1,5,2,1.88889E+14,7,2,3,25,2,3,30,1,2,28.5,2,3,21.5,2,3,25.33333333,3,3
2,17,5,12,6,4,2,2,2,32,1,3,9,1,3,38,1,2,22,3,3,21,1,3,20,3,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,11,6,6,4,2,2,1.55278E+14,30,1,3,30,1,3,37,1,2,48,1,3,8.5,2,3,26.5,2,3
0,17,0,17,1,1,0,2,0,0,1,3,0,0,3,0,0,2,6,1,3,0,0,3,0,1,3
2,17,0,17,5,3,2,2,1.72222E+14,24,1,3,12,2,3,0,0,2,4,1,3,2.5,2,3,2,1,3
0,17,17,0,6,6,0,1,3.80556E+14,43,1,3,33,1,3,37,1,2,43,1,3,38,1,3,31,1,3
0,17,2,15,2,2,0,2,1.88889E+14,0,0,3,0,0,3,41,1,2,0,0,3,0,0,3,4,1,3
3,17,8,9,6,3,3,2,33,19.5,2,3,27.5,2,3,36,1,2,30,1,3,31,1,3,28,2,3
1,17,17,0,6,5,1,1,4.00556E+14,32,1,3,33.5,2,3,36,1,2,41,1,3,35,1,3,35,1,3
0,17,0,17,2,2,0,2,0,13,1,3,0,0,3,0,0,2,0,0,3,0,0,3,10,1,3
2,17,11,6,6,4,2,2,6.11111E+14,30,1,3,21.66666667,3,3,30,1,2,34,1,3,33,1,3,20,2,3
0,17,0,17,2,2,0,2,1.16667E+14,16,1,3,0,0,3,0,0,2,0,0,3,0,0,3,4,1,3
4,17,9,8,6,2,4,2,35,31,1,3,28,2,3,22.5,2,2,35,2,3,36,1,3,28.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,17,0,6,5,1,1,3.53056E+14,33,2,3,35,1,3,32,1,2,38,1,3,36,1,3,30,1,3
0,17,17,0,6,6,0,1,3.28056E+14,43,1,3,35,1,3,41,1,2,33,1,3,32,1,3,31,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,35,38,1,3,34,1,3,32,1,2,38,1,3,30,1,3,30,1,3
3,17,8,9,6,3,3,2,32.25,28.5,2,3,24.5,2,3,39,1,2,34,1,3,37,1,3,28.5,2,3
2,17,2,15,5,3,2,2,0,4,1,3,2,1,3,42,1,2,22,2,3,0,0,3,4,2,3
1,17,14,3,6,5,1,2,3.92778E+14,38,1,3,33,1,3,30,1,2,31,1,3,34,1,3,24,2,3
3,17,11,6,6,3,3,2,3.81667E+14,29,2,3,30,2,3,42,1,2,28.5,2,3,32,1,3,33,1,3
1,17,0,17,3,2,1,2,0,6,1,3,0,0,3,8,1,2,0,0,3,0,0,3,16.5,2,3
2,17,11,6,6,4,2,2,5.83333E+14,10,2,3,32,1,3,38,1,2,30,1,3,33,1,3,9.5,2,3
0,17,0,17,2,2,0,2,0,14,1,3,0,0,3,0,0,2,0,0,3,0,0,3,6,1,3
2,17,14,3,6,4,2,1,3.29444E+14,35,1,3,29,2,3,40,1,2,32,1,3,35,1,3,32.5,2,3
3,17,14,3,6,3,3,2,3.41111E+14,30,2,3,28,2,3,37,1,2,37,1,3,36,1,3,33,2,3
0,17,0,17,3,3,0,2,0,21,1,3,0,0,3,11,1,2,0,0,3,0,0,3,15,1,3
1,17,17,0,6,5,1,2,3.56111E+14,30,1,3,30,1,3,38,1,2,30,1,3,32,1,3,32.5,2,3
4,17,0,17,4,0,4,2,0,1,2,3,0,0,3,8.5,2,2,2,2,3,0,0,3,5.5,2,3
2,17,14,3,6,4,2,1,36,32,1,3,29.5,2,3,37,1,2,42,1,3,30,1,3,28,2,3
0,17,2,15,2,2,0,2,2,0,0,3,0,0,3,35,1,2,0,0,3,0,0,3,14,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,17,0,6,3,3,2,2.99722E+14,30.5,2,3,29.5,2,3,38,1,2,32,2,3,37,1,3,37,1,3
1,17,3,14,4,3,1,2,0,9,1,3,0,0,3,7,1,2,30,1,3,0,0,3,21.5,2,3
0,17,17,0,6,6,0,1,3.37222E+14,32,1,3,39,1,3,36,1,2,33,1,3,37,1,3,30,1,3
4,17,8,9,6,2,4,2,7.83333E+14,26.5,2,3,23,2,3,35,1,2,29.5,2,3,31,1,3,9.333333333,3,3
3,17,8,9,6,3,3,2,9.5,25.5,2,3,5.666666667,3,3,32,1,2,34,1,3,9.666666667,3,3,30,1,3
1,17,17,0,6,5,1,1,3.76111E+14,31,1,3,36,1,3,43,1,2,48,1,3,42,1,3,33.5,2,3
2,17,11,6,6,4,2,1,1.16667E+14,33,1,3,29,2,3,39,1,2,47,1,3,34,1,3,29,2,3
4,17,8,9,6,2,4,2,2.38889E+14,28.33333333,3,3,21,2,3,44,1,2,30,1,3,31,2,3,21.66666667,3,3
2,17,17,0,6,4,2,1,3.95556E+14,37,1,3,33,2,3,37,1,2,30,1,3,35,1,3,30.5,2,3
0,17,0,17,2,2,0,2,0,0,0,3,0,0,3,14,1,2,0,0,3,0,0,3,7,1,3
1,17,17,0,6,5,1,1,3.89444E+14,39,1,3,33.5,2,3,37,1,2,48,1,3,39,1,3,35,1,3
2,17,17,0,6,4,2,1,3.60556E+14,40,1,3,30,2,3,38,1,2,37,1,3,39,1,3,32.5,2,3
0,17,17,0,6,6,0,1,3.83333E+14,33,1,3,33,1,3,38,1,2,38,1,3,39,1,3,40,1,3
2,17,11,6,6,4,2,2,3.40556E+14,25.5,2,3,27.66666667,3,3,34,1,2,34,1,3,36,1,3,31,1,3
0,17,8,9,6,6,0,2,0,23,1,3,20,1,3,30,1,2,32,1,3,34,1,3,17,1,3
3,17,8,9,6,3,3,2,2.23333E+14,30,1,3,30,1,3,37,1,2,27.5,2,3,22.33333333,3,3,21.66666667,3,3
4,17,5,12,6,2,4,2,5.11111E+14,22.5,2,3,12,2,3,34,1,2,33,1,3,25.5,2,3,18.5,2,3
1,17,0,17,3,2,1,2,1.33333E+14,4.5,2,3,0,0,3,0,0,2,3,1,3,0,0,3,7,1,3
4,17,5,12,6,2,4,2,8.66667E+14,31,1,3,23.66666667,3,3,35,1,2,23.5,2,3,25.5,2,3,22,2,3
3,17,11,6,6,3,3,2,3.46111E+14,29,2,3,32,2,3,42,1,2,37,1,3,34,1,3,28.33333333,3,3
3,17,8,9,6,3,3,2,34.5,25,2,3,27.5,2,3,31,1,2,34,1,3,33,1,3,29,3,3
3,17,11,6,6,3,3,2,3.20833E+14,28.66666667,3,3,31,3,3,42,1,2,30,1,3,34,1,3,29,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
4,17,5,12,6,2,4,2,0,24.5,2,3,22.5,2,3,39,1,2,17,2,3,34,1,3,22,2,3
0,17,17,0,6,6,0,1,3.88889E+14,38,1,3,36,1,3,44,1,2,41,1,3,40,1,3,38,1,3
2,17,14,3,6,4,2,1,3.66944E+14,33,1,3,28.5,2,3,46,1,2,35.5,2,3,36,1,3,31,1,3
2,17,14,3,6,4,2,1,3.92778E+14,37,1,3,29,2,3,39,1,2,45,1,3,36,1,3,29.5,2,3
0,17,5,12,4,4,0,2,2.5,28,1,3,0,0,3,39,1,2,48,1,3,0,0,3,20,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,11,6,6,4,2,2,26.5,31,1,3,31,1,3,37,1,2,25,2,3,32,1,3,28,2,3
1,17,14,3,6,5,1,1,2,37,1,3,30,1,3,38,1,2,35,1,3,43,1,3,29,2,3
3,17,2,15,4,1,3,2,0,20.5,2,3,0,0,3,34,1,2,20,2,3,0,0,3,13.5,2,3
3,17,3,14,4,1,3,2,0,8.5,2,3,0,0,3,20,2,2,30,1,3,0,0,3,8.5,2,3
0,17,17,0,6,6,0,1,3.34722E+14,30,1,3,36,1,3,42,1,2,45,1,3,33,1,3,30,1,3
2,17,2,15,5,3,2,2,0,4,1,3,6,1,3,37,1,2,17.5,2,3,0,0,3,10,2,3
1,17,3,14,3,2,1,2,2.16667E+14,6,1,3,0,0,3,0,0,2,36,1,3,0,0,3,20.5,2,3
0,17,17,0,6,6,0,1,3.41389E+14,37,1,3,31,1,3,39,1,2,50,1,3,35,1,3,30,1,3
0,17,0,17,2,2,0,2,0,0,0,3,0,0,3,8,1,2,0,0,3,0,0,3,15,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,14,3,6,4,2,2,3.34444E+14,29.5,2,3,30,1,3,39,1,2,31,1,3,33,1,3,24.66666667,3,3
1,17,8,9,6,5,1,2,7.22222E+14,27,2,3,22,1,3,36,1,2,41,1,3,24,1,3,30,1,3
2,17,5,12,6,4,2,2,2.05556E+14,27.5,2,3,28,1,3,37,1,2,12,1,3,33,1,3,23,2,3
5,17,3,14,6,1,5,2,3.48889E+14,46,1,3,19.33333333,3,3,26,3,2,19,3,3,20,2,3,23.66666667,3,3
2,17,11,6,6,4,2,2,2.65833E+14,33,1,3,27,2,3,38,1,2,34,1,3,33,1,3,28.5,2,3
0,17,17,0,6,6,0,1,3.94444E+14,37,1,3,34,1,3,43,1,2,32,1,3,37,1,3,32,1,3
2,17,0,17,4,2,2,2,0,25.5,2,3,12,1,3,4,1,2,0,0,3,0,0,3,11,2,3
0,17,17,0,6,6,0,1,3.41667E+14,34,1,3,33,1,3,41,1,2,45,1,3,36,1,3,31,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,14,3,6,5,1,1,2.96944E+14,36,1,3,35,1,3,37,1,2,22.66666667,3,3,35,1,3,33,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,11,6,6,4,2,1,3.46389E+14,27.5,2,3,30,1,3,38,1,2,42,1,3,38,1,3,27.5,2,3
1,17,8,9,6,5,1,2,2.16667E+14,31,1,3,25,1,3,36,1,2,45,1,3,18,1,3,20.5,2,3
5,17,2,15,6,1,5,2,0,15,2,3,11.5,2,3,41,1,2,24,2,3,18,2,3,20,2,3
0,17,17,0,6,6,0,1,3.53889E+14,30,1,3,32,1,3,35,1,2,42,1,3,32,1,3,36,1,3
4,17,8,9,6,2,4,2,1.30833E+14,30,2,3,30,1,3,34,1,2,19.66666667,3,3,26.5,2,3,21.66666667,3,3
1,17,14,3,6,5,1,2,3.69444E+14,32,1,3,30,1,3,32,1,2,33,1,3,31,1,3,29,2,3
0,17,17,0,6,6,0,1,32.5,31,1,3,38,1,3,40,1,2,37,1,3,47,1,3,31,1,3
1,17,14,3,6,5,1,1,3.51667E+14,35,1,3,30,1,3,42,1,2,31,1,3,32,1,3,28,2,3
0,17,17,0,6,6,0,1,4.06667E+14,36,1,3,33,1,3,42,1,2,45,1,3,37,1,3,34,1,3
1,17,17,0,6,5,1,1,32.25,33,1,3,34,1,3,36,1,2,39,1,3,32,1,3,31.5,2,3
2,17,12,5,6,4,2,2,1.68889E+14,30,1,3,32,1,3,23,3,2,39,1,3,30,1,3,24.66666667,3,3
3,17,8,9,6,3,3,2,6.61111E+14,31,1,3,18.5,2,3,40,1,2,37,1,3,28.5,2,3,29,2,3
2,17,14,3,6,4,2,1,3.51111E+14,25,2,3,31,1,3,37,1,2,43,1,3,40,1,3,30.33333333,3,3
4,17,8,9,6,2,4,2,32.25,31,3,3,30,1,3,33,1,2,19,2,3,28.5,2,3,26.66666667,3,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,2,15,6,6,0,2,0,27,1,3,15,1,3,30,1,2,18,1,3,4,1,3,14,1,3
1,17,17,0,6,5,1,1,3.58333E+14,35,1,3,33.5,2,3,47,1,2,37,1,3,30,1,3,33,1,3
0,17,17,0,6,6,0,1,3.18611E+14,40,1,3,37,1,3,41,1,2,43,1,3,36,1,3,36,1,3
1,17,17,0,6,5,1,1,34,35,1,3,30,1,3,43,1,2,41,1,3,31.5,2,3,35,1,3
0,17,0,17,1,1,0,2,0,15,1,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,17,0,6,6,0,1,3.92778E+14,40,1,3,32,1,3,47,1,2,36,1,3,34,1,3,38,1,3
1,17,17,0,6,5,1,1,3.28056E+14,34,1,3,30.5,2,3,32,1,2,40,1,3,33,1,3,31,1,3
4,17,5,12,6,2,4,2,1.38889E+14,24,2,3,22.5,2,3,40,1,2,23,2,3,30,1,3,23.33333333,3,3
0,17,0,17,4,4,0,2,0,7,1,3,9,1,3,0,0,2,18,1,3,0,1,3,5,1,3
3,17,11,6,6,3,3,2,1.09444E+14,23.33333333,3,3,32,2,3,35,1,2,31,1,3,35,1,3,15,2,3
0,17,0,17,1,1,0,2,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,6,1,3
4,17,5,12,6,2,4,2,3.27778E+14,27.66666667,3,3,23,3,3,34,1,2,35,1,3,20.66666667,3,3,22,3,3
0,17,0,17,3,3,0,2,0,5,1,3,0,0,3,0,0,2,9,1,3,0,0,3,1,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,17,0,6,5,1,1,3.80556E+14,34,1,3,31,1,3,40,1,2,30,1,3,31,1,3,30.5,2,3
3,17,8,9,6,3,3,2,5.61111E+14,18,2,3,30,1,3,40,1,2,33,1,3,28.5,2,3,26.5,2,3
6,17,0,17,6,0,6,2,0,5,3,3,7,3,3,9.666666667,3,2,8.666666667,3,3,13.33333333,3,3,4.333333333,3,3
4,17,9,8,6,2,4,2,3.38889E+14,30,1,3,15.33333333,3,3,5.5,2,2,32,2,3,39,1,3,17.66666667,3,3
4,17,0,17,4,0,4,2,0,2.5,2,3,0,0,3,22,2,2,10,2,3,0,0,3,20.5,2,3
3,17,8,9,6,3,3,2,1.24444E+14,25,3,3,25.33333333,3,3,32,1,2,35,1,3,29,2,3,33,1,3
3,17,17,0,6,3,3,2,3.30833E+14,31,2,3,31,2,3,39,1,2,30,2,3,31,1,3,31,1,3
3,17,11,6,6,3,3,2,2.78889E+14,31,1,3,19.66666667,3,3,38,1,2,36,1,3,18.5,2,3,29.5,2,3
1,17,14,3,6,5,1,1,3.49722E+14,35,1,3,39,1,3,37,1,2,31,1,3,28,2,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
3,17,11,6,6,3,3,2,1.68889E+14,30,1,3,28.66666667,3,3,42,1,2,34,2,3,27.66666667,3,3,30,1,3
2,17,14,3,6,4,2,2,3.21389E+14,36,1,3,30,1,3,34,1,2,24,2,3,31.5,2,3,31,1,3
0,17,0,17,5,5,0,2,0,4,1,3,9,1,3,2,1,2,4,1,3,0,1,3,8,1,3
2,17,6,11,5,3,2,2,1.64722E+14,25,1,3,30,1,3,0,0,2,31,1,3,23,2,3,24,2,3
2,17,11,6,6,4,2,2,3.66667E+14,30,1,3,24.5,2,3,39,1,2,26.5,2,3,36,1,3,37,1,3
3,17,9,8,5,2,3,2,5.83333E+14,27,2,3,29.5,2,3,0,0,2,39,1,3,33,1,3,19.5,2,3
5,17,8,9,6,1,5,2,1.42222E+14,25.66666667,3,3,27.5,2,3,30,1,2,30,2,3,28.33333333,3,3,33.5,2,3
1,17,14,3,6,5,1,1,1.68889E+14,30,1,3,30,1,3,35,1,2,39,1,3,31,1,3,28.33333333,3,3
3,17,0,17,3,0,3,2,0,4,2,3,0,0,3,28,2,2,0,0,3,0,0,3,14.5,2,3
4,17,9,8,6,2,4,2,31.25,33,1,3,28.5,2,3,22,2,2,35,1,3,20,3,3,30,2,3
4,17,2,15,6,2,4,2,1.88889E+14,15.5,2,3,26.5,2,3,33,1,2,7,2,3,19,1,3,18.5,2,3
3,17,17,0,6,3,3,2,3.83889E+14,35,1,3,33,2,3,37,1,2,35,2,3,31,1,3,31,2,3
0,17,0,17,1,1,0,2,0,4,1,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,2,15,2,1,1,2,0,4.5,2,3,0,0,3,41,1,2,0,0,3,0,0,3,0,0,3
6,17,0,17,6,0,6,2,0,18.5,2,3,10.33333333,3,3,10.66666667,3,2,25.5,2,3,15,3,3,10,3,3
3,17,14,3,6,3,3,2,3.58611E+14,30,1,3,29,2,3,35,2,2,30,2,3,30,1,3,32,1,3
3,17,0,17,3,0,3,2,0,16,2,3,0,0,3,0,0,2,13.5,2,3,0,0,3,8.5,2,3
3,17,9,8,6,3,3,2,1.15556E+14,31,1,3,29,2,3,25.5,2,2,31,1,3,31,1,3,21,3,3
2,17,11,6,6,4,2,1,3.35278E+14,39,1,3,36,1,3,36,1,2,28.5,2,3,37,1,3,27,2,3
0,17,17,0,6,6,0,1,3.66667E+14,35,1,3,30,1,3,41,1,2,31,1,3,30,1,3,31,1,3
0,17,0,17,4,4,0,2,0.944444444,7,1,3,5,1,3,0,0,2,16,1,3,0,0,3,11,1,3
0,17,17,0,6,6,0,1,3.29167E+14,36,1,3,31,1,3,36,1,2,38,1,3,33,1,3,35,1,3
6,17,2,15,6,0,6,2,8.55556E+14,19.5,2,3,13.5,2,3,32,2,2,19.5,2,3,19,3,3,27.5,2,3
1,17,14,3,6,5,1,1,3.49167E+14,30,1,3,27.5,2,3,35,1,2,40,1,3,36,1,3,34,1,3
4,17,2,15,6,2,4,2,2.16667E+14,18.5,2,3,25.5,2,3,33,1,2,10.5,2,3,15,1,3,24,2,3
3,17,14,3,6,3,3,2,8.66667E+14,33.5,2,3,31,1,3,38,1,2,30,1,3,34,2,3,28.5,2,3
0,17,5,12,3,3,0,2,0,0,0,3,0,0,3,43,1,2,30,1,3,0,0,3,13,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,0,17,2,1,1,2,1.88889E+14,0,0,3,0,0,3,0,0,2,7,1,3,0,0,3,6,2,3
1,17,0,17,1,0,1,2,2,20.5,2,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,0,17,4,2,2,2,1.72222E+14,25.5,2,3,0,0,3,26,1,2,2.5,2,3,0,0,3,11,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,0,17,4,4,0,2,0,11,1,3,11,1,3,0,0,2,19,1,3,26,1,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,0,17,2,2,0,2,0,6,1,3,0,0,3,0,0,2,0,0,3,0,0,3,6,1,3
3,17,5,12,4,1,3,2,1.75,26.5,2,3,0,0,3,37,1,2,30.5,2,3,0,0,3,20,2,3
0,17,0,17,1,1,0,2,0,0,1,3,0,0,3,0,0,2,27,1,3,0,0,3,0,1,3
2,17,11,6,6,4,2,2,34.75,30,1,3,30,1,3,38,1,2,25,2,3,36,1,3,24.5,2,3
0,17,0,17,1,1,0,2,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,1,1,3
2,17,5,12,4,2,2,2,0.5,6.5,2,3,0,0,3,35,1,2,30,1,3,0,0,3,18.5,2,3
0,17,0,17,4,4,0,2,0,6,1,3,0,1,3,6,1,2,7,1,3,0,0,3,12,1,3
4,17,2,15,5,1,4,2,0,12,2,3,23.5,2,3,31,1,2,8,2,3,0,0,3,18.5,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
1,17,2,15,4,3,1,2,0,20.5,2,3,25,1,3,34,1,2,0,0,3,0,0,3,10,1,3
3,17,2,15,3,0,3,2,2,15,2,3,0,0,3,33,1,2,0,2,3,0,0,3,8,2,3
0,17,6,11,5,5,0,2,2.16667E+14,22,1,3,30,1,3,15,1,2,32,1,3,0,0,3,24,1,3
0,0,0,0,0,0,0,0,2.22222E+14,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,1,3
0,17,2,15,4,4,0,2,2.11111E+14,13,1,3,0,0,3,44,1,2,13,1,3,0,0,3,9,1,3
1,17,14,3,6,5,1,2,3.54722E+14,30,1,3,30,1,3,35,1,2,30,1,3,33,1,3,20.5,2,3
3,17,0,17,3,0,3,2,2.22222E+14,16,2,3,0,0,3,0,0,2,11,2,3,0,0,3,18,2,3
5,17,8,9,6,1,5,2,3.37778E+14,30.5,2,3,27,2,3,36,1,2,20,2,3,29,2,3,30,2,3
0,17,2,15,4,4,0,2,1.83333E+14,26,1,3,0,0,3,34,1,2,2,1,3,0,0,3,9,1,3
0,17,17,0,6,6,0,1,3.74722E+14,32,1,3,30,1,3,43,1,2,40,1,3,40,1,3,30,1,3
0,17,3,14,4,4,0,2,0,14,1,3,0,0,3,23,1,2,30,1,3,0,0,3,4,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
2,17,0,17,2,0,2,2,2.11111E+14,20.5,2,3,0,0,3,0,0,2,0,0,3,0,0,3,24.5,2,3
4,17,0,17,5,1,4,2,0,3.5,2,3,11.5,2,3,14,1,2,17.5,2,3,0,0,3,10,2,3
3,17,14,3,6,3,3,2,3.59167E+14,43,1,3,26.66666667,3,3,35,2,2,33,1,3,29.5,2,3,32,1,3
0,17,17,0,6,6,0,1,36.5,33,1,3,34,1,3,39,1,2,39,1,3,41,1,3,33,1,3
3,17,0,17,3,0,3,2,0,3,2,3,3,2,3,3,2,2,0,0,3,0,0,3,0,0,3
0,17,3,14,1,1,0,2,1.66667E+14,0,0,3,0,0,3,0,0,2,45,1,3,0,0,3,0,0,3
3,17,11,6,6,3,3,2,36.75,27,2,3,26.5,2,3,39,1,2,46,1,3,35,1,3,31,3,3
4,17,3,14,5,1,4,2,1.77778E+14,11.5,2,3,22.5,2,3,27.5,2,2,31,1,3,0,0,3,24.5,2,3
0,17,17,0,6,6,0,1,4.12778E+14,45,1,3,33,1,3,38,1,2,42,1,3,41,1,3,35,1,3
1,17,14,3,6,5,1,2,1.76389E+14,32,1,3,24.33333333,3,3,38,1,2,32,1,3,32,1,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
0,17,12,5,4,4,0,2,1.41111E+14,32,1,3,40,1,3,0,0,2,0,0,3,36,1,3,33,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3,0,0,3
