NOTA_EI_DOS,VECES_EI_DOS,CREDITOS_EI_DOS,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_HIST,VECES_HIST,CREDITOS_HIST,NOTA_CCON,VECES_CCON,CREDITOS_CCON,NOTA_FGEP,VECES_FGEP,CREDITOS_FGEP,NOTA_SUBEL,VECES_SUBEL,CREDITOS_SUBEL,NOTA_AIELEC,VECES_AIELEC,CREDITOS_AIELEC,CAR_OCHO,NCC_OCHO,NCA_OCHO,NCP_OCHO,NAC_OCHO,NAA_OCHO,NAP_OCHO,EPA_OCHO,PROMEDIO_NUEVE
0,0,3,33,1,2,32,1,2,44,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,24
0,0,3,39,1,2,35,1,2,0,0,1,31,1,2,32,1,3,42,1,2,0,11,11,0,5,5,0,1,40
0,0,3,0,0,2,0,0,2,32,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,43,1,2,0,0,2,45,1,1,34,1,2,30,1,3,33,1,2,0,10,10,0,5,5,0,1,38.33333333
0,0,3,0,0,2,33,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,34
0,0,3,40,1,2,0,0,2,33,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,44
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,46,1,2,37,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,45
0,0,3,40,1,2,43,1,2,40,1,1,36,2,2,0,0,3,0,0,2,1,9,7,2,5,4,1,2,43
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,41,1,2,40,1,2,37,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,42.6
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,46,1,2,31,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,19,1,1,0,0,2,0,0,3,0,0,2,0,1,0,1,1,0,1,2,0
0,0,3,0,0,2,42,1,2,40,1,1,47,1,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,40,1,2,33,1,2,36,1,1,30,1,2,24,1,3,34,1,2,0,12,9,3,6,5,1,2,0
0,0,3,36,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,1,2,30,1,1,0,0,2,0,0,3,0,0,2,0,3,1,2,2,1,1,2,37
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,41,1,2,44,1,2,45,1,1,34,1,2,0,0,3,0,0,2,0,7,7,0,4,4,0,1,43
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,32,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,42,1,2,40,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,37
0,0,3,44,1,2,0,0,2,33,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,43.33333333
0,0,3,0,0,2,0,0,2,43,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,40,1,2,39,1,2,33,1,1,47,1,2,0,0,3,38,1,2,0,9,9,0,5,5,0,1,39
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,46,1,2,34,1,1,33,1,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,42
0,0,3,38,1,2,38,1,2,44,1,1,38,1,2,0,0,3,0,0,2,0,7,7,0,4,4,0,1,40.6
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,35,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,39,2,2,44,2,1,0,0,2,0,0,3,0,0,2,2,6,3,3,4,2,2,2,39.66666667
0,0,3,0,0,2,42,1,2,43,1,1,28,2,2,0,0,3,0,0,2,1,7,3,4,4,2,2,2,20
0,0,3,0,0,2,0,0,2,43,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,41,1,2,18,1,1,0,0,2,0,0,3,0,0,2,0,3,2,1,2,1,1,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,42,2,2,36,1,1,0,0,2,0,0,3,0,0,2,1,5,3,2,3,2,1,2,40
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,47,1,2,41,1,1,0,0,2,20,1,3,0,0,2,0,6,3,3,3,2,1,1,46
0,0,3,37,1,2,30,1,2,40,1,1,18,1,2,0,0,3,0,0,2,0,7,5,2,4,3,1,2,41.8
0,0,3,35,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,35,1,2,47,1,2,41,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,38
0,0,3,36,1,2,0,0,2,38,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,35
0,0,3,0,0,2,41,1,2,0,0,1,0,0,2,31,1,3,43,1,2,0,7,7,0,3,3,0,1,42.33333333
0,0,3,0,0,2,32,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,9
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,44,1,2,41,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,42.33333333
0,0,3,0,0,2,0,0,2,12,1,1,0,0,2,0,0,3,0,0,2,0,1,0,1,1,0,1,2,8
0,0,3,43,1,2,0,0,2,47,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,46
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,39,1,2,44,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,42
0,0,3,34,1,2,46,1,2,47,1,1,48,1,2,23,1,3,31,1,2,0,12,9,3,6,5,1,1,34.14285714
0,0,3,0,0,2,46,1,2,45,1,1,44,1,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,35.66666667
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,43,2,1,0,0,2,0,0,3,0,0,2,1,2,1,1,2,1,1,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,38,1,2,41,1,2,36,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,26,2,1,0,0,2,0,0,3,0,0,2,1,2,0,2,2,0,2,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,43,1,2,0,0,2,37,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,41
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,44,1,2,33,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,44
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,36,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,34
0,0,3,47,1,2,39,1,2,46,1,1,48,1,2,0,0,3,0,0,2,0,7,7,0,4,4,0,1,40
0,0,3,0,0,2,30,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,34,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,44
0,0,3,48,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,42,1,2,35,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,48,1,2,46,2,2,39,1,1,48,1,2,0,0,3,0,0,2,1,9,7,2,5,4,1,1,41.4
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,33,1,2,45,1,2,38,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,1,1,2,34,1,1,0,0,2,0,0,3,0,0,2,0,3,1,2,2,1,1,2,0
0,0,3,38,1,2,40,1,2,35,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,44
0,0,3,48,1,2,37,1,2,49,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,43
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,45,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,33
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,36,1,2,37,1,2,40,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,37
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,39,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,37,1,2,29,3,1,0,0,2,0,0,3,0,0,2,1,5,2,3,4,1,3,2,0
0,0,3,43,1,2,39,1,2,40,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,43
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,41,1,2,43,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,42
0,0,3,43,1,2,41,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,44
0,0,3,46,1,2,39,1,2,40,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,35
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,37,1,2,0,0,2,44,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,41.5
0,0,3,0,0,2,0,0,2,43,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,7,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,0,2,1,0,1,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,38,1,2,45,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,33,1,2,42,1,2,49,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,40.33333333
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,31,1,2,0,0,1,44,1,2,0,0,3,32,1,2,0,6,6,0,3,3,0,1,43
0,0,3,0,0,2,30,1,2,31,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,2,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,31,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,2,33
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,44
0,0,3,45,1,2,40,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,35.66666667
0,0,3,0,0,2,0,0,2,47,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,38,1,2,31,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,44
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,1,2,0,0,2,38,1,1,0,0,2,0,0,3,0,0,2,0,3,1,2,2,1,1,2,0
0,0,3,42,1,2,41,1,2,44,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,19
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,43,1,2,45,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,42
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,40,1,2,37,1,2,47,1,1,38,1,2,0,0,3,33,1,2,0,9,9,0,5,5,0,1,40.4
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,45,1,2,0,0,2,35,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,42
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,47,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,31,1,2,42,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,43,1,2,44,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,42
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,42,1,2,43,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,39
0,0,3,0,0,2,36,1,2,38,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,41.66666667
0,0,3,0,0,2,41,1,2,0,0,1,0,0,2,0,0,3,0,0,2,0,2,2,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,39,1,2,0,0,2,46,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,41.5
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,44,1,2,38,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,16
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,43,1,2,0,0,2,44,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,40.33333333
0,0,3,38,1,2,46,1,2,31,1,1,44,1,2,0,0,3,33,1,2,0,9,9,0,5,5,0,1,42.57142857
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,43,1,2,39,1,2,46,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,40.66666667
0,0,3,0,0,2,0,0,2,45,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,37
0,0,3,0,0,2,44,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,45,1,2,38,1,2,34,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,45,1,2,38,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,42
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,40,1,2,44,1,2,35,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,41
0,0,3,0,0,2,44,1,2,43,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,45
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,39,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,43,1,2,44,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,43
0,0,3,44,1,2,36,1,2,47,1,1,36,1,2,0,0,3,0,0,2,0,7,7,0,4,4,0,1,42
0,0,3,45,1,2,41,1,2,42,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,41
0,0,3,43,1,2,46,1,2,37,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,39
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,35,2,2,46,1,1,0,0,2,0,0,3,0,0,2,1,5,3,2,3,2,1,2,13.33333333
0,0,3,40,1,2,47,1,2,38,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,34.33333333
0,0,3,34,1,2,0,0,2,36,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,35,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,32,1,2,36,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,42
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,42,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,0
0,0,3,0,0,2,45,1,2,30,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,20.5
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,33,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,35,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,35,1,2,37,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,34,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,43,1,2,46,1,2,47,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,43.33333333
0,0,3,0,0,2,43,1,2,38,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,41
0,0,3,0,0,2,42,1,2,21,2,1,0,0,2,0,0,3,0,0,2,1,4,2,2,3,1,2,2,0
0,0,3,43,1,2,45,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,33
0,0,3,0,0,2,35,1,2,36,2,1,0,0,2,0,0,3,0,0,2,1,4,3,1,3,2,1,2,41
0,0,3,42,1,2,38,1,2,41,1,1,0,0,2,0,0,3,0,0,2,0,5,5,0,3,3,0,1,39
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,46,2,2,38,1,1,0,0,2,0,0,3,0,0,2,1,5,3,2,3,2,1,2,0
0,0,3,33,2,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,1,4,2,2,2,1,1,2,0
0,0,3,0,0,2,38,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,43,1,2,36,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,36,1,2,48,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,42,1,2,37,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,43
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,39
0,0,3,0,0,2,0,0,2,46,1,1,0,0,2,0,0,3,0,0,2,0,1,1,0,1,1,0,1,37
0,0,3,0,0,2,40,1,2,30,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,0
0,0,3,0,0,2,43,1,2,45,1,1,0,0,2,0,0,3,0,0,2,0,3,3,0,2,2,0,1,37
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
