NOTA_SEGUNDA_LENGUA_TRES,VECES_SEGUNDA_LENGUA_TRES,CREDITOS_SEGUNDA_LENGUA_TRES,NOTA_HOMBRE,VECES_HOMBRE,CREDITOS_HOMBRE,NOTA_GT_DOS,VECES_GT_DOS,CREDITOS_GT_DOS,NOTA_MAT_ESP,VECES_MAT_ESP,CREDITOS_MAT_ESP,NOTA_MOD_PROG_UNO,VECES_MOD_PROG_UNO,CREDITOS_MOD_PROG_UNO,NOTA_A_SISTEMAS,VECES_A_SISTEMAS,CREDITOS_A_SISTEMAS,NOTA_METODOS_NUM,VECES_METODOS_NUM,CREDITOS_METODOS_NUM,NOTA_FUND_BASES,VECES_FUND_BASES,CREDITOS_FUND_BASES,NOTA_MAT_DIS,VECES_MAT_DIS,CREDITOS_MAT_DIS,CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,PROMEDIO_CINCO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,44,1,1,50,1,1,35,1,3,42,1,3,41,1,2,36,1,1,43,1,2,38,1,3,0,18,18,0,9,9,0,1,42.26315789
44,1,2,47,1,1,50,1,1,33,1,3,39,1,3,40,1,2,37,1,1,33,1,2,41,1,3,0,18,18,0,9,9,0,1,33.86363636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,45,1,1,50,1,1,31,1,3,44,1,3,38,1,2,32,1,1,31.5,2,2,34,1,3,1,20,18,2,10,9,1,1,37.47058824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,2,38,1,1,50,1,1,30,1,3,40,1,3,35,1,2,39,1,1,43,1,2,41,1,3,0,18,18,0,9,9,0,1,26.12962963
21,1,2,40,1,1,0,0,0,0,0,0,0,0,0,37,1,2,42,1,1,6,1,2,9,1,3,0,11,4,7,6,3,3,2,31.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,2,0,0,0,32,1,2,0,0,0,0,4,4,0,2,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,42,1,1,0,0,0,30,1,3,42,1,3,39,1,2,34,1,1,39,1,2,38,1,3,0,17,17,0,8,8,0,1,37.6875
39,1,2,31,1,1,50,1,1,45,1,3,42,1,3,50,1,2,32,1,1,30,1,2,37,1,3,0,18,18,0,9,9,0,1,40.78947368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0
41,1,2,40,1,1,35,1,1,35,1,3,40,1,3,43,1,2,39,1,1,45,1,2,45,1,3,0,18,18,0,9,9,0,1,41.78947368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
42,1,2,0,0,0,0,0,0,31,1,3,29,2,3,38,1,2,37,1,1,28,2,2,36,1,3,2,21,11,10,9,5,4,2,25.36956522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,42,1,2,43,1,1,17.5,2,2,0,1,3,1,12,5,7,6,3,3,2,35.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,1,1,50,1,1,32,1,3,34,1,3,46,1,2,33,1,1,35,1,2,35,1,3,0,16,16,0,8,8,0,1,28.2
42,1,2,45,1,1,50,1,1,31,2,3,40,1,3,42,1,2,38,1,1,31,1,2,38,1,3,1,21,18,3,10,9,1,1,43.68421053
45,1,2,42,1,1,50,1,1,31,1,3,33,2,3,43,1,2,38,1,1,43,1,2,43,1,3,1,21,18,3,10,9,1,1,40.35294118
39,1,2,0,0,0,0,0,0,17,1,3,32.5,2,3,43,1,2,37,1,1,37,1,2,23.66666667,3,3,3,25,10,15,10,5,5,2,20.62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,35,1,1,50,1,1,31,1,3,32,1,3,33,1,2,38,1,1,37,1,2,38,1,3,0,18,18,0,9,9,0,1,41.64705882
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.5,2,2,44,1,1,50,1,1,37,1,3,33,1,3,45,1,2,38,1,1,31,1,2,38,1,3,1,20,16,4,10,8,2,1,36.73684211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,42,1,1,50,1,1,0,0,0,44,1,3,35,1,2,38,1,1,40,1,2,40,1,3,0,13,13,0,7,7,0,1,40.10526316
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,2,0,0,0,50,1,1,30,1,3,34,1,3,39,1,2,30,1,1,38,1,2,38,1,3,1,19,17,2,9,8,1,2,36.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,1,3,29.5,2,3,37,1,2,42,1,1,34,1,2,30,1,3,1,17,11,6,7,5,2,2,36.75
0,0,0,45,1,1,50,1,1,43,1,3,41,1,3,44,1,2,38,1,1,37,1,2,35,1,3,0,16,16,0,8,8,0,1,36.23529412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,0,0,0,40,1,1,30,1,3,30,1,3,0,0,0,43,1,1,37,1,2,36,1,3,0,15,15,0,7,7,0,1,34.6
42,1,2,41,1,1,50,1,1,40,1,3,38,1,3,40,1,2,38,1,1,33,1,2,40,1,3,0,18,18,0,9,9,0,1,41.42105263
42,1,2,45,1,1,50,1,1,43,1,3,46,1,3,41,1,2,40,1,1,47,1,2,45,1,3,0,18,18,0,9,9,0,1,43.78947368
45,1,2,42,1,1,40,1,1,30.5,2,3,38,1,3,40,1,2,40,1,1,44,1,2,44,1,3,1,21,18,3,10,9,1,1,40.21052632
43,1,2,44,1,1,50,1,1,40,1,3,40,1,3,39,1,2,41,1,1,35,1,2,41,1,3,0,18,18,0,9,9,0,1,44.05263158
48,1,2,45,1,1,50,1,1,42,1,3,47,1,3,42,1,2,40,1,1,41,1,2,46,1,3,0,18,18,0,9,9,0,1,46.57894737
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,19,1,2,0,0,0,14,1,2,0,0,0,0,5,1,4,3,1,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,0,0,0,0,2,2,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,37,1,3,44,1,2,43,1,1,0,0,0,0,0,0,0,6,6,0,3,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,2,45,1,1,50,1,1,28.5,2,3,41,1,3,43,1,2,42,1,1,45,1,2,31,1,3,1,21,15,6,10,8,2,1,38.42105263
45,1,2,45,1,1,50,1,1,33,1,3,44,1,3,43,1,2,40,1,1,40,1,2,40,1,3,0,18,18,0,9,9,0,1,43.52631579
27,1,2,44,1,1,50,1,1,40,1,3,40,1,3,42,1,2,40,1,1,31,1,2,40,1,3,0,18,16,2,9,8,1,1,35.14285714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,47,1,1,50,1,1,30,1,3,43,1,3,40,1,2,35,1,1,35,1,2,42,1,3,0,18,18,0,9,9,0,1,41.42105263
0,0,0,21.5,2,1,50,1,1,0,0,0,31.5,2,3,49,1,2,33,1,1,30,1,2,27,1,3,2,17,9,8,9,5,4,2,23.65217391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,45,1,1,50,1,1,35,1,3,35,1,3,41,1,2,37,1,1,34,1,2,32,1,3,0,18,18,0,9,9,0,1,37.5625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,44,1,1,45,1,1,0,0,0,36,2,3,43,1,2,28.5,2,1,43,1,2,0,0,0,2,14,9,5,8,5,3,2,25.2
35,1,2,38,1,1,44,1,1,33,1,3,45,1,3,43,1,2,41,1,1,28.5,2,2,38,1,3,1,20,16,4,10,8,2,1,31.97727273
37,1,2,40,1,1,50,1,1,30,1,3,19.66666667,3,3,38,1,2,37,1,1,31,1,2,29.33333333,3,3,4,30,12,18,13,7,6,2,27.73684211
0,0,0,0,0,0,50,1,1,27.5,2,3,30,1,3,37,1,2,32,1,1,47,1,2,36,1,3,1,18,12,6,8,6,2,2,26.04347826
23,1,2,43,1,1,50,1,1,31,1,3,41,1,3,46,1,2,40,1,1,36,1,2,35,1,3,0,18,16,2,9,8,1,1,32.07894737
0,0,0,40,1,1,45,1,1,41,1,3,37,1,3,43,1,2,31,1,1,31.5,2,2,33,1,3,1,18,16,2,9,8,1,1,37.64705882
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,2,40,1,1,0,0,0,30,1,3,38,1,3,40,1,2,43,1,1,44,1,2,44,1,3,0,17,17,0,8,8,0,1,36.05882353
0,0,0,43,1,1,0,0,0,0,0,0,22.5,2,3,44,1,2,43,1,1,37,1,2,31,1,3,1,15,9,6,7,5,2,2,37.14285714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,0,0,0,48,1,1,0,0,0,44,1,3,37,1,2,42,1,1,38,1,2,34,1,3,0,14,14,0,7,7,0,1,27.675
0,0,0,35,1,1,50,1,1,0,0,0,33,1,3,38,1,2,40,1,1,42,1,2,38,1,3,0,13,13,0,7,7,0,1,20.25925926
48,1,2,46,1,1,50,1,1,40,1,3,42,1,3,41,1,2,40,1,1,48,1,2,48,1,3,0,18,18,0,9,9,0,1,42.57894737
42,1,2,0,0,0,36,1,1,20.5,2,3,43,1,3,42,1,2,42,1,1,31,1,2,40,1,3,1,20,14,6,9,7,2,2,30.75
0,0,0,0,0,0,50,1,1,30,1,3,40,1,3,39,1,2,40,1,1,34,1,2,36,1,3,0,15,15,0,7,7,0,1,26.24
0,0,0,40,1,1,41,1,1,0,0,0,37,1,3,38,1,2,40,1,1,42,1,2,41,1,3,0,13,13,0,7,7,0,1,36.47368421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,3,3,37,1,3,40,1,2,30,1,1,21.66666667,3,2,46,1,3,4,24,9,15,10,4,6,2,11.65517241
41,1,2,0,0,0,0,0,0,0,0,0,30.5,2,3,42,1,2,33,1,1,18,1,2,32,1,3,1,16,11,5,7,5,2,2,30
0,0,0,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,1,3,46,1,2,30,1,1,28,1,2,0,0,0,0,8,6,2,4,3,1,1,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
44,1,2,40,1,1,0,0,0,0,0,0,44,1,3,45,1,2,42,1,1,35,1,2,37,1,3,0,14,14,0,7,7,0,1,25.56
46,1,2,37,1,1,50,1,1,32,1,3,19.33333333,3,3,40,1,2,41,1,1,38,1,2,30,1,3,2,24,15,9,11,8,3,2,22.3125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,45,1,1,0,0,0,31,2,3,30,1,3,48,1,2,41,1,1,35,1,2,35,1,3,1,18,15,3,8,7,1,2,29.17647059
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,45,1,1,50,1,1,23.5,2,3,33,1,3,48,1,2,42,1,1,36,1,2,42,1,3,1,21,15,6,10,8,2,1,35.29411765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,44,1,1,50,1,1,33,1,3,33,1,3,45,1,2,38,1,1,33,2,2,37,1,3,1,20,18,2,10,9,1,1,34.68181818
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,2,40,1,1,50,1,1,24.33333333,3,3,49,1,3,42,1,2,34,1,1,43,1,2,33,1,3,2,24,15,9,11,8,3,2,26.97058824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,0,0,0,0,0,0,30,1,3,36,1,3,40,1,2,31,1,1,32,1,2,29,2,3,1,19,13,6,8,6,2,2,27.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,2,0
41,1,2,0,0,0,50,1,1,30,1,3,32,1,3,21,2,2,34,1,1,41,1,2,40,1,3,1,19,15,4,9,7,2,2,33.38636364
40,1,2,45,1,1,50,1,1,34,1,3,35,1,3,43,1,2,42,1,1,40,1,2,31,1,3,0,18,18,0,9,9,0,1,19.98
46,1,2,45,1,1,50,1,1,37,1,3,35,1,3,30,1,2,42,1,1,31,1,2,44,1,3,0,18,18,0,9,9,0,1,37.10526316
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1,0,0,0,0,0,0,1,2,0,2,2,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,2,43,1,1,50,1,1,31,1,3,35,1,3,38,1,2,42,1,1,42,1,2,38,1,3,0,18,18,0,9,9,0,1,34.86363636
0,0,0,42,1,1,42,1,1,36,1,3,44,1,3,50,1,2,42,1,1,32,1,2,43,1,3,0,16,16,0,8,8,0,1,40.31578947
42,1,2,46,1,1,50,1,1,0,0,0,42,1,3,50,1,2,31,1,1,30,1,2,36,1,3,0,15,15,0,8,8,0,1,30.65909091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,44,1,1,50,1,1,30,1,3,38,1,3,50,1,2,40,1,1,38,1,2,49,1,3,0,18,18,0,9,9,0,1,39.41176471
0,0,0,40,1,1,0,0,0,0,0,0,40,1,3,34,1,2,42,1,1,38,1,2,26,2,3,1,15,9,6,7,5,2,2,21.27272727
46,1,2,47,1,1,50,1,1,42,1,3,41,1,3,39,1,2,40,1,1,40,1,2,44,1,3,0,18,18,0,9,9,0,1,40.52941176
35,1,2,0,0,0,50,1,1,45,1,3,39,1,3,41,1,2,42,1,1,35,1,2,38,1,3,0,17,17,0,8,8,0,1,34.41176471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,41,1,1,50,1,1,37,1,3,40,1,3,47,1,2,39,1,1,37,1,2,40,1,3,0,18,18,0,9,9,0,1,37.82352941
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,2,44,1,1,50,1,1,33,1,3,38,1,3,45,1,2,40,1,1,46,1,2,39,1,3,0,18,18,0,9,9,0,1,40.21052632
41,1,2,30,1,1,0,0,0,30,1,3,42,1,3,46,1,2,34,1,1,31,1,2,30,1,3,0,17,17,0,8,8,0,1,35.89473684
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,46,1,1,50,1,1,31,1,3,40,1,3,41,1,2,32,1,1,29.5,2,2,42,1,3,1,18,14,4,9,7,2,1,42.875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,42,1,1,50,1,1,30,1,3,44,1,3,42,1,2,39,1,1,34,1,2,41,1,3,0,18,18,0,9,9,0,1,41.05263158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,39,1,1,50,1,1,37,1,3,43,1,3,41,1,2,37,1,1,34,1,2,40,1,3,0,16,16,0,8,8,0,1,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,2,0,0,0,50,1,1,42,1,3,42,1,3,31,1,2,32,1,1,30,1,2,35,1,3,1,19,15,4,9,7,2,1,23.52173913
0,0,0,41,1,1,50,1,1,30,1,3,33,1,3,39,1,2,42,1,1,34,1,2,30,1,3,0,16,16,0,8,8,0,1,36.05263158
0,0,0,36,1,1,50,1,1,30,1,3,39,1,3,40,1,2,43,1,1,28.5,2,2,36,1,3,1,18,14,4,9,7,2,1,36.88235294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,42,1,2,41,1,1,37,1,2,0,0,0,0,6,6,0,4,4,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,44,1,1,50,1,1,34,1,3,44,1,3,44,1,2,43,1,1,43,1,2,46,1,3,0,16,16,0,8,8,0,1,43.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,0,0,0,50,1,1,26,3,3,44,1,3,39,1,2,43,1,1,32,1,2,35,1,3,2,23,14,9,10,7,3,2,38.11764706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,42,1,1,50,1,1,37,2,3,37,1,3,35,1,2,31,1,1,36,1,2,36,1,3,1,21,18,3,10,9,1,2,37.41176471
0,0,0,40,1,1,50,1,1,0,0,0,40,1,3,36,1,2,46,1,1,35,1,2,24,2,3,1,16,10,6,8,6,2,2,10.30769231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,2,0,0,0,50,1,1,0,0,0,0,0,0,39,1,2,42,1,1,26,2,2,25.5,2,3,2,16,6,10,8,4,4,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,28.5,2,1,50,1,1,34,1,3,34,1,3,40,1,2,31,1,1,38,1,2,30,1,3,1,17,15,2,9,7,2,1,16.27586207
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,44,1,1,0,0,0,0,0,0,39,1,3,44,1,2,39,1,1,38,1,2,43,1,3,0,12,12,0,6,6,0,1,17.70588235
42,1,2,41,1,1,50,1,1,42,1,3,43,1,3,42,1,2,34,1,1,38,1,2,33,1,3,0,18,18,0,9,9,0,1,26.32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,44,1,1,50,1,1,40,1,3,45,1,3,40,1,2,46,1,1,33,1,2,48,1,3,0,18,18,0,9,9,0,1,44.64705882
41,1,2,43,1,1,50,1,1,35,1,3,40,1,3,42,1,2,37,1,1,35,1,2,50,1,3,0,18,18,0,9,9,0,1,33.61363636
