CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,PROMEDIO_DOS,NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA
2,24,17,7,9,7,2,2,25.16,34,2,4,39,2,3,40,1,1,40,1,2,43,1,1,33,1,3,34,1,3
1,25,17,8,9,7,2,2,33.15789474,42,3,4,42,1,3,35,1,1,41,1,2,44,1,1,36,1,3,36,1,3
3,29,17,12,11,7,4,2,15,30,1,4,45,2,3,36,1,1,41,1,2,45,1,1,45,2,3,35,3,3
2,24,17,7,9,7,2,2,24.16,30,2,4,39,1,3,47,1,1,37,1,2,35,1,1,42,1,3,30,2,3
1,18,17,1,8,7,1,1,36.6875,30,1,4,34,1,3,45,2,1,43,1,2,47,1,1,36,1,3,35,1,3
0,17,0,17,7,0,7,2,0,9,1,4,13,1,3,17,1,1,19,1,2,0,1,1,15,1,3,3,1,3
1,21,10,11,8,5,3,2,12.85714286,17,2,4,35,1,3,37,1,1,38,1,2,35,1,1,41,1,3,5,1,3
2,24,17,7,9,7,2,2,15.46875,38,2,4,41,1,3,47,1,1,42,1,2,42,1,1,44,1,3,42,2,3
3,28,14,14,11,6,5,2,38.1,30,2,4,39,1,3,41,1,1,36,1,2,34,2,1,38,1,3,18,3,3
0,17,17,0,7,7,0,1,40.875,32,1,4,44,1,3,47,1,1,42,1,2,44,1,1,50,1,3,35,1,3
0,17,17,0,7,7,0,1,38.375,30,1,4,45,1,3,47,1,1,41,1,2,38,1,1,45,1,3,30,1,3
1,21,17,4,8,7,1,2,18.25,31,2,4,43,1,3,44,1,1,40,1,2,32,1,1,46,1,3,30,1,3
3,25,17,8,10,7,3,2,20.07142857,33,2,4,40,1,3,38,1,1,32,1,2,31,2,1,41,1,3,41,2,3
1,21,17,4,8,7,1,2,17.40625,30,2,4,40,1,3,47,1,1,38,1,2,47,1,1,45,1,3,32,1,3
6,31,0,31,13,0,13,2,0,2,2,4,0,2,3,17,2,1,17,2,2,0,2,1,15,1,3,0,2,3
0,17,17,0,7,7,0,1,37.625,31,1,4,42,1,3,48,1,1,42,1,2,45,1,1,48,1,3,30,1,3
4,34,8,26,14,3,11,2,2.5,19,3,4,37,1,3,29,2,1,32,1,2,17,3,1,41,1,3,3,3,3
0,17,17,0,7,7,0,1,37.8,31,1,4,43,1,3,48,1,1,38,1,2,30,1,1,43,1,3,31,1,3
3,30,9,21,12,4,8,2,3.25,28,3,4,38,1,3,44,1,1,35,1,2,22,3,1,40,1,3,21,2,3
2,28,10,18,10,5,5,2,44,25,3,4,41,1,3,46,1,1,38,1,2,30,1,1,43,1,3,18,2,3
0,17,17,0,7,7,0,1,38.1875,33,1,4,40,1,3,44,1,1,40,1,2,36,1,1,43,1,3,30,1,3
0,17,0,17,7,0,7,2,0,5,1,4,14,1,3,19,1,1,17,1,2,0,1,1,9,1,3,1,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,0,1,1,13,1,2,4,1,1,0,1,3,0,1,3
0,17,17,0,7,7,0,1,26.63636364,33,1,4,40,1,3,44,1,1,37,1,2,45,1,1,31,1,3,36,1,3
1,23,17,6,9,7,2,2,23.36,39,1,4,31,1,3,31,1,1,35,1,2,43,1,1,32,1,3,42,3,3
2,24,10,14,9,5,4,2,37.66666667,18,2,4,40,1,3,46,1,1,31,1,2,30,1,1,39,1,3,11,2,3
0,17,9,8,7,4,3,2,0,18,1,4,37,1,3,31,1,1,37,1,2,20,1,1,35,1,3,13,1,3
3,28,17,11,11,7,4,2,31.47368421,33,2,4,39,1,3,36,1,1,33,1,2,30,2,1,39,1,3,33,3,3
2,19,6,13,9,3,6,2,0,15,1,4,37,1,3,26,2,1,34,1,2,33,2,1,11,1,3,4,1,3
4,31,17,14,12,7,5,2,15.96774194,31,2,4,42,1,3,38,1,1,31,1,2,35,2,1,35,2,3,31,3,3
1,18,17,1,8,7,1,1,21.10714286,31,1,4,43,1,3,45,1,1,37,1,2,39,2,1,44,1,3,30,1,3
1,25,17,8,9,7,2,2,27.77272727,31,3,4,41,1,3,48,1,1,37,1,2,46,1,1,44,1,3,30,1,3
2,21,17,4,9,7,2,2,20.64285714,31,1,4,42,1,3,45,1,1,36,1,2,33,2,1,41,1,3,37,2,3
1,21,17,4,8,7,1,2,25.95454545,32,2,4,31,1,3,47,1,1,41,1,2,47,1,1,46,1,3,30,1,3
0,17,6,11,7,3,4,2,0,22,1,4,42,1,3,39,1,1,38,1,2,24,1,1,18,1,3,21,1,3
1,25,17,8,9,7,2,2,29.5,36,3,4,40,1,3,42,1,1,38,1,2,36,1,1,40,1,3,31,1,3
0,17,17,0,7,7,0,1,41.0625,36,1,4,43,1,3,43,1,1,43,1,2,37,1,1,47,1,3,40,1,3
1,21,17,4,8,7,1,2,26.45454545,31,2,4,34,1,3,43,1,1,35,1,2,39,1,1,41,1,3,33,1,3
0,17,0,17,7,0,7,2,0,1,1,4,0,1,3,10,1,1,6,1,2,0,1,1,6,1,3,0,1,3
3,31,13,18,11,6,5,2,41.71428571,25,3,4,43,2,3,47,1,1,32,1,2,33,1,1,40,1,3,37,2,3
1,18,17,1,8,7,1,1,35.6875,30,1,4,37,1,3,45,2,1,41,1,2,47,1,1,38,1,3,30,1,3
2,27,10,17,10,5,5,2,24.25,7,2,4,36,1,3,30,1,1,39,1,2,41,1,1,16,3,3,33,1,3
0,17,0,17,7,0,7,2,0,0,1,4,3,1,3,13,1,1,17,1,2,10,1,1,2,1,3,10,1,3
0,17,17,0,7,7,0,1,36,30,1,4,33,1,3,48,1,1,36,1,2,47,1,1,38,1,3,33,1,3
3,27,7,20,10,4,6,2,0,0,2,4,5,2,3,43,1,1,38,1,2,31,1,1,42,1,3,8,2,3
3,24,10,14,10,4,6,2,3,30,1,4,34,1,3,39,1,1,42,1,2,22,2,1,17,2,3,16,2,3
0,17,17,0,7,7,0,1,24.76,31,1,4,41,1,3,48,1,1,42,1,2,50,1,1,37,1,3,32,1,3
4,39,6,33,15,3,12,2,8.8,3,3,4,8,3,3,26,3,1,32,1,2,37,1,1,39,1,3,4,3,3
4,39,6,33,15,3,12,2,11.2,3,3,4,8,3,3,36,1,1,33,1,2,21,3,1,36,1,3,5,3,3
7,34,0,34,14,0,14,2,0,0,2,4,7,2,3,10,2,1,15,2,2,0,2,1,6,2,3,12,2,3
0,17,9,8,7,4,3,2,0,6,1,4,39,1,3,15,1,1,43,1,2,41,1,1,22,1,3,32,1,3
3,25,17,8,10,7,3,2,25.86363636,30,2,4,37,1,3,40,2,1,40,1,2,44,1,1,35,1,3,32,2,3
3,25,17,8,10,7,3,2,24,31,2,4,38,2,3,32,1,1,41,1,2,45,2,1,33,1,3,33,1,3
2,21,9,12,9,4,5,2,27,14,1,4,34,1,3,24,1,1,38,1,2,45,2,1,42,2,3,15,1,3
2,24,17,7,9,7,2,2,39.25,33,2,4,38,1,3,38,1,1,43,1,2,50,1,1,47,2,3,30,1,3
2,24,17,7,9,7,2,2,33.94736842,43,2,4,33,1,3,43,1,1,38,1,2,50,1,1,44,1,3,49,2,3
0,17,0,17,7,0,7,2,0,2,1,4,4,1,3,7,1,1,12,1,2,0,1,1,3,1,3,2,1,3
7,45,0,45,18,0,18,2,0,3,3,4,0,3,3,10,2,1,24,2,2,18,3,1,0,2,3,0,3,3
3,22,17,5,10,7,3,2,24.22727273,30,1,4,34,2,3,36,2,1,33,1,2,40,2,1,41,1,3,30,1,3
1,21,17,4,8,7,1,2,27.09090909,38,2,4,32,1,3,39,1,1,34,1,2,44,1,1,35,1,3,32,1,3
3,27,7,20,10,4,6,2,5.666666667,22,2,4,35,1,3,35,1,1,32,1,2,42,1,1,17,2,3,23,2,3
4,28,17,11,11,7,4,2,29.26315789,30,2,4,30,2,3,43,1,1,44,1,2,45,2,1,36,1,3,40,2,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,10,1,1,10,1,2,2,1,1,6,1,3,0,1,3
2,28,17,11,10,7,3,2,18.4516129,30,3,4,34,1,3,44,1,1,43,1,2,36,1,1,40,1,3,31,2,3
1,21,17,4,8,7,1,2,24.6,33,2,4,33,1,3,48,1,1,42,1,2,40,1,1,42,1,3,32,1,3
0,17,7,10,7,4,3,2,42,24,1,4,26,1,3,32,1,1,34,1,2,43,1,1,37,1,3,24,1,3
0,17,5,12,7,3,4,2,0,16,1,4,6,1,3,34,1,1,14,1,2,39,1,1,33,1,3,5,1,3
3,37,14,23,13,6,7,2,16.77777778,32,3,4,26,4,3,44,1,1,34,1,2,41,1,1,41,1,3,33,2,3
0,17,17,0,7,7,0,1,30.125,32,1,4,37,1,3,46,1,1,44,1,2,45,1,1,37,1,3,34,1,3
2,24,10,14,9,5,4,2,16.57142857,19,2,4,40,1,3,34,1,1,39,1,2,47,1,1,40,1,3,12,2,3
4,28,7,21,11,4,7,2,11,20,2,4,34,1,3,42,1,1,39,1,2,45,2,1,20,2,3,12,2,3
0,17,17,0,7,7,0,1,32.84210526,34,1,4,39,1,3,41,1,1,42,1,2,39,1,1,42,1,3,41,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,10,1,1,0,1,2,0,1,1,0,1,3,0,1,3
1,21,17,4,8,7,1,2,37.625,35,2,4,36,1,3,41,1,1,42,1,2,37,1,1,41,1,3,43,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,10,1,1,0,1,2,0,1,1,0,1,3,0,1,3
0,17,17,0,7,7,0,1,36.3125,30,1,4,40,1,3,44,1,1,43,1,2,32,1,1,44,1,3,33,1,3
0,17,17,0,7,7,0,1,31.63157895,32,1,4,41,1,3,39,1,1,46,1,2,31,1,1,46,1,3,37,1,3
0,17,17,0,7,7,0,1,40.4375,37,1,4,45,1,3,44,1,1,36,1,2,39,1,1,50,1,3,41,1,3
0,17,0,17,7,0,7,2,0,7,1,4,9,1,3,24,1,1,14,1,2,5,1,1,4,1,3,5,1,3
2,24,17,7,9,7,2,2,29.63157895,32,2,4,38,1,3,48,1,1,48,1,2,33,1,1,42,1,3,46,2,3
0,17,0,17,7,0,7,2,0,7,1,4,8,1,3,22,1,1,23,1,2,2,1,1,0,1,3,3,1,3
0,17,17,0,7,7,0,1,39.6875,37,1,4,45,1,3,48,1,1,48,1,2,36,1,1,41,1,3,37,1,3
3,25,7,18,9,3,6,2,20.57142857,13,2,4,35,1,3,34,1,1,26,2,2,0,0,1,38,1,3,7,2,3
0,4,3,1,3,2,1,1,0,0,0,4,0,0,3,50,1,1,40,1,2,5,1,1,0,0,3,0,0,3
0,17,17,0,7,7,0,1,38.375,34,1,4,44,1,3,47,1,1,41,1,2,38,1,1,42,1,3,43,1,3
2,24,17,7,9,7,2,2,12.11538462,36,2,4,30,1,3,35,1,1,31,1,2,30,1,1,35,1,3,37,2,3
2,24,17,7,9,7,2,2,36.25,32,2,4,39,1,3,48,1,1,48,1,2,36,1,1,30,1,3,30,2,3
2,29,17,12,11,7,4,2,8.785714286,38,1,4,45,1,3,39,1,1,43,1,2,30,1,1,38,3,3,37,3,3
2,24,17,7,9,7,2,2,29.89473684,31,2,4,32,1,3,43,1,1,43,1,2,31,1,1,43,1,3,32,2,3
2,21,17,4,9,7,2,2,29.31578947,30,1,4,32,1,3,43,1,1,42,1,2,30,2,1,47,1,3,30,2,3
5,33,17,16,13,7,6,2,22.47619048,32,2,4,31,1,3,39,1,1,32,2,2,33,2,1,30,2,3,30,3,3
3,29,16,13,12,6,6,2,14.78947368,30,2,4,32,3,3,17,3,1,30,1,2,30,1,1,32,1,3,33,1,3
2,24,17,7,9,7,2,2,21.80769231,34,2,4,36,1,3,50,1,1,43,1,2,32,1,1,39,1,3,30,2,3
1,21,17,4,8,7,1,2,33.78947368,36,2,4,44,1,3,43,1,1,41,1,2,31,1,1,38,1,3,36,1,3
4,28,17,11,11,7,4,2,21.77272727,31,2,4,33,1,3,39,1,1,43,1,2,37,2,1,37,2,3,32,2,3
0,17,3,14,7,2,5,2,0,14,1,4,15,1,3,42,1,1,34,1,2,12,1,1,22,1,3,22,1,3
0,17,17,0,7,7,0,1,39.375,37,1,4,33,1,3,49,1,1,43,1,2,38,1,1,44,1,3,34,1,3
0,17,17,0,7,7,0,1,38.5625,37,1,4,40,1,3,48,1,1,48,1,2,37,1,1,42,1,3,35,1,3
0,17,17,0,7,7,0,1,38.6875,41,1,4,42,1,3,50,1,1,47,1,2,37,1,1,43,1,3,40,1,3
3,32,14,18,12,6,6,2,38.57142857,31,3,4,36,1,3,50,1,1,45,1,2,30,2,1,37,1,3,28,3,3
0,17,17,0,7,7,0,1,39.4375,37,1,4,44,1,3,50,1,1,47,1,2,40,1,1,42,1,3,41,1,3
0,17,17,0,7,7,0,1,18.44,31,1,4,37,1,3,50,1,1,48,1,2,40,1,1,37,1,3,34,1,3
0,17,0,17,7,0,7,2,0,0,1,4,8,1,3,10,1,1,10,1,2,0,1,1,0,1,3,0,1,3
2,24,17,7,9,7,2,2,29.47368421,30,2,4,31,1,3,36,1,1,44,1,2,32,1,1,39,1,3,30,2,3
1,21,17,4,8,7,1,2,30.89473684,30,2,4,30,1,3,49,1,1,43,1,2,32,1,1,36,1,3,31,1,3
4,27,11,16,11,4,7,2,0,34,2,4,41,1,3,28,2,1,20,2,2,31,1,1,28,2,3,30,1,3
1,21,17,4,8,7,1,2,22.40909091,30,2,4,30,1,3,50,1,1,47,1,2,34,1,1,43,1,3,35,1,3
1,20,14,6,8,6,2,2,1.615384615,36,1,4,46,1,3,38,1,1,42,1,2,30,1,1,30,1,3,19,2,3
0,17,17,0,7,7,0,1,35.9375,34,1,4,43,1,3,50,1,1,49,1,2,41,1,1,39,1,3,39,1,3
0,17,17,0,7,7,0,1,35.0625,37,1,4,35,1,3,49,1,1,46,1,2,30,1,1,40,1,3,38,1,3
1,21,17,4,8,7,1,2,19.85714286,34,2,4,33,1,3,35,1,1,33,1,2,39,1,1,43,1,3,31,1,3
3,30,10,20,11,5,6,2,32.71428571,11,2,4,43,2,3,34,1,1,30,1,2,39,1,1,31,1,3,25,3,3
1,21,17,4,8,7,1,2,24.15789474,35,2,4,41,1,3,32,1,1,36,1,2,39,1,1,40,1,3,35,1,3
1,20,10,10,8,5,3,2,34.57142857,22,1,4,30,1,3,36,1,1,36,1,2,39,1,1,40,1,3,25,2,3
0,17,17,0,7,7,0,1,24.04,38,1,4,30,1,3,36,1,1,40,1,2,39,1,1,37,1,3,30,1,3
0,11,11,0,4,4,0,1,0,0,0,4,40,1,3,0,0,1,35,1,2,0,0,1,36,1,3,35,1,3
0,17,3,14,7,1,6,2,0,5,1,4,9,1,3,13,1,1,20,1,2,16,1,1,31,1,3,20,1,3
2,24,17,7,9,7,2,2,34.8125,30,2,4,31,1,3,36,1,1,30,1,2,38,1,1,35,1,3,36,2,3
0,11,5,6,4,2,2,2,0,0,0,4,17,1,3,0,0,1,34,1,2,0,0,1,35,1,3,21,1,3
7,51,0,51,21,0,21,2,0,3,3,4,0,3,3,4,3,1,0,3,2,0,3,1,0,3,3,0,3,3
1,20,17,3,8,7,1,2,20.62962963,36,1,4,35,2,3,35,1,1,40,1,2,39,1,1,37,1,3,35,1,3
0,17,17,0,7,7,0,1,24.95454545,36,1,4,36,1,3,39,1,1,40,1,2,43,1,1,43,1,3,33,1,3
2,27,17,10,10,7,3,2,14.0952381,34,2,4,31,1,3,37,1,1,43,1,2,40,1,1,42,1,3,34,3,3
0,17,17,0,7,7,0,1,17.6,31,1,4,36,1,3,38,1,1,38,1,2,40,1,1,41,1,3,31,1,3
0,10,4,6,5,2,3,2,0,0,0,4,23,1,3,26,1,1,27,1,2,34,1,1,40,1,3,0,0,3
0,17,17,0,7,7,0,1,28.94736842,31,1,4,36,1,3,36,1,1,43,1,2,39,1,1,42,1,3,40,1,3
0,17,0,17,7,0,7,2,0,3,1,4,3,1,3,0,1,1,0,1,2,0,1,1,0,1,3,0,1,3
1,21,17,4,8,7,1,2,32.84210526,40,2,4,38,1,3,36,1,1,43,1,2,39,1,1,41,1,3,30,1,3
2,25,13,12,9,5,4,2,22.15384615,42,1,4,42,2,3,0,0,1,36,1,2,38,1,1,34,1,3,28,3,3
1,21,17,4,8,7,1,2,23.84,31,2,4,34,1,3,38,1,1,36,1,2,37,1,1,45,1,3,33,1,3
1,21,17,4,8,7,1,2,27,33,2,4,32,1,3,31,1,1,40,1,2,41,1,1,33,1,3,37,1,3
0,17,17,0,7,7,0,1,37.125,36,1,4,38,1,3,40,1,1,44,1,2,41,1,1,39,1,3,43,1,3
1,20,17,3,8,7,1,2,22.08,30,1,4,47,2,3,33,1,1,39,1,2,41,1,1,35,1,3,31,1,3
0,17,17,0,7,7,0,1,39.5625,30,1,4,39,1,3,36,1,1,34,1,2,42,1,1,39,1,3,35,1,3
2,26,17,9,10,7,3,2,20.88,34,1,4,42,2,3,36,1,1,36,1,2,42,1,1,34,1,3,31,3,3
0,17,17,0,7,7,0,1,21.28571429,35,1,4,31,1,3,38,1,1,38,1,2,38,1,1,42,1,3,40,1,3
0,17,17,0,7,7,0,1,25.68181818,32,1,4,37,1,3,36,1,1,38,1,2,42,1,1,39,1,3,33,1,3
1,20,10,10,8,5,3,2,7.8,15,1,4,33,1,3,31,1,1,36,1,2,39,1,1,32,1,3,28,2,3
0,17,17,0,7,7,0,1,22.32,34,1,4,31,1,3,36,1,1,31,1,2,40,1,1,32,1,3,36,1,3
1,21,17,4,8,7,1,2,21.1875,36,2,4,36,1,3,40,1,1,42,1,2,42,1,1,36,1,3,39,1,3
0,17,0,17,7,0,7,2,0,3,1,4,0,1,3,0,1,1,3,1,2,0,1,1,0,1,3,0,1,3
0,17,17,0,7,7,0,1,26,39,1,4,33,1,3,38,1,1,35,1,2,37,1,1,46,1,3,44,1,3
0,17,0,17,7,0,7,2,0,3,1,4,17,1,3,0,1,1,0,1,2,0,1,1,0,1,3,0,1,3
0,12,9,3,5,4,1,1,0,0,0,4,28,1,3,0,0,1,35,1,2,38,1,1,35,1,3,31,1,3
0,17,17,0,7,7,0,1,22.72727273,30,1,4,32,1,3,39,1,1,38,1,2,41,1,1,41,1,3,32,1,3
1,20,14,6,8,6,2,2,36,32,1,4,35,1,3,34,1,1,33,1,2,40,1,1,35,1,3,24,2,3
0,17,3,14,7,1,6,2,0,11,1,4,12,1,3,15,1,1,26,1,2,16,1,1,12,1,3,31,1,3
1,23,14,9,9,6,3,2,10.63636364,32,1,4,28,3,3,37,1,1,31,1,2,40,1,1,30,1,3,33,1,3
0,17,14,3,7,6,1,1,23,37,1,4,43,1,3,45,1,1,38,1,2,41,1,1,7,1,3,40,1,3
0,10,4,6,5,3,2,2,0,0,0,4,24,1,3,31,1,1,31,1,2,35,1,1,0,0,3,24,1,3
5,35,7,28,13,4,9,2,12.66666667,15,2,4,43,2,3,31,1,1,34,2,2,40,1,1,9,2,3,16,3,3
0,17,17,0,7,7,0,1,37.8125,32,1,4,36,1,3,39,1,1,45,1,2,39,1,1,39,1,3,43,1,3
2,24,17,7,9,7,2,2,28.09090909,35,2,4,39,1,3,40,1,1,39,1,2,41,1,1,40,1,3,32,2,3
0,17,0,17,7,0,7,2,0,11,1,4,13,1,3,21,1,1,20,1,2,14,1,1,22,1,3,12,1,3
0,17,0,17,7,0,7,2,0,10,1,4,11,1,3,25,1,1,15,1,2,14,1,1,23,1,3,13,1,3
1,18,13,5,8,5,3,2,23.33333333,30,1,4,37,1,3,22,2,1,30,1,2,41,1,1,36,1,3,12,1,3
0,17,10,7,7,5,2,1,0,25,1,4,42,1,3,41,1,1,40,1,2,43,1,1,43,1,3,27,1,3
0,7,4,3,4,2,2,2,0,0,0,4,0,0,3,21,1,1,19,1,2,39,1,1,37,1,3,0,0,3
1,23,14,9,9,6,3,2,7.826086957,30,1,4,40,1,3,40,1,1,42,1,2,41,1,1,46,1,3,24,3,3
0,17,17,0,7,7,0,1,30.73684211,36,1,4,42,1,3,42,1,1,43,1,2,42,1,1,42,1,3,31,1,3
0,17,17,0,7,7,0,1,27.5,40,1,4,44,1,3,40,1,1,39,1,2,43,1,1,44,1,3,37,1,3
0,14,0,14,6,0,6,2,0,15,1,4,13,1,3,22,1,1,19,1,2,15,1,1,25,1,3,0,0,3
1,20,17,3,8,7,1,1,18.74193548,36,1,4,39,1,3,40,1,1,41,1,2,37,1,1,43,1,3,33,2,3
0,17,17,0,7,7,0,1,17.88,31,1,4,37,1,3,40,1,1,38,1,2,39,1,1,38,1,3,30,1,3
2,24,10,14,9,5,4,2,31.5,27,2,4,36,1,3,30,1,1,31,1,2,40,1,1,39,1,3,23,2,3
0,17,1,16,7,1,6,2,0,9,1,4,14,1,3,30,1,1,11,1,2,15,1,1,25,1,3,14,1,3
0,17,17,0,7,7,0,1,20.28571429,34,1,4,44,1,3,40,1,1,43,1,2,43,1,1,44,1,3,35,1,3
0,17,17,0,7,7,0,1,22.96,36,1,4,30,1,3,39,1,1,42,1,2,40,1,1,39,1,3,32,1,3
1,20,17,3,8,7,1,2,11.66666667,33,1,4,37,1,3,40,1,1,31,1,2,42,1,1,38,1,3,31,2,3
0,17,17,0,7,7,0,1,18.4516129,30,1,4,37,1,3,45,1,1,45,1,2,41,1,1,43,1,3,30,1,3
2,25,14,11,11,6,5,2,19.11111111,35,1,4,40,1,3,35,3,1,32,1,2,37,1,1,37,1,3,27,3,3
0,17,3,14,7,1,6,2,0,15,1,4,13,1,3,22,1,1,17,1,2,14,1,1,32,1,3,17,1,3
3,25,10,15,10,5,5,2,25.28571429,28,2,4,39,1,3,32,2,1,30,1,2,42,1,1,35,1,3,17,2,3
1,20,17,3,8,7,1,1,25.64,33,1,4,41,1,3,50,1,1,47,1,2,40,1,1,42,1,3,33,2,3
0,17,17,0,7,7,0,1,26.27272727,40,1,4,41,1,3,40,1,1,37,1,2,41,1,1,44,1,3,33,1,3
2,24,10,14,9,5,4,2,34.57142857,27,2,4,41,1,3,41,1,1,35,1,2,43,1,1,33,1,3,26,2,3
0,14,9,5,6,4,2,1,0,28,1,4,37,1,3,42,1,1,33,1,2,29,1,1,37,1,3,0,0,3
0,17,17,0,7,7,0,1,22.16,36,1,4,40,1,3,32,1,1,32,1,2,41,1,1,42,1,3,31,1,3
1,20,14,6,8,6,2,2,4.631578947,33,1,4,37,1,3,40,1,1,34,1,2,42,1,1,36,1,3,7,2,3
0,17,2,15,7,2,5,2,0,27,1,4,21,1,3,30,1,1,13,1,2,40,1,1,26,1,3,18,1,3
0,17,17,0,7,7,0,1,18.32258065,36,1,4,42,1,3,35,1,1,32,1,2,43,1,1,38,1,3,30,1,3
1,23,17,6,9,7,2,2,14.07142857,36,1,4,38,1,3,30,1,1,34,1,2,40,1,1,43,1,3,32,3,3
0,17,0,17,7,0,7,2,0,9,1,4,14,1,3,21,1,1,24,1,2,14,1,1,13,1,3,13,1,3
0,17,17,0,7,7,0,1,25.90909091,37,1,4,40,1,3,45,1,1,47,1,2,40,1,1,42,1,3,30,1,3
0,17,17,0,7,7,0,1,27.36363636,36,1,4,40,1,3,40,1,1,43,1,2,42,1,1,37,1,3,31,1,3
7,34,3,31,14,1,13,2,0,18,2,4,37,2,3,21,2,1,3,2,2,22,2,1,18,2,3,16,2,3
0,17,0,17,7,0,7,2,0,5,1,4,12,1,3,0,1,1,8,1,2,0,1,1,4,1,3,13,1,3
0,17,17,0,7,7,0,1,15.88235294,35,1,4,42,1,3,40,1,1,36,1,2,40,1,1,38,1,3,30,1,3
3,27,9,18,11,4,7,2,3.736842105,30,1,4,20,2,3,32,1,1,13,3,2,41,1,1,23,2,3,30,1,3
1,20,14,6,8,6,2,2,41.75,30,1,4,30,1,3,31,1,1,31,1,2,41,1,1,36,1,3,23,2,3
0,17,0,17,7,0,7,2,0,1,1,4,0,1,3,10,1,1,0,1,2,10,1,1,25,1,3,0,1,3
1,23,17,6,9,7,2,2,27.22727273,35,1,4,37,3,3,41,1,1,38,1,2,36,1,1,39,1,3,30,1,3
2,22,17,5,9,7,2,2,26.59090909,31,2,4,35,1,3,31,1,1,34,1,2,30,2,1,37,1,3,32,1,3
0,14,14,0,6,6,0,1,0,32,1,4,40,1,3,30,1,1,31,1,2,37,1,1,36,1,3,0,0,3
1,25,17,8,9,7,2,2,24.63636364,30,3,4,39,1,3,40,1,1,36,1,2,41,1,1,39,1,3,30,1,3
0,14,3,11,6,2,4,2,0,19,1,4,24,1,3,31,1,1,30,1,2,14,1,1,12,1,3,0,0,3
1,21,10,11,8,5,3,2,28,24,2,4,34,1,3,45,1,1,42,1,2,30,1,1,37,1,3,13,1,3
0,17,17,0,7,7,0,1,33.47368421,35,1,4,44,1,3,40,1,1,39,1,2,41,1,1,41,1,3,39,1,3
0,17,17,0,7,7,0,1,40.1875,44,1,4,46,1,3,42,1,1,50,1,2,44,1,1,50,1,3,38,1,3
0,17,17,0,7,7,0,1,13.8,33,1,4,40,1,3,42,1,1,50,1,2,39,1,1,50,1,3,40,1,3
1,21,17,4,8,7,1,2,17.35483871,43,2,4,36,1,3,42,1,1,38,1,2,33,1,1,32,1,3,32,1,3
0,17,17,0,7,7,0,1,2.090909091,34,1,4,30,1,3,39,1,1,37,1,2,40,1,1,34,1,3,30,1,3
1,21,17,4,8,7,1,2,40.3125,42,2,4,36,1,3,36,1,1,42,1,2,34,1,1,39,1,3,33,1,3
4,28,17,11,11,7,4,2,35.375,30,2,4,34,2,3,30,2,1,37,1,2,39,1,1,33,1,3,30,2,3
3,24,10,14,10,4,6,2,0,30,1,4,36,1,3,21,2,1,36,1,2,30,1,1,24,2,3,16,2,3
0,17,0,17,7,0,7,2,0,0,1,4,4,1,3,8,1,1,9,1,2,21,1,1,0,1,3,5,1,3
0,17,17,0,7,7,0,1,30.46153846,31,1,4,30,1,3,35,1,1,37,1,2,30,1,1,41,1,3,34,1,3
2,24,17,7,9,7,2,2,36.3125,34,2,4,31,1,3,33,1,1,41,1,2,30,1,1,43,1,3,30,2,3
3,27,17,10,10,7,3,2,35.6875,30,2,4,30,2,3,35,1,1,37,1,2,30,1,1,39,1,3,34,2,3
4,30,4,26,11,3,8,2,18.66666667,5,2,4,19,2,3,39,1,1,44,1,2,30,1,1,6,2,3,17,2,3
3,27,17,10,10,7,3,2,26.63636364,41,2,4,34,2,3,34,1,1,39,1,2,37,1,1,31,1,3,31,2,3
3,37,17,20,13,7,6,2,27,37,3,4,32,1,3,39,1,1,33,1,2,36,1,1,44,3,3,36,3,3
3,27,7,20,10,4,6,2,14.71428571,14,2,4,16,2,3,33,1,1,41,1,2,30,1,1,31,1,3,25,2,3
0,17,9,8,7,4,3,2,0,18,1,4,20,1,3,30,1,1,37,1,2,21,1,1,43,1,3,31,1,3
1,21,17,4,8,7,1,1,38.42857143,47,2,4,36,1,3,41,1,1,43,1,2,35,1,1,46,1,3,35,1,3
2,24,17,7,9,7,2,2,39.75,44,2,4,37,2,3,33,1,1,37,1,2,31,1,1,46,1,3,30,1,3
0,17,0,17,7,0,7,2,0,6,1,4,13,1,3,17,1,1,12,1,2,21,1,1,24,1,3,11,1,3
3,33,17,16,12,7,5,2,18.75,35,3,4,33,3,3,33,1,1,45,2,2,32,1,1,39,1,3,33,1,3
1,21,17,4,8,7,1,2,20.38461538,34,2,4,31,1,3,30,1,1,38,1,2,40,1,1,43,1,3,30,1,3
