CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,PROMEDIO_SIETE,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_EE_TRES,VECES_EE_TRES,CREDITOS_EE_TRES,NOTA_COMANA,VECES_COMANA,CREDITOS_COMANA,NOTA_MOYGE,VECES_COYGE,CREDITOS_COYGE,NOTA_DDM,VECES_DDM,CREDITOS_DDM,NOTAS_SYS,VECES_SYS,CREDITOS_SYS,NOTA_CCON,VECES_CCON,CREDITOS_CCON
0,16,16,0,7,7,0,1,3.43333E+14,42,1,2,40,1,2,36,1,3,38,1,3,35,1,3,36,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,0,16,1,1,0,2,0,29,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,39,39,1,2,44,1,2,34,1,3,35.5,2,3,50,1,3,47,1,2,46,1,1
1,16,16,0,7,6,1,1,40.8,39,1,2,44,1,2,34,1,3,37.5,2,3,50,1,3,47,1,2,41,1,1
0,16,16,0,7,7,0,1,3.90667E+14,37,1,2,39,1,2,37,1,3,42,1,3,50,1,3,36,1,2,47,1,1
0,16,16,0,7,7,0,1,3.79333E+14,42,1,2,50,1,2,33,1,3,38,1,3,47,1,3,30,1,2,50,1,1
1,16,16,0,7,6,1,1,39,46,1,2,47,1,2,33,2,3,34,1,3,38,1,3,37,1,2,48,1,1
1,16,16,0,7,6,1,1,3.49333E+14,31,1,2,44,1,2,33,1,3,40,1,3,38,1,3,32,2,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,31,1,1
0,16,16,0,7,7,0,1,3.65333E+14,32,1,2,43,1,2,30,1,3,38,1,3,31,1,3,33,1,2,48,1,1
0,16,2,14,1,1,0,2,0,31,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,44.6,39,1,2,41,1,2,40,1,3,41,1,3,47,1,3,41,1,2,45,1,1
0,16,0,16,1,1,0,2,0,25,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.72667E+14,32,1,2,47,1,2,30,1,3,41,1,3,50,1,3,31,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,6,10,5,5,0,2,0,35,1,2,0,1,2,28,1,3,22,1,3,49,1,3,0,0,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.58667E+14,42,1,2,45,1,2,44,1,3,37,1,3,47,1,3,36,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,0,16,2,2,0,2,0,0,0,2,0,1,2,0,0,3,8,1,3,0,0,3,0,0,2,18,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,2,14,1,1,0,2,6.46667E+14,40,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,40,1,1
0,16,16,0,7,7,0,1,3.72667E+14,38,1,2,31,1,2,35,1,3,33,1,3,47,1,3,31,1,2,43,1,1
1,16,11,5,6,5,1,2,2,47,1,2,0,1,2,26.5,2,3,31,1,3,45,1,3,30,1,2,42,1,1
0,16,1,15,1,1,0,2,6.26667E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,35,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.07333E+14,35,1,2,50,1,2,37,1,3,30,1,3,35,1,3,39,1,2,31,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,11,5,7,5,2,1,3.66667E+14,36,1,2,49,1,2,28.5,2,3,34,1,3,32,1,3,27,3,2,33,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0.933333333,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.72333E+14,43,1,2,50,1,2,34,1,3,45,1,3,24,2,3,32,1,2,44,1,1
0,16,0,16,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,6,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
3,16,7,9,6,3,3,2,3.38667E+14,38,1,2,0,1,2,31,1,3,22,2,3,19,3,3,30,1,2,23.5,2,1
0,16,2,14,1,1,0,2,0,32,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.89333E+14,37,1,2,41,1,2,34,1,3,31,1,3,48,1,3,30,1,2,36,1,1
0,16,16,0,7,7,0,1,3.69333E+14,49,1,2,41,1,2,46,1,3,31,1,3,32,1,3,37,1,2,41,1,1
1,16,13,3,7,6,1,1,4.02667E+14,43,1,2,40,1,2,35,1,3,25.5,2,3,39,1,3,36,1,2,47,1,1
0,16,1,15,2,2,0,2,9.86667E+14,0,0,2,0,1,2,0,0,3,27,1,3,0,0,3,0,0,2,46,1,1
0,16,16,0,7,7,0,1,3.94667E+14,40,1,2,42,1,2,35,1,3,30,1,3,46,1,3,30,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,37.4,33,1,2,50,1,2,39,1,3,37,1,3,47,1,3,39,1,2,48,1,1
2,16,16,0,7,5,2,1,3.60667E+14,46,1,2,41,1,2,31,1,3,29.66666667,3,3,36,2,3,38,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,42.4,44,1,2,47,1,2,45,1,3,32,1,3,47,1,3,36,1,2,43,1,1
1,16,16,0,7,6,1,1,35,42,1,2,50,1,2,30,2,3,30,1,3,46,1,3,30,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0.033333333,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,50,1,1
0,16,16,0,7,7,0,1,4.25333E+14,42,1,2,46,1,2,34,1,3,45,1,3,36,1,3,43,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,38.6,44,1,2,46,1,2,41,1,3,44,1,3,42,1,3,40,1,2,40,1,1
0,16,3,13,2,2,0,2,2.53333E+14,35,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,40,1,1
0,16,1,15,1,1,0,2,6.33333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,43,1,1
1,16,16,0,7,6,1,1,40.4,44,1,2,49,1,2,38,1,3,31.5,2,3,46,1,3,41,1,2,30,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,2,14,1,1,0,2,1.13333E+14,36,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,4.33333E+14,41,1,2,40,1,2,38,1,3,36.5,2,3,46,1,3,37,1,2,48,1,1
0,16,1,15,1,1,0,2,7.13333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,44,1,1
0,16,16,0,7,7,0,1,44,50,1,2,46,1,2,37,1,3,39,1,3,35,1,3,44,1,2,50,1,1
0,16,16,0,7,7,0,1,3.90667E+14,38,1,2,45,1,2,42,1,3,45,1,3,40,1,3,37,1,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0.533333333,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,34,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,38.2,44,1,2,47,1,2,39,1,3,34.5,2,3,46,1,3,40,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.62667E+14,37,1,2,43,1,2,46,1,3,40,1,3,27,2,3,40,1,2,49,1,1
0,16,16,0,7,7,0,1,42.4,45,1,2,38,1,2,41,1,3,31,1,3,36,1,3,41,1,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,4.1,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,4.66667E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,31,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.51333E+14,35,1,2,49,1,2,30,1,3,24.5,2,3,43,1,3,38,1,2,44,1,1
0,16,16,0,7,7,0,1,3.59333E+14,37,1,2,44,1,2,33,1,3,40,1,3,37,1,3,38,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.03333E+14,42,1,2,44,1,2,34,1,3,38,1,3,48,1,3,30,1,2,48,1,1
1,16,16,0,7,6,1,1,36.6,49,1,2,50,1,2,34,1,3,30,2,3,44,1,3,37,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.00667E+14,45,1,2,45,1,2,35,1,3,35,1,3,40,1,3,40,1,2,40,1,1
0,16,16,0,7,7,0,1,3.88667E+14,36,1,2,39,1,2,38,1,3,30,1,3,46,1,3,37,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,2.8,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,14,2,7,5,2,1,3.26667E+14,29,2,2,39,1,2,32.5,2,3,41,1,3,37,1,3,37,1,2,41,1,1
2,16,10,6,7,5,2,2,3.48667E+14,39,1,2,33,1,2,35,1,3,28.5,2,3,16.5,2,3,30,1,2,38,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.62667E+14,43,1,2,37,1,2,33,1,3,31,1,3,50,1,3,30,1,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.82667E+14,39,1,2,45,1,2,41,1,3,44,1,3,50,1,3,38,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.10667E+14,38,1,2,40,1,2,36,1,3,30,1,3,35,1,3,36,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.41333E+14,45,1,2,31,1,2,30,1,3,46,1,3,46,1,3,37,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,0,16,1,0,1,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,27.5,2,1
0,16,16,0,7,7,0,1,4.10667E+14,34,1,2,45,1,2,40,1,3,35,1,3,46,1,3,30,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,6.06667E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.73333E+14,42,1,2,42,1,2,40,1,3,29,2,3,41,1,3,42,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.56667E+14,34,1,2,50,1,2,39,1,3,27.5,2,3,47,1,3,38,1,2,45,1,1
0,16,16,0,7,7,0,1,4.22667E+14,47,1,2,49,1,2,37,1,3,37,1,3,44,1,3,41,1,2,45,1,1
0,16,16,0,7,7,0,1,3.87333E+14,45,1,2,46,1,2,39,1,3,39,1,3,48,1,3,31,1,2,43,1,1
0,16,16,0,7,7,0,1,39.6,41,1,2,49,1,2,47,1,3,38,1,3,33,1,3,39,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,42,1,1
0,0,0,0,0,0,0,0,2.6,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,0,16,1,1,0,2,0,13,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.73333E+14,42,1,2,44,1,2,41,1,3,34,1,3,26,2,3,37,1,2,50,1,1
2,16,13,3,7,5,2,1,32.1,41,1,2,48,1,2,28,2,3,35,1,3,30.5,2,3,30,1,2,45,1,1
1,16,16,0,7,6,1,1,3.40667E+14,38,1,2,48,1,2,42,1,3,31.5,2,3,49,1,3,38,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,40.6,39,1,2,42,1,2,39,1,3,45,1,3,32,1,3,39,1,2,50,1,1
1,16,16,0,7,6,1,1,4.16667E+14,43,1,2,47,1,2,35,1,3,34,2,3,46,1,3,35,1,2,48,1,1
3,16,7,9,7,4,3,2,32.8,45,1,2,39,1,2,23.5,2,3,29.5,2,3,25,2,3,39,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,1.26667E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.48667E+14,48,1,2,35,1,2,33,1,3,43,1,3,31,1,3,38,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,0,16,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,21,1,1
1,16,16,0,7,6,1,1,3.61333E+14,45,1,2,47,1,2,32,1,3,34.5,2,3,50,1,3,30,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,34,37,1,2,46,1,2,36.5,2,3,45,1,3,49,1,3,37,1,2,50,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,35,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.63333E+14,41,1,2,42,1,2,25.5,2,3,42,1,3,37,1,3,40,1,2,45,1,1
0,16,1,15,2,2,0,2,6.13333E+14,0,0,2,0,1,2,0,0,3,27,1,3,0,0,3,0,0,2,39,1,1
0,16,16,0,7,7,0,1,38.4,44,1,2,37,1,2,39,1,3,36,1,3,42,1,3,41,1,2,43,1,1
0,16,0,16,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,13,1,1
0,16,16,0,7,7,0,1,38.2,39,1,2,44,1,2,33,1,3,38,1,3,42,1,3,44,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,14,2,6,5,1,1,3.44667E+14,43,1,2,0,1,2,36,1,3,35,1,3,42,1,3,37,1,2,38.5,2,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,12,4,5,4,1,2,2.50333E+14,0,0,2,42,1,2,32,1,3,31.5,2,3,46,1,3,0,0,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.72333E+14,46,1,2,47,1,2,33,1,3,37,1,3,39,1,3,40,1,2,32,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,11,5,7,5,2,1,3.54667E+14,26.5,2,2,45,1,2,42,1,3,28,2,3,30,1,3,36,1,2,40,1,1
3,16,2,14,4,1,3,2,2.64667E+14,0,0,2,0,1,2,21.33333333,3,3,25,2,3,29,2,3,31,1,2,0,0,1
2,16,13,3,7,5,2,1,3.27333E+14,30,1,2,42,1,2,29.5,2,3,34,1,3,43,1,3,32,1,2,32,2,1
0,16,16,0,7,7,0,1,3.97333E+14,45,1,2,47,1,2,36,1,3,39,1,3,37,1,3,40,1,2,44,1,1
0,16,16,0,7,7,0,1,3.21778E+14,43,1,2,33,1,2,34,1,3,39,1,3,38,1,3,30,1,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.59333E+14,45,1,2,46,1,2,30,1,3,32,1,3,40,1,3,33,1,2,50,1,1
0,16,3,13,2,2,0,2,11.8,0,0,2,38,1,2,0,0,3,0,0,3,0,0,3,0,0,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,45,1,1
0,16,16,0,7,7,0,1,3.57333E+14,40,1,2,39,1,2,36,1,3,31,1,3,30,1,3,37,1,2,48,1,1
0,16,16,0,7,7,0,1,3.88667E+14,44,1,2,49,1,2,43,1,3,43,1,3,34,1,3,39,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.28667E+14,40,1,2,39,1,2,43,1,3,48,1,3,44,1,3,39,1,2,43,1,1
0,16,16,0,7,7,0,1,36.6,42,1,2,45,1,2,37,1,3,45,1,3,50,1,3,39,1,2,45,1,1
0,16,0,16,1,1,0,2,0,24,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,2.26667E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,0,16,1,0,1,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,20,2,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,41.2,50,1,2,45,1,2,41,1,3,45,1,3,49,1,3,38,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,13,3,7,5,2,1,3.41333E+14,37,1,2,41,1,2,31,1,3,30,2,3,28.5,2,3,32,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,16,0,7,6,1,1,33,45,1,2,47,1,2,31,1,3,35,2,3,38,1,3,35,1,2,41,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,3.35667E+14,42,1,2,50,1,2,37,1,3,45,1,3,26.5,2,3,34,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.65333E+14,47,1,2,45,1,2,43,1,3,44,1,3,39,1,3,37,1,2,38,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,37.2,41,1,2,38,1,2,41,1,3,31,1,3,40,1,3,37,1,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
