NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_ESTADISTICA_UNO;NOTA_TERMODINAMICA;NOTA_TGS;NOTA_EE_TRES;PROMEDIO_CUATRO;CAR_CUATRO;NCC_CUATRO;NCA_CUATRO;NCP_CUATRO;NAC_CUATRO;NAA_CUATRO;NAP_CUATRO;EPA_CUATRO;NOTA_ECONOMIA_UNO;VECES_ECONOMIA_UNO;CREDITOS_ECONOMIA_UNO;NOTA_ECUACIONES;VECES_ECUACIONES;CREDITOS_ECUACIONES;NOTA_ESTADISTICA_DOS;VECES_ESTADISTICA_DOS;CREDITOS_ESTADISTICA DOS;NOTA_FISICA_DOS;VECES_FISICA_DOS;CREDITOS_FISICA_DOS;NOTA_MECANICA;VECES_MECANICA;CREDITOS_MECANICA;NOTA_PROCESOSQ;VECES_PROCESOSQ;CREDITOS_PROCESOS Q;NOTA_EE_CUATRO;VECES_EE_CUATRO;CREDITOS_EE_CUATRO;RENDIMIENTO_CINCO;PROMEDIO_CINCO
1331;30.9;40.0;34.088235294117645;31.666666666666668;26.5;31.0;44.0;39.27777777777778;7;36.0;44.0;41.0;33.0;48.0;39.27777777777778;0;18;18;0;7;7;0;1;47.0;1;2;38.0;1;3;30.0;1;3;42.0;1;3;36.0;1;2;37.0;1;3;50;1;2;2;35.94117647058823
1332;29.966666666666665;36.0;32.2;31.0;28.0;31.0;0.0;35.11764705882353;6;32.0;32.0;41.0;35.0;0.0;31.823529411764707;1;19;16;3;6;5;1;1;44.0;1;2;25.0;2;3;30.0;1;3;34.0;1;3;30.0;1;2;42.0;1;3;0;0;2;2;35.0
1335;29.6;38.0;32.02222222222222;31.0;34.0;27.666666666666668;0.0;28.441176470588236;4;19.5;22.666666666666668;33.0;33.0;0.0;27.529411764705884;3;28;16;12;6;4;2;1;31.0;1;2;16.333333333333332;3;3;27.5;2;3;30.5;2;3;30.0;1;2;41.0;1;3;0;0;2;2;31.602941176470587
1336;37.93333333333333;42.0;35.35294117647059;30.0;33.0;30.0;45.0;35.916666666666664;7;31.0;31.5;32.0;43.0;45.0;37.94444444444444;1;20;18;2;7;7;0;1;49.0;1;2;36.0;1;3;30.0;1;3;34.0;1;3;32.0;2;2;43.0;1;3;46;1;2;2;38.470588235294116
1337;38.1;42.0;41.294117647058826;45.0;44.0;36.0;47.0;39.111111111111114;7;41.0;37.0;44.0;33.0;44.0;37.94444444444444;0;18;18;0;7;7;0;1;47.0;1;2;43.0;1;3;30.0;1;3;36.0;1;3;32.0;1;2;36.0;1;3;45;1;2;2;38.411764705882355
1341;33.8;37.0;34.11764705882353;40.0;28.0;34.0;33.0;31.86111111111111;6;21.333333333333332;30.0;38.0;33.0;34.0;32.25;1;21;18;3;7;6;1;1;43.0;1;2;30.0;1;3;32.0;1;3;28.5;2;3;30.0;1;2;33.0;1;3;32;1;2;2;34.76470588235294
1343;36.8;44.0;42.8235294117647;42.0;41.0;40.0;47.0;38.388888888888886;7;39.0;43.0;37.0;31.0;45.0;37.72222222222222;0;18;18;0;7;7;0;1;38.0;1;2;40.0;1;3;32.0;1;3;30.0;1;3;40.0;1;2;45.0;1;3;41;1;2;2;36.1764705882353
1344;37.666666666666664;44.0;39.76470588235294;30.0;42.0;38.0;46.0;40.333333333333336;7;35.0;39.0;44.0;45.0;34.0;39.94444444444444;0;18;18;0;7;7;0;1;46.0;1;2;37.0;1;3;32.0;1;3;43.0;1;3;30.0;1;2;45.0;1;3;48;1;2;2;36.1764705882353
1345;36.13333333333333;43.0;37.88235294117647;41.0;33.0;33.0;38.0;38.72222222222222;7;32.0;35.0;38.0;37.0;49.0;35.23529411764706;0;16;16;0;6;6;0;1;37.0;1;2;37.0;1;3;33.0;1;3;43.0;1;3;30.0;1;2;42.0;1;3;0;0;2;2;38.588235294117645
1347;34.2;42.0;34.64705882352941;30.0;30.0;36.0;36.0;37.5;7;32.5;45.0;31.5;44.0;43.0;34.888888888888886;2;26;18;8;7;5;2;1;35.0;1;2;32.0;1;3;27.0;3;3;36.0;1;3;23.0;2;2;43.0;1;3;49;1;2;2;34.6764705882353
1349;27.96153846153846;0.0;17.2;25.666666666666668;3.0;18.0;0.0;28.0;2;0.0;0.0;0.0;30.0;0.0;23.333333333333332;0;2;2;0;1;1;0;2;35.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;15.0
1352;35.13333333333333;43.0;38.411764705882355;32.0;37.0;34.0;38.0;35.5;7;32.0;31.0;36.0;33.0;46.0;40.44444444444444;0;18;18;0;7;7;0;1;37.0;1;2;45.0;1;3;31.0;1;3;45.0;1;3;34.0;1;2;45.0;1;3;44;1;2;2;36.76470588235294
1353;34.666666666666664;40.0;36.64705882352941;36.0;37.0;30.0;35.0;37.05555555555556;7;34.0;32.0;36.0;31.0;46.0;38.05555555555556;0;18;18;0;7;7;0;1;34.0;1;2;38.0;1;3;33.0;1;3;40.0;1;3;30.0;1;2;42.0;1;3;49;1;2;2;37.35294117647059
1354;33.666666666666664;45.0;38.970588235294116;36.0;40.0;37.0;37.0;35.111111111111114;7;30.0;31.0;33.0;32.0;37.0;35.72222222222222;0;18;18;0;7;7;0;1;47.0;1;2;32.0;1;3;31.0;1;3;32.0;1;3;30.0;1;2;38.0;1;3;45;1;2;2;35.23529411764706
1355;31.8;40.0;33.88235294117647;30.0;28.0;31.0;37.0;36.666666666666664;7;31.0;32.0;41.0;31.0;44.0;34.5;1;20;18;2;7;6;1;1;35.0;1;2;35.0;1;3;33.0;1;3;35.0;1;3;28.0;2;2;32.0;1;3;45;1;2;2;34.14705882352941
1356;30.566666666666666;43.0;30.823529411764707;30.0;28.5;34.0;30.0;32.666666666666664;6;34.0;17.0;36.0;34.0;38.0;34.611111111111114;1;21;18;3;7;6;1;1;37.0;1;2;26.0;2;3;35.0;1;3;30.0;1;3;34.0;1;2;42.0;1;3;41;1;2;2;31.529411764705884
1357;36.666666666666664;46.0;38.88235294117647;35.0;30.0;36.0;50.0;39.166666666666664;7;31.0;33.0;38.0;36.0;50.0;37.94444444444444;1;20;18;2;7;7;0;1;36.0;1;2;32.0;1;3;43.0;1;3;36.0;1;3;31.0;2;2;44.0;1;3;42;1;2;2;39.588235294117645
1359;32.6;39.0;37.1764705882353;38.0;42.0;30.0;31.0;35.55555555555556;7;35.0;34.0;38.0;32.0;32.0;34.05555555555556;2;23;18;5;7;5;2;1;39.0;1;2;32.0;1;3;28.0;2;3;33.0;1;3;29.0;2;2;40.0;1;3;39;1;2;2;35.529411764705884
1362;31.188888888888886;38.0;35.94117647058823;31.0;34.0;33.0;38.0;41.166666666666664;7;40.0;40.0;41.0;36.0;48.0;37.55555555555556;0;18;18;0;7;7;0;1;35.0;1;2;44.0;1;3;33.0;1;3;43.0;1;3;31.0;1;2;36.0;1;3;38;1;2;2;37.23529411764706
1364;34.6;44.0;36.0;30.0;29.0;33.0;46.0;41.111111111111114;7;30.0;41.0;44.0;41.0;50.0;33.333333333333336;1;20;16;4;6;5;1;1;37.0;1;2;37.0;1;3;33.0;1;3;38.0;1;3;27.333333333333332;3;2;38.0;1;3;0;0;2;2;36.44117647058823
1365;31.7;45.0;33.38235294117647;27.5;34.0;25.0;32.0;24.875;2;0.0;0.0;0.0;38.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;0.0
1366;32.63333333333333;44.0;37.94117647058823;37.0;31.0;31.0;40.0;37.666666666666664;7;30.0;33.0;36.0;33.0;39.0;34.79629629629629;2;25;18;7;7;5;2;1;37.0;1;2;34.0;1;3;28.0;2;3;32.0;1;3;26.666666666666668;3;2;39.0;1;3;50;1;2;2;37.11764705882353
1367;35.43333333333333;43.0;33.1764705882353;25.0;31.0;30.0;40.0;36.583333333333336;6;30.0;29.5;34.0;36.0;46.0;34.30555555555556;1;21;18;3;7;6;1;1;31.0;1;2;38.0;1;3;26.5;2;3;34.0;1;3;31.0;1;2;42.0;1;3;36;1;2;2;36.94117647058823
1369;35.6;41.0;35.44117647058823;30.0;30.0;32.0;40.0;35.94444444444444;5;27.5;39.0;24.5;43.0;44.0;37.611111111111114;0;18;18;0;7;7;0;1;41.0;1;2;34.0;1;3;33.0;1;3;36.0;1;3;30.0;1;2;42.0;1;3;50;1;2;3;40.11764705882353
1370;33.03333333333333;44.0;32.8235294117647;31.0;25.0;28.0;37.0;34.22222222222222;7;30.0;38.0;34.0;33.0;36.0;35.72222222222222;0;18;18;0;7;7;0;1;34.0;1;2;32.0;1;3;33.0;1;3;36.0;1;3;32.0;1;2;36.0;1;3;50;1;2;2;35.705882352941174
1372;32.0;44.0;34.029411764705884;36.0;23.5;37.0;38.0;30.571428571428573;4;36.0;0.0;10.0;30.5;0.0;24.75;1;9;7;2;3;2;1;2;41.0;1;2;36.0;1;3;0.0;0;3;0.0;0;3;4.0;2;2;0.0;0;3;0;0;2;1;22.51851851851852
1373;35.733333333333334;43.0;42.1764705882353;48.0;30.0;38.0;50.0;39.333333333333336;7;35.0;38.0;35.0;36.0;50.0;40.888888888888886;0;18;18;0;7;7;0;1;50.0;1;2;44.0;1;3;31.0;1;3;41.0;1;3;31.0;1;2;42.0;1;3;50;1;2;2;37.0
1374;37.06666666666667;45.0;43.294117647058826;39.0;48.0;41.0;40.0;44.666666666666664;7;44.0;43.0;41.0;47.0;50.0;41.666666666666664;0;18;18;0;7;7;0;1;41.0;1;2;43.0;1;3;34.0;1;3;44.0;1;3;38.0;1;2;47.0;1;3;44;1;2;2;39.05882352941177
1376;29.311111111111114;33.0;33.3;34.0;21.5;38.0;0.0;30.11764705882353;5;32.0;26.333333333333332;40.0;32.0;0.0;30.392156862745104;2;23;16;7;6;4;2;1;34.0;1;2;28.0;2;3;30.0;1;3;35.0;1;3;26.333333333333332;3;2;39.0;1;3;0;0;2;1;28.566666666666666
1379;28.066666666666666;7.0;28.923076923076923;34.0;19.5;0.0;0.0;28.4;2;0.0;0.0;0.0;30.0;0.0;28.666666666666668;0;2;2;0;1;1;0;2;43.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;22.77777777777778
1380;34.46666666666667;43.0;39.0;38.0;41.0;33.0;35.0;41.27777777777778;7;37.0;37.0;36.0;41.0;50.0;36.76470588235294;1;18;16;2;6;6;0;1;47.0;1;2;41.0;1;3;33.0;1;3;40.0;1;3;31.5;2;2;42.0;1;3;0;0;2;3;40.35294117647059
1381;32.233333333333334;34.0;37.94117647058823;33.0;36.0;40.0;45.0;36.72222222222222;7;32.0;38.0;38.0;34.0;38.0;35.94444444444444;0;18;18;0;7;7;0;1;37.0;1;2;34.0;1;3;33.0;1;3;33.0;1;3;35.0;1;2;39.0;1;3;43;1;2;2;37.11764705882353
1382;28.846153846153847;0.0;30.433333333333334;29.5;21.0;30.0;0.0;19.2;1;0.0;0.0;0.0;8.0;0.0;30.666666666666668;0;2;2;0;1;1;0;1;46.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;14.25
1383;35.96666666666667;41.0;36.44117647058823;31.0;30.5;31.0;47.0;39.0;7;36.0;32.0;41.0;39.0;36.0;35.166666666666664;0;18;18;0;7;7;0;1;36.0;1;2;33.0;1;3;30.0;1;3;33.0;1;3;38.0;1;2;43.0;1;3;34;1;2;2;38.0
1387;35.86666666666667;44.0;36.1764705882353;31.0;36.0;33.0;40.0;38.666666666666664;7;40.0;32.0;31.0;43.0;50.0;39.27777777777778;0;18;18;0;7;7;0;1;41.0;1;2;39.0;1;3;36.0;1;3;36.0;1;3;33.0;1;2;42.0;1;3;50;1;2;2;35.411764705882355
1388;32.93333333333333;44.0;34.529411764705884;42.0;28.0;32.0;24.0;30.941176470588236;5;31.0;27.333333333333332;37.0;31.5;0.0;28.642857142857142;1;15;13;2;5;4;1;2;31.0;1;2;33.0;1;3;0.0;0;3;33.0;1;3;18.0;2;2;35.0;1;3;0;0;2;1;26.0
1389;35.46666666666667;47.0;39.1764705882353;36.0;30.0;39.0;43.0;36.833333333333336;7;32.0;31.0;40.0;38.0;33.0;38.77777777777778;1;21;18;3;7;7;0;1;36.0;1;2;33.0;2;3;33.0;1;3;45.0;1;3;33.0;1;2;45.0;1;3;46;1;2;2;38.705882352941174
1391;33.733333333333334;43.0;35.470588235294116;33.0;35.0;31.0;30.0;38.111111111111114;7;30.0;34.0;38.0;35.0;49.0;28.323529411764707;3;24;16;8;6;4;2;1;32.0;1;2;26.0;2;3;30.5;2;3;32.0;1;3;28.0;2;2;32.0;1;3;0;0;2;2;36.76470588235294
1392;37.666666666666664;38.0;38.1764705882353;35.0;33.0;36.0;46.0;36.27777777777778;7;33.0;34.0;40.0;34.0;37.0;40.388888888888886;0;18;18;0;7;7;0;1;46.0;1;2;41.0;1;3;32.0;1;3;42.0;1;3;30.0;1;2;44.0;1;3;49;1;2;3;40.470588235294116
1393;38.733333333333334;35.0;35.666666666666664;31.0;30.0;37.0;0.0;28.294117647058822;3;17.0;24.0;20.0;40.0;0.0;28.0;0;2;2;0;1;1;0;2;42.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;10.5
1394;28.076923076923077;0.0;30.533333333333335;30.5;19.5;29.0;0.0;21.5;1;0.0;0.0;0.0;16.5;0.0;26.4;0;4;4;0;2;1;1;2;43.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;23.0;1;2;0.0;0;3;0;0;2;1;19.083333333333332
1395;35.8;41.0;34.294117647058826;30.0;26.0;30.0;39.0;40.55555555555556;7;40.0;40.0;37.0;32.0;45.0;32.55555555555556;1;22;18;4;7;6;1;1;35.0;1;2;31.0;1;3;30.0;1;3;33.0;1;3;26.0;3;2;36.0;1;3;37;1;2;2;33.205882352941174
1396;40.333333333333336;49.0;35.470588235294116;30.0;33.0;34.0;34.0;39.72222222222222;6;42.0;29.0;42.0;30.0;48.0;35.80555555555556;2;23;18;5;7;6;1;1;43.0;1;2;32.0;1;3;27.5;2;3;34.0;1;3;30.0;2;2;40.0;1;3;49;1;2;2;37.05882352941177
1397;34.8;43.0;36.529411764705884;32.0;30.0;33.0;35.0;38.80555555555556;7;30.0;35.5;40.0;37.0;48.0;33.52777777777778;2;23;18;5;7;5;2;1;46.0;1;2;28.5;2;3;34.0;1;3;32.0;1;3;27.0;2;2;30.0;1;3;42;1;2;2;37.64705882352941
1398;34.13333333333333;40.0;35.794117647058826;36.0;32.0;36.0;41.0;37.333333333333336;7;31.0;34.0;43.0;30.0;48.0;38.666666666666664;0;18;18;0;7;7;0;1;37.0;1;2;39.0;1;3;32.0;1;3;43.0;1;3;31.0;1;2;46.0;1;3;40;1;2;2;37.23529411764706
1400;36.166666666666664;42.0;39.64705882352941;35.0;40.0;33.0;42.0;39.388888888888886;7;30.0;35.0;43.0;34.0;50.0;39.166666666666664;0;18;18;0;7;7;0;1;37.0;1;2;42.0;1;3;34.0;1;3;39.0;1;3;34.0;1;2;40.0;1;3;49;1;2;2;38.294117647058826
1401;28.044444444444444;24.0;29.866666666666667;27.333333333333332;20.0;30.0;0.0;33.375;3;0.0;0.0;0.0;41.0;0.0;24.666666666666668;0;2;2;0;1;1;0;2;37.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;21.7
1404;30.633333333333333;42.0;31.0;30.0;30.0;33.0;0.0;30.764705882352942;4;34.0;37.0;39.0;23.5;0.0;24.583333333333332;1;11;7;4;3;2;1;2;30.0;1;2;34.0;1;3;0.0;0;3;0.0;0;3;17.333333333333332;3;2;0.0;0;3;0;0;2;1;27.09090909090909
1405;30.73076923076923;0.0;33.3;33.0;32.0;31.0;0.0;32.1764705882353;5;31.0;32.0;35.0;29.5;0.0;29.63095238095238;2;20;13;7;5;3;2;2;42.0;1;2;29.5;2;3;31.0;1;3;0.0;0;3;23.666666666666668;3;2;34.0;1;3;0;0;2;2;30.884615384615383
1407;33.46666666666667;41.0;32.666666666666664;33.0;30.0;31.0;0.0;33.529411764705884;6;32.0;31.0;38.0;40.0;0.0;29.11764705882353;0;16;16;0;6;4;2;2;41.0;1;2;32.0;1;3;31.0;1;3;24.0;1;3;16.0;1;2;40.0;1;3;0;0;2;2;38.57142857142857
1408;39.06666666666667;45.0;35.8235294117647;30.0;32.0;35.0;39.0;37.25;6;23.5;30.0;43.0;30.0;49.0;32.529411764705884;1;18;16;2;6;5;1;1;42.0;1;2;30.0;1;3;32.0;1;3;37.0;1;3;27.5;2;2;39.0;1;3;0;0;2;2;38.1764705882353
1409;35.56666666666667;41.0;38.23529411764706;38.0;32.0;31.0;47.0;34.88235294117647;6;37.0;34.0;37.0;30.0;0.0;33.294117647058826;1;18;16;2;6;5;1;1;43.0;1;2;30.0;1;3;30.0;1;3;42.0;1;3;28.5;2;2;39.0;1;3;0;0;2;2;37.35294117647059
1410;31.644444444444446;30.0;33.3;30.0;28.5;30.0;0.0;32.705882352941174;5;25.0;31.0;40.0;36.0;0.0;30.764705882352942;2;24;16;8;6;4;2;1;34.0;1;2;25.333333333333332;3;3;30.0;1;3;38.0;1;3;24.5;2;2;42.0;1;3;0;0;2;2;34.8235294117647
1413;35.53333333333333;45.0;36.05882352941177;31.0;31.0;31.0;41.0;38.388888888888886;7;33.0;42.0;38.0;36.0;36.0;35.361111111111114;1;21;18;3;7;7;0;1;40.0;1;2;33.0;1;3;30.0;1;3;32.5;2;3;33.0;1;2;38.0;1;3;45;1;2;2;35.05882352941177
1415;34.03333333333333;49.0;36.911764705882355;34.0;31.5;30.0;46.0;39.5;7;40.0;41.0;41.0;30.0;41.0;36.388888888888886;1;20;18;2;7;7;0;1;30.0;1;2;32.0;1;3;32.0;1;3;36.0;1;3;33.0;2;2;43.0;1;3;50;1;2;2;38.88235294117647
1417;29.58888888888889;39.0;31.529411764705884;15.0;25.0;31.0;45.0;34.27777777777778;7;32.0;31.0;35.0;33.0;44.0;35.138888888888886;2;23;18;5;7;5;2;1;42.0;1;2;39.0;1;3;26.5;2;3;39.0;1;3;22.5;2;2;38.0;1;3;38;1;2;2;36.411764705882355
1418;34.61538461538461;0.0;26.066666666666666;20.666666666666668;11.333333333333334;30.0;0.0;33.5;3;0.0;0.0;0.0;33.0;0.0;18.0;1;6;4;2;2;1;1;2;32.0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;13.0;2;2;0.0;0;3;0;0;2;1;23.833333333333332
1419;31.766666666666666;39.0;34.14705882352941;30.5;32.0;30.0;42.0;41.5;7;37.0;45.0;41.0;39.0;49.0;38.72222222222222;1;22;18;4;7;7;0;1;42.0;1;2;38.0;1;3;34.0;1;3;36.0;1;3;32.0;3;2;43.0;1;3;48;1;2;2;38.529411764705884
1420;35.1;49.0;35.529411764705884;27.0;31.0;33.0;38.0;37.77777777777778;7;30.0;34.0;42.0;36.0;43.0;38.166666666666664;0;18;18;0;7;7;0;1;41.0;1;2;35.0;1;3;32.0;1;3;39.0;1;3;30.0;1;2;43.0;1;3;49;1;2;2;37.529411764705884
1421;35.266666666666666;47.0;38.94117647058823;36.0;40.0;37.0;45.0;37.361111111111114;7;30.5;36.0;41.0;37.0;39.0;38.166666666666664;1;20;18;2;7;7;0;1;47.0;1;2;42.0;1;3;32.0;1;3;40.0;1;3;32.0;2;2;33.0;1;3;44;1;2;2;35.529411764705884
1422;31.7;36.0;36.35294117647059;34.0;31.0;34.0;44.0;34.11764705882353;6;39.0;30.0;38.0;31.0;0.0;28.11764705882353;2;23;16;7;6;3;3;2;33.0;1;2;29.0;1;3;27.0;2;3;31.0;1;3;26.0;3;2;33.0;1;3;0;0;2;2;34.05882352941177
1423;33.3;38.0;36.23529411764706;33.0;30.0;32.0;36.0;32.30555555555556;7;30.0;32.5;31.0;30.0;35.0;34.77777777777778;1;20;18;2;7;6;1;1;32.0;1;2;30.0;1;3;30.0;1;3;40.0;1;3;28.5;2;2;37.0;1;3;47;1;2;2;35.94117647058823
1424;39.2;46.0;35.64705882352941;31.0;30.0;30.0;35.0;41.94444444444444;7;35.0;46.0;43.0;42.0;46.0;36.05555555555556;2;23;18;5;7;7;0;1;40.0;1;2;40.0;2;3;30.0;1;3;35.0;1;3;30.5;2;2;37.0;1;3;41;1;2;2;32.88235294117647
1432;39.53333333333333;44.0;36.3235294117647;35.0;36.5;38.0;39.0;42.94444444444444;7;40.0;47.0;44.0;40.0;42.0;35.94117647058823;1;18;16;2;6;6;0;1;36.0;1;2;42.0;1;3;34.0;1;3;42.0;1;3;32.5;2;2;40.0;1;3;0;0;2;2;39.470588235294116
1436;37.8;35.0;36.64705882352941;30.0;36.0;30.0;43.0;39.666666666666664;7;38.0;44.0;44.0;32.0;42.0;34.411764705882355;1;18;16;2;6;5;1;1;47.0;1;2;35.0;1;3;31.0;1;3;36.0;1;3;29.5;2;2;42.0;1;3;0;0;2;2;37.05882352941177
1438;40.4;45.0;39.529411764705884;48.0;33.0;31.0;39.0;39.888888888888886;7;38.0;42.0;38.0;37.0;47.0;38.72222222222222;0;18;18;0;7;7;0;1;43.0;1;2;35.0;1;3;34.0;1;3;43.0;1;3;30.0;1;2;41.0;1;3;46;1;2;3;40.529411764705884
1439;34.38461538461539;0.0;28.62222222222222;23.666666666666668;20.0;26.666666666666668;0.0;30.558823529411764;5;33.0;30.0;38.0;40.0;0.0;29.372549019607842;3;26;16;10;6;3;3;1;43.0;1;2;32.0;1;3;26.0;2;3;29.0;2;3;26.666666666666668;3;2;33.0;1;3;0;0;2;2;36.11764705882353
1440;37.766666666666666;35.0;30.852941176470587;30.0;26.0;31.0;35.0;39.94444444444444;7;36.0;44.0;41.0;34.0;45.0;30.705882352941178;2;28;16;12;6;4;2;1;34.0;1;2;25.0;3;3;26.333333333333332;3;3;35.0;1;3;36.0;1;2;41.0;1;3;0;0;2;2;35.88235294117647
1441;33.93333333333333;30.0;32.05882352941177;28.0;31.0;30.0;33.0;36.94117647058823;6;36.0;39.0;34.0;44.0;0.0;33.411764705882355;1;18;16;2;6;6;0;1;44.0;1;2;37.0;1;3;33.0;1;3;34.0;1;3;30.0;2;2;36.0;1;3;0;0;2;2;30.558823529411764
1442;39.93333333333333;43.0;37.705882352941174;31.0;36.0;34.0;46.0;41.44444444444444;7;34.0;41.0;42.0;42.0;50.0;37.35294117647059;0;16;16;0;6;6;0;1;46.0;1;2;40.0;1;3;40.0;1;3;41.0;1;3;30.0;1;2;40.0;1;3;0;0;2;3;41.05882352941177
1443;33.13333333333333;39.0;29.0;29.0;21.0;23.0;0.0;20.0;1;0.0;0.0;0.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;0.0
1444;41.2;49.0;37.470588235294116;32.0;41.0;32.0;46.0;41.0;7;37.0;40.0;45.0;33.0;49.0;39.888888888888886;1;20;18;2;7;7;0;1;45.0;1;2;32.0;1;3;33.0;1;3;43.0;1;3;30.0;2;2;48.0;1;3;50;1;2;2;36.714285714285715
1445;38.38461538461539;0.0;32.36666666666667;30.0;25.5;32.0;0.0;37.0;5;36.0;42.0;43.0;30.0;0.0;35.37254901960784;1;20;16;4;6;6;0;1;44.0;1;2;38.0;1;3;32.0;1;3;37.0;1;3;31.666666666666668;3;2;43.0;1;3;0;0;2;2;32.029411764705884
1446;37.93333333333333;44.0;33.61764705882353;26.5;30.0;30.0;47.0;40.27777777777778;7;35.0;41.0;42.0;30.0;47.0;33.8235294117647;1;18;16;2;6;6;0;1;43.0;1;2;38.0;1;3;32.0;1;3;38.0;1;3;30.0;2;2;35.0;1;3;0;0;2;2;36.588235294117645
1448;34.333333333333336;41.0;31.38235294117647;22.0;27.666666666666668;30.0;46.0;32.64705882352941;6;33.0;33.0;34.0;33.0;0.0;31.294117647058822;0;16;16;0;6;6;0;1;44.0;1;2;30.0;1;3;31.0;1;3;32.0;1;3;30.0;1;2;35.0;1;3;0;0;2;2;35.294117647058826
1449;40.56666666666667;50.0;36.73529411764706;36.0;29.5;30.0;46.0;41.22222222222222;7;34.0;43.0;39.0;45.0;39.0;39.94444444444444;0;18;18;0;7;7;0;1;47.0;1;2;38.0;1;3;30.0;1;3;42.0;1;3;35.0;1;2;43.0;1;3;48;1;2;2;39.88235294117647
1450;40.6;45.0;37.73529411764706;29.5;35.0;35.0;48.0;37.111111111111114;7;32.0;45.0;34.0;34.0;46.0;39.94444444444444;0;18;18;0;7;7;0;1;43.0;1;2;42.0;1;3;31.0;1;3;36.0;1;3;38.0;1;2;44.0;1;3;49;1;2;2;35.0
1451;33.76923076923077;0.0;32.333333333333336;31.0;23.333333333333332;27.0;0.0;33.588235294117645;5;40.0;33.0;34.0;27.5;0.0;29.245098039215687;3;26;16;10;6;3;3;1;42.0;1;2;23.5;2;3;24.0;2;3;42.0;1;3;27.333333333333332;3;2;30.0;1;3;0;0;2;2;37.75
1452;39.86666666666667;46.0;33.7;31.5;34.0;34.0;0.0;37.0;4;37.0;0.0;48.0;31.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;3;0;0;2;1;0.0
1454;34.07692307692308;0.0;22.5;25.333333333333332;18.0;25.0;0.0;28.428571428571427;4;38.0;9.0;35.0;40.0;0.0;16.636363636363637;2;16;10;6;4;0;4;2;29.0;1;2;16.0;2;3;0.0;0;3;0.0;0;3;13.0;1;2;17.0;2;3;0;0;2;1;18.0
1455;39.2;42.0;37.26470588235294;30.5;32.0;39.0;46.0;41.77777777777778;7;45.0;34.0;46.0;34.0;48.0;37.705882352941174;1;18;16;2;6;6;0;1;48.0;1;2;42.0;1;3;31.0;1;3;38.0;1;3;34.0;2;2;48.0;1;3;0;0;2;2;38.94117647058823
1456;39.833333333333336;43.0;38.23529411764706;33.0;40.0;35.0;45.0;42.55555555555556;7;41.0;36.0;44.0;46.0;41.0;33.92857142857143;0;13;13;0;5;5;0;1;35.0;1;2;41.0;1;3;30.0;1;3;0.0;0;3;33.0;1;2;42.0;1;3;0;0;2;2;37.3235294117647
1457;38.46666666666667;41.0;36.0;32.0;39.0;30.0;46.0;41.55555555555556;7;35.0;44.0;45.0;41.0;47.0;40.166666666666664;0;18;18;0;7;7;0;1;47.0;1;2;35.0;1;3;34.0;1;3;36.0;1;3;42.0;1;2;44.0;1;3;49;1;2;2;39.05882352941177
1459;36.93333333333333;47.0;33.6764705882353;32.0;27.0;31.0;42.0;38.666666666666664;7;34.0;36.0;43.0;46.0;42.0;35.72222222222222;0;18;18;0;7;7;0;1;42.0;1;2;32.0;1;3;31.0;1;3;35.0;1;3;32.0;1;2;43.0;1;3;36;1;2;3;40.294117647058826
1462;37.6;42.0;38.294117647058826;41.0;30.0;34.0;45.0;37.52777777777778;6;25.5;46.0;34.0;31.0;45.0;38.333333333333336;0;18;18;0;7;7;0;1;47.0;1;2;36.0;1;3;37.0;1;3;35.0;1;3;34.0;1;2;40.0;1;3;42;1;2;2;36.411764705882355
1466;38.6;44.0;33.61764705882353;32.0;36.0;34.0;40.0;33.26470588235294;6;31.0;39.0;41.0;32.5;0.0;34.911764705882355;1;19;16;3;6;6;0;1;41.0;1;2;31.5;2;3;33.0;1;3;37.0;1;3;36.0;1;2;45.0;1;3;0;0;2;2;37.588235294117645
