NUMERO;LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCP_UNO;NAA_UNO;NAP_UNO;ESTADO_FINAL;NOTA_DIFERENCIAL;NOTA_DIBUJO;NOTA_QUIMICA;NOTA_CFJC;NOTA_TEXTOS;NOTA_SEMINARIO;NOTA_EE_UNO;PROMEDIO_DOS;CAR_DOS;NCC_DOS;NCA_DOS;NCP_DOS;NAC_DOS;NAA_DOS;NAP_DOS;EPA_DOS;NOTA_ALGEBRA;VECES_ALGEBRA;CREDITOS_ALGEBRA;NOTA_INTEGRAL;VECES_INTEGRAL;CREDITOS_INTEGRAL;NOTA_FISICA_UNO;VECES_FISICA_UNO;CREDITOS_FISICA_UNO;NOTA_MATERIALES;VECES_MATERIALES;CREDITOS_MATERIALES;NOTA_DEMOCRACIA;VECES_DEMOCRACIA;CREDITOS_DEMOCRACIA;NOTA_PBASICA;VECES_PBASICA;CREDITOS_PBASICA;NOTA_EE_DOS;VECES_EE_DOS;CREDITOS_EE_DOS;RENDIMIENTO_TRES;PROMEDIO_TRES
2450;0;407.0;56.0;72.0;58.0;54.0;20;33.8;2;21;6;5;2;2;29.5;29.0;35.0;40.0;33.0;38.0;41.0;31.866666666666667;2;21;15;6;6;4;2;1;25.5;2;3;36.0;1;3;25.5;2;3;32.0;1;2;42.0;1;1;37.0;1;3;0.0;0;2;2;34.625
2451;0;332.0;68.0;0.0;69.0;69.0;9;36.61538461538461;1;17;4;6;0;16;32.5;31.0;44.0;35.0;37.0;43.0;0.0;32.25;0;8;8;0;3;2;1;1;21.0;1;3;0.0;0;3;0.0;0;3;30.0;1;2;0.0;0;1;45.0;1;3;0.0;0;2;1;0.0
2452;0;333.0;72.0;0.0;62.0;68.0;7;31.846153846153847;3;25;12;4;2;11;31.5;25.5;27.0;39.0;38.0;41.0;0.0;33.7;0;10;10;0;4;3;1;1;28.0;1;3;0.0;0;3;31.0;1;3;0.0;0;2;37.0;1;1;41.0;1;3;0.0;0;2;2;31.2
2453;0;333.0;66.0;0.0;69.0;75.0;12;38.46666666666667;0;15;0;7;0;2;30.0;35.0;41.0;45.0;41.0;45.0;46.0;31.323529411764707;1;20;17;3;7;5;2;1;28.5;2;3;13.0;1;3;31.0;1;3;33.0;1;2;39.0;1;1;40.0;1;3;45.0;1;2;2;35.0
2454;0;332.0;71.0;0.0;65.0;67.0;11;31.12820512820513;1;21;8;5;1;11;22.666666666666668;30.0;39.0;35.0;32.0;38.0;0.0;30.125;1;15;12;3;5;4;1;1;26.5;2;3;0.0;0;3;33.0;1;3;30.0;1;2;30.0;1;1;31.0;1;3;0.0;0;2;1;28.666666666666668
2455;0;330.0;69.0;0.0;68.0;61.0;19;36.666666666666664;0;15;0;7;0;11;30.0;34.0;40.0;36.0;36.0;42.0;46.0;30.41176470588235;1;20;17;3;7;5;2;1;19.0;1;3;22.0;2;3;34.0;1;3;30.0;1;2;42.0;1;1;30.0;1;3;50.0;1;2;2;32.4
2457;0;393.0;71.0;62.0;48.0;40.0;18;31.53846153846154;2;18;5;4;2;11;29.5;31.0;37.0;16.0;32.0;39.0;0.0;29.541666666666668;1;15;12;3;5;4;1;2;22.5;2;3;0.0;0;3;33.0;1;3;30.0;1;2;38.0;1;1;30.0;1;3;0.0;0;2;1;27.333333333333332
2458;0;334.0;68.0;0.0;68.0;59.0;5;35.38461538461539;1;14;1;6;0;11;35.0;35.0;37.0;32.0;35.0;37.0;0.0;12.928571428571429;0;14;14;0;5;1;4;2;1.0;1;3;11.0;1;3;8.0;1;3;32.0;1;2;0.0;0;1;19.0;1;3;0.0;0;2;1;0.0
2460;0;330.0;70.0;0.0;68.0;57.0;16;37.07692307692308;0;13;0;6;0;2;33.0;36.0;41.0;43.0;35.0;42.0;0.0;34.8;1;18;15;3;6;5;1;1;30.0;1;3;26.0;2;3;35.0;1;3;35.0;1;2;32.0;1;1;49.0;1;3;0.0;0;2;2;36.125
2461;0;331.0;76.0;0.0;62.0;57.0;7;32.46153846153846;2;19;6;4;2;11;27.0;28.0;37.0;37.0;34.0;42.0;0.0;24.958333333333332;1;15;12;3;5;4;1;2;5.0;1;3;0.0;0;3;30.0;1;3;30.0;1;2;40.0;1;1;31.5;2;3;0.0;0;2;2;32.0
2462;0;338.0;70.0;0.0;63.0;62.0;10;37.266666666666666;0;15;0;7;0;2;35.0;31.0;40.0;39.0;38.0;42.0;40.0;34.833333333333336;2;21;15;6;6;5;1;1;32.5;2;3;25.0;2;3;37.0;1;3;33.0;1;2;35.0;1;1;46.0;1;3;0.0;0;2;2;37.0
2463;0;340.0;69.0;0.0;62.0;78.0;10;37.666666666666664;0;15;0;7;0;2;30.0;34.0;41.0;41.0;41.0;43.0;44.0;29.633333333333333;2;21;15;6;6;4;2;2;19.5;2;3;23.0;2;3;30.0;1;3;34.0;1;2;36.0;1;1;41.0;1;3;0.0;0;2;2;34.625
2464;0;339.0;68.0;0.0;65.0;60.0;8;36.61538461538461;0;13;0;6;0;2;37.0;35.0;39.0;31.0;36.0;38.0;0.0;34.3;1;18;15;3;6;5;1;1;30.0;1;3;28.5;2;3;31.0;1;3;33.0;1;2;33.0;1;1;49.0;1;3;0.0;0;2;2;36.875
2465;0;336.0;70.0;0.0;65.0;64.0;7;32.73076923076923;2;18;5;5;1;11;31.0;31.5;23.5;35.0;43.0;47.0;0.0;30.818181818181817;1;14;11;3;4;3;1;1;15.0;2;3;0.0;0;3;30.0;1;3;36.0;1;2;0.0;0;1;44.0;1;3;0.0;0;2;1;28.8
2466;0;335.0;68.0;0.0;67.0;72.0;8;20.0;5;23;10;1;5;13;10.0;19.5;38.0;18.0;17.5;14.0;0.0;5.25;0;5;5;0;1;0;1;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;1;2;0.0;0;1;7.0;1;3;0.0;0;2;1;0.0
2467;0;329.0;68.0;0.0;71.0;64.0;4;37.30769230769231;0;13;0;6;0;2;36.0;37.0;42.0;40.0;33.0;35.0;0.0;32.266666666666666;2;21;15;6;6;5;1;1;31.0;2;3;26.0;2;3;32.0;1;3;34.0;1;2;35.0;1;1;38.0;1;3;0.0;0;2;2;33.0
2468;0;255.0;69.0;0.0;67.0;60.0;20;32.06666666666667;0;15;0;5;2;1;35.0;12.0;39.0;8.0;37.0;38.0;40.0;26.2;0;15;15;0;6;3;3;2;35.0;1;3;6.0;1;3;35.0;1;3;15.0;1;2;21.0;1;1;38.0;1;3;0.0;0;2;1;12.666666666666666
2478;0;292.0;60.0;0.0;60.0;57.0;7;21.807692307692307;3;22;9;3;3;11;18.0;18.5;12.5;33.0;32.0;40.0;0.0;14.857142857142858;0;7;7;0;3;0;3;2;5.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;20.0;1;1;23.0;1;3;0.0;0;2;1;0.0
2479;0;333.0;77.0;0.0;73.0;63.0;20;31.692307692307693;1;17;4;5;1;11;27.5;34.0;30.0;32.0;36.0;40.0;0.0;35.0;0;10;10;0;4;4;0;1;33.0;1;3;0.0;0;3;32.0;1;3;0.0;0;2;41.0;1;1;38.0;1;3;0.0;0;2;1;24.666666666666668
2480;0;354.0;76.0;0.0;68.0;65.0;10;33.84615384615385;1;17;4;6;0;11;30.5;32.0;36.0;34.0;35.0;42.0;0.0;35.77777777777778;0;9;9;0;4;4;0;1;30.0;1;3;0.0;0;3;0.0;0;3;31.0;1;2;41.0;1;1;43.0;1;3;0.0;0;2;1;0.0
2481;0;358.0;71.0;0.0;77.0;74.0;7;34.69230769230769;1;16;3;6;0;2;32.0;34.0;30.0;33.0;46.0;40.0;0.0;36.0;0;13;13;0;5;5;0;1;32.0;1;3;30.0;1;3;37.0;1;3;0.0;0;2;42.0;1;1;43.0;1;3;0.0;0;2;1;0.0
2482;0;347.0;74.0;0.0;74.0;76.0;18;36.61538461538461;1;16;3;6;0;2;33.0;40.0;32.0;35.0;47.0;39.0;0.0;38.2;0;10;10;0;4;4;0;1;42.0;1;3;0.0;0;3;37.0;1;3;0.0;0;2;40.0;1;1;35.0;1;3;0.0;0;2;1;0.0
2483;0;368.0;82.0;0.0;72.0;74.0;10;28.23076923076923;2;19;6;4;2;11;19.0;26.5;30.0;32.0;39.0;38.0;0.0;26.75;0;7;7;0;3;2;1;2;0.0;0;3;0.0;0;3;28.0;1;3;0.0;0;2;40.0;1;1;30.0;1;3;0.0;0;2;1;0.0
2484;0;366.0;77.0;0.0;73.0;75.0;4;27.76923076923077;2;20;7;4;2;11;17.5;32.0;27.0;34.0;36.0;40.0;0.0;31.0;0;7;7;0;3;3;0;1;0.0;0;3;0.0;0;3;31.0;1;3;0.0;0;2;38.0;1;1;39.0;1;3;0.0;0;2;1;0.0
2485;0;341.0;76.0;0.0;70.0;77.0;16;32.30769230769231;1;16;3;5;1;11;32.0;30.0;29.0;34.0;36.0;39.0;0.0;39.8;0;10;10;0;4;4;0;1;40.0;1;3;0.0;0;3;34.0;1;3;0.0;0;2;50.0;1;1;42.0;1;3;0.0;0;2;1;0.0
2486;0;354.0;69.0;0.0;69.0;77.0;8;37.80769230769231;1;16;3;6;0;2;36.0;39.0;34.5;33.0;46.0;41.0;0.0;42.0;0;13;13;0;5;5;0;1;39.0;1;3;40.0;1;3;42.0;1;3;0.0;0;2;39.0;1;1;48.0;1;3;0.0;0;2;1;0.0
2487;0;350.0;71.0;0.0;75.0;73.0;9;13.6;0;13;0;0;5;3;11.0;12.0;0.0;20.0;13.0;22.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2488;0;364.0;81.0;0.0;69.0;83.0;10;35.26923076923077;1;16;3;5;1;2;31.0;41.0;29.5;34.0;45.0;40.0;0.0;35.92307692307692;0;13;13;0;5;5;0;1;37.0;1;3;30.0;1;3;34.0;1;3;0.0;0;2;41.0;1;1;41.0;1;3;0.0;0;2;1;0.0
2489;0;360.0;73.0;0.0;70.0;68.0;10;31.692307692307693;2;20;7;4;2;11;26.5;33.0;28.0;33.0;42.0;39.0;0.0;35.4;0;10;10;0;4;4;0;1;30.0;1;3;0.0;0;3;32.0;1;3;0.0;0;2;42.0;1;1;42.0;1;3;0.0;0;2;1;0.0
2490;0;361.0;71.0;0.0;76.0;77.0;18;15.76923076923077;0;13;0;0;6;12;18.0;16.0;13.0;18.0;13.0;18.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2491;0;356.0;75.0;0.0;75.0;61.0;9;14.615384615384615;0;13;0;0;6;12;12.0;13.0;6.0;24.0;26.0;22.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2492;0;353.0;77.0;0.0;73.0;52.0;20;34.53846153846154;1;17;4;5;1;2;28.0;42.0;32.0;34.0;39.0;45.0;0.0;35.25;0;12;12;0;5;5;0;1;34.0;1;3;0.0;0;3;34.0;1;3;33.0;1;2;36.0;1;1;39.0;1;3;0.0;0;2;2;30.666666666666668
2493;0;346.0;72.0;0.0;71.0;72.0;19;18.53846153846154;3;22;9;3;3;11;10.5;17.5;9.0;34.0;32.0;39.0;0.0;11.666666666666666;0;9;9;0;3;0;3;2;7.0;1;3;0.0;0;3;15.0;1;3;0.0;0;2;0.0;0;1;13.0;1;3;0.0;0;2;1;0.0
2494;0;362.0;75.0;0.0;72.0;76.0;6;26.846153846153847;0;13;0;3;3;13;22.0;26.0;15.0;35.0;45.0;39.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2495;0;350.0;73.0;0.0;71.0;80.0;10;24.46153846153846;1;16;3;4;2;11;13.0;34.0;22.0;34.0;30.0;38.0;0.0;27.333333333333332;0;9;9;0;3;1;2;2;24.0;1;3;0.0;0;3;26.0;1;3;0.0;0;2;0.0;0;1;32.0;1;3;0.0;0;2;1;0.0
2496;0;364.0;66.0;0.0;71.0;71.0;20;30.346153846153847;3;22;9;3;3;2;29.5;29.5;28.5;33.0;31.0;37.0;0.0;24.0;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;32.0;1;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2497;0;352.0;74.0;0.0;70.0;67.0;18;33.92307692307692;2;20;7;5;1;11;28.0;35.0;33.0;33.0;44.0;39.0;0.0;34.75;0;7;7;0;3;3;0;1;0.0;0;3;0.0;0;3;36.0;1;3;0.0;0;2;44.0;1;1;42.0;1;3;0.0;0;2;1;0.0
2498;0;355.0;79.0;0.0;72.0;74.0;1;32.26923076923077;2;20;7;5;1;11;29.0;31.0;32.5;33.0;36.0;39.0;0.0;33.5;0;10;10;0;4;3;1;1;28.0;1;3;0.0;0;3;31.0;1;3;0.0;0;2;41.0;1;1;39.0;1;3;0.0;0;2;1;0.0
2499;0;351.0;70.0;0.0;72.0;67.0;16;30.846153846153847;2;20;7;4;2;11;23.0;32.0;29.0;32.0;44.0;38.0;0.0;32.3;0;10;10;0;4;3;1;1;30.0;1;3;0.0;0;3;23.0;1;3;0.0;0;2;41.0;1;1;41.0;1;3;0.0;0;2;1;0.0
2500;0;352.0;73.0;0.0;69.0;74.0;7;35.0;0;13;0;6;0;2;33.0;36.0;30.0;33.0;44.0;40.0;0.0;42.06666666666667;0;15;15;0;6;6;0;1;42.0;1;3;38.0;1;3;42.0;1;3;37.0;1;2;50.0;1;1;47.0;1;3;0.0;0;2;1;0.0
2501;0;354.0;76.0;0.0;75.0;63.0;4;28.692307692307693;2;20;7;4;2;11;23.0;31.0;27.0;32.0;32.0;42.0;0.0;26.666666666666668;0;9;9;0;3;1;2;2;19.0;1;3;0.0;0;3;28.0;1;3;0.0;0;2;0.0;0;1;33.0;1;3;0.0;0;2;1;0.0
2502;0;350.0;78.0;0.0;69.0;56.0;20;31.346153846153847;2;20;7;4;2;11;24.0;35.0;28.5;32.0;43.0;38.0;0.0;31.857142857142858;0;7;7;0;3;2;1;1;22.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;43.0;1;1;38.0;1;3;0.0;0;2;1;0.0
2503;0;365.0;88.0;0.0;61.0;67.0;18;9.384615384615385;0;13;0;1;5;12;4.0;11.0;5.0;30.0;10.0;19.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2505;0;353.0;74.0;0.0;74.0;67.0;20;34.38461538461539;0;13;0;6;0;2;33.0;39.0;33.0;34.0;30.0;44.0;0.0;40.86666666666667;0;15;15;0;6;6;0;1;40.0;1;3;41.0;1;3;40.0;1;3;39.0;1;2;37.0;1;1;45.0;1;3;0.0;0;2;2;33.333333333333336
2506;0;360.0;81.0;0.0;69.0;72.0;20;27.96153846153846;3;22;9;4;2;11;24.0;32.0;23.5;33.0;33.0;34.0;0.0;22.5;0;3;3;0;1;1;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;30.0;1;3;0.0;0;2;1;0.0
2507;0;347.0;72.0;0.0;70.0;67.0;11;31.46153846153846;2;20;7;4;2;11;26.0;32.0;29.0;34.0;40.0;40.0;0.0;33.8;0;10;10;0;4;3;1;1;32.0;1;3;0.0;0;3;25.0;1;3;0.0;0;2;41.0;1;1;42.0;1;3;0.0;0;2;1;0.0
2508;0;377.0;62.0;62.0;53.0;46.0;8;22.23076923076923;3;22;9;3;3;11;24.5;14.5;6.0;34.0;37.0;36.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2509;0;352.0;83.0;0.0;69.0;68.0;8;31.384615384615383;1;17;4;5;1;2;21.5;38.0;31.0;34.0;40.0;39.0;0.0;12.0;0;12;12;0;5;0;5;2;14.0;1;3;0.0;0;3;9.0;1;3;8.0;1;2;14.0;1;1;15.0;1;3;0.0;0;2;1;13.333333333333334
2510;0;350.0;77.0;0.0;71.0;55.0;8;31.846153846153847;2;20;7;4;2;2;25.0;34.0;25.0;38.0;43.0;47.0;0.0;34.61538461538461;0;13;13;0;5;5;0;1;32.0;1;3;30.0;1;3;36.0;1;3;0.0;0;2;36.0;1;1;40.0;1;3;0.0;0;2;1;0.0
2511;0;347.0;72.0;0.0;73.0;67.0;10;35.30769230769231;2;20;7;5;1;2;30.5;35.0;27.0;39.0;50.0;47.0;0.0;38.15384615384615;0;13;13;0;5;5;0;1;39.0;1;3;34.0;1;3;38.0;1;3;0.0;0;2;43.0;1;1;40.0;1;3;0.0;0;2;1;0.0
2512;0;355.0;74.0;0.0;73.0;67.0;7;33.30769230769231;2;20;7;4;2;2;28.5;31.0;28.0;39.0;44.0;46.0;0.0;38.30769230769231;0;13;13;0;5;5;0;1;36.0;1;3;41.0;1;3;36.0;1;3;0.0;0;2;42.0;1;1;39.0;1;3;0.0;0;2;1;0.0
2513;0;340.0;74.0;0.0;70.0;63.0;15;32.0;2;20;7;4;2;2;25.0;30.0;24.0;40.0;50.0;44.0;0.0;34.54545454545455;0;10;10;0;4;4;0;1;0.0;0;3;41.0;1;3;36.0;1;3;0.0;0;2;41.0;1;1;36.0;1;3;0.0;0;2;1;0.0
2514;0;345.0;72.0;0.0;71.0;64.0;10;37.42307692307692;2;20;7;5;1;2;36.5;40.0;23.5;42.0;50.0;48.0;0.0;36.714285714285715;0;7;7;0;3;3;0;1;38.0;1;3;0.0;0;3;33.0;1;3;0.0;0;2;44.0;1;1;0.0;0;3;0.0;0;2;1;0.0
2515;0;370.0;75.0;0.0;72.0;77.0;10;33.07692307692308;1;17;4;5;1;2;25.0;30.0;30.0;38.0;50.0;42.0;0.0;35.4;0;15;15;0;6;6;0;1;30.0;1;3;32.0;1;3;37.0;1;3;30.0;1;2;45.0;1;1;43.0;1;3;0.0;0;2;1;0.0
2516;0;367.0;77.0;0.0;67.0;89.0;9;33.76923076923077;2;20;7;4;2;2;23.0;38.0;28.0;41.0;50.0;46.0;0.0;34.6;0;4;4;0;2;2;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;44.0;1;1;43.0;1;3;0.0;0;2;1;26.0
2517;0;343.0;72.0;0.0;71.0;74.0;11;31.153846153846153;3;22;9;3;3;11;25.0;28.5;27.0;39.0;44.0;40.0;0.0;29.4;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;42.0;1;1;35.0;1;3;0.0;0;2;1;0.0
2518;0;372.0;74.0;0.0;73.0;72.0;19;30.23076923076923;1;17;4;5;1;11;21.0;37.0;30.0;32.0;36.0;41.0;0.0;32.75;0;7;7;0;3;3;0;1;0.0;0;3;0.0;0;3;35.0;1;3;0.0;0;2;40.0;1;1;39.0;1;3;0.0;0;2;1;0.0
2519;0;295.0;57.0;0.0;60.0;57.0;18;25.589743589743588;3;26;13;4;2;11;15.666666666666666;30.5;21.0;41.0;35.0;35.0;0.0;26.8;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;41.0;1;1;31.0;1;3;0.0;0;2;1;0.0
2520;0;355.0;79.0;0.0;70.0;67.0;11;29.76923076923077;3;22;9;3;3;11;26.0;29.0;24.0;37.0;36.0;44.0;0.0;31.8;0;4;4;0;2;2;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;45.0;1;1;38.0;1;3;0.0;0;2;1;0.0
2521;0;357.0;73.0;0.0;69.0;64.0;10;22.384615384615383;0;13;0;3;3;13;9.0;28.0;14.0;35.0;40.0;42.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2522;0;353.0;71.0;0.0;70.0;74.0;16;36.88461538461539;1;16;3;6;0;2;30.0;33.0;35.5;41.0;50.0;46.0;0.0;38.07692307692308;0;13;13;0;5;5;0;1;38.0;1;3;30.0;1;3;39.0;1;3;0.0;0;2;42.0;1;1;44.0;1;3;0.0;0;2;1;0.0
2523;0;350.0;78.0;0.0;72.0;58.0;20;32.5;2;20;7;5;1;2;35.0;31.0;28.5;33.0;31.0;40.0;0.0;35.15384615384615;0;13;13;0;5;5;0;1;34.0;1;3;39.0;1;3;30.0;1;3;0.0;0;2;37.0;1;1;37.0;1;3;0.0;0;2;1;0.0
2524;0;373.0;74.0;0.0;79.0;76.0;8;32.15384615384615;3;22;9;5;1;11;30.5;32.0;29.0;35.0;34.0;42.0;0.0;35.333333333333336;0;9;9;0;3;3;0;1;39.0;1;3;0.0;0;3;36.0;1;3;0.0;0;2;0.0;0;1;31.0;1;3;0.0;0;2;1;0.0
2525;0;372.0;72.0;0.0;63.0;59.0;5;34.0;2;20;7;4;2;2;27.0;33.0;26.0;43.0;50.0;47.0;0.0;38.53846153846154;0;13;13;0;5;5;0;1;35.0;1;3;44.0;1;3;32.0;1;3;0.0;0;2;45.0;1;1;41.0;1;3;0.0;0;2;1;26.0
2526;0;361.0;80.0;0.0;66.0;77.0;9;31.576923076923077;2;20;7;4;2;11;26.5;33.0;23.5;37.0;44.0;43.0;0.0;34.75;0;12;12;0;4;4;0;1;37.0;1;3;33.0;1;3;34.0;1;3;0.0;0;2;0.0;0;1;35.0;1;3;0.0;0;2;1;20.666666666666668
2527;0;360.0;77.0;0.0;70.0;68.0;8;35.11538461538461;2;20;7;4;2;2;28.0;35.0;27.5;44.0;50.0;48.0;0.0;33.5;0;12;12;0;4;3;1;1;37.0;1;3;19.0;1;3;38.0;1;3;0.0;0;2;0.0;0;1;40.0;1;3;0.0;0;2;1;19.333333333333332
2528;0;295.0;55.0;0.0;55.0;53.0;19;26.23076923076923;3;22;9;3;3;11;21.5;29.0;19.0;33.0;35.0;37.0;0.0;24.0;0;4;4;0;2;2;0;2;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;30.0;1;1;30.0;1;3;0.0;0;2;1;0.0
2530;0;357.0;73.0;0.0;69.0;78.0;11;10.615384615384615;0;13;0;1;5;12;9.0;9.0;5.0;17.0;11.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2531;0;354.0;70.0;0.0;72.0;71.0;10;23.53846153846154;0;13;0;3;3;3;12.0;21.0;16.0;38.0;43.0;44.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2532;0;384.0;79.0;0.0;73.0;75.0;1;38.57692307692308;1;16;3;6;0;2;34.0;39.0;35.5;41.0;50.0;40.0;0.0;39.61538461538461;0;13;13;0;5;5;0;1;37.0;1;3;38.0;1;3;37.0;1;3;0.0;0;2;44.0;1;1;45.0;1;3;0.0;0;2;1;28.0
2533;0;361.0;73.0;0.0;73.0;66.0;9;26.153846153846153;0;13;0;3;3;3;12.0;25.0;20.0;38.0;50.0;44.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2534;0;350.0;75.0;0.0;69.0;74.0;10;34.53846153846154;2;20;7;5;1;2;26.5;33.0;33.0;36.0;50.0;42.0;0.0;27.8;0;10;10;0;4;3;1;2;19.0;1;3;0.0;0;3;31.0;1;3;0.0;0;2;38.0;1;1;30.0;1;3;0.0;0;2;1;0.0
2535;0;362.0;82.0;0.0;69.0;74.0;10;26.53846153846154;0;13;0;4;2;12;14.0;35.0;17.0;38.0;50.0;30.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2536;0;355.0;72.0;0.0;66.0;86.0;8;18.76923076923077;0;13;0;3;3;12;7.0;18.0;13.0;39.0;31.0;40.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2537;0;334.0;65.0;0.0;69.0;67.0;10;28.923076923076923;2;19;6;3;3;11;23.5;28.0;17.0;38.0;47.0;43.0;0.0;31.6;0;4;4;0;2;2;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;41.0;1;1;39.0;1;3;0.0;0;2;1;0.0
2538;0;375.0;71.0;0.0;76.0;70.0;8;30.76923076923077;2;20;7;5;1;11;15.0;30.0;31.0;41.0;50.0;46.0;0.0;31.4;0;4;4;0;2;2;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;43.0;1;1;38.0;1;3;0.0;0;2;1;0.0
2539;0;353.0;70.0;0.0;73.0;65.0;20;31.307692307692307;2;20;7;4;2;11;26.0;32.0;24.0;38.0;44.0;41.0;0.0;32.8;0;4;4;0;2;2;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;38.0;1;1;42.0;1;3;0.0;0;2;2;34.4
2540;0;350.0;71.0;0.0;71.0;60.0;5;28.46153846153846;3;22;9;4;2;11;18.0;30.5;28.0;38.0;37.0;41.0;0.0;32.0;0;4;4;0;2;2;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;43.0;1;1;39.0;1;3;0.0;0;2;1;0.0
2541;0;329.0;63.0;0.0;70.0;63.0;20;21.576923076923077;3;22;9;3;3;11;13.5;18.0;14.5;33.0;37.0;40.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
2542;0;329.0;67.0;0.0;67.0;73.0;8;29.53846153846154;2;20;7;4;2;11;9.0;43.0;24.0;41.0;50.0;49.0;0.0;33.0;0;4;4;0;2;2;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;45.0;1;1;40.0;1;3;0.0;0;2;2;30.0
2543;0;353.0;81.0;0.0;71.0;70.0;20;31.076923076923077;1;17;4;5;1;11;29.0;31.0;31.0;33.0;30.0;40.0;0.0;30.714285714285715;0;7;7;0;3;2;1;1;29.0;1;3;0.0;0;3;30.0;1;3;0.0;0;2;38.0;1;1;0.0;0;3;0.0;0;2;1;0.0
2544;0;358.0;82.0;0.0;70.0;80.0;17;24.5;3;20;7;3;2;11;12.5;29.0;0.0;41.0;32.0;32.0;0.0;31.2;0;4;4;0;2;2;0;1;0.0;0;3;0.0;0;3;0.0;0;3;0.0;0;2;42.0;1;1;38.0;1;3;0.0;0;2;1;0.0
2545;0;348.0;75.0;0.0;70.0;52.0;14;31.115384615384617;3;22;9;3;3;11;22.0;29.0;28.5;43.0;44.0;42.0;0.0;30.0;0;13;13;0;5;4;1;1;33.0;1;3;24.0;1;3;30.0;1;3;0.0;0;2;39.0;1;1;30.0;1;3;0.0;0;2;1;0.0
2546;0;359.0;70.0;0.0;71.0;79.0;8;23.26923076923077;2;20;7;4;2;11;11.5;32.0;8.5;36.0;45.0;41.0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;1;3;0.0;0;3;0.0;0;3;0.0;0;2;0.0;0;1;0.0;0;3;0.0;0;2;1;0.0
