CAR_OCHO,NCC_OCHO,NCA_OCHO,NCP_OCHO,NAC_OCHO,NAA_OCHO,NAP_OCHO,EPA_OCHO,ESTADO OCHO,PROMEDIO_NUEVE,NOTA_L_TRES,VECES_L_TRES,CREDITOS_L_TRES,NOTA_EI_TRES,VECES_EI_TRES,CREDITOS_EI_TRES,NOTA_EI_CUATRO,VECES_EI_CUATRO,CREDITOS_EI_CUATRO,NOTA_FGEP,VECES_FGEP,CREDITOS_FGEP,NOTA_FOTOD,VECES_FOTOD,CREDITOS_FOTOD,NOTA_AVAM,VECES_AVAM,CREDITOS_AVAM
0,14,6,8,3,3,3,2,3,45,33,1,2,0,0,3,0,0,3,38,1,2,30,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,43.18181818,45,1,2,45,1,3,32,1,3,41,1,2,41,1,2,34,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,8,6,4,4,2,1,1,41.2,42,1,2,0,0,3,0,0,3,43,1,2,39,1,2,42,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,42.84615385,41,1,2,49,1,3,35,1,3,42,1,2,41,1,2,31,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,37,0,0,2,0,0,3,0,0,3,36,1,2,33,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,11,3,6,5,1,1,1,32.75,44,1,2,17,1,3,32,1,3,35,1,2,44,1,2,34,1,2
0,14,11,3,6,5,1,1,1,32.5,32,1,2,23,1,3,31,1,3,35,1,2,38,1,2,33,1,2
0,14,4,10,3,2,4,2,3,45,34,1,2,0,0,3,0,0,3,32,1,2,21,1,2,0,0,2
0,14,6,8,3,3,3,2,3,39.2,36,1,2,0,0,3,0,0,3,43,1,2,39,1,2,0,0,2
0,14,4,10,3,2,4,2,3,37,44,1,2,0,0,3,0,0,3,28,1,2,32,1,2,0,0,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,38,1,2,36,1,2,0,0,2
0,14,2,12,2,1,5,2,3,39,0,0,2,0,0,3,0,0,3,48,1,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,0,14,2,0,6,2,3,0,0,0,2,0,0,3,0,0,3,0,0,2,27,1,2,0,0,2
1,14,6,8,3,3,3,2,3,35.8,37,2,2,0,0,3,0,0,3,46,1,2,34,1,2,0,0,2
0,14,11,3,5,5,1,1,1,41,31,1,2,47,1,3,0,0,3,40,1,2,33,1,2,36,1,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,43,1,2,37,1,2,0,0,2
1,14,6,8,3,3,3,2,3,0,35,2,2,0,0,3,0,0,3,44,1,2,39,1,2,0,0,2
0,14,4,10,3,2,4,2,3,34.2,0,0,2,0,0,3,0,0,3,40,1,2,38,1,2,0,0,2
0,14,2,12,1,1,5,2,3,0,45,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,14,0,6,6,0,1,1,37.36363636,43,2,2,43,1,3,49,1,3,50,1,2,38,1,2,37,1,2
0,14,6,8,4,3,3,2,3,42,0,0,2,0,0,3,0,0,3,42,1,2,39,1,2,35,1,2
0,14,6,8,4,3,3,2,3,42.6,0,0,2,0,0,3,0,0,3,34,1,2,35,1,2,36,1,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,33,1,2,36,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,12,2,6,5,1,1,1,36.75,0,0,2,40,1,3,31,1,3,42,1,2,38,1,2,37,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,34,0,0,2,0,0,3,0,0,3,34,1,2,38,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,40.375,41,1,2,34,1,3,36,1,3,44,1,2,36,1,2,42,1,2
0,14,6,8,3,3,3,2,3,39,38,1,2,0,0,3,0,0,3,35,1,2,34,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,2,12,2,1,5,2,3,0,0,0,2,0,0,3,0,0,3,35,1,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,12,2,6,5,1,1,1,39.25,0,0,2,49,1,3,40,1,3,43,1,2,37,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,2,12,2,1,5,2,3,46,0,0,2,0,0,3,0,0,3,0,0,2,33,1,2,0,0,2
0,14,11,3,5,5,1,1,1,42.4,39,1,2,50,1,3,0,0,3,41,1,2,35,1,2,36,1,2
0,14,6,8,4,3,3,2,3,42.2,0,0,2,0,0,3,0,0,3,40,1,2,31,1,2,36,1,2
0,14,14,0,6,6,0,1,1,33,47,1,2,30,1,3,32,1,3,45,1,2,36,1,2,45,1,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,43,1,2,33,1,2,0,0,2
1,14,6,8,3,3,3,2,3,38,41,2,2,0,0,3,0,0,3,48,1,2,34,1,2,0,0,2
0,14,6,8,3,3,3,2,3,49,32,1,2,0,0,3,0,0,3,0,0,2,37,1,2,33,1,2
0,14,11,3,5,5,1,1,1,34.2,30,1,2,32,1,3,0,0,3,39,1,2,40,1,2,44,1,2
0,14,6,8,3,3,3,2,3,0,43,1,2,0,0,3,0,0,3,36,1,2,30,1,2,0,0,2
0,14,4,10,2,2,4,2,3,0,39,1,2,0,0,3,0,0,3,35,1,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,30,0,0,2,0,0,3,0,0,3,41,1,2,41,1,2,0,0,2
1,14,4,10,3,2,4,2,3,33,0,0,2,0,0,3,0,0,3,37,1,2,31,2,2,0,0,2
0,14,6,8,3,3,3,2,3,33.6,41,1,2,0,0,3,0,0,3,39,1,2,32,1,2,0,0,2
0,14,4,10,3,2,4,2,3,43.4,0,0,2,0,0,3,0,0,3,34,1,2,36,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,38.4,34,1,2,33,1,3,30,1,3,42,1,2,38,1,2,34,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,8,6,4,4,2,1,1,38.4,37,1,2,0,0,3,0,0,3,37,1,2,35,1,2,38,1,2
0,14,6,8,3,3,3,2,3,40,34,1,2,0,0,3,0,0,3,40,1,2,39,1,2,0,0,2
1,14,4,10,3,2,4,2,3,30,0,0,2,0,0,3,0,0,3,32,1,2,32,2,2,0,0,2
0,0,0,0,0,0,0,0,2,43,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,11,3,5,5,1,1,1,40,38,1,2,33,1,3,0,0,3,38,1,2,33,1,2,30,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,14,0,6,6,0,1,1,35.72727273,38,2,2,34,1,3,33,1,3,37,1,2,39,1,2,45,1,2
0,14,14,0,6,6,0,1,1,41.6,40,1,2,34,1,3,34,1,3,42,1,2,43,1,2,44,1,2
0,14,9,5,5,4,2,1,1,47,0,0,2,33,1,3,0,0,3,41,1,2,39,1,2,37,1,2
0,14,6,8,3,3,3,2,3,36.6,32,1,2,0,0,3,0,0,3,42,1,2,40,1,2,0,0,2
0,14,0,14,1,0,6,2,3,47,27,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,2,12,1,1,5,2,3,0,33,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,9,5,6,4,2,1,1,39.4,0,0,2,25,1,3,33,1,3,34,1,2,39,1,2,36,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,30,0,0,2,0,0,3,0,0,3,33,1,2,33,1,2,0,0,2
0,14,4,10,3,2,4,2,3,40.4,0,0,2,0,0,3,0,0,3,48,1,2,44,1,2,0,0,2
1,14,4,10,3,2,4,2,3,35,0,0,2,0,0,3,0,0,3,38,1,2,37,2,2,0,0,2
0,14,12,2,6,5,1,1,1,35.33333333,0,0,2,42,1,3,30,1,3,39,1,2,43,1,2,35,1,2
1,14,11,3,5,5,1,1,1,36,40,2,2,36,1,3,0,0,3,37,1,2,39,1,2,35,1,2
0,14,2,12,2,1,5,2,3,0,0,0,2,0,0,3,0,0,3,41,1,2,0,0,2,0,0,2
0,14,8,6,4,4,2,1,1,41.6,41,1,2,0,0,3,0,0,3,44,1,2,42,1,2,33,1,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,43,1,2,33,1,2,0,0,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,35,1,2,38,1,2,0,0,2
1,14,4,10,3,2,4,2,3,41,32,1,2,0,0,3,0,0,3,37,1,2,27,2,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,41.2,40,1,2,50,1,3,31,1,3,46,1,2,40,1,2,41,1,2
0,14,4,10,3,2,4,2,3,23,0,0,2,0,0,3,0,0,3,38,1,2,36,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,14,0,6,6,0,1,1,36.36363636,40,1,2,38,1,3,50,1,3,46,1,2,40,1,2,42,1,2
1,14,8,6,5,4,2,1,1,39,31,1,2,19,1,3,0,0,3,41,1,2,40,1,2,39,2,2
0,14,4,10,3,2,4,2,3,33.6,0,0,2,0,0,3,0,0,3,34,1,2,40,1,2,0,0,2
0,14,2,12,2,1,5,2,3,0,0,0,2,0,0,3,0,0,3,0,0,2,32,1,2,0,0,2
0,14,4,10,2,2,4,2,3,38.4,40,1,2,0,0,3,0,0,3,34,1,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,40,0,0,2,0,0,3,0,0,3,39,1,2,42,1,2,0,0,2
0,14,6,8,3,3,3,2,3,0,39,1,2,0,0,3,0,0,3,39,1,2,35,1,2,0,0,2
0,14,4,10,3,2,4,2,3,36.6,0,0,2,0,0,3,0,0,3,31,1,2,31,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,8,6,4,4,2,1,1,43.6,42,1,2,0,0,3,0,0,3,39,1,2,41,1,2,34,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,2,12,2,1,5,2,3,34.4,0,0,2,0,0,3,0,0,3,32,1,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,6,8,3,3,3,2,3,38,34,1,2,0,0,3,0,0,3,33,1,2,30,1,2,0,0,2
0,14,11,3,5,5,1,1,1,44.6,41,1,2,36,1,3,0,0,3,42,1,2,36,1,2,31,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,9,5,4,4,2,1,1,35,49,2,2,30,1,3,0,0,3,30,1,2,40,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,12,2,6,5,1,1,1,43,0,0,2,39,1,3,33,1,3,40,1,2,39,1,2,31,1,2
0,14,8,6,4,4,2,1,1,34.2,38,1,2,0,0,3,0,0,3,37,1,2,31,1,2,35,1,2
0,14,4,10,3,2,4,2,3,30,0,0,2,0,0,3,0,0,3,40,1,2,40,1,2,0,0,2
0,14,8,6,4,4,2,1,1,41.6,37,1,2,0,0,3,0,0,3,37,1,2,33,1,2,32,1,2
0,14,4,10,3,2,4,2,3,40.2,0,0,2,0,0,3,0,0,3,39,1,2,33,1,2,0,0,2
0,14,6,8,3,3,3,2,3,34.2,34,1,2,0,0,3,0,0,3,50,1,2,32,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,44,0,0,2,0,0,3,0,0,3,37,1,2,37,1,2,0,0,2
1,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,36,2,2,37,1,2,0,0,2
1,14,6,8,3,3,3,2,3,39,44,1,2,0,0,3,0,0,3,36,2,2,30,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
1,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,36,2,2,0,0,2,31,1,2
0,14,11,3,5,5,1,1,1,44.2,41,1,2,38,1,3,0,0,3,45,1,2,43,1,2,44,1,2
0,14,6,8,4,3,3,2,3,38,27,1,2,0,0,3,0,0,3,30,1,2,40,1,2,37,1,2
0,14,4,10,3,2,4,2,3,33,0,0,2,0,0,3,0,0,3,44,1,2,32,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,35,1,2,36,1,2,0,0,2
0,14,6,8,3,3,3,2,3,32.8,39,1,2,0,0,3,0,0,3,43,1,2,33,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,2,12,2,1,5,2,3,0,0,0,2,0,0,3,0,0,3,0,0,2,37,1,2,0,0,2
0,14,6,8,4,3,3,2,3,40.6,0,0,2,0,0,3,0,0,3,36,1,2,34,1,2,37,1,2
0,14,2,12,2,1,5,2,3,50,0,0,2,0,0,3,0,0,3,48,1,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,2,12,2,1,5,2,3,47,0,0,2,0,0,3,0,0,3,46,1,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,37,1,2,37,1,2,0,0,2
0,14,4,10,2,2,4,2,3,0,41,1,2,0,0,3,0,0,3,0,0,2,38,1,2,0,0,2
0,14,4,10,2,2,4,2,3,35,35,1,2,0,0,3,0,0,3,34,1,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,6,8,4,3,3,2,3,47,0,0,2,0,0,3,0,0,3,30,1,2,37,1,2,35,1,2
0,14,8,6,4,4,2,1,1,39.6,43,1,2,0,0,3,0,0,3,44,1,2,41,1,2,36,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,8,6,4,4,2,1,1,0,45,1,2,0,0,3,0,0,3,37,1,2,42,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,38,1,2,41,1,2,0,0,2
0,14,9,5,4,4,2,1,1,43,45,1,2,34,1,3,0,0,3,43,1,2,40,1,2,0,0,2
0,14,4,10,3,2,4,2,3,49,0,0,2,0,0,3,0,0,3,41,1,2,37,1,2,0,0,2
0,14,9,5,4,4,2,1,1,37,34,1,2,38,1,3,0,0,3,36,1,2,37,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,8,6,4,4,2,1,1,0,46,1,2,0,0,3,0,0,3,39,1,2,41,1,2,35,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,43,1,2,32,1,2,0,0,2
0,14,2,12,2,1,5,2,3,0,0,0,2,0,0,3,0,0,3,0,0,2,40,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,36,1,2,36,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,6,8,3,3,3,2,3,0,36,1,2,0,0,3,0,0,3,47,1,2,34,1,2,0,0,2
0,14,6,8,4,3,3,2,3,44,0,0,2,0,0,3,0,0,3,30,1,2,45,1,2,36,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,37,0,0,2,0,0,3,0,0,3,43,1,2,38,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,2,2,4,2,3,33,38,1,2,0,0,3,0,0,3,36,1,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,38,1,2,34,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,6,8,4,3,3,2,3,37,0,0,2,0,0,3,0,0,3,37,1,2,36,1,2,38,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,2,2,4,2,3,0,39,1,2,0,0,3,0,0,3,0,0,2,33,1,2,0,0,2
0,14,4,10,2,2,4,2,3,0,38,1,2,0,0,3,0,0,3,34,1,2,0,0,2,0,0,2
0,14,2,12,2,1,5,2,3,0,0,0,2,0,0,3,0,0,3,0,0,2,37,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,2,12,1,1,5,2,3,0,41,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,41,0,0,2,0,0,3,0,0,3,40,1,2,35,1,2,0,0,2
0,14,11,3,5,5,1,1,1,0,40,1,2,31,1,3,0,0,3,44,1,2,42,1,2,34,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,43,0,0,2,0,0,3,0,0,3,47,1,2,42,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,4,10,3,2,4,2,3,0,0,0,2,0,0,3,0,0,3,40,1,2,39,1,2,0,0,2
0,14,2,12,1,1,5,2,3,0,44,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,12,2,6,5,1,1,1,34,0,0,2,39,1,3,33,1,3,41,1,2,37,1,2,34,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,2,12,2,1,5,2,3,0,0,0,2,0,0,3,0,0,3,32,1,2,0,0,2,0,0,2
0,14,4,10,2,2,4,2,3,36,39,1,2,0,0,3,0,0,3,0,0,2,33,1,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,2,12,2,1,5,2,3,0,0,0,2,0,0,3,0,0,3,40,1,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,50,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,14,9,5,6,4,2,1,1,36,0,0,2,38,1,3,25,1,3,33,1,2,42,1,2,36,1,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2
