NUMERO;PROMEDIO_UNO;NOTA_EE_UNO;PROMEDIO_DOS;NOTA_ALGEBRA;NOTA_INTEGRAL;NOTA_MATERIALES;NOTA_EE_DOS;PROMEDIO_TRES;NAA_TRES;NOTA_MULTIVARIADO;NOTA_TERMODINAMICA;NOTA_ECONOMIA_UNO;NOTA_ECUACIONES;NOTA_ESTADISTICA_DOS;NOTA_FISICA_DOS;NOTA_MECANICA;NOTA_PROCESOSQ;NOTA_EE_CUATRO;PROMEDIO_CINCO;CAR_CINCO;NCC_CINCO;NCA_CINCO;NCP_CINCO;NAC_CINCO;NAA_CINCO;NAP_CINCO;EPA_CINCO;NOTA_METODOLOGIA;VECES_METODOLOGIA;CREDITOS_METODOLOGIAS;NOTA_FISICA_TRES;VECES_FISICA_TRES;CREDITOS_FISICA_TRES;NOTA_CONTABILIDAD;VECES_CONTABILIDAD;CREDITOS_CONTABILIDAD;NOTA_PROCESOSM;VECES_PROCESOSM;CREDITOS_PROCESOSM;NOTA_ADMINISTRACION;VECES_ADMINISTRACION;CREDITOS_ADMINISTRACION;NOTA_LENGUA_UNO;VECES_LENGUA_UNO;CREDITOS_LENGUA_UNO;NOTA_EI_UNO;VECES_EI_UNO;CREDITOS_EI_UNO;NOTA_EI_DOS;VECES_EI_DOS;CREDITOS_EI_DOS;RENDIMIENTO_SEIS
2083;30.435897435897434;0.0;31.533333333333335;30.5;33.0;33.0;0.0;29.61764705882353;5;31.0;32.0;0.0;31.0;0.0;0.0;29.0;0.0;0;33.857142857142854;0;7;7;0;4;4;0;1;31.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;33.0;1;2;0.0;0;2;31.0;1;2;39.0;1;2;1
2086;32.666666666666664;46.0;35.333333333333336;27.0;30.0;30.0;0.0;34.8235294117647;6;30.0;38.0;0.0;36.0;0.0;0.0;0.0;40.0;0;20.666666666666668;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;31.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2087;29.23076923076923;0.0;27.466666666666665;30.0;17.666666666666668;30.0;0.0;25.333333333333332;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;31.2;0;4;4;0;2;2;0;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;44.0;1;2;34.0;1;2;0.0;0;2;1
2088;32.4;40.0;33.06666666666667;32.0;31.0;33.0;0.0;32.05882352941177;6;35.0;30.0;0.0;42.0;0.0;0.0;0.0;0.0;0;30.285714285714285;0;6;6;0;3;3;0;1;0.0;0;1;0.0;0;3;33.0;1;2;0.0;0;3;38.0;1;2;0.0;0;2;35.0;1;2;0.0;0;2;1
2090;37.5;45.0;39.733333333333334;38.0;40.0;41.0;0.0;38.35294117647059;6;32.0;46.0;37.0;36.0;32.0;38.0;31.0;44.0;0;37.63636363636363;0;11;11;0;5;5;0;1;0.0;0;1;34.0;1;3;38.0;1;2;0.0;0;3;0.0;0;2;35.0;1;2;43.0;1;2;40.0;1;2;1
2091;34.03333333333333;46.0;31.433333333333334;30.0;25.5;37.0;0.0;28.11764705882353;4;19.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0;27.0;1;12;10;2;5;3;2;2;31.0;1;1;20.0;1;3;27.0;2;2;0.0;0;3;0.0;0;2;39.0;1;2;37.0;1;2;0.0;0;2;1
2093;33.266666666666666;42.0;35.44117647058823;30.5;26.0;33.0;47.0;35.46666666666667;6;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0;27.285714285714285;1;9;6;3;3;3;0;2;31.0;1;1;30.0;2;3;35.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2097;36.2;43.0;35.56666666666667;35.0;35.0;33.0;0.0;34.88235294117647;6;36.0;42.0;36.0;32.0;30.0;0.0;30.0;45.0;0;32.4;0;9;9;0;4;4;0;1;0.0;0;1;34.0;1;3;31.0;1;2;0.0;0;3;41.0;1;2;0.0;0;2;39.0;1;2;0.0;0;2;1
2099;32.42307692307692;0.0;37.63333333333333;39.0;32.0;37.0;0.0;36.4;5;35.0;41.0;0.0;31.0;26.0;0.0;25.0;38.0;0;28.142857142857142;1;8;6;2;3;2;1;2;46.0;1;1;31.0;1;3;29.0;2;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2101;32.53333333333333;39.0;33.64705882352941;25.333333333333332;31.0;32.0;40.0;33.90909090909091;4;34.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0;25.0;1;10;7;3;3;2;1;2;0.0;0;1;22.0;2;3;0.0;0;2;0.0;0;3;34.0;1;2;0.0;0;2;33.0;1;2;0.0;0;2;1
2102;32.833333333333336;42.0;33.7;30.5;24.0;36.0;0.0;30.61764705882353;4;24.0;36.0;0.0;0.0;0.0;0.0;0.0;33.0;0;30.6;0;9;9;0;4;4;0;1;0.0;0;1;32.0;1;3;31.0;1;2;0.0;0;3;0.0;0;2;41.0;1;2;33.0;1;2;0.0;0;2;1
2104;33.84615384615385;0.0;35.666666666666664;31.0;30.0;37.0;0.0;34.94117647058823;6;33.0;41.0;39.0;32.5;29.5;0.0;30.0;31.0;0;32.5;0;11;11;0;5;5;0;1;46.0;1;1;30.0;1;3;30.0;1;2;36.0;1;3;0.0;0;2;43.0;1;2;0.0;0;2;0.0;0;2;1
2105;37.92307692307692;0.0;34.166666666666664;32.5;29.0;31.0;0.0;32.1764705882353;6;36.0;32.0;35.0;0.0;36.0;0.0;28.0;42.0;0;32.111111111111114;1;11;8;3;4;4;0;1;47.0;1;1;30.0;2;3;32.0;1;2;0.0;0;3;0.0;0;2;44.0;1;2;0.0;0;2;0.0;0;2;1
2108;37.23076923076923;0.0;32.93333333333333;41.0;11.0;27.0;0.0;33.75;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;22.2;0;4;4;0;2;1;1;2;42.0;1;1;23.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2109;32.46153846153846;0.0;36.4;42.0;29.0;37.0;0.0;35.029411764705884;5;36.0;41.0;0.0;34.0;0.0;29.0;0.0;46.0;0;32.9;0;9;9;0;4;4;0;1;0.0;0;1;31.0;1;3;32.0;1;2;0.0;0;3;0.0;0;2;48.0;1;2;38.0;1;2;0.0;0;2;1
2110;37.8;47.0;39.94117647058823;45.0;37.0;34.0;49.0;34.1764705882353;6;32.0;42.0;0.0;36.0;30.0;37.0;33.0;40.0;0;35.3125;0;15;15;0;7;7;0;1;47.0;1;1;39.0;1;3;37.0;1;2;31.0;1;3;41.0;1;2;41.0;1;2;35.0;1;2;0.0;0;2;1
2116;33.266666666666666;47.0;34.8;34.0;28.0;34.0;0.0;35.6764705882353;5;38.0;44.0;0.0;39.0;0.0;31.0;0.0;41.0;0;30.363636363636363;0;10;10;0;5;5;0;1;45.0;1;1;31.0;1;3;30.0;1;2;0.0;0;3;34.0;1;2;0.0;0;2;34.0;1;2;0.0;0;2;1
2117;39.733333333333334;50.0;35.38235294117647;34.0;21.5;32.0;42.0;38.86666666666667;6;36.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0;32.72727272727273;0;10;10;0;5;5;0;1;46.0;1;1;30.0;1;3;30.0;1;2;0.0;0;3;0.0;0;2;47.0;1;2;35.0;1;2;0.0;0;2;1
2118;32.61538461538461;0.0;31.733333333333334;35.5;24.5;33.0;0.0;33.11764705882353;5;38.0;39.0;0.0;33.0;0.0;0.0;0.0;43.0;0;31.0;0;7;7;0;3;3;0;1;0.0;0;1;30.0;1;3;30.0;1;2;0.0;0;3;0.0;0;2;49.0;1;2;0.0;0;2;0.0;0;2;1
2119;32.69230769230769;0.0;29.066666666666666;30.0;15.666666666666666;32.0;0.0;32.875;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33.0;0;3;3;0;2;2;0;1;40.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;46.0;1;2;0.0;0;2;0.0;0;2;1
2120;38.38461538461539;0.0;36.5;41.0;29.5;32.0;0.0;36.588235294117645;5;48.0;45.0;0.0;39.0;0.0;0.0;0.0;0.0;0;32.36363636363637;0;10;10;0;5;5;0;1;36.0;1;1;30.0;1;3;33.0;1;2;0.0;0;3;0.0;0;2;46.0;1;2;36.0;1;2;0.0;0;2;1
2121;39.30769230769231;0.0;36.93333333333333;37.0;32.0;32.0;0.0;35.470588235294116;6;32.0;44.0;35.0;40.0;24.0;0.0;34.0;36.0;0;27.363636363636363;1;13;10;3;4;3;1;2;0.0;0;1;31.0;2;3;34.0;1;2;26.0;1;3;0.0;0;2;0.0;0;2;31.0;1;2;0.0;0;2;1
2125;35.666666666666664;35.0;30.0;25.5;24.0;32.0;0.0;31.785714285714285;5;0.0;33.0;0.0;0.0;0.0;36.0;0.0;0.0;0;26.85;1;11;9;2;4;3;1;2;0.0;0;1;33.0;1;3;33.0;1;2;0.0;0;3;0.0;0;2;14.75;2;2;37.0;1;2;0.0;0;2;1
2126;31.5;0.0;35.96666666666667;37.0;28.5;39.0;0.0;34.94117647058823;6;34.0;39.0;36.0;39.0;26.0;0.0;0.0;43.0;0;29.125;1;10;7;3;3;3;0;2;0.0;0;1;33.0;2;3;30.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;37.0;1;2;0.0;0;2;1
2127;37.36666666666667;41.0;37.5;32.5;31.0;35.0;50.0;35.411764705882355;6;35.0;34.0;43.0;29.5;0.0;0.0;31.0;44.0;0;32.25;0;7;7;0;3;3;0;1;0.0;0;1;34.0;1;3;31.0;1;2;0.0;0;3;0.0;0;2;47.0;1;2;0.0;0;2;0.0;0;2;1
2128;35.06666666666667;38.0;27.066666666666666;18.333333333333332;25.5;33.0;0.0;28.4;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2129;37.833333333333336;43.0;33.9;29.5;27.5;37.0;0.0;32.8235294117647;6;35.0;33.0;36.0;30.0;0.0;0.0;0.0;42.0;0;32.6;0;9;9;0;5;5;0;1;32.0;1;1;0.0;0;3;32.0;1;2;0.0;0;3;42.0;1;2;40.0;1;2;33.0;1;2;0.0;0;2;1
2130;38.733333333333334;42.0;38.333333333333336;38.0;42.0;32.0;0.0;36.35294117647059;6;36.0;43.0;0.0;30.0;30.0;0.0;0.0;44.0;0;29.555555555555557;0;8;8;0;4;4;0;2;36.0;1;1;32.0;1;3;35.0;1;2;0.0;0;3;32.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2131;31.733333333333334;42.0;32.4;35.0;26.0;32.0;0.0;32.11764705882353;5;27.0;37.0;0.0;0.0;0.0;0.0;0.0;30.0;0;26.333333333333332;0;5;5;0;2;2;0;2;0.0;0;1;32.0;1;3;31.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2132;38.53333333333333;41.0;35.64705882352941;33.0;30.0;35.0;41.0;37.529411764705884;6;35.0;46.0;34.0;38.0;29.5;41.0;31.0;36.0;0;34.69230769230769;0;12;12;0;5;5;0;1;0.0;0;1;35.0;1;3;43.0;1;2;34.0;1;3;35.0;1;2;44.0;1;2;0.0;0;2;0.0;0;2;1
2134;37.23076923076923;0.0;31.666666666666668;27.0;25.666666666666668;34.0;0.0;29.705882352941178;5;13.0;33.0;0.0;0.0;0.0;0.0;13.5;0.0;0;25.25;1;10;7;3;3;2;1;2;0.0;0;1;16.0;2;3;0.0;0;2;0.0;0;3;0.0;0;2;37.0;1;2;40.0;1;2;0.0;0;2;1
2135;31.533333333333335;34.0;29.033333333333335;25.5;19.666666666666668;30.0;0.0;26.9375;3;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0;30.833333333333332;0;5;5;0;3;3;0;1;47.0;1;1;0.0;0;3;31.0;1;2;0.0;0;3;38.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2137;28.76923076923077;0.0;30.533333333333335;32.0;30.0;30.0;0.0;29.533333333333335;4;30.0;37.0;0.0;36.0;0.0;0.0;0.0;0.0;0;21.75;1;6;3;3;1;0;1;2;0.0;0;1;29.0;2;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2138;33.76923076923077;0.0;32.03333333333333;27.0;23.5;29.0;0.0;34.44117647058823;5;35.0;43.0;0.0;30.0;0.0;0.0;30.0;45.0;0;32.18181818181818;0;10;10;0;5;5;0;1;31.0;1;1;33.0;1;3;31.0;1;2;0.0;0;3;42.0;1;2;39.0;1;2;0.0;0;2;0.0;0;2;1
2139;34.69230769230769;0.0;35.43333333333333;28.5;30.0;38.0;0.0;33.088235294117645;4;27.0;40.0;35.0;0.0;0.0;0.0;0.0;39.0;0;28.625;0;7;7;0;3;2;1;2;0.0;0;1;27.0;1;3;31.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;43.0;1;2;0.0;0;2;1
2140;36.666666666666664;46.0;33.86666666666667;30.0;30.0;34.0;0.0;30.323529411764707;6;33.0;30.0;0.0;31.0;0.0;0.0;23.0;30.0;0;32.27272727272727;1;13;10;3;5;5;0;1;30.0;1;1;31.0;2;3;31.0;1;2;0.0;0;3;41.0;1;2;44.0;1;2;0.0;0;2;0.0;0;2;1
2141;36.86666666666667;48.0;36.73529411764706;31.0;23.5;35.0;49.0;35.205882352941174;5;36.0;46.0;0.0;30.0;0.0;0.0;23.0;41.0;0;29.166666666666668;0;5;5;0;3;3;0;2;37.0;1;1;0.0;0;3;30.0;1;2;0.0;0;3;0.0;0;2;39.0;1;2;0.0;0;2;0.0;0;2;1
2144;29.884615384615383;0.0;33.86666666666667;37.0;30.0;31.0;0.0;33.1764705882353;5;29.0;35.0;35.0;0.0;30.0;0.0;0.0;39.0;0;29.555555555555557;0;8;8;0;4;4;0;2;0.0;0;1;0.0;0;3;33.0;1;2;0.0;0;3;32.0;1;2;35.0;1;2;33.0;1;2;0.0;0;2;1
2145;32.0;0.0;33.766666666666666;31.0;30.0;30.0;0.0;32.8235294117647;5;35.0;38.0;0.0;33.0;0.0;0.0;24.5;39.0;0;25.916666666666668;1;8;5;3;2;1;1;2;0.0;0;1;28.5;2;3;0.0;0;2;0.0;0;3;35.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2146;28.846153846153847;0.0;29.866666666666667;37.0;19.0;27.0;0.0;26.625;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;25.75;1;10;9;1;5;3;2;2;27.5;2;1;0.0;0;3;19.0;1;2;0.0;0;3;36.0;1;2;30.0;1;2;30.0;1;2;0.0;0;2;1
2156;36.86666666666667;46.0;36.205882352941174;34.0;36.0;35.0;49.0;30.205882352941178;6;32.0;30.0;0.0;23.5;25.0;0.0;30.0;41.0;0;26.4375;1;10;7;3;3;2;1;2;0.0;0;1;28.5;2;3;30.0;1;2;0.0;0;3;0.0;0;2;33.0;1;2;0.0;0;2;0.0;0;2;1
2159;30.076923076923077;0.0;23.033333333333335;10.5;13.0;23.0;0.0;32.875;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;19.166666666666668;0;5;5;0;3;1;2;2;45.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;14.0;1;2;0.0;0;2;21.0;1;2;0.0;0;2;1
2160;32.06666666666667;39.0;33.85294117647059;46.0;30.0;23.0;35.0;31.454545454545453;4;39.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0;27.833333333333332;0;5;5;0;2;2;0;2;0.0;0;1;31.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;37.0;1;2;0.0;0;2;0.0;0;2;1
2161;35.86666666666667;46.0;38.4;40.0;45.0;36.0;0.0;36.23529411764706;6;33.0;42.0;37.0;31.0;28.5;0.0;31.0;33.0;0;32.81818181818182;0;10;10;0;5;5;0;1;47.0;1;1;34.0;1;3;35.0;1;2;0.0;0;3;30.0;1;2;41.0;1;2;0.0;0;2;0.0;0;2;1
2162;29.743589743589745;0.0;27.533333333333335;16.0;17.0;31.0;0.0;26.4;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37.125;1;10;8;2;4;3;1;1;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;38.0;1;2;47.0;1;2;29.5;2;2;34.0;1;2;1
2165;34.4;49.0;30.666666666666668;30.0;21.666666666666668;29.0;0.0;30.25;3;0.0;0.0;0.0;0.0;0.0;0.0;26.5;0.0;0;31.666666666666668;1;14;11;3;5;4;1;1;0.0;0;1;26.0;2;3;31.0;1;2;0.0;0;3;34.0;1;2;50.0;1;2;36.0;1;2;0.0;0;2;1
2167;34.733333333333334;40.0;31.9;24.5;25.0;33.0;0.0;34.875;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33.42857142857143;1;16;14;2;7;7;0;1;31.0;1;1;32.0;1;3;30.5;2;2;0.0;0;3;30.0;1;2;44.0;1;2;32.0;1;2;34.0;1;2;1
2169;25.346153846153847;0.0;28.666666666666668;30.0;17.0;26.0;0.0;32.5;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;30.166666666666668;0;5;5;0;3;3;0;1;45.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;38.0;1;2;30.0;1;2;0.0;0;2;1
2172;28.846153846153847;0.0;31.633333333333333;25.5;26.333333333333332;34.0;0.0;30.25;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35.0;0;9;9;0;5;5;0;1;38.0;1;1;0.0;0;3;31.0;1;2;0.0;0;3;42.0;1;2;49.0;1;2;34.0;1;2;0.0;0;2;1
2173;32.93333333333333;45.0;33.36666666666667;24.5;35.0;30.0;0.0;33.666666666666664;3;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0;24.666666666666668;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;37.0;1;2;0.0;0;2;0.0;0;2;1
2176;40.61538461538461;0.0;36.53333333333333;39.0;37.0;31.0;0.0;32.64705882352941;6;36.0;39.0;30.0;32.0;33.0;0.0;28.0;30.0;0;34.63636363636363;1;13;10;3;5;4;1;1;47.0;1;1;28.0;2;3;33.0;1;2;0.0;0;3;42.0;1;2;50.0;1;2;0.0;0;2;0.0;0;2;1
2177;40.86666666666667;48.0;38.55882352941177;34.0;32.5;32.5;50.0;40.111111111111114;7;36.0;43.0;0.0;40.0;34.0;0.0;32.0;44.0;0;31.666666666666668;0;5;5;0;3;3;0;1;34.0;1;1;0.0;0;3;37.0;1;2;0.0;0;3;0.0;0;2;41.0;1;2;0.0;0;2;0.0;0;2;1
2178;40.93333333333333;47.0;37.588235294117645;30.0;29.0;30.0;50.0;40.77777777777778;7;34.0;47.0;0.0;44.0;32.0;0.0;32.0;45.0;0;31.666666666666668;0;5;5;0;3;3;0;1;34.0;1;1;0.0;0;3;37.0;1;2;0.0;0;3;0.0;0;2;41.0;1;2;0.0;0;2;0.0;0;2;1
2179;39.07692307692308;0.0;30.833333333333332;22.666666666666668;22.5;32.0;0.0;30.5;2;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0;12.75;0;3;3;0;1;0;1;2;0.0;0;1;17.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2180;40.46153846153846;0.0;34.666666666666664;31.0;33.0;31.0;0.0;35.35294117647059;6;31.0;47.0;34.0;24.5;24.0;38.0;24.5;36.0;0;36.38461538461539;0;12;12;0;6;6;0;1;46.0;1;1;37.0;1;3;38.0;1;2;0.0;0;3;41.0;1;2;47.0;1;2;32.0;1;2;0.0;0;2;1
2182;39.13333333333333;43.0;34.46666666666667;28.0;27.333333333333332;28.0;0.0;32.11764705882353;4;26.0;36.0;0.0;0.0;0.0;0.0;18.0;0.0;0;25.428571428571427;1;12;6;6;3;2;1;2;33.0;1;1;23.666666666666668;3;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;37.0;1;2;0.0;0;2;1
2183;38.4;33.0;31.5;30.0;28.5;34.0;0.0;28.529411764705884;5;19.0;34.0;33.0;30.0;0.0;0.0;30.0;0.0;0;27.375;1;10;7;3;3;2;1;2;0.0;0;1;27.0;2;3;36.0;1;2;0.0;0;3;0.0;0;2;33.0;1;2;0.0;0;2;0.0;0;2;1
2184;44.2;50.0;35.5;27.666666666666668;32.5;32.0;38.0;39.411764705882355;6;43.0;45.0;40.0;30.0;26.0;0.0;26.0;46.0;0;30.0;0;3;3;0;2;2;0;1;36.0;1;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;42.0;1;2;0.0;0;2;0.0;0;2;1
2185;41.0;0.0;35.8;32.0;28.0;32.0;0.0;34.357142857142854;5;0.0;37.0;0.0;0.0;0.0;0.0;23.5;0.0;0;28.3125;1;10;7;3;3;2;1;2;0.0;0;1;27.5;2;3;0.0;0;2;0.0;0;3;0.0;0;2;38.0;1;2;34.0;1;2;0.0;0;2;1
2186;40.46666666666667;49.0;39.733333333333334;35.0;38.0;31.0;0.0;40.64705882352941;6;44.0;40.0;39.0;31.0;31.0;0.0;31.0;38.0;0;36.333333333333336;0;11;11;0;5;5;0;1;37.0;1;1;40.0;1;3;38.0;1;2;39.0;1;3;0.0;0;2;0.0;0;2;43.0;1;2;0.0;0;2;1
2190;44.733333333333334;50.0;36.970588235294116;25.5;36.0;33.0;40.0;40.388888888888886;7;34.0;39.0;34.0;41.0;30.0;0.0;30.0;42.0;0;33.4;0;9;9;0;4;4;0;1;39.0;1;1;36.0;1;3;38.0;1;2;37.0;1;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2191;33.41111111111111;50.0;30.333333333333332;33.0;22.0;30.0;0.0;27.75;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;31.0;1;10;8;2;4;4;0;1;40.0;1;1;35.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;34.0;1;2;33.0;2;2;0.0;0;2;1
2192;41.4;48.0;38.029411764705884;31.0;29.5;30.0;50.0;40.1764705882353;6;38.0;45.0;41.0;40.0;34.0;39.0;30.0;48.0;0;35.111111111111114;1;12;9;3;4;4;0;1;0.0;0;1;30.0;2;3;0.0;0;2;0.0;0;3;41.0;1;2;0.0;0;2;37.0;1;2;35.0;1;2;1
2193;38.2;47.0;30.9;30.5;23.666666666666668;28.5;0.0;33.375;3;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0;30.846153846153847;0;12;12;0;6;5;1;1;31.0;1;1;26.0;1;3;31.0;1;2;0.0;0;3;42.0;1;2;37.0;1;2;36.0;1;2;0.0;0;2;1
2196;39.76923076923077;0.0;32.56666666666667;31.0;32.0;30.0;0.0;33.088235294117645;5;37.0;40.0;37.0;39.0;30.0;0.0;26.0;38.0;0;35.4;0;9;9;0;4;4;0;1;0.0;0;1;36.0;1;3;35.0;1;2;0.0;0;3;38.0;1;2;50.0;1;2;0.0;0;2;0.0;0;2;1
2198;36.833333333333336;50.0;36.96666666666667;47.0;30.0;31.0;0.0;31.711111111111112;3;31.0;39.0;0.0;0.0;0.0;0.0;29.0;0.0;0;24.75;0;3;3;0;1;1;0;2;0.0;0;1;33.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2199;37.666666666666664;36.0;36.86666666666667;31.0;39.0;30.0;0.0;30.352941176470587;5;31.0;36.0;0.0;0.0;0.0;0.0;18.0;0.0;0;28.75;0;3;3;0;2;2;0;2;45.0;1;1;0.0;0;3;35.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2200;42.06666666666667;41.0;38.26470588235294;36.0;28.5;33.0;45.0;41.8;6;0.0;46.0;0.0;0.0;30.0;0.0;22.0;43.0;48;29.333333333333332;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;44.0;1;2;0.0;0;2;1
2202;40.4;39.0;36.94117647058823;31.333333333333332;28.0;31.0;47.0;36.55882352941177;5;43.0;45.0;0.0;25.0;0.0;0.0;0.0;42.0;0;34.0;0;6;6;0;3;3;0;1;0.0;0;1;0.0;0;3;31.0;1;2;0.0;0;3;0.0;0;2;43.0;1;2;45.0;1;2;0.0;0;2;1
2203;36.06666666666667;45.0;32.11764705882353;27.5;25.0;30.0;50.0;30.833333333333332;3;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33.666666666666664;0;9;9;0;4;3;1;1;0.0;0;1;25.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;45.0;1;2;32.0;1;2;37.0;1;2;1
2205;39.46666666666667;49.0;36.11764705882353;32.0;31.0;32.0;42.0;38.588235294117645;6;37.0;45.0;39.0;37.0;30.0;38.0;33.0;36.0;0;38.72727272727273;0;10;10;0;5;5;0;1;46.0;1;1;38.0;1;3;41.0;1;2;0.0;0;3;42.0;1;2;50.0;1;2;0.0;0;2;0.0;0;2;1
2206;36.2;18.0;33.9;26.5;29.0;32.0;0.0;30.676470588235293;5;30.0;45.0;0.0;0.0;0.0;0.0;24.0;44.0;0;22.333333333333332;0;5;5;0;2;1;1;2;0.0;0;1;22.0;1;3;0.0;0;2;0.0;0;3;0.0;0;2;34.0;1;2;0.0;0;2;0.0;0;2;1
2207;38.53333333333333;48.0;33.53333333333333;30.0;32.0;45.0;0.0;33.142857142857146;5;36.0;33.0;35.0;33.0;30.0;0.0;30.5;0.0;0;39.3125;0;16;16;0;7;7;0;1;0.0;0;1;46.0;1;3;41.0;1;2;35.0;1;3;34.0;1;2;45.0;1;2;32.0;1;2;41.0;1;2;2
2208;44.13333333333333;50.0;40.88235294117647;40.0;32.0;39.0;46.0;42.888888888888886;7;45.0;35.0;35.0;43.0;30.0;40.0;36.0;41.0;50;40.05882352941177;0;17;17;0;8;8;0;1;46.0;1;1;40.0;1;3;46.0;1;2;39.0;1;3;30.0;1;2;38.0;1;2;43.0;1;2;42.0;1;2;2
2209;38.266666666666666;42.0;38.733333333333334;40.0;33.0;45.0;0.0;34.88235294117647;6;41.0;32.0;39.0;41.0;31.0;35.0;29.5;44.0;0;40.411764705882355;0;17;17;0;8;8;0;1;44.0;1;1;49.0;1;3;35.0;1;2;34.0;1;3;38.0;1;2;35.0;1;2;45.0;1;2;44.0;1;2;2
2210;33.53846153846154;0.0;34.0;36.0;30.0;21.0;0.0;29.0;3;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0;31.88888888888889;0;9;9;0;4;3;1;1;0.0;0;1;35.0;1;3;0.0;0;2;0.0;0;3;30.0;1;2;0.0;0;2;27.0;1;2;34.0;1;2;1
2213;37.53333333333333;45.0;31.766666666666666;34.0;26.0;33.0;0.0;32.642857142857146;5;31.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0;0;0;0;0.0;0;1;0.0;0;3;0.0;0;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
2214;39.69230769230769;0.0;33.56666666666667;41.0;16.5;34.0;0.0;33.75;3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0;26.0;0;3;3;0;2;2;0;2;34.0;1;1;0.0;0;3;35.0;1;2;0.0;0;3;0.0;0;2;0.0;0;2;0.0;0;2;0.0;0;2;1
