NUMERO;PROMEDIO_CINCO;PROMEDIO_SEIS;NOTA_IECONOMICA;PROMEDIO_SIETE;NOTA_GRAFOS;PROMEDIO_OCHO;NCC_OCHO;NOTA_LOG_UNO;NOTA_CALIDAD_DOS;NOTA_LENGUA_DOS;PROMEDIO_NUEVE;CAR_NUEVE;NCC_NUEVE;NCA_NUEVE;NCP_NUEVE;NAC_NUEVE;NAA_NUEVE;NAP_NUEVE;EPA_NUEVE;NOTA_GRADO_UNO;VECES_GRADO_UNO;CREDITOS_GRADO_UNO;NOTA_LOG_DOS;VECES_LOG_DOS;CREDITOS_LOG_DOS;NOTA_DECISION;VECES_DECISION;CREDITOS_DECISION;NOTA_PRODUCCION;VECES_PRODUCCION;CREDITOS_PRODUCCION;NOTA_FINANZAS;VECES_FINANZAS;CREDITOS_FINANZAS;NOTA_GIT;VECES_GIT;CREDITOS_GIT;NOTA_GTH;VECES_GTH;CREDITOS_GTH;NOTA_HISTORIA;VECES_HISTORIA;CREDITOS_HISTORIA;RENDIMIENTO_DIEZ
1017;36.23529411764706;39.88235294117647;43.0;37.86666666666667;40.0;36.285714285714285;14;32.0;40.0;35.0;36.4375;1;18;16;2;8;7;1;1;45.0;1;1;33.0;1;2;32.0;1;2;41.0;1;3;28.5;2;2;40.0;1;2;43.0;1;2;31.0;1;2;2
1021;38.35294117647059;36.529411764705884;32.0;39.266666666666666;43.0;42.07142857142857;14;39.0;42.0;37.0;37.125;0;16;16;0;8;8;0;1;45.0;1;1;31.0;1;2;37.0;1;2;35.0;1;3;30.0;1;2;38.0;1;2;46.0;1;2;40.0;1;2;2
1023;36.1764705882353;40.294117647058826;47.0;39.46666666666667;41.0;39.92857142857143;14;36.0;45.0;42.0;35.09375;2;24;16;8;8;6;2;1;45.0;1;1;42.0;1;2;23.25;4;2;33.0;1;3;28.5;2;2;40.0;1;2;39.0;1;2;36.0;1;2;2
1025;37.294117647058826;38.294117647058826;44.0;43.06666666666667;43.0;38.714285714285715;16;23.0;42.0;46.0;28.733333333333334;3;30;15;15;7;4;3;1;0.0;0;1;38.0;1;2;13.0;4;2;21.0;2;3;20.0;4;2;33.0;1;2;40.0;1;2;40.0;1;2;2
1026;37.705882352941174;39.88235294117647;43.0;42.93333333333333;41.0;44.857142857142854;14;40.0;44.0;45.0;37.875;1;18;16;2;8;7;1;1;45.0;1;1;34.0;1;2;40.0;1;2;41.0;1;3;28.0;2;2;30.0;1;2;41.0;1;2;46.0;1;2;3
1027;37.23529411764706;40.76470588235294;36.0;44.53333333333333;46.0;40.785714285714285;14;41.0;43.0;35.0;36.1875;1;18;16;2;8;8;0;1;50.0;1;1;39.0;1;2;31.5;2;2;30.0;1;3;32.0;1;2;30.0;1;2;41.0;1;2;46.0;1;2;3
1030;34.44117647058823;37.23529411764706;30.0;37.266666666666666;33.0;35.92857142857143;19;24.5;42.0;34.0;36.5625;0;16;16;0;8;8;0;1;45.0;1;1;36.0;1;2;40.0;1;2;30.0;1;3;30.0;1;2;45.0;1;2;36.0;1;2;38.0;1;2;2
1031;42.8235294117647;43.588235294117645;44.0;45.93333333333333;49.0;44.714285714285715;14;44.0;50.0;46.0;40.8125;0;16;16;0;8;8;0;1;50.0;1;1;41.0;1;2;30.0;1;2;43.0;1;3;40.0;1;2;42.0;1;2;40.0;1;2;44.0;1;2;3
1038;35.11764705882353;33.705882352941174;31.5;36.4;38.0;36.142857142857146;17;30.0;36.0;45.0;37.90909090909091;1;17;11;6;6;5;1;1;50.0;1;1;0.0;0;2;23.5;4;2;0.0;0;3;34.0;1;2;45.0;1;2;38.0;1;2;43.0;1;2;2
1040;35.76470588235294;36.705882352941174;30.5;37.53333333333333;43.0;43.0;14;38.0;43.0;42.0;32.333333333333336;3;21;16;5;7;6;1;1;0.0;2;1;31.5;2;2;27.5;2;2;31.0;1;3;30.0;1;2;35.0;1;2;38.0;1;2;34.0;1;2;2
1043;36.4;34.470588235294116;30.0;38.46666666666667;30.0;34.833333333333336;15;36.0;35.0;0.0;35.8;1;21;15;6;7;6;1;1;0.0;0;1;34.0;1;2;25.5;4;2;32.0;1;3;40.0;1;2;44.0;1;2;34.0;1;2;43.0;1;2;2
1044;38.411764705882355;36.794117647058826;34.0;40.4;46.0;36.785714285714285;14;32.0;42.0;49.0;38.5625;1;18;16;2;8;8;0;1;45.0;1;1;38.0;1;2;33.5;2;2;43.0;1;3;30.0;1;2;44.0;1;2;44.0;1;2;32.0;1;2;2
1046;33.35294117647059;37.0;40.0;36.13333333333333;41.0;35.0;14;34.0;34.0;33.0;35.13333333333333;1;17;15;2;7;6;1;1;0.0;0;1;30.0;1;2;24.5;2;2;32.0;1;3;41.0;1;2;42.0;1;2;36.0;1;2;42.0;1;2;2
1047;33.64705882352941;37.529411764705884;31.0;42.4;42.0;45.07142857142857;14;43.0;43.0;50.0;35.8125;0;16;16;0;8;8;0;1;50.0;1;1;36.0;1;2;30.0;1;2;37.0;1;3;32.0;1;2;32.0;1;2;38.0;1;2;38.0;1;2;2
1049;35.294117647058826;38.0;42.0;40.266666666666666;42.0;39.57142857142857;14;35.0;45.0;42.0;39.625;0;16;16;0;8;8;0;1;50.0;1;1;39.0;1;2;42.0;1;2;38.0;1;3;30.0;1;2;45.0;1;2;40.0;1;2;39.0;1;2;2
1050;34.411764705882355;38.0;33.0;40.733333333333334;43.0;37.964285714285715;17;37.0;45.0;38.0;35.46666666666667;0;16;16;0;7;7;0;1;0.0;1;1;35.0;1;2;40.0;1;2;34.0;1;3;30.0;1;2;42.0;1;2;34.0;1;2;34.0;1;2;3
1051;39.05882352941177;38.8235294117647;35.0;42.266666666666666;45.0;37.142857142857146;14;39.0;42.0;32.0;40.375;1;18;16;2;8;8;0;1;48.0;1;1;40.0;1;2;45.0;1;2;45.0;1;3;33.5;2;2;40.0;1;2;39.0;1;2;34.0;1;2;3
1056;39.11764705882353;39.294117647058826;30.0;40.46666666666667;43.0;43.642857142857146;14;39.0;43.0;44.0;38.875;2;20;16;4;8;7;1;1;45.0;1;1;40.0;1;2;31.0;2;2;43.0;1;3;28.0;2;2;46.0;1;2;41.0;1;2;38.0;1;2;2
1057;37.029411764705884;37.35294117647059;31.0;39.666666666666664;38.0;34.607142857142854;17;38.0;30.0;37.0;32.1;2;20;15;5;7;5;2;1;0.0;0;1;34.0;1;2;25.5;2;2;17.5;2;3;33.0;1;2;41.0;1;2;40.0;1;2;41.0;1;2;2
1059;35.8235294117647;38.1764705882353;37.0;40.6;41.0;44.142857142857146;14;36.0;46.0;49.0;37.5625;0;16;16;0;8;8;0;1;45.0;1;1;34.0;1;2;33.0;1;2;34.0;1;3;30.0;1;2;42.0;1;2;41.0;1;2;47.0;1;2;2
1060;40.05882352941177;34.23529411764706;32.0;42.53333333333333;43.0;41.785714285714285;14;39.0;40.0;42.0;35.6875;2;24;16;8;8;7;1;1;50.0;1;1;35.0;1;2;25.0;4;2;38.0;1;3;32.5;2;2;38.0;1;2;31.0;1;2;42.0;1;2;2
1061;38.588235294117645;36.794117647058826;36.0;41.8;34.0;39.57142857142857;16;31.0;45.0;43.0;37.45833333333333;1;20;16;4;8;7;1;1;45.0;1;1;41.0;1;2;30.0;1;2;35.0;1;3;26.666666666666668;3;2;47.0;1;2;38.0;1;2;42.0;1;2;2
1064;37.46153846153846;37.42857142857143;50.0;33.2;0.0;30.0;5;0.0;0.0;45.0;20.0;0;2;2;0;1;1;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;30.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1070;40.529411764705884;40.88235294117647;43.0;43.46666666666667;40.0;41.357142857142854;14;36.0;42.0;34.0;36.375;1;18;16;2;8;7;1;1;48.0;1;1;37.0;1;2;27.5;2;2;35.0;1;3;30.0;1;2;42.0;1;2;40.0;1;2;38.0;1;2;3
1073;36.76470588235294;36.8235294117647;31.0;39.4;46.0;38.0;20;34.0;43.0;37.0;34.78125;2;21;16;5;8;7;1;1;45.0;1;1;30.0;1;2;30.0;1;2;30.5;2;3;28.0;2;2;37.0;1;2;39.0;1;2;46.0;1;2;3
1075;35.294117647058826;38.588235294117645;30.5;39.93333333333333;42.0;38.642857142857146;17;34.0;45.0;44.0;34.9375;2;22;16;6;8;6;2;1;45.0;1;1;36.0;1;2;26.0;3;2;30.0;1;3;29.0;2;2;45.0;1;2;40.0;1;2;36.0;1;2;2
1081;35.8235294117647;34.0;30.0;37.733333333333334;43.0;37.92857142857143;20;31.0;42.0;38.0;34.25757575757576;2;21;11;10;6;4;2;1;50.0;1;1;0.0;0;2;26.75;4;2;0.0;0;3;26.666666666666668;3;2;41.0;1;2;34.0;1;2;35.0;1;2;2
1082;34.0;33.76470588235294;30.0;37.0;33.0;36.785714285714285;14;36.0;43.0;44.0;33.3;2;23;16;7;7;6;1;1;0.0;1;1;40.0;1;2;31.0;1;2;30.5;2;3;23.0;3;2;42.0;1;2;38.0;1;2;30.0;1;2;2
1087;29.877777777777776;35.23529411764706;33.0;36.06666666666667;32.0;30.916666666666668;17;29.0;32.0;0.0;33.9;1;12;10;2;5;4;1;1;0.0;0;1;0.0;0;2;23.5;2;2;0.0;0;3;31.0;1;2;39.0;1;2;36.0;1;2;40.0;1;2;1
1091;34.88235294117647;36.411764705882355;27.5;35.88888888888889;28.666666666666668;37.357142857142854;14;31.0;36.0;38.0;33.111111111111114;1;20;16;4;7;6;1;1;0.0;1;1;33.0;1;2;31.0;1;2;32.0;1;3;25.333333333333332;3;2;35.0;1;2;39.0;1;2;37.0;1;2;3
1093;31.676470588235293;35.1764705882353;33.0;32.666666666666664;42.0;33.77777777777778;8;34.0;0.0;46.0;23.1;1;11;9;2;4;1;3;2;0.0;0;1;36.0;1;2;27.5;2;2;24.0;1;3;16.0;1;2;0.0;0;2;0.0;0;2;0.0;0;2;1
1094;34.2;30.916666666666668;17.0;29.75;30.0;27.0;6;33.0;0.0;0.0;22.515151515151516;3;19;11;8;5;2;3;1;0.0;0;1;15.0;2;2;13.333333333333334;3;2;31.0;1;3;0.0;0;2;8.0;2;2;0.0;0;2;41.0;1;2;1
1097;31.51960784313726;36.583333333333336;37.0;35.75;38.0;18.181818181818183;10;17.0;20.0;36.0;25.2;0;10;10;0;5;2;3;2;0.0;0;1;0.0;0;2;8.0;1;2;0.0;0;3;15.0;1;2;39.0;1;2;27.0;1;2;37.0;1;2;1
1098;40.23529411764706;41.1764705882353;33.0;41.2;43.0;41.285714285714285;17;43.0;44.0;43.0;39.9375;0;16;16;0;8;8;0;1;45.0;1;1;46.0;1;2;41.0;1;2;32.0;1;3;30.0;1;2;47.0;1;2;42.0;1;2;43.0;1;2;2
1100;42.588235294117645;38.64705882352941;31.0;42.0;44.0;41.714285714285715;14;39.0;50.0;40.0;42.375;0;16;16;0;8;8;0;1;50.0;1;1;45.0;1;2;34.0;1;2;50.0;1;3;33.0;1;2;42.0;1;2;45.0;1;2;40.0;1;2;3
1101;33.205882352941174;39.1764705882353;47.0;38.733333333333334;45.0;35.42857142857143;14;30.0;37.0;39.0;39.0;0;16;16;0;8;8;0;1;43.0;1;1;41.0;1;2;35.0;1;2;37.0;1;3;36.0;1;2;45.0;1;2;42.0;1;2;36.0;1;2;2
1104;33.588235294117645;37.05882352941177;32.0;35.8;42.0;42.07142857142857;14;36.0;41.0;47.0;36.75;2;20;16;4;8;7;1;1;50.0;1;1;30.0;1;2;30.0;2;2;43.0;1;3;27.5;2;2;45.0;1;2;39.0;1;2;33.0;1;2;2
1105;41.11764705882353;41.64705882352941;43.0;40.53333333333333;44.0;43.857142857142854;14;44.0;50.0;42.0;44.8125;0;16;16;0;8;8;0;1;45.0;1;1;45.0;1;2;45.0;1;2;50.0;1;3;39.0;1;2;41.0;1;2;45.0;1;2;46.0;1;2;3
1106;39.411764705882355;39.35294117647059;44.0;43.266666666666666;33.0;40.607142857142854;17;44.0;44.0;42.0;40.125;0;16;16;0;8;8;0;1;40.0;1;1;47.0;1;2;42.0;1;2;34.0;1;3;31.0;1;2;45.0;1;2;45.0;1;2;40.0;1;2;3
1111;34.23529411764706;36.411764705882355;31.0;40.666666666666664;46.0;39.785714285714285;14;40.0;40.0;43.0;31.733333333333334;1;18;15;3;7;6;1;1;0.0;0;1;33.0;1;2;31.0;1;2;14.0;2;3;35.0;1;2;37.0;1;2;36.0;1;2;45.0;1;2;2
1115;39.294117647058826;38.470588235294116;33.0;42.2;43.0;44.92857142857143;14;40.0;43.0;48.0;40.3125;0;16;16;0;8;8;0;1;50.0;1;1;41.0;1;2;45.0;1;2;43.0;1;3;31.0;1;2;45.0;1;2;38.0;1;2;33.0;1;2;3
1121;38.73529411764706;34.55882352941177;34.0;42.23076923076923;39.0;33.916666666666664;11;30.0;38.0;46.0;28.363636363636363;1;13;11;2;5;3;2;2;0.0;0;1;0.0;0;2;25.0;2;2;12.0;1;3;0.0;0;2;37.0;1;2;38.0;1;2;38.0;1;2;1
1122;40.8235294117647;40.94117647058823;39.0;41.733333333333334;46.0;43.357142857142854;14;40.0;42.0;48.0;39.4375;0;16;16;0;8;8;0;1;42.0;1;1;40.0;1;2;35.0;1;2;43.0;1;3;30.0;1;2;42.0;1;2;43.0;1;2;40.0;1;2;3
1126;38.588235294117645;40.705882352941174;36.0;42.2;42.0;43.07142857142857;14;38.0;44.0;43.0;36.6875;0;16;16;0;8;8;0;1;45.0;1;1;35.0;1;2;35.0;1;2;32.0;1;3;30.0;1;2;44.0;1;2;39.0;1;2;40.0;1;2;2
1127;42.76470588235294;40.8235294117647;43.0;41.6;46.0;40.57142857142857;14;45.0;50.0;41.0;40.9375;0;16;16;0;8;8;0;1;42.0;1;1;45.0;1;2;33.0;1;2;45.0;1;3;36.0;1;2;42.0;1;2;45.0;1;2;38.0;1;2;3
1131;35.705882352941174;39.76470588235294;38.0;42.4;45.0;44.5;14;34.0;45.0;43.0;42.1875;0;16;16;0;8;8;0;1;50.0;1;1;41.0;1;2;43.0;1;2;43.0;1;3;31.0;1;2;46.0;1;2;43.0;1;2;44.0;1;2;3
1132;38.1764705882353;35.794117647058826;32.0;43.13333333333333;45.0;37.392857142857146;17;35.0;43.0;43.0;38.0;1;18;16;2;7;6;1;1;0.0;1;1;35.0;1;2;35.0;1;2;37.0;1;3;29.5;2;2;46.0;1;2;42.0;1;2;42.0;1;2;2
1134;40.14705882352941;41.35294117647059;46.0;43.8;44.0;43.07142857142857;14;42.0;50.0;50.0;41.875;0;16;16;0;8;8;0;1;50.0;1;1;43.0;1;2;40.0;1;2;44.0;1;3;30.0;1;2;43.0;1;2;41.0;1;2;47.0;1;2;3
1136;35.3;33.94117647058823;30.0;38.4;37.0;35.708333333333336;17;27.0;40.0;0.0;34.4;0;15;15;0;7;7;0;1;0.0;0;1;33.0;1;2;30.0;1;2;30.0;1;3;32.0;1;2;42.0;1;2;40.0;1;2;36.0;1;2;2
1138;34.294117647058826;36.64705882352941;30.0;35.666666666666664;37.0;34.0;16;26.5;41.0;34.0;33.333333333333336;2;22;16;6;8;6;2;1;45.0;1;1;31.0;1;2;26.666666666666668;3;2;30.0;1;3;27.5;2;2;36.0;1;2;34.0;1;2;44.0;1;2;2
1139;36.11764705882353;38.94117647058823;35.0;40.4;50.0;38.57142857142857;14;30.0;43.0;47.0;34.416666666666664;1;18;12;6;6;5;1;1;0.0;0;1;38.0;1;2;22.5;4;2;0.0;0;3;30.0;1;2;41.0;1;2;40.0;1;2;35.0;1;2;2
1141;34.88235294117647;40.294117647058826;38.0;40.93333333333333;42.0;38.5;14;32.0;43.0;36.0;32.84375;3;23;16;7;8;5;3;1;50.0;1;1;40.0;1;2;29.0;2;2;22.5;2;3;27.0;2;2;31.0;1;2;39.0;1;2;38.0;1;2;2
1145;34.8235294117647;37.411764705882355;36.0;39.86666666666667;30.0;39.642857142857146;17;40.0;41.0;41.0;33.43333333333333;1;19;16;3;7;6;1;1;0.0;1;1;39.0;1;2;30.0;1;2;28.5;2;3;30.0;1;2;40.0;1;2;36.0;1;2;33.0;1;2;2
1147;37.05882352941177;36.588235294117645;38.0;39.53333333333333;40.0;37.642857142857146;14;41.0;43.0;43.0;38.333333333333336;0;16;16;0;7;7;0;1;0.0;1;1;39.0;1;2;30.0;1;2;37.0;1;3;47.0;1;2;38.0;1;2;42.0;1;2;36.0;1;2;2
1148;34.76470588235294;40.529411764705884;35.0;40.2;44.0;42.285714285714285;14;36.0;43.0;34.0;37.733333333333334;1;18;16;2;7;6;1;1;0.0;1;1;42.0;1;2;24.5;2;2;43.0;1;3;30.0;1;2;46.0;1;2;41.0;1;2;35.0;1;2;2
1151;35.23529411764706;37.294117647058826;38.0;39.333333333333336;42.0;36.714285714285715;17;38.0;42.0;39.0;32.8125;1;18;16;2;8;7;1;1;47.0;1;1;32.0;1;2;27.0;2;2;30.0;1;3;30.0;1;2;33.0;1;2;34.0;1;2;38.0;1;2;2
1152;32.11764705882353;37.705882352941174;50.0;37.2;37.0;33.42857142857143;24;29.0;38.0;43.0;32.28125;2;21;16;5;8;6;2;1;40.0;1;1;32.0;1;2;28.0;2;2;27.5;2;3;35.0;1;2;35.0;1;2;33.0;1;2;34.0;1;2;2
1153;36.588235294117645;36.205882352941174;33.0;36.6;45.0;34.964285714285715;21;36.0;38.0;40.0;28.9;3;25;16;9;7;4;3;1;0.0;1;1;21.5;2;2;30.0;1;2;15.5;2;3;25.0;3;2;46.0;1;2;33.0;1;2;38.0;1;2;2
1154;34.911764705882355;36.64705882352941;30.0;38.6;42.0;34.5;14;37.0;38.0;39.0;34.08333333333333;2;24;16;8;8;6;2;1;45.0;1;1;39.0;1;2;24.0;3;2;33.0;1;3;24.666666666666668;3;2;34.0;1;2;36.0;1;2;43.0;1;2;2
1155;39.88235294117647;37.44117647058823;43.0;38.8;40.0;39.07142857142857;14;35.0;41.0;41.0;36.8125;0;16;16;0;8;8;0;1;41.0;1;1;36.0;1;2;44.0;1;2;36.0;1;3;31.0;1;2;36.0;1;2;31.0;1;2;42.0;1;2;3
1156;34.411764705882355;36.11764705882353;36.0;39.0;35.0;37.42857142857143;22;25.0;45.0;42.0;35.520833333333336;2;22;16;6;8;6;2;1;50.0;1;1;33.0;1;2;19.666666666666668;3;2;35.0;1;3;29.0;2;2;44.0;1;2;34.0;1;2;47.0;1;2;1
1157;33.294117647058826;34.55882352941177;30.0;38.06666666666667;31.0;42.0;14;40.0;41.0;39.0;37.4375;1;18;16;2;8;7;1;1;50.0;1;1;35.0;1;2;26.0;2;2;33.0;1;3;33.0;1;2;47.0;1;2;40.0;1;2;44.0;1;2;2
1158;37.470588235294116;37.23529411764706;32.0;39.23076923076923;40.0;39.642857142857146;14;33.0;45.0;43.0;36.708333333333336;1;18;12;6;6;5;1;1;0.0;0;1;38.0;1;2;24.25;4;2;0.0;0;3;31.0;1;2;46.0;1;2;41.0;1;2;40.0;1;2;3
1159;36.05882352941177;38.529411764705884;38.0;40.86666666666667;43.0;37.214285714285715;17;35.0;37.0;45.0;37.1875;1;18;16;2;8;7;1;1;50.0;1;1;42.0;1;2;35.0;1;2;37.0;1;3;29.0;2;2;47.0;1;2;32.0;1;2;32.0;1;2;2
1160;37.11764705882353;37.294117647058826;37.0;42.0;47.0;39.892857142857146;17;41.0;46.0;43.0;36.1875;1;18;16;2;8;7;1;1;46.0;1;1;36.0;1;2;30.0;1;2;38.0;1;3;26.5;2;2;36.0;1;2;38.0;1;2;43.0;1;2;2
1161;36.705882352941174;36.23529411764706;32.0;38.666666666666664;39.0;40.714285714285715;14;41.0;40.0;38.0;35.4375;1;18;16;2;8;7;1;1;50.0;1;1;32.0;1;2;25.5;2;2;32.0;1;3;33.0;1;2;40.0;1;2;40.0;1;2;40.0;1;2;2
1165;39.64705882352941;44.0;40.0;43.6;49.0;45.142857142857146;14;43.0;46.0;44.0;41.6875;0;16;16;0;8;8;0;1;49.0;1;1;37.0;1;2;48.0;1;2;38.0;1;3;30.0;1;2;47.0;1;2;42.0;1;2;48.0;1;2;3
1167;38.76470588235294;40.11764705882353;36.0;40.5;41.0;42.142857142857146;14;39.0;45.0;48.0;40.5625;0;16;16;0;8;8;0;1;49.0;1;1;45.0;1;2;42.0;1;2;34.0;1;3;30.0;1;2;46.0;1;2;43.0;1;2;43.0;1;2;3
1170;34.94117647058823;33.44444444444444;37.0;32.5;33.0;27.90909090909091;10;32.0;37.0;37.0;31.875;1;10;8;2;4;3;1;1;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;25.5;2;2;32.0;1;2;33.0;1;2;37.0;1;2;1
1171;34.529411764705884;37.785714285714285;41.0;39.93333333333333;45.0;38.57142857142857;14;34.0;44.0;39.0;33.8;2;19;15;4;7;5;2;1;0.0;0;1;22.5;2;2;16.0;2;2;36.0;1;3;44.0;1;2;46.0;1;2;37.0;1;2;34.0;1;2;2
1173;37.88235294117647;38.529411764705884;32.0;41.53333333333333;33.0;40.92857142857143;14;45.0;48.0;47.0;39.09375;2;21;16;5;8;7;1;1;50.0;1;1;44.0;1;2;32.0;1;2;25.5;2;3;33.5;2;2;48.0;1;2;43.0;1;2;49.0;1;2;3
1174;41.8235294117647;40.64705882352941;46.0;43.53333333333333;37.0;44.785714285714285;14;42.0;48.0;43.0;41.375;0;16;16;0;8;8;0;1;50.0;1;1;50.0;1;2;34.0;1;2;42.0;1;3;32.0;1;2;41.0;1;2;42.0;1;2;44.0;1;2;3
1178;36.470588235294116;36.23529411764706;35.0;41.53333333333333;47.0;39.92857142857143;17;37.0;41.0;45.0;35.733333333333334;2;23;15;8;7;6;1;1;0.0;0;1;41.0;1;2;30.0;1;2;25.666666666666668;3;3;31.5;2;2;47.0;1;2;35.0;1;2;45.0;1;2;2
1179;35.5;30.5;0.0;37.666666666666664;41.0;26.0;4;28.0;0.0;0.0;28.8;1;6;4;2;2;2;0;2;0.0;0;1;0.0;0;2;0.0;0;2;0.0;0;3;0.0;0;2;30.0;2;2;42.0;1;2;0.0;0;2;1
1180;35.94117647058823;37.88235294117647;37.0;38.8;42.0;41.642857142857146;14;33.0;46.0;47.0;41.8125;0;16;16;0;8;8;0;1;47.0;1;1;33.0;1;2;40.0;1;2;40.0;1;3;43.0;1;2;41.0;1;2;50.0;1;2;44.0;1;2;3
1183;40.8235294117647;39.76470588235294;38.0;42.93333333333333;48.0;40.607142857142854;17;37.0;45.0;41.0;37.0625;2;20;16;4;8;7;1;1;50.0;1;1;45.0;1;2;32.0;2;2;31.0;1;3;28.0;2;2;43.0;1;2;41.0;1;2;36.0;1;2;3
1184;40.294117647058826;42.05882352941177;46.0;43.46666666666667;49.0;43.785714285714285;14;44.0;46.0;48.0;41.1875;0;16;16;0;8;8;0;1;50.0;1;1;48.0;1;2;30.0;1;2;37.0;1;3;34.0;1;2;48.0;1;2;41.0;1;2;48.0;1;2;3
1186;36.88235294117647;40.11764705882353;48.0;38.333333333333336;30.0;34.53846153846154;15;34.0;43.0;39.0;35.46666666666667;2;19;15;4;7;6;1;1;0.0;0;1;40.0;1;2;31.5;2;2;32.0;1;3;26.5;2;2;48.0;1;2;41.0;1;2;31.0;1;2;2
1187;37.11764705882353;37.73529411764706;45.0;37.93333333333333;31.0;40.42857142857143;14;42.0;41.0;39.0;35.13333333333333;2;19;15;4;7;5;2;1;0.0;0;1;42.0;1;2;23.0;2;2;36.0;1;3;24.5;2;2;43.0;1;2;40.0;1;2;37.0;1;2;2
1189;42.35294117647059;41.294117647058826;41.0;47.06666666666667;49.0;43.714285714285715;14;47.0;46.0;49.0;44.9375;0;16;16;0;8;8;0;1;50.0;1;1;50.0;1;2;50.0;1;2;35.0;1;3;45.0;1;2;50.0;1;2;43.0;1;2;44.0;1;2;3
1190;38.470588235294116;38.0;46.0;35.93333333333333;30.5;37.357142857142854;14;30.0;39.0;47.0;35.53333333333333;1;17;15;2;7;6;1;1;0.0;0;1;42.0;1;2;30.0;1;2;38.0;1;3;31.0;1;2;39.0;1;2;40.0;1;2;27.5;2;2;2
1191;36.333333333333336;37.94117647058823;40.0;39.0;45.0;35.416666666666664;12;35.0;38.0;0.0;38.5;1;18;16;2;8;8;0;1;45.0;1;1;41.0;1;2;37.0;1;2;37.0;1;3;30.0;2;2;47.0;1;2;39.0;1;2;36.0;1;2;2
1192;36.294117647058826;32.0625;30.0;34.93333333333333;36.0;31.90909090909091;10;31.0;34.0;45.0;29.444444444444443;2;14;8;6;4;3;1;2;0.0;0;1;31.5;2;2;22.0;3;2;0.0;0;3;0.0;0;2;40.0;1;2;39.0;1;2;0.0;0;2;1
1194;35.411764705882355;35.470588235294116;36.0;38.46666666666667;34.0;39.0;14;35.0;44.0;42.0;35.0;1;17;15;2;7;6;1;1;0.0;0;1;35.0;1;2;28.5;2;2;30.0;1;3;33.0;1;2;38.0;1;2;39.0;1;2;44.0;1;2;2
1196;39.529411764705884;38.294117647058826;36.0;40.266666666666666;25.0;38.642857142857146;14;45.0;44.0;33.0;34.733333333333334;2;19;15;4;7;6;1;1;0.0;0;1;45.0;1;2;30.0;1;2;30.0;1;3;25.5;2;2;48.0;1;2;35.0;1;2;32.0;2;2;3
1198;42.705882352941174;41.76470588235294;47.0;45.2;47.0;46.357142857142854;14;43.0;45.0;47.0;43.25;0;16;16;0;8;8;0;1;50.0;1;1;50.0;1;2;35.0;1;2;40.0;1;3;45.0;1;2;44.0;1;2;41.0;1;2;46.0;1;2;3
1199;36.88235294117647;40.411764705882355;50.0;40.8;35.0;41.07142857142857;14;43.0;48.0;46.0;36.53125;1;19;16;3;8;7;1;1;50.0;1;1;37.0;1;2;30.0;1;2;25.5;2;3;34.0;1;2;45.0;1;2;41.0;1;2;42.0;1;2;3
1207;37.205882352941174;36.411764705882355;34.0;38.8;42.0;33.0;22;39.0;41.0;43.0;25.75;2;12;8;4;4;1;3;2;0.0;0;1;0.0;0;2;22.0;1;2;0.0;0;3;26.0;2;2;30.0;1;2;0.0;0;2;25.0;2;2;1
1209;35.588235294117645;34.05882352941177;30.0;41.666666666666664;40.0;39.357142857142854;14;39.0;36.0;46.0;34.55555555555556;1;20;16;4;7;6;1;1;0.0;1;1;36.0;1;2;25.666666666666668;3;2;33.0;1;3;31.0;1;2;37.0;1;2;43.0;1;2;37.0;1;2;2
1210;40.76470588235294;40.1764705882353;40.0;42.733333333333334;48.0;40.285714285714285;14;43.0;44.0;44.0;39.5;0;16;16;0;8;8;0;1;45.0;1;1;37.0;1;2;30.0;1;2;43.0;1;3;32.0;1;2;45.0;1;2;41.0;1;2;44.0;1;2;3
1213;35.09375;28.533333333333335;45.0;30.272727272727273;43.0;30.818181818181817;12;28.5;39.0;38.0;30.3125;1;10;7;3;3;2;1;1;0.0;0;1;0.0;0;2;0.0;0;2;25.5;2;3;0.0;0;2;46.0;1;2;37.0;1;2;0.0;0;2;1
1215;39.23529411764706;40.94117647058823;49.0;42.6;47.0;39.5;14;34.0;44.0;44.0;35.46666666666667;1;17;15;2;7;6;1;1;0.0;0;1;41.0;1;2;28.5;2;2;37.0;1;3;32.0;1;2;36.0;1;2;35.0;1;2;38.0;1;2;2
1217;39.94117647058823;35.029411764705884;41.0;41.8;45.0;39.42857142857143;14;40.0;46.0;30.0;39.375;0;16;16;0;8;8;0;1;50.0;1;1;35.0;1;2;34.0;1;2;40.0;1;3;32.0;1;2;40.0;1;2;43.0;1;2;46.0;1;2;3
1219;37.73529411764706;39.705882352941174;38.0;42.93333333333333;46.0;41.785714285714285;14;40.0;45.0;42.0;39.8125;0;16;16;0;8;8;0;1;49.0;1;1;45.0;1;2;33.0;1;2;36.0;1;3;32.0;1;2;44.0;1;2;42.0;1;2;44.0;1;2;3
