NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_HIST,VECES_HIST,CREDITOS_HIST,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA,NOTA_CD&C,VECES_CD&C,CREDITOS_CD&C,NOTA_DITO,VECES_DITO,CREDITOS_DITO,CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,ESTADO_UNO,PROMEDIO_DOS
30,3,4,34,1,2,34,1,1,36,1,2,36,3,3,39,1,1,35,1,2,2,15,15,0,7,7,0,2,3,33.05882353
8,1,4,9,1,2,16,1,1,5,1,2,8,1,3,7,1,1,13,1,2,0,15,0,15,7,0,7,2,3,0
31,3,4,44,1,2,36,1,1,40,1,2,35,2,3,32,1,1,36,1,2,2,15,15,0,7,7,0,2,3,32.58823529
30,1,4,33,1,2,40,1,1,41,1,2,32,2,3,38,1,1,44,1,2,1,15,15,0,7,7,0,1,1,35
30,1,4,34,1,2,34,1,1,35,1,2,34,2,3,33,1,1,34,1,2,1,15,15,0,7,7,0,1,1,36
35,1,4,38,1,2,31,1,1,40,1,2,30,2,3,35,1,1,43,1,2,1,15,15,0,7,7,0,1,1,33.23529412
19,3,4,30,1,2,27,3,1,40,2,2,14,3,3,36,1,1,27,3,2,5,15,5,10,7,3,4,2,3,10
31,2,4,40,1,2,35,2,1,37,1,2,30,2,3,35,1,1,30,1,2,3,15,15,0,7,7,0,1,1,35
36,1,4,37,1,2,40,1,1,32,1,2,17,3,3,41,1,1,34,1,2,1,15,12,3,7,6,1,2,3,20.29411765
30,1,4,39,1,2,32,1,1,38,1,2,34,2,3,37,1,1,30,1,2,1,15,15,0,7,7,0,1,1,20
30,1,4,36,1,2,32,1,1,36,1,2,30,3,3,36,1,1,32,1,2,1,15,15,0,7,7,0,2,3,34.76470588
32,1,4,37,1,2,30,1,1,32,1,2,31,3,3,34,1,1,33,1,2,1,15,15,0,7,7,0,2,3,32.23529412
30,1,4,37,1,2,32,1,1,35,1,2,28,2,3,35,1,1,32,1,2,1,15,12,3,7,6,1,1,1,18.5
15,3,4,18,3,2,18,3,1,37,1,2,10,3,3,30,1,1,18,3,2,5,15,3,12,7,2,5,2,3,15
30,3,4,35,1,2,30,1,1,33,1,2,32,2,3,39,1,1,30,1,2,2,15,15,0,7,7,0,2,3,35.88235294
35,1,4,33,1,2,37,1,1,35,1,2,36,2,3,31,1,1,38,1,2,1,15,15,0,7,7,0,1,1,32.29411765
19,3,4,33,1,2,35,2,1,34,1,2,21,3,3,31,1,1,32,1,2,3,15,8,7,7,5,2,2,3,23.66666667
44,1,4,39,1,2,39,1,1,40,1,2,37,1,3,38,1,1,37,1,2,0,15,15,0,7,7,0,1,1,32.94117647
39,1,4,37,1,2,39,1,1,32,1,2,31,3,3,38,1,1,32,1,2,1,15,15,0,7,7,0,2,3,36.94117647
33,3,4,35,1,2,33,1,1,39,2,2,35,2,3,35,1,1,31,1,2,3,15,15,0,7,7,0,2,3,31.58823529
32,1,4,35,1,2,37,2,1,38,1,2,30,2,3,34,1,1,31,1,2,2,15,15,0,7,7,0,1,1,32.70588235
27,3,4,34,1,2,37,2,1,36,1,2,30,3,3,30,1,1,37,1,2,3,15,11,4,7,6,1,2,3,33
39,3,4,32,1,2,40,1,1,39,2,2,35,2,3,33,1,1,32,1,2,3,15,15,0,7,7,0,2,3,34.76470588
30,2,4,38,1,2,37,1,1,37,1,2,36,2,3,39,1,1,32,1,2,2,15,15,0,7,7,0,1,1,33.76470588
30,1,4,31,1,2,35,2,1,37,1,2,30,3,3,37,1,1,30,2,2,3,15,15,0,7,7,0,2,3,30.11764706
30,3,4,30,1,2,39,1,1,36,1,2,32,3,3,39,1,1,34,3,2,3,15,15,0,7,7,0,2,3,35.47058824
30,3,4,39,1,2,30,1,1,40,1,2,35,2,3,32,1,1,30,1,2,2,15,15,0,7,7,0,2,3,32.82352941
30,1,4,38,1,2,39,1,1,39,1,2,31,1,3,34,1,1,36,1,2,0,15,15,0,7,7,0,1,1,34.23529412
30,3,4,30,1,2,35,2,1,40,2,2,30,3,3,37,3,1,33,1,2,5,15,15,0,7,7,0,2,3,30.88235294
30,2,4,38,1,2,31,1,1,41,1,2,33,2,3,35,1,1,34,1,2,2,15,15,0,7,7,0,1,1,32.76470588
30,2,4,47,1,2,40,1,1,43,1,2,35,2,3,35,1,1,32,1,2,2,15,15,0,7,7,0,1,1,33.52941176
20,3,4,18,3,2,35,2,1,30,2,2,17,3,3,30,1,1,16,3,2,6,15,4,11,7,3,4,2,3,24
34,2,4,40,1,2,41,1,1,40,1,2,36,2,3,41,1,1,40,1,2,2,15,15,0,7,7,0,1,1,35.94117647
1,1,4,0,1,2,10,1,1,11,1,2,0,1,3,0,1,1,6,1,2,0,15,0,15,7,0,7,2,3,0
26,1,4,33,1,2,12,1,1,10,1,2,30,1,3,28,1,1,19,1,2,0,15,5,10,7,2,5,2,3,0
34,1,4,42,1,2,40,1,1,40,1,2,31,2,3,39,1,1,41,1,2,1,15,15,0,7,7,0,1,1,41.29411765
26,1,4,35,1,2,25,1,1,33,1,2,7,1,3,27,1,1,38,1,2,0,15,6,9,7,3,4,2,3,0
31,3,4,42,1,2,30,1,1,38,1,2,31,2,3,37,1,1,36,1,2,2,15,15,0,7,7,0,2,3,35.76470588
24,1,4,24,1,2,7,1,1,14,1,2,1,1,3,0,1,1,6,1,2,0,15,0,15,7,0,7,2,3,0
34,1,4,45,1,2,32,1,1,41,1,2,35,2,3,44,1,1,36,1,2,1,15,15,0,7,7,0,1,1,36.47058824
6,2,4,21,2,2,34,2,1,30,1,2,0,2,3,33,1,1,10,2,2,5,15,4,11,7,3,4,2,3,0
27,1,4,33,1,2,31,1,1,34,1,2,33,1,3,28,1,1,30,1,2,0,15,10,5,7,5,2,1,1,0
30,1,4,14,1,2,32,1,1,39,1,2,10,1,3,12,1,1,32,1,2,0,15,9,6,7,4,3,2,3,0
31,2,4,40,1,2,36,1,1,42,1,2,30,2,3,45,1,1,36,1,2,2,15,15,0,7,7,0,1,1,41.47058824
30,2,4,33,1,2,37,1,1,38,1,2,31,3,3,40,1,1,35,1,2,2,15,15,0,7,7,0,2,3,18.57142857
35,1,4,32,1,2,38,1,1,40,1,2,35,2,3,37,1,1,36,1,2,1,15,15,0,7,7,0,1,1,37.17647059
30,1,4,40,1,2,36,1,1,41,1,2,32,2,3,40,1,1,37,1,2,1,15,15,0,7,7,0,1,1,32.11764706
33,2,4,47,1,2,42,1,1,43,1,2,32,2,3,45,1,1,40,1,2,2,15,15,0,7,7,0,1,1,34.94117647
30,3,4,39,1,2,37,1,1,37,1,2,30,2,3,47,1,1,30,1,2,2,15,15,0,7,7,0,2,3,32.72727273
37,1,4,43,1,2,44,1,1,46,1,2,46,1,3,47,1,1,46,1,2,0,15,15,0,7,7,0,1,1,42.76470588
31,2,4,40,1,2,35,2,1,35,1,2,37,2,3,34,1,1,38,1,2,3,15,15,0,7,7,0,1,1,33.47058824
32,3,4,33,1,2,32,1,1,37,1,2,35,2,3,34,1,1,33,3,2,3,15,15,0,7,7,0,2,3,33.29411765
30,1,4,36,1,2,36,1,1,39,1,2,37,3,3,35,1,1,38,2,2,2,15,15,0,7,7,0,2,3,35.29411765
34,2,4,34,1,2,34,1,1,40,1,2,31,2,3,37,1,1,36,1,2,2,15,15,0,7,7,0,1,1,33
30,1,4,42,1,2,36,1,1,40,1,2,40,2,3,36,1,1,42,1,2,1,15,15,0,7,7,0,1,1,41.64705882
31,2,4,43,1,2,36,1,1,40,1,2,39,2,3,45,1,1,47,1,2,2,15,15,0,7,7,0,1,1,32.29411765
32,1,4,42,1,2,41,1,1,42,1,2,39,2,3,44,1,1,41,1,2,1,15,15,0,7,7,0,1,1,36.17647059
30,2,4,44,1,2,38,1,1,40,1,2,31,2,3,37,1,1,39,1,2,2,15,15,0,7,7,0,1,1,32.35294118
30,1,4,44,1,2,31,1,1,40,1,2,36,2,3,47,1,1,35,1,2,1,15,15,0,7,7,0,1,1,33.29411765
23,1,4,26,1,2,25,1,1,20,1,2,14,1,3,25,1,1,15,1,2,0,15,0,15,7,0,7,2,3,0
27,3,4,40,1,2,33,1,1,39,1,2,30,2,3,33,1,1,31,1,2,2,15,11,4,7,6,1,2,3,30.33333333
30,1,4,40,1,2,38,1,1,40,1,2,37,2,3,44,1,1,37,1,2,1,15,15,0,7,7,0,1,1,38.88235294
32,1,4,38,1,2,40,1,1,38,1,2,30,2,3,35,1,1,41,1,2,1,15,15,0,7,7,0,1,1,34
28,3,4,33,1,2,30,1,1,34,2,2,22,2,3,30,1,1,25,3,2,4,15,6,9,7,4,3,2,3,0
23,2,4,42,1,2,38,1,1,33,1,2,30,2,3,43,1,1,37,1,2,2,15,11,4,7,6,1,1,1,29.25
38,1,4,35,1,2,31,1,1,41,1,2,24,1,3,32,1,1,30,1,2,0,15,12,3,7,6,1,1,1,0
39,3,4,43,1,2,31,1,1,41,1,2,32,2,3,44,1,1,39,1,2,2,15,15,0,7,7,0,2,3,35.58823529
30,1,4,40,1,2,31,1,1,43,1,2,23,1,3,31,1,1,28,1,2,0,15,10,5,7,5,2,1,1,0
32,2,4,33,1,2,39,1,1,38,1,2,30,3,3,30,1,1,30,2,2,3,15,15,0,7,7,0,2,3,32.375
32,2,4,41,1,2,40,1,1,41,1,2,33,2,3,39,1,1,34,1,2,2,15,15,0,7,7,0,1,1,33.41176471
36,2,4,39,1,2,35,1,1,42,1,2,38,2,3,33,1,1,40,1,2,2,15,15,0,7,7,0,1,1,36.52941176
6,2,4,22,2,2,34,1,1,14,1,2,12,2,3,12,2,1,11,2,2,5,15,1,14,7,1,6,2,3,0
16,2,4,32,1,2,26,2,1,31,1,2,16,2,3,31,1,1,30,1,2,3,15,7,8,7,4,3,2,3,10.33333333
47,1,4,41,1,2,40,1,1,45,1,2,45,1,3,39,1,1,45,1,2,0,15,15,0,7,7,0,1,1,41.17647059
30,1,4,42,1,2,41,1,1,41,1,2,33,1,3,39,1,1,35,1,2,0,15,15,0,7,7,0,1,1,38.11764706
27,3,4,36,1,2,34,1,1,37,1,2,21,3,3,34,1,1,30,1,2,2,15,8,7,7,5,2,2,3,31.54545455
34,2,4,34,1,2,43,1,1,38,1,2,32,2,3,34,1,1,32,1,2,2,15,15,0,7,7,0,1,1,35
30,3,4,39,1,2,34,1,1,41,1,2,33,2,3,34,1,1,33,2,2,3,15,15,0,7,7,0,2,3,30.58823529
31,2,4,22,3,2,38,2,1,30,1,2,36,2,3,30,1,1,30,1,2,4,15,13,2,7,6,1,2,3,9.5
33,2,4,33,1,2,39,2,1,40,1,2,34,2,3,43,2,1,41,2,2,5,15,15,0,7,7,0,1,1,36.76470588
32,2,4,34,1,2,36,1,1,37,1,2,31,1,3,35,1,1,35,1,2,1,15,15,0,7,7,0,1,1,34.76470588
17,1,4,41,1,2,34,1,1,39,1,2,20,1,3,31,1,1,22,1,2,0,15,6,9,7,4,3,2,3,0
32,2,4,40,1,2,40,1,1,35,1,2,32,2,3,33,1,1,30,1,2,2,15,15,0,7,7,0,1,1,31.94117647
10,1,4,14,1,2,19,1,1,15,1,2,7,1,3,13,1,1,6,1,2,0,15,0,15,7,0,7,2,3,0
32,2,4,39,1,2,38,1,1,39,1,2,31,2,3,32,1,1,33,1,2,2,15,15,0,7,7,0,1,1,34.23529412
30,3,4,30,1,2,33,1,1,34,2,2,30,3,3,39,2,1,30,2,2,5,15,15,0,7,7,0,2,3,32.29411765
20,2,4,33,1,2,35,1,1,38,1,2,25,2,3,32,1,1,32,1,2,2,15,8,7,7,5,2,2,3,23.875
30,2,4,38,1,2,34,1,1,39,1,2,37,2,3,39,1,1,35,1,2,2,15,15,0,7,7,0,1,1,34.76470588
26,3,4,35,1,2,31,1,1,36,1,2,33,2,3,31,1,1,43,1,2,2,15,11,4,7,6,1,2,3,32.90909091
34,1,4,39,1,2,39,1,1,41,1,2,34,1,3,39,1,1,42,1,2,0,15,15,0,7,7,0,1,1,40.05882353
36,2,4,34,1,2,41,1,1,41,1,2,31,2,3,38,1,1,37,1,2,2,15,15,0,7,7,0,1,1,34.41176471
37,3,4,31,1,2,32,1,1,30,1,2,30,2,3,36,2,1,32,1,2,3,15,15,0,7,7,0,2,3,33.70588235
6,1,4,37,1,2,29,1,1,32,1,2,14,1,3,31,1,1,26,1,2,0,15,5,10,7,3,4,2,3,0
34,1,4,39,1,2,31,1,1,34,1,2,31,3,3,36,1,1,35,1,2,1,15,15,0,7,7,0,2,3,32.94117647
32,1,4,40,1,2,40,1,1,43,1,2,32,1,3,47,1,1,41,1,2,0,15,15,0,7,7,0,1,1,38.17647059
12,2,4,38,1,2,32,1,1,39,1,2,25,2,3,34,1,1,36,1,2,2,15,8,7,7,5,2,2,3,8.8
37,3,4,38,1,2,40,1,1,39,1,2,40,2,3,32,1,1,38,1,2,2,15,15,0,7,7,0,2,3,33.76470588
19,1,4,37,1,2,39,1,1,36,1,2,22,1,3,32,1,1,33,1,2,0,15,8,7,7,5,2,2,3,0
30,2,4,33,1,2,38,2,1,31,2,2,19,2,3,32,1,1,30,2,2,5,15,12,3,7,6,1,1,1,0
17,2,4,39,1,2,38,1,1,39,1,2,18,2,3,36,1,1,37,1,2,2,15,8,7,7,5,2,2,3,29.63636364
23,2,4,37,1,2,39,1,1,40,1,2,29,2,3,33,1,1,31,1,2,2,15,8,7,7,5,2,1,1,29.375
26,3,4,38,1,2,31,1,1,38,1,2,30,3,3,30,1,1,33,1,2,2,15,11,4,7,6,1,2,3,20
30,3,4,32,1,2,32,1,1,39,1,2,29,3,3,35,1,1,35,1,2,2,15,12,3,7,6,1,2,3,31.71428571
38,2,4,32,1,2,33,1,1,43,2,2,40,2,3,35,1,1,37,2,2,4,15,15,0,7,7,0,1,1,37.05882353
30,3,4,39,1,2,32,1,1,41,1,2,30,2,3,37,1,1,32,1,2,2,15,15,0,7,7,0,2,3,33.64705882
16,1,4,21,1,2,30,1,1,20,1,2,14,1,3,30,1,1,20,1,2,0,15,2,13,7,2,5,2,3,0
37,1,4,42,1,2,42,1,1,42,1,2,38,1,3,34,1,1,46,1,2,0,15,15,0,7,7,0,1,1,38.23529412
38,1,4,41,3,2,43,1,1,39,2,2,31,2,3,30,1,1,33,1,2,3,15,15,0,7,7,0,2,3,35.05882353
20,3,4,25,3,2,30,2,1,35,1,2,18,3,3,31,1,1,30,1,2,4,15,6,9,7,4,3,2,3,8.5
30,1,4,31,1,2,31,1,1,32,1,2,33,2,3,30,1,1,39,1,2,1,15,15,0,7,7,0,1,1,36.11764706
35,1,4,46,1,2,44,1,1,41,1,2,30,1,3,37,1,1,45,1,2,0,15,15,0,7,7,0,1,1,36.17647059
4,1,4,14,1,2,6,1,1,7,1,2,8,1,3,4,1,1,6,1,2,0,15,0,15,7,0,7,2,3,0
33,3,4,36,1,2,40,1,1,37,1,2,31,2,3,33,2,1,35,1,2,3,15,15,0,7,7,0,2,3,32.47058824
0,1,4,39,1,2,32,1,1,38,1,2,17,1,3,30,1,1,6,1,2,0,15,6,9,7,4,3,2,3,0
14,1,4,36,1,2,22,1,1,39,1,2,10,1,3,21,1,1,22,1,2,0,15,4,11,7,2,5,2,3,0
39,1,4,41,1,2,45,1,1,40,1,2,36,1,3,39,1,1,41,1,2,0,15,15,0,7,7,0,1,1,38.23529412
22,2,4,36,1,2,42,1,1,40,1,2,27,2,3,37,2,1,30,1,2,3,15,8,7,7,5,2,1,1,23.5
37,1,4,39,1,2,41,1,1,39,1,2,35,1,3,33,1,1,37,1,2,0,15,15,0,7,7,0,1,1,36.29411765
34,1,4,40,1,2,37,1,1,41,1,2,41,1,3,36,1,1,38,1,2,0,15,15,0,7,7,0,1,1,36.23529412
31,1,4,42,1,2,34,1,1,41,1,2,40,2,3,39,1,1,38,1,2,1,15,15,0,7,7,0,1,1,34.64705882
27,2,4,40,1,2,41,1,1,37,1,2,8,2,3,31,1,1,41,1,2,2,15,8,7,7,5,2,1,1,4
13,1,4,32,1,2,0,1,1,4,1,2,0,1,3,22,1,1,13,1,2,0,15,2,13,7,1,6,2,3,0
30,1,4,36,1,2,36,1,1,30,1,2,30,1,3,31,1,1,39,1,2,0,15,15,0,7,7,0,1,1,34
34,1,4,43,1,2,45,1,1,42,1,2,31,1,3,35,1,1,41,1,2,0,15,15,0,7,7,0,1,1,35.88235294
34,1,4,45,1,2,46,1,1,41,1,2,38,1,3,31,1,1,40,1,2,0,15,15,0,7,7,0,1,1,37.47058824
42,1,4,37,1,2,37,1,1,42,1,2,35,1,3,32,1,1,38,1,2,0,15,15,0,7,7,0,1,1,36.11764706
33,1,4,39,1,2,40,1,1,30,1,2,34,2,3,37,1,1,38,1,2,1,15,15,0,7,7,0,1,1,33.52941176
37,1,4,43,1,2,37,1,1,40,1,2,30,1,3,32,1,1,40,1,2,0,15,15,0,7,7,0,1,1,33.76470588
36,1,4,37,1,2,39,1,1,36,1,2,31,1,3,33,2,1,38,1,2,1,15,15,0,7,7,0,1,1,32.11764706
32,1,4,39,1,2,42,1,1,32,2,2,42,3,3,30,1,1,41,1,2,2,15,15,0,7,7,0,2,3,33.35294118
37,1,4,44,1,2,42,1,1,40,1,2,39,1,3,37,1,1,38,1,2,0,15,15,0,7,7,0,1,1,36.41176471
18,2,4,39,1,2,15,2,1,30,1,2,18,2,3,37,1,1,28,2,2,4,15,5,10,7,3,4,2,3,22
35,1,4,39,1,2,39,1,1,38,1,2,34,1,3,30,1,1,40,1,2,0,15,15,0,7,7,0,1,1,34.11764706
30,3,4,30,1,2,30,1,1,37,1,2,30,2,3,34,1,1,31,2,2,3,15,15,0,7,7,0,2,3,34.76470588
32,1,4,40,1,2,42,1,1,36,1,2,30,2,3,37,1,1,35,1,2,1,15,15,0,7,7,0,1,1,34.70588235
37,3,4,40,1,2,40,1,1,43,1,2,37,2,3,39,1,1,40,1,2,2,15,15,0,7,7,0,2,3,37.52941176
36,3,4,36,1,2,36,1,1,35,1,2,31,2,3,30,1,1,32,1,2,2,15,15,0,7,7,0,2,3,33.82352941
33,2,4,33,1,2,35,1,1,37,1,2,30,2,3,37,1,1,35,2,2,3,15,15,0,7,7,0,1,1,19.71428571
32,3,4,44,1,2,30,1,1,39,1,2,34,2,3,30,1,1,30,1,2,2,15,15,0,7,7,0,2,3,33.23529412
30,2,4,37,1,2,40,1,1,31,1,2,38,3,3,30,1,1,30,1,2,2,15,15,0,7,7,0,2,3,35
5,1,4,22,1,2,13,1,1,20,1,2,13,1,3,13,1,1,6,1,2,0,15,0,15,7,0,7,2,3,0
30,1,4,39,1,2,38,1,1,40,1,2,34,2,3,33,1,1,36,1,2,1,15,15,0,7,7,0,1,1,31.94117647
32,2,4,35,1,2,30,1,1,37,1,2,28,3,3,31,1,1,39,1,2,2,15,12,3,7,6,1,2,3,14.94117647
25,2,4,40,1,2,34,1,1,31,1,2,24,2,3,30,1,1,35,1,2,2,15,8,7,7,5,2,1,1,16
23,3,4,37,1,2,33,1,1,11,3,2,19,3,3,11,3,1,31,1,2,4,15,5,10,7,3,4,2,3,9
30,1,4,33,1,2,39,1,1,39,1,2,38,1,3,32,1,1,35,1,2,0,15,15,0,7,7,0,1,1,35.29411765
1,1,4,0,1,2,4,1,1,1,1,2,0,1,3,0,1,1,6,1,2,0,15,0,15,7,0,7,2,3,0
30,1,4,39,1,2,30,1,1,42,1,2,25,3,3,34,1,1,35,1,2,1,15,12,3,7,6,1,2,3,8.4
19,3,4,35,1,2,31,1,1,34,2,2,24,3,3,42,2,1,19,3,2,5,15,6,9,7,4,3,2,3,0
50,2,4,45,2,2,45,1,1,45,1,2,50,1,3,41,2,1,45,1,2,3,15,15,0,7,7,0,1,1,40.11764706
32,2,4,33,1,2,36,1,1,44,1,2,34,1,3,32,1,1,40,1,2,1,15,15,0,7,7,0,1,1,35.64705882
27,2,4,37,1,2,36,1,1,36,1,2,37,1,3,36,1,1,29,2,2,2,15,9,6,7,5,2,1,1,37
21,3,4,31,2,2,22,2,1,31,1,2,13,2,3,31,2,1,12,3,2,6,15,5,10,7,3,4,2,3,7
31,1,4,32,1,2,35,1,1,42,1,2,38,1,3,37,1,1,40,1,2,0,15,15,0,7,7,0,1,1,34.23529412
24,2,4,33,1,2,34,1,1,45,1,2,31,1,3,31,1,1,20,2,2,2,15,9,6,7,5,2,1,1,43
25,2,4,36,1,2,39,1,1,39,1,2,37,1,3,37,1,1,41,1,2,1,15,11,4,7,6,1,1,1,23.45454545
26,2,4,34,1,2,28,3,1,33,1,2,20,2,3,35,1,1,35,1,2,3,15,7,8,7,4,3,2,3,23.33333333
38,3,4,40,1,2,39,1,1,38,1,2,33,1,3,44,1,1,38,1,2,1,15,15,0,7,7,0,2,3,36.23529412
30,1,4,36,1,2,33,1,1,42,1,2,37,1,3,39,1,1,41,1,2,0,15,15,0,7,7,0,1,1,36.11764706
25,3,4,32,1,2,35,2,1,30,1,2,24,3,3,35,2,1,24,3,2,5,15,6,9,7,4,3,2,3,9
12,1,4,22,1,2,16,1,1,34,1,2,17,1,3,14,1,1,13,1,2,0,15,2,13,7,1,6,2,3,0
43,2,4,43,1,2,32,1,1,43,1,2,40,1,3,39,1,1,45,1,2,1,15,15,0,7,7,0,1,1,37.41176471
30,1,4,43,1,2,37,1,1,44,1,2,39,1,3,32,1,1,42,1,2,0,15,15,0,7,7,0,1,1,36.52941176
12,2,4,31,1,2,28,3,1,33,1,2,24,2,3,39,2,1,32,1,2,4,15,7,8,7,4,3,2,3,25.5
31,1,4,38,1,2,36,1,1,41,1,2,40,1,3,30,1,1,32,1,2,0,15,15,0,7,7,0,1,1,36.29411765
3,1,4,37,1,2,30,1,1,38,1,2,13,1,3,38,1,1,0,1,2,0,15,6,9,7,4,3,2,3,0
34,3,4,32,2,2,33,1,1,35,1,2,35,2,3,34,1,1,39,1,2,3,15,15,0,7,7,0,2,3,36.125
30,1,4,38,1,2,35,1,1,39,1,2,40,1,3,32,1,1,41,1,2,0,15,15,0,7,7,0,1,1,37.23529412
30,2,4,38,1,2,41,1,1,42,1,2,37,1,3,33,1,1,43,1,2,1,15,15,0,7,7,0,1,1,37.29411765
35,2,4,35,1,2,34,1,1,42,1,2,39,1,3,37,1,1,42,1,2,1,15,15,0,7,7,0,1,1,36.29411765
15,1,4,23,1,2,20,1,1,23,1,2,38,1,3,32,1,1,32,1,2,0,15,6,9,7,3,4,2,3,0
27,2,4,35,1,2,36,1,1,44,1,2,32,1,3,30,2,1,40,1,2,2,15,11,4,7,6,1,1,1,22.45454545
30,1,4,40,1,2,37,1,1,45,1,2,33,1,3,43,1,1,43,1,2,0,15,15,0,7,7,0,1,1,34.23529412
37,2,4,35,1,2,37,1,1,46,1,2,37,1,3,42,1,1,46,1,2,1,15,15,0,7,7,0,1,1,36.94117647
31,2,4,38,1,2,30,1,1,42,1,2,36,1,3,33,1,1,43,1,2,1,15,15,0,7,7,0,1,1,34.05882353
10,2,4,9,2,2,32,1,1,35,1,2,21,2,3,28,2,1,2,2,2,5,15,3,12,7,2,5,2,3,0
12,1,4,12,1,2,30,1,1,35,1,2,23,1,3,34,1,1,0,1,2,0,15,4,11,7,3,4,2,3,0
30,1,4,42,1,2,38,1,1,45,1,2,35,1,3,42,1,1,40,1,2,0,15,15,0,7,7,0,1,1,35.29411765
0,1,4,31,1,2,22,2,1,40,1,2,16,2,3,35,1,1,30,1,2,2,15,7,8,7,4,3,2,3,6
30,1,4,38,1,2,38,1,1,44,1,2,35,1,3,38,1,1,41,1,2,0,15,15,0,7,7,0,1,1,32.58823529
33,2,4,38,1,2,31,1,1,44,1,2,34,1,3,40,1,1,41,1,2,1,15,15,0,7,7,0,1,1,34.41176471
33,1,4,33,1,2,38,1,1,43,1,2,37,1,3,42,1,1,45,1,2,0,15,15,0,7,7,0,1,1,35.41176471
41,2,4,39,1,2,40,1,1,45,1,2,38,1,3,39,1,1,46,1,2,1,15,15,0,7,7,0,1,1,36.41176471
31,2,4,42,1,2,36,1,1,42,1,2,30,1,3,40,1,1,37,1,2,1,15,15,0,7,7,0,1,1,37.05882353
25,1,4,40,1,2,39,1,1,44,1,2,32,1,3,45,1,1,40,1,2,0,15,11,4,7,6,1,1,1,0
39,2,4,42,1,2,35,1,1,44,1,2,37,1,3,40,1,1,47,1,2,1,15,15,0,7,7,0,1,1,37
36,3,4,35,1,2,32,1,1,43,1,2,34,1,3,34,1,1,42,1,2,1,15,15,0,7,7,0,2,3,26.81818182
32,2,4,35,1,2,36,1,1,42,1,2,40,1,3,37,1,1,45,1,2,1,15,15,0,7,7,0,1,1,32.64705882
34,2,4,40,1,2,32,1,1,40,1,2,32,2,3,43,1,1,37,1,2,2,15,15,0,7,7,0,1,1,35.94117647
30,2,4,40,1,2,40,1,1,46,1,2,31,2,3,40,1,1,31,1,2,2,15,15,0,7,7,0,1,1,31.5
32,2,4,40,1,2,37,1,1,44,1,2,40,2,3,45,1,1,33,1,2,2,15,15,0,7,7,0,1,1,40.41176471
30,1,4,39,1,2,33,1,1,39,1,2,37,2,3,39,1,1,33,1,2,1,15,15,0,7,7,0,1,1,33.52941176
24,3,4,31,1,2,31,2,1,38,1,2,34,2,3,42,2,1,31,2,2,5,15,11,4,7,6,1,2,3,23.6
30,2,4,39,1,2,41,1,1,46,1,2,42,3,3,43,1,1,32,1,2,2,15,15,0,7,7,0,2,3,32.41176471
2,1,4,11,1,2,5,1,1,11,1,2,8,1,3,9,1,1,9,1,2,0,15,0,15,7,0,7,2,3,0
48,2,4,39,1,2,30,1,1,44,1,2,37,2,3,41,1,1,33,1,2,2,15,15,0,7,7,0,1,1,36.17647059
0,1,4,13,1,2,13,1,1,33,1,2,7,1,3,17,1,1,9,1,2,0,15,2,13,7,1,6,2,3,0
30,2,4,39,1,2,35,1,1,44,1,2,30,2,3,44,1,1,35,1,2,2,15,15,0,7,7,0,1,1,31.70588235
30,1,4,40,1,2,34,1,1,48,1,2,30,1,3,43,1,1,34,1,2,0,15,15,0,7,7,0,1,1,37.05882353
38,3,4,39,1,2,41,1,1,44,1,2,30,2,3,43,1,1,33,1,2,2,15,15,0,7,7,0,2,3,36.17647059
34,2,4,38,1,2,31,1,1,41,1,2,31,2,3,40,1,1,38,1,2,2,15,15,0,7,7,0,1,1,32.58823529
17,1,4,39,1,2,34,1,1,44,1,2,20,2,3,43,1,1,33,2,2,2,15,8,7,7,5,2,1,1,32.8
30,1,4,41,1,2,38,1,1,43,1,2,32,2,3,44,1,1,31,1,2,1,15,15,0,7,7,0,1,1,38.82352941
43,2,4,42,1,2,34,1,1,45,1,2,32,1,3,38,1,1,36,1,2,1,15,15,0,7,7,0,1,1,38.11764706
13,2,4,30,2,2,25,3,1,33,1,2,33,2,3,37,1,1,26,3,2,5,15,8,7,7,4,3,2,3,10
30,2,4,41,1,2,30,1,1,33,1,2,30,2,3,43,1,1,25,3,2,3,15,13,2,7,6,1,2,3,20.45454545
11,1,4,37,1,2,36,1,1,42,1,2,13,1,3,38,1,1,36,1,2,0,15,8,7,7,5,2,2,3,0
45,3,4,37,1,2,31,1,1,37,1,2,31,2,3,42,1,1,37,1,2,2,15,15,0,7,7,0,2,3,34.11764706
30,2,4,41,1,2,38,1,1,43,1,2,38,2,3,42,1,1,44,1,2,2,15,15,0,7,7,0,1,1,36.58823529
38,3,4,40,1,2,38,1,1,43,1,2,32,2,3,42,1,1,44,1,2,2,15,15,0,7,7,0,2,3,31.29411765
30,2,4,38,1,2,35,1,1,45,1,2,34,2,3,38,1,1,38,1,2,2,15,15,0,7,7,0,1,1,27.07142857
