NOTA_DIFERENCIAL,VECES_DIFERENCIAL,CREDITOS_DIFERENCIAL,NOTA_PROG_BASICA,VECES_PROG_BASICA,CREDITOS_PROG_BASICA,NOTA_CATEDRA_FJC,VECES_CATEDRA_FJC,CREDITOS_CATEDRA_FJC,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEMINARIO,VECES_SEMINARIO,CREDITOS_SEMINARIO,NOTA_CATEDRA_DEM,VECES_CATEDRA_DEM,CREDITOS_CATEDRA_DEM,NOTA_CATEDRA_CON,VECES_CATEDRA_CON,CREDITOS_CATEDRA_CON,NOTA_LOGICA,VECES_LOGICA,CREDITOS_LOGICA,NOTA_EE_UNO,VECES_EE_UNO,CREDITOS_EE_UNO,PROMEDIO_UNO,CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,RENDIMIENTO_1
37,1,4,39,1,3,40,1,1,43,1,2,36,1,1,33,1,1,41,1,1,31,1,3,49,1,2,38.44444444,0,18,18,0,9,9,0,1,2
30,1,4,37,1,3,33,1,1,41,1,2,37,1,1,32,1,1,44,1,1,31,1,3,40,1,2,35.11111111,0,18,18,0,9,9,0,1,2
40,1,4,31,1,3,38,1,1,42,1,2,35,1,1,38,1,1,45,1,1,36,1,3,0,0,0,37.5625,0,16,16,0,8,8,0,1,2
19,3,4,29.5,2,3,33,1,1,36,1,2,37,1,1,32,1,1,41,1,1,23.5,2,3,0,0,0,15,4,30,6,24,12,5,7,2,1
33,1,4,32.5,2,3,31,1,1,40,1,2,33,1,1,32,1,1,39,1,1,29.5,2,3,0,0,0,24.22727273,2,22,13,9,10,7,3,2,1
23,2,4,35,1,3,43,1,1,44,1,2,35,1,1,36,1,1,43,1,1,32,1,3,0,0,0,26.9,1,20,12,8,9,7,2,2,1
31,1,4,35,2,3,30,1,1,41,1,2,35,1,1,33,1,1,37,1,1,30,1,3,0,0,0,28.21052632,1,19,16,3,9,8,1,2,1
17.66666667,3,4,35.5,2,3,30,1,1,38,1,2,36,1,1,31,1,1,36,1,1,27,2,3,0,0,0,15.57222222,4,30,9,21,12,6,6,2,1
10,1,4,1,1,3,3,1,1,19,1,2,0,1,1,9,1,1,0,1,1,3,1,3,0,0,0,6.375,0,16,0,16,8,0,8,2,1
31,1,4,42,1,3,34,1,1,42,1,2,35,1,1,34,1,1,32,1,1,34,1,3,0,1,2,31.72222222,0,18,16,2,9,8,1,2,2
25.66666667,3,4,32.5,2,3,32.5,2,1,40,1,2,34,1,1,32,1,1,37,1,1,30,1,3,0,0,0,18.05952381,4,28,12,16,12,7,5,2,1
5,3,4,10.66666667,3,3,37,1,1,36,1,2,34,1,1,32,1,1,44,1,1,15.66666667,3,3,0,0,0,8.833333333,6,36,6,30,14,5,9,2,1
17,2,4,40,1,3,43,1,1,37,1,2,44,1,1,37,1,1,42,1,1,39,1,3,0,0,0,27.25,1,20,12,8,9,7,2,2,1
31,1,4,33,1,3,40,1,1,30,1,2,46,1,1,32,1,1,43,1,1,40,1,3,0,0,0,35.25,0,16,16,0,8,8,0,1,2
9,1,4,34,1,3,40,1,1,43,1,2,43,1,1,31,1,1,40,1,1,38,1,3,0,0,0,30.75,0,16,12,4,8,7,1,2,2
24.66666667,3,4,38,1,3,39,1,1,47,1,2,44,1,1,35,1,1,42,1,1,42,1,3,0,0,0,24.69444444,2,24,12,12,10,7,3,2,1
30,1,4,46,1,3,43,1,1,50,1,2,46,1,1,32,1,1,38,1,1,42,1,3,45,1,2,40.72222222,0,18,18,0,9,9,0,1,3
4,2,4,13,2,3,9.5,2,1,7,2,2,0,2,1,2,2,1,31,1,1,31,1,3,0,0,0,7.303571429,6,28,4,24,14,2,12,2,1
31,1,4,42,1,3,35,1,1,37,1,2,48,1,1,34,1,1,40,1,1,41,1,3,0,0,0,37.75,0,16,16,0,8,8,0,1,2
36,1,4,50,1,3,43,1,1,50,1,2,44,1,1,46,1,1,40,1,1,42,1,3,0,0,0,43.3125,0,16,16,0,8,8,0,1,3
16,3,4,40,1,3,45,1,1,50,1,2,37,1,1,32,1,1,40,1,1,42,1,3,0,0,0,23.5,2,24,12,12,10,7,3,2,1
31,1,4,43,1,3,31,1,1,47,1,2,44,1,1,31,1,1,38,1,1,41,1,3,43,1,2,38.88888889,0,18,18,0,9,9,0,1,2
4,1,4,31,1,3,40,1,1,47,1,2,47,1,1,35,1,1,42,1,1,38,1,3,0,0,0,30.0625,0,16,12,4,8,7,1,2,2
36,1,4,40,1,3,37,1,1,50,1,2,47,1,1,40,1,1,37,1,1,41,1,3,0,0,0,40.5,0,16,16,0,8,8,0,1,3
25,2,4,34,1,3,36,1,1,31,1,2,45,1,1,34,2,1,37,1,1,40,1,3,0,0,0,25.52380952,2,21,12,9,10,7,3,2,1
17.33333333,3,4,35,1,3,19.66666667,3,1,30,1,2,45,1,1,27,2,1,40,1,1,39,1,3,17,1,2,17.82758621,5,29,10,19,14,5,9,2,1
30,1,4,46,1,3,42,1,1,43,1,2,42,1,1,30,1,1,44,1,1,39,1,3,50,1,2,39.94444444,0,18,18,0,9,9,0,1,2
24.33333333,3,4,39,1,3,38,1,1,35,1,2,44,1,1,30,1,1,41,1,1,41,1,3,0,0,0,23.34722222,2,24,12,12,10,7,3,2,1
12,1,4,32,1,3,43,1,1,40,1,2,43,1,1,33,1,1,43,1,1,38,1,3,0,0,0,31.25,0,16,12,4,8,7,1,2,2
13.5,2,4,34,1,3,42,1,1,30,1,2,43,1,1,33,1,1,42,1,1,40,1,3,0,0,0,24.8,1,20,12,8,9,7,2,2,1
22.5,2,4,39,1,3,31,1,1,37,1,2,38,1,1,30,1,1,38,1,1,40,1,3,0,0,0,26.9,1,20,12,8,9,7,2,2,1
24.33333333,3,4,43,1,3,36,1,1,47,1,2,48,1,1,38,1,1,39,1,1,36,1,3,0,0,0,24.55555556,2,24,12,12,10,7,3,2,1
18,2,4,35,1,3,33,1,1,40,1,2,45,1,1,28,2,1,37,1,1,39,1,3,0,0,0,24.61904762,2,21,11,10,10,6,4,2,1
34,1,4,42,1,3,40,1,1,50,1,2,47,1,1,36,1,1,39,1,1,40,1,3,42,1,2,40.44444444,0,18,18,0,9,9,0,1,3
30,1,4,31,1,3,40,1,1,47,1,2,41,1,1,38,1,1,36,1,1,40,1,3,0,0,0,36.375,0,16,16,0,8,8,0,1,2
24.5,2,4,37,1,3,37,1,1,33,1,2,42,1,1,33,1,1,43,1,1,40,1,3,0,0,0,27.5,1,20,12,8,9,7,2,2,1
30,1,4,50,1,3,46,1,1,50,1,2,42,1,1,31,1,1,44,1,1,42,1,3,0,0,0,41.1875,0,16,16,0,8,8,0,1,3
16,3,4,30,1,3,35,1,1,37,1,2,41,1,1,30,1,1,41,1,1,37,1,3,0,0,0,20.25,2,24,12,12,10,7,3,2,1
37,1,4,50,1,3,43,1,1,50,1,2,45,1,1,37,1,1,41,1,1,42,1,3,0,0,0,43.125,0,16,16,0,8,8,0,1,3
30,1,4,34,1,3,40,1,1,40,1,2,43,1,1,34,1,1,43,1,1,40,1,3,40,1,2,36.77777778,0,18,18,0,9,9,0,1,2
30,1,4,34,1,3,42,1,1,30,1,2,36,1,1,32,1,1,42,1,1,40,1,3,0,0,0,34.625,0,16,16,0,8,8,0,1,2
21,1,4,33,1,3,25,1,1,43,1,2,41,1,1,30,1,1,37,1,1,40,1,3,0,0,0,32.625,0,16,11,5,8,6,2,1,2
30,1,4,33,1,3,43,1,1,50,1,2,43,1,1,39,1,1,43,1,1,42,1,3,0,0,0,38.3125,0,16,16,0,8,8,0,1,2
21,1,4,43,1,3,42,1,1,50,1,2,42,1,1,44,1,1,43,1,1,42,1,3,0,0,0,38.125,0,16,12,4,8,7,1,1,2
30,1,4,39,1,3,43,1,1,43,1,2,43,1,1,36,1,1,45,1,1,42,1,3,0,0,0,38.5,0,16,16,0,8,8,0,1,2
30,1,4,50,1,3,43,1,1,47,1,2,43,1,1,38,1,1,43,1,1,41,1,3,43,1,2,41.11111111,0,18,18,0,9,9,0,1,3
21.5,2,4,28,2,3,33,1,1,34,1,2,46,1,1,30,1,1,36,1,1,39,1,3,44,1,2,23.52,2,25,11,14,11,7,4,2,1
25.5,2,4,30,1,3,31,1,1,30,1,2,41,1,1,31,1,1,40,1,1,38,1,3,0,0,0,25.45,1,20,12,8,9,7,2,2,1
27.66666667,3,4,33,1,3,40,1,1,37,1,2,45,1,1,32,1,1,42,1,1,38,1,3,0,0,0,23.19444444,2,24,12,12,10,7,3,2,1
28.5,2,4,41,1,3,41,1,1,47,1,2,43,1,1,36,1,1,41,1,1,41,1,3,0,0,0,30.75,1,20,12,8,9,7,2,2,2
27,3,4,33,1,3,40,1,1,50,1,2,43,1,1,38,1,1,42,1,1,42,1,3,0,0,0,24.83333333,2,24,12,12,10,7,3,2,1
10,1,4,17,1,3,40,1,1,33,1,2,35,1,1,30,1,1,40,1,1,41,1,3,0,0,0,26.5625,0,16,9,7,8,6,2,2,1
13,1,4,0,1,3,0,1,1,0,1,2,22,1,1,0,1,1,7,1,1,0,1,3,0,0,0,5.0625,0,16,0,16,8,0,8,2,1
30,1,4,37,1,3,44,1,1,37,1,2,45,1,1,34,1,1,38,1,1,41,1,3,45,1,2,37.72222222,0,18,18,0,9,9,0,1,2
29.5,2,4,38,1,3,40,1,1,47,1,2,45,1,1,34,1,1,39,1,1,40,1,3,0,0,0,30.2,1,20,12,8,9,7,2,2,2
19,2,4,30.5,2,3,36,1,1,41,1,2,48,1,1,33,1,1,48,1,1,30,1,3,0,0,0,21.93478261,2,23,12,11,10,7,3,2,1
33,1,4,38,1,3,47,1,1,49,1,2,48,1,1,50,1,1,50,1,1,45,1,3,0,0,0,42.125,0,16,16,0,8,8,0,1,3
32,1,4,42,1,3,42,1,1,43,1,2,47,1,1,38,1,1,45,1,1,34,1,3,0,0,0,38.375,0,16,16,0,8,8,0,1,2
23,2,4,34,1,3,42,1,1,42,1,2,48,1,1,33,1,1,48,1,1,32,1,3,0,0,0,27.25,1,20,12,8,9,7,2,2,1
5,1,4,32,1,3,43,1,1,38,1,2,48,1,1,31,1,1,44,1,1,35,1,3,0,0,0,28.9375,0,16,12,4,8,7,1,2,1
6,2,4,38,1,3,41,1,1,36,1,2,37,1,1,31,1,1,44,1,1,11.5,2,3,0,0,0,17.2826087,2,23,9,14,10,6,4,2,1
12.5,2,4,30,1,3,43,1,1,40,1,2,32,1,1,32,1,1,44,1,1,18,2,3,0,0,0,18.47826087,2,23,9,14,10,6,4,2,1
31,2,4,44,1,3,47,1,1,44,1,2,46,1,1,46,1,1,49,1,1,50,1,3,0,0,0,34.1,1,20,16,4,9,8,1,1,2
19,1,4,41,1,3,40,1,1,38,1,2,48,1,1,34,1,1,39,1,1,36,1,3,0,0,0,34,0,16,12,4,8,7,1,1,2
13,2,4,33,1,3,39,1,1,40,1,2,45,1,1,31,1,1,47,1,1,30,1,3,0,0,0,24.15,1,20,12,8,9,7,2,2,1
19.5,2,4,37,1,3,44,1,1,40,1,2,45,1,1,34,1,1,45,1,1,38,1,3,0,0,0,27.55,1,20,12,8,9,7,2,2,1
14,3,4,26.66666667,3,3,35,1,1,32,1,2,44,1,1,30,1,1,38,1,1,27,2,3,0,0,0,12.96969697,5,33,6,27,13,5,8,2,1
26,3,4,41,1,3,46,1,1,41,1,2,48,1,1,32,1,1,48,1,1,32,1,3,42,1,2,25.5,2,26,14,12,11,8,3,2,1
15,1,4,37,1,3,42,1,1,36,1,2,44,1,1,32,1,1,40,1,1,35,1,3,0,0,0,31.625,0,16,12,4,8,7,1,2,2
19.5,2,4,37,1,3,43,1,1,41,1,2,49,1,1,31,1,1,46,1,1,31,1,3,0,0,0,26.65,1,20,12,8,9,7,2,2,1
24.5,2,4,38,1,3,43,1,1,33,1,2,47,1,1,32,1,1,42,1,1,39,1,3,0,0,0,27.95,1,20,12,8,9,7,2,2,1
19,1,4,7,1,3,0,1,1,14,1,2,49,1,1,0,1,1,1,1,1,8,1,3,0,0,0,12.4375,0,16,1,15,8,1,7,2,1
11,1,4,38,1,3,30,1,1,25,1,2,38,1,1,31,1,1,37,1,1,20,1,3,0,0,0,25.25,0,16,7,9,8,5,3,2,1
25,2,4,30,1,3,43,1,1,40,1,2,47,1,1,33,1,1,44,1,1,42,1,3,0,0,0,28.15,1,20,12,8,9,7,2,2,1
27,2,4,39,1,3,42,1,1,42,1,2,47,1,1,43,1,1,41,1,1,40,1,3,45,1,2,31.45454545,1,22,14,8,10,8,2,2,2
14,1,4,37,1,3,47,1,1,45,1,2,49,1,1,49,1,1,50,1,1,41,1,3,0,0,0,35.9375,0,16,12,4,8,7,1,1,2
26.5,2,4,32,1,3,36,1,1,32,1,2,47,1,1,30,1,1,37,1,1,35,1,3,0,0,0,26.05,1,20,12,8,9,7,2,2,1
26.5,2,4,37,1,3,43,1,1,36,1,2,47,1,1,33,1,1,46,1,1,42,1,3,40,1,2,30.18181818,1,22,14,8,10,8,2,2,2
6,1,4,10,1,3,42,1,1,35,1,2,26,1,1,22,1,1,37,1,1,13,1,3,0,0,0,18.125,0,16,4,12,8,3,5,2,1
21,3,4,35,1,3,42,1,1,37,1,2,47,1,1,33,1,1,47,1,1,33,1,3,0,0,0,22.125,2,24,12,12,10,7,3,2,1
21.5,2,4,35,1,3,40,1,1,41,1,2,45,1,1,34,1,1,41,1,1,35,1,3,0,0,0,26.9,1,20,12,8,9,7,2,2,1
35,1,4,38,1,3,45,1,1,40,1,2,47,1,1,35,1,1,47,1,1,45,1,3,0,0,0,40.1875,0,16,16,0,8,8,0,1,3
18.5,2,4,30,1,3,43,1,1,38,1,2,46,1,1,33,1,1,40,1,1,39,1,3,0,0,0,25.95,1,20,12,8,9,7,2,2,1
22.5,2,4,34,1,3,42,1,1,41,1,2,45,1,1,32,1,1,42,1,1,30,1,3,0,0,0,26.25,1,20,12,8,9,7,2,2,1
27.5,2,4,41,1,3,47,1,1,46,1,2,49,1,1,32.5,2,1,35,1,1,42,1,3,43,1,2,30.45652174,2,23,14,9,11,8,3,2,2
0,1,4,3,1,3,5,1,1,7,1,2,20,1,1,4,1,1,19,1,1,3,1,3,0,0,0,5,0,16,0,16,8,0,8,2,1
8,1,4,22,1,3,39,1,1,37,1,2,27,1,1,31,1,1,42,1,1,23,1,3,0,0,0,23.75,0,16,5,11,8,4,4,2,1
25,2,4,27.5,2,3,39,1,1,30,1,2,45,1,1,31,1,1,41,1,1,30,1,3,0,0,0,21.23913043,2,23,9,14,10,6,4,2,1
30,1,4,41,1,3,47,1,1,46,1,2,48,1,1,48,1,1,43,1,1,36,1,3,42,1,2,39.61111111,0,18,18,0,9,9,0,1,2
30.5,2,4,43,1,3,43,1,1,38,1,2,47,1,1,39,1,1,38,1,1,40,1,3,0,0,0,30.7,1,20,16,4,9,8,1,2,2
18,2,4,29.5,2,3,39,1,1,38,1,2,48,1,1,39,1,1,40,1,1,30,1,3,0,0,0,21.41304348,2,23,9,14,10,6,4,2,1
17,1,4,29,1,3,47,1,1,46,1,2,47,1,1,34,1,1,44,1,1,36,1,3,0,0,0,32.9375,0,16,9,7,8,6,2,1,2
25.5,2,4,34,1,3,42,1,1,38,1,2,45,1,1,32,1,1,44,1,1,37,1,3,0,0,0,27.7,1,20,12,8,9,7,2,2,1
41,1,4,41,1,3,45,1,1,45,1,2,48,1,1,42,1,1,46,1,1,50,1,3,0,0,0,44.25,0,16,16,0,8,8,0,1,3
27,2,4,38,1,3,42,1,1,40,1,2,46,1,1,37,1,1,44,1,1,48,1,3,0,0,0,30.75,1,20,12,8,9,7,2,2,2
17,1,4,36,1,3,39,1,1,31,1,2,34,1,1,34,1,1,44,1,1,39,1,3,0,0,0,31.625,0,16,12,4,8,7,1,2,2
30,2,4,23.66666667,3,3,43,1,1,38,1,2,45,1,1,33,1,1,40,1,1,30,1,3,0,0,0,19.92307692,3,26,13,13,11,7,4,2,1
8.5,2,4,18,2,3,44,1,1,31,1,2,41,1,1,30,1,1,43,1,1,21,2,3,0,0,0,14.26923077,3,26,6,20,11,5,6,2,1
24.5,2,4,40,1,3,43,1,1,43,1,2,47,1,1,31,1,1,37,1,1,39,1,3,42,1,2,30.13636364,1,22,14,8,10,8,2,2,2
30,1,4,39,1,3,33,1,1,32,1,2,40,1,1,30,1,1,36,1,1,46,1,3,0,0,0,36.125,0,16,16,0,8,8,0,1,2
15.5,2,4,37,1,3,37,1,1,37,1,2,36,1,1,31,1,1,9,2,1,33,1,3,0,0,0,21.85714286,2,21,11,10,10,6,4,2,1
1,1,4,0,1,3,0,1,1,15,1,2,0,1,1,0,1,1,9,1,1,0,1,3,0,0,0,2.6875,0,16,0,16,8,0,8,2,1
41,1,4,39,1,3,33,1,1,38,1,2,37,1,1,33,1,1,36,1,1,38,1,3,0,0,0,38.125,0,16,16,0,8,8,0,1,2
19,2,4,38,1,3,47,1,1,37,1,2,42,1,1,38,1,1,47,1,1,40,1,3,0,0,0,27.9,1,20,12,8,9,7,2,2,1
30,1,4,33,1,3,25,2,1,36,1,2,37,1,1,30,1,1,38,1,1,48,1,3,0,0,0,33.23529412,1,17,15,2,9,7,2,1,2
14.66666667,3,4,39,1,3,44,1,1,38,1,2,37,1,1,31,1,1,31,1,1,34,1,3,0,0,0,20.69444444,2,24,12,12,10,7,3,2,1
36,1,4,35,1,3,43,1,1,41,1,2,38,1,1,43,1,1,45,1,1,44,1,3,0,0,0,39.5,0,16,16,0,8,8,0,1,2
27.66666667,3,4,21.5,2,3,31,1,1,36,1,2,37,1,1,32,1,1,37,1,1,32,1,3,0,0,0,17.78395062,3,27,9,18,11,6,5,2,1
31,1,4,30,1,3,37,1,1,41,1,2,38,1,1,33,1,1,43,1,1,31,1,3,0,0,0,33.75,0,16,16,0,8,8,0,1,2
15.5,2,4,26,2,3,39,1,1,41,1,2,38,1,1,35,1,1,40,1,1,43,1,3,0,0,0,21.86956522,2,23,9,14,10,6,4,2,1
18,1,4,33,1,3,33,1,1,32,1,2,37,1,1,26,1,1,38,1,1,35,1,3,0,0,0,29.625,0,16,11,5,8,6,2,2,1
0.5,2,4,0,2,3,0,2,1,6,2,2,10,2,1,0,2,1,0.5,2,1,0,2,3,0,0,0,0.765625,8,32,0,32,16,0,16,2,1
4,2,4,13.5,2,3,12.5,2,1,6.5,2,2,0,2,1,6,2,1,38,1,1,41,1,3,0,0,0,8.892857143,6,28,4,24,14,2,12,2,1
27.33333333,3,4,37,1,3,31,1,1,43,1,2,35,1,1,30,1,1,44,1,1,37,1,3,0,0,0,23.22222222,2,24,12,12,10,7,3,2,1
39,1,4,40,1,3,10,1,1,40,1,2,36,1,1,6,1,1,19,1,1,40,1,3,0,0,0,34.1875,0,16,13,3,8,5,3,2,2
36,1,4,40,1,3,44,1,1,50,1,2,35,1,1,34,1,1,31,1,1,44,1,3,0,0,0,40,0,16,16,0,8,8,0,1,3
39,1,4,39,1,3,43,1,1,39,1,2,37,1,1,33,1,1,42,1,1,41,1,3,0,0,0,39.3125,0,16,16,0,8,8,0,1,2
30,1,4,29.5,2,3,40,1,1,38,1,2,35,1,1,30,1,1,33,1,1,48,1,3,0,0,0,29.81578947,1,19,13,6,9,7,2,2,1
31,1,4,36,1,3,44,1,1,41,1,2,37,1,1,33,1,1,44,1,1,38,1,3,0,0,0,36.625,0,16,16,0,8,8,0,1,2
32,1,4,29,2,3,42,1,1,35,1,2,34,1,1,30,1,1,30,1,1,44,1,3,0,0,0,29.10526316,1,19,13,6,9,7,2,2,1
23,1,4,28,1,3,37,1,1,42,1,2,39,1,1,39,1,1,46,1,1,43,1,3,0,0,0,34.375,0,16,9,7,8,6,2,1,2
35,1,4,37,1,3,41,1,1,41,1,2,39,1,1,30,1,1,39,1,1,47,1,3,0,0,0,38.9375,0,16,16,0,8,8,0,1,2
31,1,4,30,1,3,44,1,1,38,1,2,33,1,1,30,1,1,41,1,1,40,1,3,0,0,0,34.875,0,16,16,0,8,8,0,1,2
14.5,2,4,11,2,3,38,1,1,36,1,2,36,1,1,20.5,2,1,40,1,1,38,1,3,0,0,0,17.14583333,3,24,8,16,11,5,6,2,1
34,1,4,32,1,3,41,1,1,41,1,2,38,1,1,36,1,1,34,1,1,48,1,3,0,0,0,37.9375,0,16,16,0,8,8,0,1,2
17,2,4,25,2,3,8.5,2,1,24,2,2,1.5,2,1,30.5,2,1,30,2,1,33,1,3,0,0,0,12.43103448,7,29,5,24,15,3,12,2,1
19,1,4,21,1,3,44,1,1,41,1,2,37,1,1,34,1,1,44,1,1,42,1,3,0,0,0,31.625,0,16,9,7,8,6,2,2,2
37,1,4,40,1,3,30,1,1,39,1,2,36,1,1,30,1,1,46,1,1,47,1,3,0,0,0,39.3125,0,16,16,0,8,8,0,1,2
18,1,4,25,1,3,34,1,1,38,1,2,35,1,1,26,1,1,45,1,1,35,1,3,0,0,0,29.25,0,16,8,8,8,5,3,2,1
30,1,4,38,1,3,30,1,1,33,1,2,37,1,1,47,1,1,35,1,1,41,1,3,0,0,0,35.75,0,16,16,0,8,8,0,1,2
9,2,4,14.5,2,3,14.5,2,1,39,1,2,35,1,1,8.5,2,1,8.5,2,1,30,1,3,0,0,0,12.07692308,5,26,6,20,13,3,10,2,1
32,1,4,25,1,3,36,1,1,31,1,2,36,1,1,30,1,1,32,1,1,30,1,3,0,0,0,30.5625,0,16,13,3,8,7,1,2,2
5,3,4,3,3,3,10.33333333,3,1,9,3,2,2.666666667,3,1,22,2,1,30,1,1,0.666666667,3,3,0,0,0,2.533333333,13,45,1,44,21,1,20,2,1
26.66666667,3,4,25.5,2,3,29.66666667,3,1,37,1,2,10,3,1,33,2,1,30,1,1,31,1,3,0,0,0,14.15104167,8,32,7,25,16,4,12,2,1
21,1,4,19,1,3,37,1,1,32,1,2,37,1,1,30,1,1,44,1,1,39,1,3,0,0,0,29.375,0,16,9,7,8,6,2,2,1
19,2,4,35.5,2,3,34,1,1,38,1,2,37,1,1,32,1,1,43,1,1,37,1,3,0,0,0,22.41304348,2,23,12,11,10,7,3,2,1
21.66666667,3,4,32,1,3,47,1,1,44,1,2,40,1,1,42,1,1,50,1,1,32,1,3,0,0,0,22.73611111,2,24,12,12,10,7,3,2,1
34,1,4,41,1,3,24.5,2,1,33,1,2,38,1,1,25.5,2,1,35,1,1,41,1,3,39,1,2,32.45,2,20,16,4,11,7,4,2,2
15,3,4,21.66666667,3,3,37,1,1,38,1,2,37,1,1,30,1,1,37,1,1,41,1,3,0,0,0,15.5,4,30,9,21,12,6,6,2,1
46,1,4,32,1,3,30,1,1,38,1,2,35,1,1,31,1,1,39,1,1,47,1,3,0,0,0,39.5,0,16,16,0,8,8,0,1,2
3,2,4,7.5,2,3,8,2,1,11,2,2,6.5,2,1,3.5,2,1,11,2,1,11.5,2,3,0,0,0,3.75,8,32,0,32,16,0,16,2,1
38,1,4,33,1,3,44,1,1,41,1,2,38,1,1,36,1,1,46,1,1,41,1,3,0,0,0,38.75,0,16,16,0,8,8,0,1,2
30,1,4,32,1,3,39,1,1,40,1,2,37,1,1,33,1,1,43,1,1,37,1,3,33,1,2,34.72222222,0,18,18,0,9,9,0,1,2
37,1,4,43,1,3,32,1,1,50,1,2,48,1,1,34,1,1,36,1,1,43,1,3,0,0,0,41,0,16,16,0,8,8,0,1,3
27.5,2,4,44,1,3,34,1,1,47,1,2,45,1,1,36,1,1,38,1,1,41,1,3,0,0,0,30.6,1,20,12,8,9,7,2,2,2
30,1,4,41,1,3,40,1,1,45,1,2,46,1,1,36,1,1,40,1,1,41,1,3,0,0,0,38.625,0,16,16,0,8,8,0,1,2
40,1,4,47,1,3,44,1,1,50,1,2,46,1,1,40,1,1,46,1,1,41,1,3,0,0,0,43.75,0,16,16,0,8,8,0,1,3
30,1,4,43,1,3,37,1,1,50,1,2,47,1,1,35,1,1,40,1,1,44,1,3,41,1,2,40.11111111,0,18,18,0,9,9,0,1,3
42,1,4,47,1,3,38,1,1,47,1,2,45,1,1,41,1,1,38,1,1,41,1,3,0,0,0,43,0,16,16,0,8,8,0,1,3
4,1,4,13,1,3,11,1,1,30,1,2,0,1,1,0,1,1,13,1,1,12,1,3,0,0,0,10.9375,0,16,2,14,8,1,7,2,1
45,1,4,47,1,3,46,1,1,50,1,2,44,1,1,40,1,1,42,1,1,40,1,3,42,1,2,44.27777778,0,18,18,0,9,9,0,1,3
31,1,4,43,1,3,42,1,1,37,1,2,44,1,1,35,1,1,43,1,1,40,1,3,0,0,0,38.1875,0,16,16,0,8,8,0,1,2
31,1,4,43,1,3,44,1,1,50,1,2,45,1,1,39,1,1,43,1,1,40,1,3,41,1,2,40.33333333,0,18,18,0,9,9,0,1,3
27.5,2,4,39,1,3,37,1,1,50,1,2,45,1,1,43,1,1,37,1,1,41,1,3,0,0,0,30.6,1,20,12,8,9,7,2,2,2
25.5,2,4,38,1,3,26,1,1,30,1,2,44,1,1,31,1,1,49,1,1,39,1,3,0,0,0,27.15,1,20,11,9,9,6,3,2,1
25,2,4,38,1,3,33,1,1,40,1,2,43,1,1,32,1,1,41,1,1,41,1,3,0,0,0,28.3,1,20,12,8,9,7,2,2,1
30,1,4,40,1,3,35,1,1,50,1,2,46,1,1,36,1,1,39,1,1,41,1,3,0,0,0,38.6875,0,16,16,0,8,8,0,1,2
31,1,4,37,1,3,42,1,1,42,1,2,48,1,1,30,1,1,45,1,1,40,1,3,0,0,0,37.75,0,16,16,0,8,8,0,1,2
20.5,2,4,41,1,3,20,2,1,32,2,2,48,1,1,30,1,1,30,1,1,41,1,3,0,0,0,22.60869565,3,23,11,12,11,6,5,2,1
11,1,4,12,1,3,16,1,1,4,1,2,30,1,1,10,1,1,13,1,1,18,1,3,0,0,0,13.1875,0,16,1,15,8,1,7,2,1
35,2,4,39,1,3,33,1,1,50,1,2,48,1,1,40,1,1,38,1,1,41,1,3,0,0,0,31.95,1,20,16,4,9,8,1,2,2
31,1,4,44,1,3,39,1,1,40,1,2,43,1,1,30,1,1,37,1,1,39,1,3,42,1,2,38.11111111,0,18,18,0,9,9,0,1,2
34,1,4,42,1,3,37,1,1,50,1,2,47,1,1,35,1,1,40,1,1,42,1,3,0,0,0,40.4375,0,16,16,0,8,8,0,1,3
21,2,4,33,1,3,27,1,1,40,1,2,43,1,1,36,1,1,34,1,1,42,1,3,0,0,0,26.45,1,20,11,9,9,6,3,2,1
30,1,4,33,1,3,36,1,1,40,1,2,44,1,1,37,1,1,36,1,1,38,1,3,0,0,0,35.375,0,16,16,0,8,8,0,1,2
49,1,4,50,1,3,43,1,1,50,1,2,43,1,1,36,1,1,41,1,1,41,1,3,0,0,0,45.75,0,16,16,0,8,8,0,1,4
22.5,2,4,36,1,3,37,1,1,40,1,2,43,1,1,35,1,1,36,1,1,41,1,3,0,0,0,27.6,1,20,12,8,9,7,2,2,1
6,1,4,8,1,3,26,1,1,28,1,2,34,1,1,16,1,1,30,1,1,14,1,3,0,0,0,15.75,0,16,2,14,8,2,6,2,1
36,1,4,36,1,3,31,1,1,37,1,2,50,1,1,34,1,1,32,1,1,40,1,3,0,0,0,37.0625,0,16,16,0,8,8,0,1,2
30,1,4,36,1,3,35,1,1,50,1,2,40,1,1,39,1,1,40,1,1,41,1,3,44,1,2,38.5,0,18,18,0,9,9,0,1,2
35,1,4,40,1,3,41,1,1,50,1,2,45,1,1,40,1,1,40,1,1,42,1,3,0,0,0,40.75,0,16,16,0,8,8,0,1,3
25,2,4,36,1,3,35,1,1,50,1,2,40,1,1,32,1,1,36,1,1,39,1,3,0,0,0,28.4,1,20,12,8,9,7,2,2,1
34,1,4,37,1,3,37,1,1,50,1,2,40,1,1,38,1,1,38,1,1,41,1,3,46,1,2,39.72222222,0,18,18,0,9,9,0,1,2
