NOTA_INGECO,VECES_INGECO,CREDITOS_INGECO,NOTA_DDP,VECES_DDP,CREDITOS_DDP,NOTA_IO_DOS,VECES_IO_DOS,CREDITOS_IO_DOS,NOTA_CONEM,VECES_CONEM,CREDITOS_CONEM,NOTA_TDE,VECES_TDE,CREDITOS_TDE,NOTAS_RDC,VECES_RDC,CREDITOS_RDC,NOTA_CTRL,VECES_CTRL,CREDITOS_CTRL,CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,PROMEDIO_SIETE
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,45
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,23
33,1,2,50,1,3,39,1,2,31,1,3,30,1,3,45,1,2,44,1,2,0,17,17,0,7,7,0,1,34
50,1,2,50,1,3,0,0,2,30,1,3,39,1,3,45,1,2,45,1,2,0,15,15,0,6,6,0,1,30.61111111
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,2,2,50,1,3,35,1,2,42,2,3,36,1,3,33,1,2,30,1,2,2,22,17,5,9,7,2,2,25
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
24,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,0,2,1,0,1,2,37
33,1,2,50,1,3,32,1,2,30,1,3,35,1,3,34,1,2,33,1,2,0,17,17,0,7,7,0,1,32.375
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
33,1,2,47,1,3,34,1,2,30,1,3,37,1,3,42,1,2,31,1,2,0,17,17,0,7,7,0,1,27.75
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,35,2,2,1,4,2,2,2,1,1,2,14.66666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,38
30,1,2,49,1,3,0,0,2,43,1,3,34,1,3,44,1,2,38,1,2,0,15,15,0,6,6,0,1,35.55555556
32,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,1,35
30,1,2,47,1,3,37,1,2,33,2,3,40,1,3,43,1,2,31,1,2,1,20,17,3,8,7,1,1,30.88235294
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,47,1,3,41,1,2,48,1,3,41,1,3,44,1,2,40,1,2,0,17,17,0,7,7,0,1,39.53333333
33,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,9.5
33,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,30,2,2,1,6,4,2,3,2,1,2,12.66666667
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,30,1,3,35,1,2,36,1,3,39,1,3,0,0,2,34,1,2,0,15,15,0,6,6,0,1,18.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,50,1,3,41,1,2,43,1,3,36,1,3,41,1,2,38,1,2,0,17,17,0,7,7,0,1,24
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,50,1,3,0,0,2,43,1,3,40,2,3,30,1,2,26,1,2,1,18,13,5,7,5,2,2,0
35,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,15
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,34,1,3,0,0,2,37,2,3,0,0,3,36,1,2,39,1,2,1,15,12,3,6,5,1,2,22.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,47,1,3,36,2,2,36,1,3,35,1,3,40,1,2,36,1,2,1,19,17,2,8,7,1,1,36.73333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
16,2,2,34,1,3,0,0,2,41,2,3,5,2,3,0,0,2,0,0,2,3,19,6,13,7,2,5,2,37
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
45,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,1,19
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,20.5
31,2,2,26,1,3,31,2,2,0,0,3,0,0,3,0,0,2,0,0,2,2,11,4,7,5,2,3,2,0
0,0,2,0,0,3,26,1,2,0,0,3,0,0,3,0,0,2,16,1,2,0,4,0,4,2,0,2,2,14.33333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,34,1,3,0,0,2,28,1,3,33,1,3,35,1,2,32,1,2,0,15,12,3,6,5,1,2,23
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
33,1,2,50,1,3,35,1,2,37,2,3,36,1,3,42,1,2,41,1,2,1,20,17,3,8,7,1,1,7.333333333
30,1,2,50,1,3,30,1,2,38,1,3,39,1,3,31,1,2,32,1,2,0,17,17,0,7,7,0,1,22.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
31,2,2,50,1,3,0,0,2,30,1,3,0,0,3,32,1,2,0,0,2,1,12,10,2,5,4,1,2,36
43,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,1,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
26,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,0,2,1,0,1,2,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
35,1,2,50,1,3,31,1,2,31,1,3,39,1,3,44,1,2,39,1,2,0,17,17,0,7,7,0,1,33.4
30,1,2,22,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,5,2,3,2,1,1,2,12.33333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,20
41,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,18.5
0,0,2,0,0,3,0,0,2,30,1,3,0,0,3,0,0,2,32,1,2,0,5,5,0,2,2,0,2,19.5
37,1,2,50,1,3,0,0,2,42,1,3,36,1,3,39,1,2,37,1,2,0,15,15,0,6,6,0,1,34.93333333
37,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,1,10.33333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,50,1,3,32,1,2,37,1,3,42,1,3,39,1,2,36,1,2,0,17,17,0,7,7,0,1,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
42,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,47
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
33,1,2,50,1,3,0,0,2,39,1,3,41,1,3,36,1,2,31,1,2,0,15,15,0,6,6,0,1,0
49,1,2,50,1,3,40,1,2,33,1,3,32,1,3,45,1,2,33,1,2,0,17,17,0,7,7,0,1,36.61538462
39,1,2,32,1,3,0,0,2,31,1,3,0,0,3,0,0,2,0,0,2,0,8,8,0,3,3,0,1,8.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,19.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,34
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,50,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,3,3,0,1,1,0,1,20
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
34,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,1,0
32,1,2,50,1,3,0,0,2,44,1,3,32,1,3,0,0,2,0,0,2,0,11,11,0,4,4,0,1,35.3
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,50,1,3,0,0,2,34,2,3,39,1,3,34,1,2,0,0,2,1,14,11,3,5,4,1,2,36
31,1,2,50,1,3,40,1,2,46,1,3,36,1,3,0,0,2,0,0,2,0,13,13,0,5,5,0,1,36.7
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
37,1,2,50,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,5,5,0,2,2,0,1,45
36,1,2,50,1,3,0,0,2,39,1,3,0,0,3,0,0,2,0,0,2,0,8,8,0,3,3,0,1,44
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
49,1,2,50,1,3,0,0,2,36,1,3,35,1,3,40,1,2,0,0,2,0,13,13,0,5,5,0,1,24
48,2,2,50,1,3,31,1,2,0,0,3,37,1,3,0,0,2,0,0,2,1,12,10,2,5,4,1,1,45
45,1,2,50,1,3,0,0,2,44,1,3,30,1,3,0,0,2,0,0,2,0,11,11,0,4,4,0,1,35.2
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,40
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
36,1,2,50,1,3,0,0,2,46,1,3,0,0,3,0,0,2,0,0,2,0,8,8,0,3,3,0,1,38.28571429
36,1,2,50,1,3,34,1,2,44,1,3,0,0,3,44,1,2,32,1,2,0,14,14,0,6,6,0,1,36.1
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,23
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
31,1,2,50,1,3,39,1,2,35,1,3,42,1,3,43,1,2,39,1,2,0,17,17,0,7,7,0,1,21.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
35,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,1,0
37,2,2,50,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,7,5,2,3,2,1,1,21
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
32,1,2,30,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,5,5,0,2,2,0,2,17.5
43,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,1,22.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,21
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,11
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
46,3,2,21,1,3,0,0,2,30,1,3,0,0,3,0,0,2,0,0,2,1,12,5,7,5,2,3,2,45
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,15
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
31,1,2,32,1,3,0,0,2,46,1,3,0,0,3,0,0,2,0,0,2,0,8,8,0,3,3,0,1,37.42857143
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
40,1,2,30,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,5,5,0,2,2,0,1,18.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
42,1,2,50,1,3,0,0,2,38,3,3,34,1,3,43,1,2,45,1,2,1,21,15,6,8,6,2,2,13
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
38,1,2,49,1,3,40,1,2,43,2,3,37,2,3,45,1,2,34,1,2,2,23,17,6,9,7,2,2,9.333333333
32,1,2,50,1,3,0,0,2,36,2,3,39,1,3,31,1,2,35,1,2,1,18,15,3,7,6,1,2,22.5
35,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,0
35,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,32,1,3,0,0,2,16,1,3,0,0,3,0,0,2,0,0,2,0,6,3,3,2,1,1,2,19.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,45
31,1,2,50,1,3,0,0,2,43,1,3,30,1,3,44,1,2,36,1,2,0,15,15,0,6,6,0,1,35.08333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
31,1,2,50,1,3,39,1,2,40,2,3,41,1,3,41,1,2,31,1,2,1,20,17,3,8,7,1,1,25.33333333
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
38,1,2,50,1,3,38,1,2,38,1,3,35,1,3,39,1,2,30,1,2,0,17,17,0,7,7,0,1,37
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
35,1,2,50,1,3,41,1,2,33,1,3,0,0,3,36,1,2,34,1,2,0,14,14,0,6,6,0,1,32.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,49
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,2,0,1,1,0,2,42
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,19.5
31,1,2,50,1,3,0,0,2,0,0,3,38,1,3,33,1,2,0,0,2,0,10,10,0,4,4,0,1,21.33333333
23,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,2,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
44,1,2,50,1,3,0,0,2,46,1,3,40,2,3,32,1,2,32,1,2,1,18,15,3,7,6,1,1,29.77777778
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
4,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,0,2,1,0,1,2,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,33,1,3,0,0,2,38,2,3,0,0,3,0,0,2,0,0,2,1,9,6,3,3,2,1,2,35
30,1,2,49,1,3,0,0,2,38,2,3,33,1,3,0,0,2,0,0,2,1,14,11,3,5,4,1,2,22.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
42,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,21.5
37,1,2,0,0,3,35,1,2,0,0,3,0,0,3,0,0,2,0,0,2,0,4,4,0,2,2,0,1,0
14,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,2,0
0,0,2,50,1,3,0,0,2,0,0,3,0,0,3,30,1,2,0,0,2,0,5,5,0,2,2,0,1,17
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
33,1,2,33,1,3,0,0,2,43,1,3,41,1,3,31,1,2,30,1,2,0,15,15,0,6,6,0,1,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
33,1,2,50,1,3,0,0,2,46,1,3,35,1,3,36,1,2,29,1,2,0,15,13,2,6,5,1,1,42.6
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
34,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,0
30,1,2,50,1,3,27,1,2,34,2,3,34,1,3,31,1,2,30,1,2,1,20,15,5,8,6,2,2,19.33333333
34,1,2,50,1,3,34,1,2,44,1,3,39,1,3,44,1,2,33,1,2,0,17,17,0,7,7,0,1,41
0,0,2,34,1,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,3,3,0,1,1,0,1,23.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
8,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,2,7.5
42,1,2,50,1,3,30,1,2,30,1,3,43,1,3,34,1,2,33,1,2,0,17,17,0,7,7,0,1,29
30,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,35
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
33,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,2,2,2,1,1,2,0
0,0,2,0,0,3,0,0,2,32,1,3,37,1,3,0,0,2,36,1,2,0,8,8,0,3,3,0,1,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,50,1,3,0,0,2,38,1,3,41,1,3,33,1,2,39,1,2,0,13,13,0,5,5,0,1,18.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
5,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,0,2,1,0,1,2,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,11
15,2,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,4,0,4,2,0,2,2,0
20,1,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,2,0,2,1,0,1,2,20.5
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
30,1,2,34,1,3,0,0,2,35,1,3,0,0,3,0,0,2,0,0,2,0,8,8,0,3,3,0,1,22.5
20,3,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,6,0,6,3,0,3,2,0
0,0,2,0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,18.5
