CAR_CINCO,NCC_CINCO,NCA_CINCO,NCP_CINCO,NAC_CINCO,NAA_CINCO,NAP_CINCO,EPA_CINCO,ESTADO CINCO,PROMEDIO_SEIS,NOTA_ECO_UNO,VECES_ECO_UNO,CREDITOS_ECO_UNO,NOTA_ME,VECES_ME,CREDITOS_ME,NOTA_EST,VECES_EST,CREDITOS_EST,NOTA_AGEO,VECES_AGEO,CREDITOS_AGEO,NOTA_BD,VECES_BD,CREDITOS_BD,NOTA_CARTO,VECES_CARTO,CREDITOS_CARTO,NOTAS_SISC,VECES_SISC,CREDITOS_SISC
0,18,3,15,2,1,6,2,3,10,0,0,2,0,0,2,2,1,2,0,0,3,0,0,3,0,0,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,36.17647059,38,1,2,32,1,2,45,1,2,36,1,3,36,1,3,39,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,35.88235294,41,1,2,30,2,2,34,1,2,30,1,3,35,1,3,37,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,13,5,5,5,2,1,1,0,30,1,2,0,0,2,37,1,2,0,0,3,30,1,3,34,1,3,31,1,3
0,18,3,15,1,1,6,2,3,22,0,0,2,0,0,2,0,0,2,0,0,3,34,1,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,13,5,5,5,2,2,3,34.5,31,3,2,34,3,2,0,0,2,0,0,3,31,1,3,34,1,3,35,1,3
1,18,18,0,7,7,0,1,1,42.35294118,48,2,2,43,1,2,36,1,2,38,1,3,38,1,3,46,1,3,39,1,3
2,18,18,0,7,7,0,1,1,34.33333333,33,1,2,30,2,2,39,1,2,30,2,3,36,1,3,41,1,3,37,1,3
2,18,18,0,7,7,0,1,1,38.35294118,39,2,2,38,1,2,33,1,2,36,2,3,30,1,3,39,1,3,39,1,3
2,18,18,0,7,7,0,1,1,37.64705882,47,1,2,38,2,2,30,1,2,35,2,3,43,1,3,39,1,3,35,1,3
1,18,18,0,7,7,0,1,1,42.64705882,38,1,2,45,1,2,35,1,2,32,2,3,40,1,3,43,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.11764706,36,1,2,38,1,2,46,1,2,36,1,3,47,1,3,47,1,3,50,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.93333333,40,1,2,33,1,2,37,1,2,39,1,3,37,1,3,42,1,3,38,1,3
0,0,0,0,0,0,0,0,2,41,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.11764706,42,1,2,32,1,2,30,1,2,30,1,3,32,1,3,38,1,3,38,1,3
1,18,18,0,7,7,0,1,1,34.4,38,1,2,33,1,2,32,1,2,39,2,3,40,1,3,43,1,3,38,1,3
1,18,18,0,7,7,0,1,1,36.8,46,1,2,40,1,2,31,2,2,33,1,3,30,1,3,42,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.41176471,37,1,2,34,1,2,44,1,2,46,1,3,37,1,3,44,1,3,38,1,3
0,18,18,0,7,7,0,1,1,44.76470588,36,1,2,35,1,2,46,1,2,30,1,3,45,1,3,49,1,3,50,1,3
0,18,18,0,7,7,0,1,1,40.35294118,39,1,2,37,1,2,33,1,2,34,1,3,42,1,3,43,1,3,38,1,3
1,18,18,0,7,7,0,1,1,41.58823529,46,1,2,40,1,2,36,1,2,32,2,3,37,1,3,41,1,3,35,1,3
0,18,18,0,7,7,0,1,1,41.05882353,47,1,2,38,1,2,42,1,2,32,1,3,34,1,3,35,1,3,44,1,3
2,18,18,0,7,7,0,1,1,36.35294118,37,2,2,32,2,2,34,1,2,30,1,3,38,1,3,45,1,3,34,1,3
2,18,18,0,7,7,0,2,3,33.82352941,39,1,2,31,1,2,40,1,2,37,3,3,34,2,3,35,1,3,33,1,3
0,18,18,0,7,7,0,1,1,42.82352941,37,1,2,44,1,2,46,1,2,32,1,3,40,1,3,48,1,3,50,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.35294118,45,1,2,38,1,2,39,1,2,37,1,3,35,1,3,43,1,3,36,1,3
0,18,18,0,7,7,0,1,1,38.82352941,46,1,2,35,1,2,38,1,2,34,1,3,39,1,3,43,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.82352941,37,1,2,31,1,2,37,1,2,32,2,3,40,1,3,38,1,3,41,1,3
2,18,18,0,7,7,0,2,3,34.41176471,33,1,2,33,3,2,39,1,2,34,2,3,35,1,3,46,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,2,3,41.11764706,45,1,2,30,3,2,32,1,2,40,2,3,36,1,3,37,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.61538462,39,1,2,35,1,2,34,1,2,30,1,3,41,1,3,44,1,3,40,1,3
0,18,18,0,7,7,0,1,1,42,40,1,2,30,1,2,48,1,2,40,1,3,45,1,3,44,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.64705882,48,2,2,32,1,2,31,1,2,33,1,3,38,1,3,43,1,3,33,1,3
0,0,0,0,0,0,0,0,2,34,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,8,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,32.76470588,40,1,2,30,1,2,33,1,2,33,1,3,35,1,3,33,2,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,2,3,37.5,46,1,2,30,3,2,42,1,2,34,1,3,37,1,3,42,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,36,39,1,2,30,1,2,32,1,2,37,1,3,30,1,3,37,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,2,3,32.28571429,41,1,2,41,3,2,32,1,2,30,1,3,34,2,3,40,1,3,36,1,3
1,18,18,0,7,7,0,1,1,40.29411765,30,1,2,41,1,2,37,2,2,32,1,3,34,1,3,39,1,3,40,1,3
0,18,18,0,7,7,0,1,1,39.23529412,32,1,2,30,1,2,47,1,2,33,1,3,40,1,3,49,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.23529412,38,1,2,31,1,2,44,1,2,32,1,3,31,1,3,38,1,3,42,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.47058824,39,1,2,35,1,2,46,1,2,30,1,3,31,1,3,47,1,3,35,1,3
1,18,18,0,7,7,0,2,3,33.73333333,39,1,2,31,3,2,32,1,2,30,1,3,33,1,3,41,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,2,3,38.94117647,39,1,2,39,3,2,35,1,2,32,1,3,30,1,3,41,1,3,36,1,3
1,18,18,0,7,7,0,1,1,37.41176471,38,1,2,37,1,2,43,1,2,30,2,3,41,1,3,39,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.47058824,40,1,2,35,1,2,30,1,2,31,1,3,40,1,3,40,1,3,42,1,3
0,18,18,0,7,7,0,1,1,41.82352941,40,1,2,37,1,2,43,1,2,41,1,3,36,1,3,43,1,3,38,1,3
0,18,18,0,7,7,0,1,1,36.76470588,40,1,2,32,1,2,30,1,2,31,1,3,41,1,3,38,1,3,50,1,3
0,18,18,0,7,7,0,1,1,38.17647059,37,1,2,34,1,2,39,1,2,34,1,3,33,1,3,40,1,3,40,1,3
3,18,13,5,5,5,2,2,3,22.6,40,1,2,34,2,2,0,0,2,0,0,3,33,2,3,30,3,3,30,1,3
0,0,0,0,0,0,0,0,2,34,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.58823529,39,1,2,45,1,2,37,1,2,33,1,3,36,1,3,45,1,3,31,1,3
1,18,6,12,3,2,5,2,3,31,0,0,2,0,0,2,0,0,2,0,0,3,31,1,3,24,2,3,32,1,3
0,18,18,0,7,7,0,1,1,44.17647059,37,1,2,42,1,2,38,1,2,41,1,3,40,1,3,42,1,3,39,1,3
0,18,18,0,7,7,0,1,1,41.64705882,40,1,2,34,1,2,44,1,2,31,1,3,36,1,3,44,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.78571429,39,1,2,30,1,2,33,1,2,30,2,3,30,1,3,39,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,36.13333333,40,1,2,40,1,2,37,1,2,39,1,3,35,2,3,35,1,3,36,1,3
0,18,18,0,7,7,0,1,1,37.58823529,33,1,2,31,1,2,30,1,2,37,1,3,38,1,3,41,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.23529412,43,1,2,43,1,2,40,1,2,31,1,3,39,1,3,44,1,3,50,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.88235294,46,1,2,40,1,2,31,1,2,34,1,3,36,1,3,46,1,3,43,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,36.29411765,35,1,2,40,1,2,34,2,2,30,2,3,34,1,3,43,1,3,35,1,3
2,18,18,0,7,7,0,2,3,30.6,37,1,2,31,2,2,33,1,2,39,1,3,36,1,3,31,3,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,16,2,7,6,1,1,1,39.27272727,36,1,2,14,2,2,38,1,2,36,2,3,33,1,3,30,2,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,2,3,34.875,40,1,2,32,3,2,36,1,2,30,1,3,34,1,3,38,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.64705882,36,1,2,47,1,2,36,1,2,31,1,3,41,1,3,44,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,2,3,35.2,40,1,2,30,3,2,30,1,2,30,1,3,30,1,3,41,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,2,3,33.05882353,37,1,2,33,3,2,35,1,2,35,1,3,39,1,3,41,1,3,30,1,3
0,0,0,0,0,0,0,0,2,27,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.94117647,37,1,2,33,1,2,44,1,2,39,1,3,32,1,3,35,1,3,42,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.64285714,44,1,2,30,1,2,40,2,2,35,1,3,30,1,3,41,1,3,30,1,3
0,18,18,0,7,7,0,1,1,43.58823529,40,1,2,47,1,2,39,1,2,30,1,3,36,1,3,41,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,40.64705882,40,1,2,34,1,2,37,1,2,35,2,3,37,1,3,40,1,3,36,1,3
0,18,16,2,7,6,1,1,1,37.5,37,1,2,0,1,2,33,1,2,30,1,3,30,1,3,35,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.88235294,44,1,2,44,1,2,38,1,2,48,1,3,32,1,3,40,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,2,3,43.92857143,37,1,2,44,3,2,30,1,2,41,1,3,35,1,3,35,1,3,43,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.23529412,35,1,2,44,1,2,48,1,2,45,1,3,43,1,3,42,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,15,3,7,6,1,2,3,37.1,38,2,2,32,3,2,31,1,2,21,2,3,30,1,3,33,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.82352941,33,1,2,30,1,2,33,1,2,31,1,3,34,1,3,49,1,3,36,1,3
3,18,18,0,7,7,0,1,1,36.58823529,41,2,2,30,2,2,30,1,2,30,2,3,37,1,3,34,1,3,30,1,3
3,18,15,3,7,6,1,2,3,38.71428571,39,1,2,32,2,2,45,1,2,20,3,3,35,1,3,30,1,3,30,2,3
1,18,18,0,7,7,0,2,3,33.47058824,36,1,2,41,3,2,41,1,2,31,1,3,38,1,3,38,1,3,38,1,3
1,18,18,0,7,7,0,1,1,40.35714286,35,1,2,30,2,2,31,1,2,31,1,3,34,1,3,35,1,3,39,1,3
4,18,18,0,7,7,0,2,3,36.5,33,1,2,30,3,2,39,1,2,31,2,3,32,2,3,33,2,3,44,1,3
2,18,18,0,7,7,0,1,1,41.35714286,37,1,2,34,2,2,30,1,2,43,2,3,40,1,3,39,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
4,18,18,0,7,7,0,2,3,36.57142857,45,1,2,34,2,2,31,1,2,30,1,3,34,3,3,33,2,3,34,2,3
1,18,18,0,7,7,0,1,1,38.71428571,35,2,2,32,1,2,43,1,2,32,1,3,31,1,3,36,1,3,39,1,3
1,18,18,0,7,7,0,1,1,39.23529412,30,1,2,43,2,2,39,1,2,37,1,3,30,1,3,39,1,3,34,1,3
4,18,18,0,7,7,0,2,3,39.8,45,1,2,31,3,2,35,2,2,30,2,3,39,2,3,31,1,3,30,1,3
1,18,18,0,7,7,0,1,1,37.13333333,46,1,2,33,2,2,30,1,2,34,1,3,37,1,3,31,1,3,36,1,3
0,18,18,0,7,7,0,1,1,37.58823529,43,1,2,33,1,2,45,1,2,33,1,3,33,1,3,42,1,3,39,1,3
0,18,5,13,2,2,5,2,3,39,0,0,2,0,0,2,40,1,2,0,0,3,33,1,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.35294118,30,1,2,37,1,2,37,1,2,30,1,3,30,1,3,39,1,3,37,1,3
0,18,18,0,7,7,0,1,1,37.41176471,32,1,2,34,1,2,39,1,2,30,1,3,31,1,3,43,1,3,39,1,3
0,18,18,0,7,7,0,1,1,38.05882353,30,1,2,36,1,2,45,1,2,36,1,3,37,1,3,40,1,3,42,1,3
1,18,18,0,7,7,0,1,1,36.5,41,1,2,37,1,2,40,1,2,31,2,3,36,1,3,38,1,3,50,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.94117647,48,1,2,37,1,2,33,1,2,33,1,3,41,1,3,39,1,3,44,1,3
0,18,3,15,1,1,6,2,3,0,0,0,2,0,0,2,0,0,2,0,0,3,35,1,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,36.71428571,49,1,2,40,1,2,43,2,2,40,2,3,30,1,3,36,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,43.11764706,49,1,2,31,1,2,40,1,2,32,1,3,35,1,3,42,1,3,44,1,3
2,18,18,0,7,7,0,1,1,36.70588235,45,2,2,35,2,2,40,1,2,30,1,3,42,1,3,39,1,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,9,9,5,3,4,2,3,31.875,10,1,2,0,1,2,0,0,2,0,0,3,30,1,3,31,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,2,3,38.42857143,30,1,2,30,1,2,39,2,2,30,1,3,40,2,3,37,3,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.11764706,43,1,2,34,1,2,41,1,2,35,1,3,30,1,3,41,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,1,1,30.66666667,32,1,2,32,2,2,31,1,2,30,1,3,32,2,3,32,2,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,15,3,7,6,1,2,3,36.25,40,3,2,30,2,2,33,1,2,22,2,3,33,1,3,35,1,3,42,1,3
1,18,18,0,7,7,0,1,1,40.64705882,40,1,2,36,2,2,31,1,2,32,1,3,32,1,3,38,1,3,33,1,3
1,18,18,0,7,7,0,1,1,39,30,1,2,41,1,2,39,1,2,45,2,3,40,1,3,42,1,3,37,1,3
0,18,18,0,7,7,0,1,1,42.4,42,1,2,33,1,2,30,1,2,34,1,3,35,1,3,34,1,3,35,1,3
1,18,13,5,7,5,2,1,1,34,34,1,2,16,1,2,33,1,2,20,2,3,32,1,3,35,1,3,36,1,3
0,18,18,0,7,7,0,1,1,39.35714286,31,1,2,30,1,2,32,1,2,30,1,3,30,1,3,38,1,3,43,1,3
2,18,18,0,7,7,0,1,1,37.11764706,43,1,2,42,1,2,30,2,2,30,2,3,32,1,3,38,1,3,37,1,3
1,18,18,0,7,7,0,1,1,39.17647059,45,1,2,43,1,2,32,1,2,36,2,3,42,1,3,38,1,3,42,1,3
3,18,11,7,5,4,3,2,3,35.58333333,43,2,2,0,0,2,10,1,2,0,0,3,36,2,3,31,1,3,33,2,3
1,18,18,0,7,7,0,1,1,36,30,1,2,37,1,2,37,1,2,31,2,3,35,1,3,40,1,3,35,1,3
1,18,18,0,7,7,0,1,1,36,35,1,2,35,1,2,43,1,2,34,2,3,33,1,3,38,1,3,31,1,3
2,18,18,0,7,7,0,2,3,38.28571429,35,1,2,31,3,2,47,1,2,32,2,3,42,1,3,39,1,3,36,1,3
2,18,18,0,7,7,0,1,1,38.17647059,43,1,2,40,2,2,33,1,2,30,2,3,41,1,3,33,1,3,31,1,3
0,18,18,0,7,7,0,1,1,38.52941176,33,1,2,30,1,2,33,1,2,37,1,3,35,1,3,36,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.11764706,33,1,2,34,1,2,48,1,2,35,1,3,31,1,3,34,1,3,44,1,3
3,18,11,7,5,4,3,2,3,35.75,30,2,2,15,3,2,0,0,2,0,0,3,36,1,3,30,2,3,35,1,3
2,18,18,0,7,7,0,2,3,35.82352941,38,2,2,32,3,2,30,1,2,34,1,3,36,1,3,35,1,3,38,1,3
1,18,18,0,7,7,0,1,1,40.14285714,35,1,2,34,2,2,36,1,2,36,1,3,30,1,3,34,1,3,35,1,3
2,18,18,0,7,7,0,1,1,35.73333333,45,1,2,36,1,2,38,2,2,40,2,3,31,1,3,40,1,3,33,1,3
2,18,8,10,4,3,4,2,3,34.33333333,43,2,2,0,0,2,0,0,2,14,1,3,35,2,3,33,1,3,0,0,3
1,18,18,0,7,7,0,1,1,38.66666667,41,1,2,31,1,2,34,1,2,32,2,3,30,1,3,37,1,3,39,1,3
1,18,10,8,5,4,3,2,3,35.66666667,37,1,2,0,0,2,37,1,2,15,1,3,34,2,3,0,0,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,40.35294118,31,1,2,41,1,2,40,1,2,30,1,3,40,1,3,39,1,3,34,1,3
0,18,18,0,7,7,0,1,1,41.70588235,30,1,2,35,1,2,33,1,2,31,1,3,35,1,3,42,1,3,43,1,3
1,18,18,0,7,7,0,1,1,41.64705882,30,1,2,38,1,2,34,1,2,32,2,3,38,1,3,42,1,3,36,1,3
0,18,18,0,7,7,0,1,1,34.64705882,35,1,2,34,1,2,37,1,2,32,1,3,30,1,3,38,1,3,38,1,3
2,18,15,3,7,6,1,1,1,36.28571429,40,1,2,31,2,2,43,1,2,13,1,3,37,1,3,36,2,3,38,1,3
1,18,8,10,3,3,4,2,3,39.6,35,1,2,0,0,2,0,0,2,0,0,3,0,0,3,30,1,3,33,2,3
0,18,18,0,7,7,0,1,1,40,42,1,2,42,1,2,34,1,2,34,1,3,35,1,3,39,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.58823529,35,1,2,32,1,2,35,1,2,35,1,3,32,1,3,35,1,3,34,1,3
2,18,18,0,7,7,0,1,1,43.08333333,31,1,2,44,2,2,30,1,2,45,2,3,40,1,3,39,1,3,35,1,3
2,18,18,0,7,7,0,1,1,37.41176471,39,1,2,30,2,2,38,1,2,42,2,3,33,1,3,35,1,3,33,1,3
0,18,18,0,7,7,0,1,1,39.11764706,37,1,2,38,1,2,35,1,2,43,1,3,40,1,3,37,1,3,32,1,3
1,18,18,0,7,7,0,1,1,39.29411765,44,2,2,48,1,2,35,1,2,32,1,3,30,1,3,36,1,3,37,1,3
3,18,18,0,7,7,0,1,1,37.66666667,34,1,2,32,1,2,36,2,2,31,2,3,38,2,3,32,1,3,32,1,3
1,18,18,0,7,7,0,1,1,42.375,31,1,2,31,1,2,33,1,2,34,1,3,40,2,3,34,1,3,35,1,3
2,18,18,0,7,7,0,1,1,40.8,36,1,2,32,2,2,33,1,2,31,2,3,30,1,3,34,1,3,34,1,3
1,18,18,0,7,7,0,2,3,36.86666667,32,1,2,40,3,2,40,1,2,41,1,3,30,1,3,33,1,3,40,1,3
