NOTA_L_UNO,VECES_L_UNO,CREDITOS_L_UNO,NOTA_FIS_TRES,VECES_FIS_TRES,CREDITOS_FIS_TRES,NOTA_CCON,VECES_CCON,CREDITOS_CCON,NOTA_PROB,VECES_PROB,CREDITOS_PROB,NOTA_GEOGEO,VECES_GEOGEO,CREDITOS_GEOGEO,NOTA_PRII,VECES_PRII,CREDITOS_PRII,NOTA_GHF,VECES_GHF,CREDITOS_GHF,CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,ESTADO CUATRO,PROMEDIO_CINCO
45,1,2,38,1,3,47,1,1,30,1,2,30,1,3,43,1,3,47,1,3,0,17,17,0,7,7,0,1,1,38.16666667
35,1,2,40,2,3,41,1,1,36,1,2,38,2,3,30,1,3,41,1,3,2,17,17,0,7,7,0,1,1,35.72222222
0,0,2,40,1,3,37,1,1,37,1,2,43,1,3,30,1,3,42,1,3,0,17,15,2,7,6,1,1,1,37.55555556
38,1,2,40,1,3,31,1,1,44,1,2,39,1,3,42,2,3,44,1,3,1,17,17,0,7,7,0,1,1,36.61111111
41,1,2,34,1,3,48,1,1,35,1,2,33,2,3,34,1,3,33,1,3,1,17,17,0,7,7,0,1,1,33.5
0,0,2,30,1,3,45,1,1,35,1,2,36,1,3,30,1,3,38,1,3,0,17,15,2,7,6,1,1,1,34.38888889
0,0,2,38,2,3,43,2,1,44,1,2,34,1,3,36,2,3,43,1,3,3,17,15,2,7,6,1,1,1,32.72222222
39,1,2,30,1,3,36,1,1,36,2,2,43,2,3,30,1,3,34,1,3,2,17,17,0,7,7,0,1,1,36.44444444
37,1,2,33,1,3,41,1,1,40,1,2,34,2,3,30,1,3,36,1,3,1,17,17,0,7,7,0,1,1,36.5
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
47,1,2,39,1,3,45,1,1,47,1,2,42,1,3,47,1,3,39,1,3,0,17,17,0,7,7,0,1,1,42.11111111
37,1,2,34,1,3,47,1,1,30,1,2,39,1,3,35,1,3,47,1,3,0,17,17,0,7,7,0,1,1,34.94444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,41,1,3,46,1,1,42,1,2,42,1,3,46,1,3,40,1,3,0,17,17,0,7,7,0,1,1,43.27777778
34,1,2,36,1,3,47,1,1,33,1,2,34,1,3,30,1,3,43,1,3,0,17,17,0,7,7,0,1,1,36.11111111
0,0,2,32,1,3,41,1,1,45,1,2,34,3,3,30,1,3,42,1,3,1,17,15,2,7,6,1,2,3,32.77777778
0,0,2,30,1,3,30,1,1,35,1,2,33,2,3,31,1,3,40,1,3,1,17,15,2,7,6,1,1,1,32.55555556
30,1,2,36,1,3,41,1,1,36,2,2,36,1,3,44,1,3,35,1,3,1,17,17,0,7,7,0,1,1,38.16666667
0,0,2,0,0,3,34,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
0,0,2,0,0,3,45,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
33,2,2,34,1,3,34,1,1,35,1,2,40,1,3,43,1,3,37,1,3,1,17,17,0,7,7,0,1,1,30.33333333
37,1,2,40,1,3,44,1,1,37,1,2,40,1,3,30,1,3,43,1,3,0,17,17,0,7,7,0,1,1,33.94444444
44,2,2,43,1,3,43,1,1,39,1,2,30,1,3,35,1,3,35,1,3,1,17,17,0,7,7,0,1,1,34.88888889
0,0,2,34,1,3,43,1,1,30,2,2,39,1,3,31,1,3,45,1,3,1,17,15,2,7,6,1,1,1,34.38888889
12,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,0,17,1,0,7,2,3,0
0,0,2,0,0,3,37,1,1,35,1,2,36,3,3,30,1,3,42,1,3,1,17,12,5,6,5,2,2,3,31.2
42,1,2,0,0,3,38,1,1,0,0,2,0,0,3,13,1,3,45,1,3,0,17,6,11,4,3,4,2,3,29
43,1,2,32,1,3,40,1,1,49,1,2,37,1,3,42,1,3,44,1,3,0,17,17,0,7,7,0,1,1,38.11111111
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
30,1,2,35,1,3,47,1,1,30,2,2,36,2,3,30,1,3,39,1,3,2,17,17,0,7,7,0,1,1,35.05555556
0,0,2,0,0,3,45,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
42,1,2,34,1,3,43,1,1,43,1,2,31,2,3,30,1,3,41,1,3,1,17,17,0,7,7,0,1,1,32.77777778
39,1,2,40,1,3,46,1,1,43,1,2,42,1,3,46,1,3,42,1,3,0,17,17,0,7,7,0,1,1,36.94444444
0,0,2,31,1,3,48,1,1,30,2,2,37,1,3,47,2,3,35,1,3,2,17,15,2,7,6,1,1,1,30.94444444
46,1,2,35,1,3,45,1,1,41,1,2,45,1,3,43,1,3,43,1,3,0,17,17,0,7,7,0,1,1,34.94444444
0,0,2,7,1,3,14,1,1,32,1,2,17,3,3,40,1,3,45,1,3,1,17,8,9,7,3,4,2,3,25.33333333
48,1,2,31,1,3,36,1,1,30,1,2,41,1,3,32,1,3,40,1,3,0,17,17,0,7,7,0,1,1,35.11111111
39,1,2,39,2,3,45,1,1,43,1,2,40,1,3,30,1,3,41,1,3,1,17,17,0,7,7,0,1,1,34.77777778
44,1,2,40,1,3,46,1,1,34,1,2,39,1,3,48,1,3,45,1,3,0,17,17,0,7,7,0,1,1,38.72222222
41,1,2,33,1,3,40,1,1,43,1,2,41,1,3,31,1,3,44,1,3,0,17,17,0,7,7,0,1,1,35.16666667
40,1,2,37,1,3,48,1,1,40,1,2,31,1,3,31,1,3,37,1,3,0,17,17,0,7,7,0,1,1,37.11111111
43,1,2,32,1,3,38,1,1,30,1,2,37,1,3,34,1,3,45,1,3,0,17,17,0,7,7,0,1,1,33.77777778
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
41,1,2,31,1,3,35,1,1,35,1,2,34,1,3,47,1,3,45,1,3,0,17,17,0,7,7,0,1,1,35.88888889
38,1,2,32,1,3,35,1,1,30,1,2,35,2,3,41,1,3,45,1,3,1,17,17,0,7,7,0,1,1,34.16666667
0,0,2,35,1,3,36,1,1,40,1,2,30,2,3,30,1,3,38,1,3,1,17,15,2,7,6,1,1,1,33.88888889
0,0,2,0,0,3,23,1,1,48,1,2,0,0,3,0,0,3,0,0,3,0,17,2,15,3,1,6,2,3,31.2
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,31,1,1,30,1,2,40,1,3,42,1,3,42,1,3,0,17,12,5,6,5,2,1,1,33.66666667
48,1,2,44,1,3,32,1,1,38,1,2,32,1,3,36,1,3,45,1,3,0,17,17,0,7,7,0,1,1,42.77777778
37,1,2,33,2,3,39,1,1,30,2,2,39,1,3,30,1,3,45,1,3,2,17,17,0,7,7,0,1,1,35.94444444
40,1,2,39,1,3,39,1,1,31,1,2,38,1,3,30,1,3,30,1,3,0,17,17,0,7,7,0,1,1,34.55555556
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
43,1,2,31,2,3,37,1,1,30,2,2,34,2,3,30,2,3,45,1,3,4,17,17,0,7,7,0,1,1,33.5
36,1,2,34,1,3,40,1,1,45,1,2,30,2,3,30,1,3,34,1,3,1,17,17,0,7,7,0,1,1,34.94444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
40,1,2,37,1,3,48,1,1,30,2,2,33,2,3,42,1,3,45,1,3,2,17,17,0,7,7,0,1,1,32
0,0,2,32,1,3,36,1,1,44,1,2,30,2,3,30,1,3,45,1,3,1,17,15,2,7,6,1,1,1,33
42,1,2,42,1,3,48,1,1,39,1,2,31,1,3,49,1,3,47,1,3,0,17,17,0,7,7,0,1,1,41.11111111
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,33,1,3,0,0,3,0,17,3,14,2,1,6,2,3,0
46,1,2,30,1,3,48,1,1,48,1,2,32,2,3,30,1,3,45,1,3,1,17,17,0,7,7,0,1,1,37.05555556
44,1,2,45,2,3,40,1,1,38,1,2,34,1,3,44,1,3,45,1,3,1,17,17,0,7,7,0,1,1,37.94444444
40,1,2,38,1,3,34,1,1,38,1,2,39,1,3,36,1,3,43,1,3,0,17,17,0,7,7,0,1,1,38.33333333
46,1,2,33,1,3,40,1,1,30,1,2,32,1,3,39,1,3,47,1,3,0,17,17,0,7,7,0,1,1,38.5
34,1,2,43,1,3,46,1,1,31,1,2,30,2,3,33,1,3,38,1,3,1,17,17,0,7,7,0,1,1,35.9375
43,1,2,0,0,3,48,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,3,14,2,2,5,2,3,0
39,1,2,39,1,3,38,1,1,49,1,2,36,2,3,31,1,3,34,1,3,1,17,17,0,7,7,0,1,1,35.55555556
46,1,2,38,1,3,37,1,1,42,1,2,40,1,3,35,1,3,37,1,3,0,17,17,0,7,7,0,1,1,40.33333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,1,2,0,0,3,35,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
47,1,2,39,1,3,34,1,1,37,1,2,30,1,3,37,1,3,41,1,3,0,17,17,0,7,7,0,1,1,39.72222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,41,1,3,38,1,1,32,2,2,30,1,3,30,1,3,38,1,3,1,17,17,0,7,7,0,1,1,35.05555556
48,1,2,41,1,3,36,1,1,39,1,2,38,1,3,45,1,3,39,1,3,0,17,17,0,7,7,0,1,1,39.27777778
42,1,2,35,1,3,38,1,1,37,1,2,35,1,3,46,1,3,39,1,3,0,17,17,0,7,7,0,1,1,38.73333333
39,1,2,40,1,3,42,1,1,34,1,2,40,2,3,36,1,3,42,1,3,1,17,17,0,7,7,0,1,1,40.5
0,0,2,0,0,3,47,1,1,6,1,2,0,0,3,21,2,3,0,0,3,1,17,1,16,4,1,6,2,3,0
34,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,2,15,1,1,6,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,40,1,3,37,1,1,44,1,2,31,1,3,39,1,3,41,1,3,0,17,17,0,7,7,0,1,1,38.55555556
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,35,1,3,32,1,1,31,1,2,34,1,3,30,1,3,38,1,3,0,17,17,0,7,7,0,1,1,32.72222222
43,1,2,0,0,3,38,1,1,39,3,2,41,1,3,33,1,3,30,1,3,1,17,14,3,6,6,1,2,3,34.84615385
43,1,2,32,1,3,32,1,1,39,1,2,30,1,3,30,1,3,33,2,3,1,17,17,0,7,7,0,1,1,34.38888889
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,32,1,3,45,1,1,37,1,2,39,1,3,31,1,3,31,1,3,0,17,15,2,7,6,1,1,1,33.77777778
45,1,2,37,1,3,41,1,1,39,1,2,30,2,3,41,1,3,37,1,3,1,17,17,0,7,7,0,1,1,32.8
43,1,2,40,1,3,36,1,1,36,1,2,34,2,3,33,1,3,45,1,3,1,17,17,0,7,7,0,1,1,35.44444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
38,1,2,38,1,3,38,1,1,37,1,2,39,1,3,47,1,3,37,1,3,0,17,17,0,7,7,0,1,1,35.77777778
49,1,2,38,1,3,42,1,1,40,1,2,31,1,3,39,1,3,46,1,3,0,17,17,0,7,7,0,1,1,41.72222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
32,1,2,37,1,3,37,1,1,34,2,2,37,1,3,31,1,3,33,1,3,1,17,17,0,7,7,0,1,1,34.44444444
22,2,2,0,0,3,47,1,1,33,2,2,34,3,3,36,2,3,35,3,3,5,17,12,5,6,5,2,2,3,30.66666667
0,0,2,37,1,3,38,1,1,40,1,2,41,1,3,30,1,3,38,1,3,0,17,15,2,7,6,1,1,1,36.22222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,36,1,3,37,1,1,34,1,2,30,2,3,37,1,3,38,1,3,1,17,15,2,7,6,1,1,1,36.38888889
50,1,2,40,1,3,31,1,1,39,1,2,37,1,3,30,1,3,32,1,3,0,17,17,0,7,7,0,1,1,34.16666667
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
44,1,2,0,0,3,48,1,1,32,2,2,35,3,3,33,1,3,32,1,3,2,17,14,3,6,6,1,2,3,35
44,1,2,38,1,3,44,1,1,48,1,2,39,1,3,35,1,3,46,1,3,0,17,17,0,7,7,0,1,1,36.16666667
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
43,1,2,0,0,3,35,1,1,41,1,2,39,1,3,30,1,3,35,1,3,0,17,14,3,6,6,1,1,1,36.27777778
37,1,2,35,1,3,34,1,1,39,1,2,37,1,3,43,1,3,46,1,3,0,17,17,0,7,7,0,1,1,39
47,1,2,42,1,3,44,1,1,43,2,2,37,2,3,31,1,3,40,1,3,2,17,17,0,7,7,0,1,1,36.72222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,30,1,3,43,1,1,34,3,2,34,2,3,30,1,3,33,1,3,2,17,15,2,7,6,1,2,3,30.92307692
43,1,2,30,1,3,33,1,1,35,1,2,30,1,3,46,1,3,39,1,3,0,17,17,0,7,7,0,1,1,30.27777778
0,1,2,0,0,3,0,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,38,1,3,43,1,1,38,1,2,38,2,3,31,1,3,37,1,3,1,17,15,2,7,6,1,1,1,39.16666667
44,1,2,40,1,3,46,1,1,39,1,2,35,1,3,35,1,3,45,1,3,0,17,17,0,7,7,0,1,1,36.55555556
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
32,1,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,2,15,1,1,6,2,3,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,0,0,3,36,1,1,30,1,2,30,1,3,33,2,3,38,1,3,1,17,14,3,6,6,1,1,1,33.55555556
39,1,2,33,1,3,38,1,1,31,2,2,30,2,3,31,1,3,32,1,3,2,17,17,0,7,7,0,1,1,32.88888889
41,1,2,30,1,3,47,1,1,46,1,2,39,2,3,44,1,3,40,1,3,1,17,17,0,7,7,0,1,1,38.77777778
40,1,2,41,1,3,34,1,1,34,1,2,30,1,3,30,1,3,39,1,3,0,17,17,0,7,7,0,1,1,36.11111111
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
39,1,2,39,1,3,35,1,1,42,1,2,35,1,3,30,1,3,39,1,3,0,17,17,0,7,7,0,1,1,39
38,1,2,36,1,3,47,1,1,33,1,2,34,2,3,42,1,3,39,1,3,1,17,17,0,7,7,0,1,1,34.44444444
48,1,2,0,0,3,34,1,1,36,3,2,33,2,3,30,1,3,39,1,3,2,17,14,3,6,6,1,2,3,36.15384615
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
47,1,2,25,2,3,32,1,1,37,1,2,25,3,3,8,3,3,31,1,3,3,17,8,9,7,4,3,2,3,29.58333333
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
39,1,2,40,1,3,46,1,1,39,1,2,31,1,3,33,1,3,30,1,3,0,17,17,0,7,7,0,1,1,39.16666667
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,32,1,3,39,3,1,43,1,2,43,1,3,38,1,3,46,1,3,1,17,15,2,7,6,1,2,3,35.33333333
36,1,2,37,1,3,32,1,1,31,1,2,31,1,3,30,1,3,36,1,3,0,17,17,0,7,7,0,1,1,38.5
38,1,2,0,0,3,0,0,1,30,2,2,30,2,3,31,2,3,34,1,3,3,17,13,4,5,5,2,1,1,34.09090909
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,6,1,3,0,0,3,0,17,0,17,2,0,7,2,3,0
44,2,2,37,1,3,33,1,1,30,1,2,30,1,3,30,1,3,33,1,3,1,17,17,0,7,7,0,1,1,36.38888889
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
36,1,2,0,0,3,47,1,1,37,3,2,40,1,3,36,1,3,37,1,3,1,17,14,3,6,6,1,2,3,38.46153846
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,42,1,3,36,1,1,43,1,2,41,1,3,44,1,3,46,1,3,0,17,15,2,7,6,1,1,1,38.5
47,1,2,0,0,3,43,1,1,37,1,2,38,1,3,37,1,3,37,1,3,0,17,14,3,6,6,1,1,1,39.4375
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
39,1,2,43,1,3,35,1,1,45,1,2,39,1,3,39,2,3,33,1,3,1,17,17,0,7,7,0,1,1,34.44444444
41,1,2,41,1,3,33,1,1,37,1,2,31,2,3,38,1,3,47,1,3,1,17,17,0,7,7,0,1,1,34.61111111
0,1,2,0,0,3,43,1,1,0,0,2,0,0,3,30,1,3,31,1,3,0,17,7,10,4,3,4,2,3,16
46,1,2,39,1,3,34,1,1,30,1,2,41,2,3,34,1,3,30,1,3,1,17,17,0,7,7,0,1,1,34.22222222
33,1,2,0,0,3,33,1,1,21,1,2,38,1,3,32,1,3,35,1,3,0,17,12,5,6,5,2,1,1,33.5
45,1,2,36,2,3,37,1,1,36,1,2,33,2,3,30,1,3,37,1,3,2,17,17,0,7,7,0,1,1,35.44444444
0,0,2,0,0,3,34,1,1,4,2,2,22,3,3,37,2,3,36,1,3,3,17,7,10,6,3,4,2,3,24.23076923
46,1,2,39,1,3,47,1,1,47,1,2,33,1,3,40,1,3,47,1,3,0,17,17,0,7,7,0,1,1,39.83333333
45,1,2,38,1,3,42,1,1,31,1,2,45,2,3,36,1,3,34,1,3,1,17,17,0,7,7,0,1,1,37.6
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
41,1,2,35,1,3,33,1,1,37,1,2,30,1,3,43,1,3,31,1,3,0,17,17,0,7,7,0,1,1,36.38888889
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
49,1,2,38,1,3,41,1,1,42,1,2,40,1,3,47,1,3,49,1,3,0,17,17,0,7,7,0,1,1,38.05555556
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
39,1,2,41,1,3,40,2,1,42,1,2,32,1,3,38,1,3,46,1,3,1,17,17,0,7,7,0,1,1,35.27777778
44,1,2,32,1,3,36,1,1,34,1,2,30,2,3,44,1,3,49,1,3,1,17,17,0,7,7,0,1,1,36.11111111
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,32,1,3,35,1,1,37,1,2,37,1,3,35,2,3,40,1,3,1,17,15,2,7,6,1,1,1,37.94444444
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
39,1,2,0,0,3,47,1,1,41,1,2,37,1,3,32,2,3,34,1,3,1,17,14,3,6,6,1,1,1,33.22222222
42,2,2,0,0,3,36,1,1,0,0,2,22,1,3,0,0,3,0,0,3,1,17,3,14,3,2,5,2,3,0
46,1,2,38,1,3,37,1,1,44,1,2,43,1,3,38,1,3,37,1,3,0,17,17,0,7,7,0,1,1,38.55555556
0,0,2,0,0,3,36,1,1,31,1,2,37,1,3,34,1,3,30,1,3,0,17,12,5,6,5,2,1,1,34
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
43,1,2,39,1,3,47,1,1,32,1,2,38,1,3,40,1,3,45,1,3,0,17,17,0,7,7,0,1,1,37.22222222
0,0,2,0,0,3,43,1,1,0,0,2,0,0,3,0,0,3,0,0,3,0,17,1,16,2,1,6,2,3,0
50,1,2,40,1,3,40,1,1,36,1,2,33,1,3,33,1,3,46,1,3,0,17,17,0,7,7,0,1,1,36.27777778
30,1,2,30,2,3,37,1,1,32,1,2,37,1,3,35,1,3,39,1,3,1,17,17,0,7,7,0,1,1,38.27777778
0,0,2,35,1,3,48,1,1,37,1,2,38,1,3,35,1,3,34,1,3,0,17,15,2,7,6,1,1,1,37.22222222
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
45,1,2,39,1,3,36,1,1,38,2,2,40,1,3,34,1,3,45,1,3,1,17,17,0,7,7,0,1,1,35.5
0,0,2,0,0,3,0,0,1,40,1,2,36,1,3,5,1,3,0,0,3,0,17,5,12,4,2,5,2,3,32
47,1,2,38,1,3,35,1,1,33,1,2,35,1,3,30,1,3,36,1,3,0,17,17,0,7,7,0,1,1,36.94444444
41,1,2,32,1,3,44,1,1,35,1,2,30,1,3,30,1,3,36,1,3,0,17,17,0,7,7,0,1,1,38.92307692
47,1,2,0,0,3,35,1,1,35,2,2,30,2,3,31,1,3,38,1,3,2,17,14,3,6,6,1,1,1,35.90909091
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,11,3,3,0,0,3,1,17,0,17,2,0,7,2,3,0
40,1,2,0,0,3,43,1,1,20,1,2,0,0,3,31,1,3,34,2,3,1,17,9,8,5,4,3,2,3,32
37,1,2,35,1,3,46,1,1,33,1,2,35,2,3,30,1,3,38,1,3,1,17,17,0,7,7,0,1,1,37.53333333
0,0,2,0,0,3,37,1,1,33,1,2,40,3,3,36,2,3,35,1,3,2,17,12,5,6,5,2,2,3,39.72727273
0,0,2,0,0,3,48,1,1,33,3,2,31,2,3,32,2,3,35,1,3,3,17,12,5,6,5,2,2,3,31.2
43,1,2,41,1,3,40,1,1,42,1,2,40,1,3,35,1,3,42,1,3,0,17,17,0,7,7,0,1,1,36.66666667
42,1,2,36,1,3,35,1,1,35,1,2,34,1,3,30,1,3,37,1,3,0,17,17,0,7,7,0,1,1,35.38888889
0,0,2,0,0,3,0,0,1,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,3,48,1,1,33,1,2,30,1,3,30,1,3,43,1,3,0,17,12,5,6,5,2,1,1,38.5
39,1,2,36,1,3,37,1,1,38,1,2,36,1,3,44,1,3,39,1,3,0,17,17,0,7,7,0,1,1,38.27777778
0,0,2,40,1,3,48,1,1,36,1,2,30,1,3,30,1,3,44,1,3,0,17,15,2,7,6,1,1,1,37.16666667
49,1,2,0,0,3,35,1,1,26,2,2,30,1,3,34,1,3,35,1,3,1,17,12,5,6,5,2,1,1,33.81818182
0,0,2,30,1,3,46,2,1,30,1,2,33,1,3,40,2,3,40,1,3,2,17,15,2,7,6,1,1,1,37.55555556
38,1,2,38,1,3,37,1,1,30,2,2,35,2,3,38,1,3,38,1,3,2,17,17,0,7,7,0,1,1,37.22222222
41,1,2,37,1,3,48,1,1,34,1,2,35,1,3,30,1,3,41,1,3,0,17,17,0,7,7,0,1,1,37.46666667
