NOTA_EE_UNO,VECES_EE_UNO,CREDITOS_EE_UNO,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_HSE,VECES_HSE,CREDITOS_HSE,NOTA_INGECO,VECES_INGECO,CREDITOS_INGECO,NOTA_GEO_FIS,VECES GEO_FIS,CREDITOS_GEO_FIS,NOTA_SIG,VECES_SIG,CREDITOS_SIG,NOTA_LEGIC,VECES_LEGIC,CREDITOS_LEGIC,NOTA_ECO_DOS,VECES_ECO_DOS,CREDITO_ECO_DOS,CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,ESTADO SEIS,PROMEDIO_SIETE
32,1,2,46,1,2,43,1,1,33,1,2,30,4,3,40,1,3,37,1,2,43,1,2,1,17,17,0,8,8,0,2,3,36.46153846
45,1,2,43,1,2,44,1,1,49,1,2,32,1,3,35,1,3,40,1,2,46,1,2,0,17,17,0,8,8,0,1,1,41.125
37,1,2,32,2,2,31,2,1,36,1,2,17,2,3,41,1,3,39,1,2,46,1,2,3,17,14,3,8,7,1,1,1,37.15384615
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,38,1,2,43,1,1,33,1,2,32,2,3,48,1,3,38,1,2,43,1,2,1,17,17,0,8,8,0,1,1,40
38,1,2,46,1,2,43,1,1,35,1,2,37,2,3,50,1,3,39,1,2,44,1,2,1,17,17,0,8,8,0,1,1,42.875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,43,1,2,42,1,1,38,1,2,30,1,3,42,1,3,37,1,2,42,1,2,0,17,17,0,8,8,0,1,1,37.375
43,1,2,43,1,2,39,1,1,30,1,2,30,1,3,36,1,3,39,1,2,47,1,2,0,17,17,0,8,8,0,1,1,38.3125
36,1,2,43,1,2,40,1,1,46,1,2,34,1,3,42,1,3,33,1,2,47,1,2,0,17,17,0,8,8,0,1,1,39.0625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,2,42,1,2,44,1,1,37,1,2,41,2,3,37,1,3,37,1,2,44,1,2,1,17,17,0,8,8,0,1,1,35.75
35,1,2,41,1,2,39,1,1,47,1,2,14,1,3,32,1,3,37,1,2,48,1,2,0,17,14,3,8,7,1,1,1,39.07692308
47,1,2,44,1,2,45,1,1,33,1,2,31,3,3,31,1,3,38,1,2,43,1,2,1,17,17,0,8,8,0,2,3,38.3125
34,1,2,33,1,2,42,1,1,50,1,2,35,1,3,38,1,3,38,1,2,48,1,2,0,17,17,0,8,8,0,1,1,35.625
39,1,2,44,1,2,40,1,1,33,1,2,40,1,3,30,1,3,34,1,2,45,1,2,0,17,17,0,8,8,0,1,1,36.6875
27,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,43,1,2,47,1,1,46,1,2,38,2,3,44,1,3,41,1,2,43,1,2,1,17,17,0,8,8,0,1,1,40.625
19,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,39,1,2,40,1,1,42,1,2,38,1,3,34,1,3,35,1,2,37,1,2,0,17,17,0,8,8,0,1,1,36.875
47,1,2,47,1,2,39,1,1,36,1,2,30,2,3,30,1,3,33,1,2,38,1,2,1,17,17,0,8,8,0,1,1,36.625
46,1,2,39,1,2,43,1,1,30,1,2,31,1,3,42,1,3,36,1,2,38,1,2,0,17,17,0,8,8,0,1,1,34
36,1,2,0,0,2,44,1,1,47,1,2,0,0,3,33,1,3,36,1,2,47,1,2,0,17,12,5,7,6,2,1,1,33.76923077
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,2,1,7,2,3,0
44,1,2,40,1,2,47,1,1,43,1,2,30,2,3,41,1,3,39,1,2,41,1,2,1,17,17,0,8,8,0,1,1,36.5625
44,1,2,46,1,2,42,1,1,49,1,2,32,1,3,42,1,3,40,1,2,45,1,2,0,17,17,0,8,8,0,1,1,43.875
0,0,2,0,0,2,38,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,1,16,2,1,7,2,3,0
43,1,2,37,1,2,48,1,1,34,1,2,30,1,3,31,1,3,38,1,2,43,1,2,0,17,17,0,8,8,0,1,1,37.125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,39,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,1,1,7,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,39,1,2,44,1,1,42,1,2,30,3,3,37,1,3,36,1,2,43,1,2,1,17,17,0,8,8,0,2,3,39.5
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,45,1,2,46,1,1,50,1,2,30,1,3,40,1,3,40,1,2,44,1,2,0,17,17,0,8,8,0,1,1,42.5
33,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,2,1,7,2,3,0
0,,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,0
42,1,2,41,1,2,42,1,1,31,1,2,32,1,3,41,1,3,38,1,2,42,1,2,0,17,17,0,8,8,0,1,1,41.6875
33,1,2,30,1,2,41,1,1,40,3,2,35,2,3,33,1,3,30,1,2,37,1,2,2,17,17,0,8,8,0,2,3,36.15384615
0,0,2,0,0,2,30,2,1,21,1,2,0,0,3,0,0,3,31,2,2,33,1,2,2,17,5,12,5,3,5,2,3,24
40,1,2,38,1,2,45,1,1,47,1,2,30,1,3,42,1,3,35,1,2,41,1,2,0,17,17,0,8,8,0,1,1,34.125
48,1,2,30,2,2,41,1,1,36,1,2,30,1,3,31,1,3,37,1,2,43,1,2,1,17,17,0,8,8,0,1,1,37
47,1,2,48,1,2,36,1,1,32,1,2,0,0,3,37,1,3,38,1,2,37,1,2,0,17,14,3,7,7,1,1,1,34.76923077
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
15,1,2,0,0,2,30,3,1,31,2,2,16,2,3,5,2,3,30,3,2,44,1,2,5,17,7,10,8,4,4,2,3,31.2
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,2,1,7,2,3,0
0,0,2,7,1,2,42,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,1,16,2,1,7,2,3,9
50,1,2,41,1,2,43,1,1,43,1,2,37,2,3,39,1,3,36,1,2,45,1,2,1,17,17,0,8,8,0,1,1,37.625
37,1,2,44,1,2,41,1,1,33,1,2,32,1,3,30,1,3,34,1,2,44,1,2,0,17,17,0,8,8,0,1,1,40.4375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,2,25,1,2,37,1,1,32,1,2,30,1,3,30,1,3,34,1,2,39,1,2,0,17,15,2,8,7,1,1,1,33.92307692
45,1,2,40,1,2,44,1,1,41,1,2,30,1,3,39,1,3,38,1,2,41,1,2,0,17,17,0,8,8,0,1,1,37.4375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
24,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
43,1,2,45,1,2,46,1,1,50,1,2,30,1,3,44,1,3,40,1,2,46,1,2,0,17,17,0,8,8,0,1,1,43.9375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,38,1,2,42,1,1,35,1,2,33,2,3,31,1,3,37,1,2,39,1,2,1,17,17,0,8,8,0,1,1,36.875
30,1,2,41,1,2,43,1,1,35,1,2,37,1,3,40,1,3,36,1,2,42,1,2,0,17,17,0,8,8,0,1,1,43.6875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,38,1,2,43,1,1,40,1,2,30,1,3,42,1,3,37,1,2,40,1,2,0,17,17,0,8,8,0,1,1,37.8125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,41,1,2,48,1,1,42,1,2,38,2,3,41,1,3,36,1,2,45,1,2,1,17,17,0,8,8,0,1,1,36.8125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,34,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,1,16,2,1,7,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,0,1,2,39,2,1,32,1,2,30,3,3,35,1,3,37,1,2,38,1,2,2,17,15,2,8,7,1,2,3,39.5
47,1,2,41,1,2,37,1,1,35,1,2,31,1,3,30,1,3,35,1,2,37,1,2,0,17,17,0,8,8,0,1,1,33.5
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,0,0,2,40,1,1,36,1,2,31,3,3,39,1,3,37,1,2,34,1,2,1,17,15,2,8,7,1,2,3,35.23076923
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,10,1,2,0,0,2,0,17,0,17,2,0,8,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,33,1,2,43,1,1,38,1,2,30,1,3,36,1,3,37,1,2,40,1,2,0,17,17,0,8,8,0,1,1,40.125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,2,39,1,2,44,1,1,30,1,2,32,2,3,34,1,3,38,1,2,39,1,2,1,17,17,0,8,8,0,1,1,36.1875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
27,1,2,17,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,5
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,35,1,2,44,1,1,23,1,2,0,0,3,31,1,3,30,1,2,36,1,2,0,17,12,5,7,6,2,1,1,27.28571429
44,1,2,44,1,2,41,1,1,44,1,2,38,3,3,47,1,3,39,1,2,41,1,2,1,17,17,0,8,8,0,2,3,38.5625
41,1,2,0,0,2,35,1,1,30,2,2,17,1,3,43,1,3,38,1,2,41,1,2,1,17,12,5,8,6,2,1,1,32.38461538
40,1,2,37,1,2,30,1,1,40,1,2,31,1,3,43,1,3,36,1,2,47,1,2,0,17,17,0,8,8,0,1,1,37.84615385
35,1,2,41,1,2,44,1,1,39,1,2,31,1,3,39,1,3,38,1,2,40,1,2,0,17,17,0,8,8,0,1,1,35.5625
38,1,2,41,1,2,42,1,1,47,1,2,39,1,3,46,1,3,42,1,2,46,1,2,0,17,17,0,8,8,0,1,1,36.625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,46,1,2,43,1,1,50,1,2,30,2,3,43,1,3,32,1,2,49,1,2,1,17,17,0,8,8,0,1,1,40.625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,0,0,2,40,1,1,49,1,2,36,1,3,42,1,3,40,1,2,46,1,2,0,17,15,2,8,7,1,1,1,37.3125
41,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,2,1,7,2,3,0
42,1,2,47,1,2,44,1,1,36,1,2,31,1,3,42,1,3,38,1,2,38,1,2,0,17,17,0,8,8,0,1,1,37.5
33,1,2,0,0,2,30,1,1,33,1,2,28,2,3,38,1,3,35,1,2,43,1,2,1,17,12,5,8,6,2,1,1,38.07692308
35,1,2,0,0,2,44,1,1,46,1,2,32,2,3,30,1,3,33,1,2,47,1,2,1,17,15,2,8,7,1,1,1,37.3125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,43,1,2,38,1,1,40,1,2,30,1,3,36,1,3,39,1,2,45,1,2,0,17,17,0,8,8,0,1,1,38
48,1,2,44,1,2,46,1,1,46,1,2,41,1,3,44,1,3,42,1,2,50,1,2,0,17,17,0,8,8,0,1,1,40.1875
49,1,2,44,1,2,45,1,1,48,1,2,30,1,3,35,1,3,37,1,2,45,1,2,0,17,17,0,8,8,0,1,1,41.1875
50,1,2,42,1,2,46,1,1,32,1,2,40,1,3,45,1,3,40,1,2,39,1,2,0,17,17,0,8,8,0,1,1,37.25
41,1,2,42,1,2,41,1,1,50,1,2,30,1,3,43,1,3,40,1,2,46,1,2,0,17,17,0,8,8,0,1,1,36.625
42,1,2,39,1,2,46,1,1,32,1,2,32,1,3,32,1,3,39,1,2,38,1,2,0,17,17,0,8,8,0,1,1,36.5
42,1,2,35,1,2,30,1,1,45,2,2,6,1,3,37,1,3,36,1,2,50,1,2,1,17,14,3,8,7,1,1,1,34.72727273
47,1,2,48,1,2,46,1,1,46,1,2,33,1,3,45,1,3,34,1,2,49,1,2,0,17,17,0,8,8,0,1,1,40
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,2,43,1,2,38,1,1,37,1,2,36,2,3,45,1,3,39,1,2,37,1,2,1,17,17,0,8,8,0,1,1,37.6875
49,1,2,41,1,2,40,1,1,46,1,2,30,1,3,32,1,3,39,1,2,42,1,2,0,17,17,0,8,8,0,1,1,39.375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
48,1,2,40,1,2,46,1,1,36,1,2,33,1,3,43,1,3,32,1,2,37,1,2,0,17,17,0,8,8,0,1,1,40.375
42,1,2,32,1,2,43,1,1,31,1,2,28,2,3,30,1,3,39,1,2,40,1,2,1,17,14,3,8,7,1,1,1,34
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,40,1,2,43,1,1,34,1,2,41,1,3,47,1,3,32,1,2,50,1,2,0,17,17,0,8,8,0,1,1,36.375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,44,1,2,0,0,1,35,1,2,0,0,3,33,1,3,38,1,2,46,1,2,0,17,13,4,6,6,2,1,1,36.63636364
45,1,2,42,1,2,45,1,1,48,1,2,30,1,3,47,1,3,40,1,2,44,1,2,0,17,17,0,8,8,0,1,1,38
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,40,1,2,37,1,1,40,1,2,35,3,3,37,1,3,39,1,2,39,1,2,1,17,17,0,8,8,0,2,3,35.8125
34,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,2,1,7,2,3,0
8,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,2,0,8,2,3,0
44,1,2,31,1,2,27,2,1,31,1,2,16,2,3,38,1,3,35,1,2,43,1,2,2,17,13,4,8,6,2,1,1,27.11111111
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
48,1,2,0,0,2,0,0,1,36,1,2,29,1,3,32,1,3,41,1,2,46,1,2,0,17,11,6,7,5,3,2,3,36.84615385
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,2,0,0,2,40,1,1,32,1,2,34,1,3,40,1,3,35,1,2,37,1,2,0,17,15,2,8,7,1,1,1,34.46153846
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
7,1,2,46,1,2,34,1,1,30,1,2,0,0,3,34,1,3,34,1,2,41,1,2,0,17,12,5,7,6,2,1,1,34.81818182
47,1,2,39,1,2,44,1,1,48,1,2,36,2,3,31,1,3,39,1,2,47,1,2,1,17,17,0,8,8,0,1,1,36.625
47,1,2,47,1,2,43,1,1,43,1,2,31,1,3,33,1,3,39,1,2,40,1,2,0,17,17,0,8,8,0,1,1,38.9375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,41,1,2,47,1,1,48,1,2,30,1,3,33,1,3,40,1,2,50,1,2,0,17,17,0,8,8,0,1,1,37.1875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,36,1,2,46,1,1,43,1,2,30,1,3,34,1,3,38,1,2,45,1,2,0,17,17,0,8,8,0,1,1,39.75
46,1,2,0,0,2,43,1,1,35,1,2,14,1,3,31,1,3,41,1,2,42,1,2,0,17,12,5,8,6,2,1,1,37.53846154
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,43,1,2,42,1,1,49,1,2,33,1,3,31,1,3,34,1,2,48,1,2,0,17,17,0,8,8,0,1,1,40.15384615
39,1,2,46,1,2,38,1,1,33,1,2,39,2,3,31,1,3,39,1,2,37,1,2,1,17,17,0,8,8,0,1,1,34.84615385
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,30,1,2,42,1,1,39,1,2,30,1,3,42,1,3,42,1,2,41,1,2,0,17,17,0,8,8,0,1,1,40.9375
46,1,2,46,1,2,38,1,1,45,1,2,35,1,3,44,1,3,32,1,2,49,1,2,0,17,17,0,8,8,0,1,1,38.6875
33,1,2,39,1,2,40,1,1,45,1,2,32,1,3,31,1,3,36,1,2,45,1,2,0,17,17,0,8,8,0,1,1,34.9375
46,1,2,39,1,2,39,1,1,39,1,2,30,1,3,40,1,3,34,1,2,42,1,2,0,17,17,0,8,8,0,1,1,34.75
0,0,2,0,0,2,32,1,1,32,3,2,0,0,3,2,1,3,30,1,2,32,1,2,1,17,7,10,6,4,4,2,3,22.8
34,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,2,1,7,2,3,0
49,1,2,40,1,2,44,1,1,39,1,2,32,1,3,44,1,3,39,1,2,42,1,2,0,17,17,0,8,8,0,1,1,40
0,0,2,0,0,2,31,2,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,17,1,16,2,1,7,2,3,0
49,1,2,42,1,2,44,1,1,50,1,2,42,1,3,41,1,3,42,1,2,46,1,2,0,17,17,0,8,8,0,1,1,39.25
44,1,2,43,1,2,38,1,1,36,1,2,40,1,3,46,1,3,38,1,2,45,1,2,0,17,17,0,8,8,0,1,1,35.0625
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,32,1,2,41,1,1,38,1,2,0,0,3,40,1,3,35,1,2,46,1,2,0,17,14,3,7,7,1,1,1,34.36363636
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,0,0,2,45,1,1,35,2,2,31,1,3,38,1,3,35,1,2,38,1,2,1,17,15,2,8,7,1,1,1,32.55555556
46,1,2,37,1,2,36,1,1,39,2,2,31,1,3,34,1,3,41,1,2,41,1,2,1,17,17,0,8,8,0,1,1,38.875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,43,1,2,44,1,1,40,1,2,30,2,3,35,1,3,38,1,2,43,1,2,1,17,17,0,8,8,0,1,1,37.4375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,45,1,2,42,1,1,50,1,2,31,1,3,42,1,3,40,1,2,49,1,2,0,17,17,0,8,8,0,1,1,38.25
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,33,1,2,42,1,1,34,1,2,30,3,3,39,1,3,35,1,2,43,1,2,1,17,17,0,8,8,0,2,3,36.46153846
42,1,2,0,0,2,40,1,1,30,1,2,14,3,3,33,1,3,31,2,2,36,1,2,2,17,12,5,8,6,2,2,3,29.71428571
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,44,1,2,0,0,1,32,1,2,0,0,3,40,1,3,35,1,2,45,1,2,0,17,11,6,5,5,3,2,3,31.77777778
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,36,1,2,0,0,1,36,1,2,15,1,3,43,1,3,32,1,2,47,1,2,0,17,13,4,7,6,2,1,1,35.90909091
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,0
45,1,2,42,1,2,47,1,1,50,1,2,35,2,3,41,1,3,39,1,2,49,1,2,1,17,17,0,8,8,0,1,1,38.125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,36,1,2,42,1,1,37,1,2,28,2,3,30,1,3,36,1,2,47,1,2,1,17,12,5,7,6,2,1,1,35.69230769
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,30,1,2,41,1,1,34,1,2,11,1,3,40,1,3,35,1,2,44,1,2,0,17,14,3,8,7,1,1,1,35.30769231
0,0,2,27,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,0,17,1,0,8,2,3,0
46,1,2,33,1,2,45,1,1,46,1,2,38,1,3,41,1,3,38,1,2,44,1,2,0,17,17,0,8,8,0,1,1,34.9375
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,45,1,2,30,1,1,31,1,2,0,0,3,43,2,3,39,1,2,30,1,2,1,17,14,3,7,7,1,1,1,35.84615385
50,1,2,44,1,2,40,1,1,47,1,2,37,1,3,44,1,3,39,1,2,49,1,2,0,17,17,0,8,8,0,1,1,39.1875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
