CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,PROMEDIO_DOS,NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB
1,14,11,3,6,5,1,1,15.5,31,1,4,28,2,3,44,1,1,40,1,2,35,1,1,41,1,3
3,14,8,6,6,3,3,2,5.47059E+14,27.5,2,4,30,1,3,23,2,1,34,1,2,12,2,1,35,1,3
0,14,14,0,6,6,0,1,0,31,1,4,31,1,3,37,1,1,35,1,2,42,1,1,36,1,3
0,14,14,0,6,6,0,1,3.19412E+14,40,1,4,36,1,3,30,1,1,37,1,2,41,1,1,37,1,3
1,14,14,0,6,5,1,1,3.15588E+14,39,1,4,31,1,3,30,1,1,41,1,2,45,1,1,35.5,2,3
2,14,10,4,6,4,2,2,3.12647E+14,29,2,4,35,1,3,31.5,2,1,37,1,2,31,1,1,30,1,3
3,14,6,8,6,3,3,2,1.45588E+14,13,3,4,19.33333333,3,3,25,2,1,35,1,2,32,1,1,33,1,3
2,14,9,5,6,4,2,2,2.89412E+14,28,2,4,30,1,3,21.5,2,1,39,1,2,32,1,1,38,1,3
4,14,4,10,6,2,4,2,2.64706E+14,16.33333333,3,4,16.33333333,3,3,28,1,1,24,2,2,37,1,1,29.5,2,3
1,14,10,4,6,5,1,1,3.23137E+14,24,2,4,31,1,3,31,1,1,50,1,2,33,1,1,34,1,3
0,14,14,0,6,6,0,1,3.75882E+14,34,1,4,42,1,3,37,1,1,38,1,2,34,1,1,43,1,3
0,14,14,0,6,6,0,1,3.28824E+14,36,1,4,31,1,3,39,1,1,34,1,2,43,1,1,30,1,3
2,14,7,7,6,4,2,2,1.30588E+14,27,2,4,19.66666667,3,3,41,1,1,34,1,2,42,1,1,32,1,3
0,14,14,0,6,6,0,1,3.48529E+14,34,1,4,34,1,3,47,1,1,37,1,2,47,1,1,43,1,3
0,14,14,0,6,6,0,1,37,30,1,4,37,1,3,38,1,1,36,1,2,38,1,1,42,1,3
5,14,0,14,4,-1,5,2,0,3.5,2,4,0,2,3,3.5,2,1,5,1,2,0,2,1,2,2,3
2,14,7,7,6,4,2,2,3.33235E+14,23.66666667,3,4,24.5,2,3,40,1,1,38,1,2,38,1,1,33,1,3
0,14,7,7,6,6,0,2,0,17,1,4,17,1,3,44,1,1,42,1,2,40,1,1,32,1,3
0,14,2,12,5,5,0,2,0,15,1,4,2,1,3,0,1,1,31,1,2,17,1,1,15,1,3
0,14,14,0,6,6,0,1,29,30,1,4,35,1,3,37,1,1,42,1,2,33,1,1,35,1,3
3,14,5,9,6,3,3,2,2.11765E+14,20,2,4,6,2,3,42,1,1,16,2,2,30,1,1,34,1,3
6,14,0,14,6,0,6,2,0,4.333333333,3,4,1.666666667,3,3,5,3,1,3.333333333,3,2,11.33333333,3,1,0.333333333,3,3
0,14,13,1,5,5,0,1,0,35,1,4,33,1,3,0,1,1,39,1,2,44,1,1,40,1,3
0,14,14,0,6,6,0,1,35,31,1,4,37,1,3,38,1,1,37,1,2,36,1,1,42,1,3
0,14,14,0,6,6,0,1,6.52941E+14,36,1,4,32,1,3,32,1,1,41,1,2,44,1,1,31,1,3
2,14,11,3,6,4,2,1,2.59706E+14,33,1,4,22.33333333,3,3,38,1,1,43,1,2,44,1,1,36,2,3
2,14,11,3,6,4,2,1,0,34,1,4,24,2,3,30.5,2,1,39,1,2,44,1,1,31,1,3
0,14,11,3,6,6,0,1,0,37,1,4,34,1,3,38,1,1,39,1,2,45,1,1,20,1,3
4,14,4,10,6,2,4,2,4.70588E+14,17,2,4,11,2,3,30.5,2,1,34,1,2,34,1,1,28,2,3
0,14,14,0,6,6,0,1,3.31765E+14,37,1,4,38,1,3,42,1,1,39,1,2,47,1,1,41,1,3
1,14,10,4,6,5,1,1,3.33235E+14,28.5,2,4,36,1,3,42,1,1,42,1,2,46,1,1,42,1,3
3,14,6,8,6,3,3,2,0,8.5,2,4,6,2,3,7,2,1,38,1,2,31,1,1,33,1,3
2,14,7,7,6,4,2,2,2.67647E+14,27,2,4,23.33333333,3,3,37,1,1,34,1,2,31,1,1,39,1,3
2,14,10,4,6,4,2,1,3.54118E+14,25,2,4,30.5,2,3,47,1,1,39,1,2,45,1,1,35,1,3
1,14,9,5,6,5,1,2,1.76471E+14,13,2,4,31,1,3,22,1,1,37,1,2,44,1,1,44,1,3
1,14,14,0,6,5,1,1,3.29118E+14,32,1,4,30,2,3,46,1,1,35,1,2,42,1,1,37,1,3
0,14,14,0,6,6,0,1,3.72941E+14,43,1,4,34,1,3,43,1,1,44,1,2,49,1,1,40,1,3
0,14,14,0,6,6,0,1,3.33529E+14,35,1,4,32,1,3,38,1,1,35,1,2,40,1,1,30,1,3
0,14,10,4,6,6,0,1,0,24,1,4,32,1,3,44,1,1,38,1,2,46,1,1,35,1,3
2,14,10,4,6,4,2,2,33,23,3,4,31,2,3,36,1,1,40,1,2,41,1,1,30,1,3
4,14,3,11,6,2,4,2,4.58824E+14,20.5,2,4,14.5,2,3,20,2,1,35,1,2,36,1,1,21.5,2,3
0,14,14,0,6,6,0,1,3.07941E+14,33,1,4,35,1,3,39,1,1,37,1,2,42,1,1,39,1,3
0,14,14,0,6,6,0,1,2.69412E+14,33,1,4,33,1,3,41,1,1,40,1,2,46,1,1,38,1,3
1,14,14,0,6,5,1,1,3.18824E+14,31,2,4,35,1,3,35,1,1,43,1,2,49,1,1,42,1,3
0,14,2,12,6,6,0,2,0,17,1,4,11,1,3,15,1,1,37,1,2,15,1,1,15,1,3
0,14,14,0,6,6,0,1,3.28529E+14,32,1,4,32,1,3,44,1,1,44,1,2,44,1,1,44,1,3
0,14,14,0,6,6,0,1,3.16471E+14,34,1,4,37,1,3,45,1,1,44,1,2,46,1,1,39,1,3
0,14,14,0,6,6,0,1,30.5,32,1,4,38,1,3,45,1,1,37,1,2,46,1,1,42,1,3
0,14,14,0,6,6,0,1,3.41176E+14,35,1,4,42,1,3,45,1,1,42,1,2,47,1,1,36,1,3
1,14,10,4,6,5,1,1,3.21765E+14,26,2,4,30,1,3,47,1,1,38,1,2,43,1,1,34,1,3
5,14,2,12,6,1,5,2,0,8.5,2,4,6,2,3,6.5,2,1,31,1,2,8.5,2,1,3.5,2,3
2,14,12,2,6,4,2,2,2.53529E+14,30,1,4,32,1,3,30,1,1,20,2,2,30.5,2,1,31,1,3
2,14,10,4,6,4,2,2,35.5,25,2,4,35,1,3,35,1,1,33,1,2,38,1,1,33.5,2,3
3,14,4,10,6,3,3,2,0.705882353,11,2,4,13.5,2,3,37,1,1,37,1,2,34,1,1,8,2,3
0,14,0,14,2,2,0,2,1.94118E+14,0,1,4,0,1,3,2,1,1,0,1,2,0,1,1,2,1,3
0,14,14,0,6,6,0,1,3.32353E+14,45,1,4,37,1,3,43,1,1,44,1,2,49,1,1,42,1,3
3,14,11,3,6,3,3,2,2.44412E+14,33,1,4,27.66666667,3,3,35,2,1,46,1,2,44,1,1,33.5,2,3
0,14,14,0,6,6,0,1,1.93235E+14,39,1,4,35,1,3,31,1,1,40,1,2,45,1,1,33,1,3
0,14,14,0,6,6,0,1,1.92353E+14,37,1,4,37,1,3,46,1,1,43,1,2,47,1,1,43,1,3
1,14,14,0,6,5,1,1,3.13824E+14,36,1,4,30,1,3,37,1,1,39,1,2,43,1,1,33,2,3
0,14,14,0,6,6,0,1,33,32,1,4,34,1,3,43,1,1,42,1,2,46,1,1,44,1,3
0,14,14,0,6,6,0,1,4.58824E+14,31,1,4,34,1,3,30,1,1,34,1,2,34,1,1,40,1,3
2,14,13,1,6,4,2,1,2.45588E+14,38,1,4,34,1,3,29,2,1,38,1,2,45,1,1,31.33333333,3,3
4,14,6,8,6,2,4,2,2.82647E+14,29,2,4,33,1,3,20.5,2,1,21.5,2,2,28,2,1,31,1,3
0,14,14,0,6,6,0,1,3.55294E+14,37,1,4,37,1,3,45,1,1,43,1,2,44,1,1,37,1,3
1,14,11,3,6,5,1,2,3.05882E+14,31,1,4,15.5,2,3,35,1,1,35,1,2,41,1,1,31,1,3
0,14,0,14,6,6,0,2,0,2,1,4,5,1,3,8,1,1,12,1,2,5,1,1,11,1,3
1,14,10,4,6,5,1,2,3.71471E+14,25,2,4,32,1,3,39,1,1,35,1,2,37,1,1,34,1,3
2,14,7,7,6,4,2,2,3.73824E+14,26.66666667,3,4,28,2,3,38,1,1,37,1,2,36,1,1,30,1,3
0,14,14,0,6,6,0,1,3.42941E+14,35,1,4,34,1,3,44,1,1,39,1,2,49,1,1,45,1,3
0,14,14,0,6,6,0,1,3.32647E+14,36,1,4,34,1,3,43,1,1,44,1,2,46,1,1,41,1,3
0,14,4,10,6,6,0,2,0,29,1,4,29,1,3,46,1,1,39,1,2,47,1,1,11,1,3
2,14,7,7,6,4,2,2,4.76471E+14,12,2,4,34,1,3,37,1,1,33,1,2,35,1,1,10.5,2,3
3,14,4,10,6,3,3,2,3,9,2,4,28,1,3,30,2,1,41,1,2,41,1,1,10.5,2,3
0,14,3,11,6,6,0,2,0,17,1,4,21,1,3,19,1,1,41,1,2,31,1,1,9,1,3
4,14,3,11,6,2,4,2,4.88235E+14,8.333333333,3,4,22.5,2,3,9.5,2,1,43,1,2,30,1,1,20.5,2,3
1,14,13,1,6,5,1,1,2.85588E+14,30,1,4,35,1,3,22.33333333,3,1,44,1,2,32,1,1,41,1,3
0,14,2,12,6,6,0,2,0,11,1,4,9,1,3,28,1,1,34,1,2,22,1,1,7,1,3
0,14,4,10,6,6,0,2,0,22,1,4,26,1,3,41,1,1,39,1,2,43,1,1,16,1,3
0,14,14,0,6,6,0,1,3.41176E+14,30,1,4,32,1,3,44,1,1,42,1,2,43,1,1,33,1,3
0,14,0,14,4,4,0,2,0,0,1,4,5,1,3,2,1,1,14,1,2,0,1,1,1,1,3
6,14,2,12,6,0,6,2,0.794117647,14.66666667,3,4,15,3,3,19.5,2,1,29.66666667,3,2,16,3,1,15,2,3
0,14,1,13,6,6,0,2,0,24,1,4,21,1,3,18,1,1,21,1,2,43,1,1,20,1,3
0,14,14,0,6,6,0,1,3.72941E+14,30,1,4,33,1,3,45,1,1,44,1,2,39,1,1,30,1,3
0,14,14,0,6,6,0,1,3.06471E+14,39,1,4,34,1,3,43,1,1,43,1,2,43,1,1,34,1,3
1,14,13,1,6,5,1,1,3.27353E+14,35,1,4,37,1,3,20.5,2,1,41,1,2,32,1,1,40,1,3
0,14,10,4,6,6,0,1,0,26,1,4,33,1,3,44,1,1,42,1,2,44,1,1,44,1,3
2,14,7,7,6,4,2,2,2.89559E+14,23,3,4,29,2,3,41,1,1,41,1,2,44,1,1,32,1,3
2,14,10,4,6,4,2,1,3.56471E+14,30,1,4,26,2,3,24,3,1,34,1,2,41,1,1,48,1,3
0,14,14,0,6,6,0,1,1.81471E+14,34,1,4,38,1,3,41,1,1,35,1,2,42,1,1,30,1,3
0,14,0,14,6,6,0,2,0,3,1,4,4,1,3,2,1,1,11,1,2,3,1,1,5,1,3
1,14,10,4,6,5,1,2,1.64118E+14,15.5,2,4,34,1,3,31,1,1,33,1,2,31,1,1,30,1,3
0,14,14,0,6,6,0,1,3.65588E+14,30,1,4,41,1,3,36,1,1,39,1,2,36,1,1,42,1,3
0,14,0,14,2,2,0,2,0,2,1,4,0,1,3,4,1,1,0,1,2,0,1,1,0,1,3
2,14,7,7,6,4,2,2,3.30588E+14,23.5,2,4,30,1,3,31,1,1,34,1,2,35,1,1,26,2,3
0,14,10,4,6,6,0,2,0,35,1,4,34,1,3,7,1,1,4,1,2,11,1,1,40,1,3
0,14,14,0,6,6,0,1,0,30,1,4,36,1,3,39,1,1,37,1,2,38,1,1,43,1,3
0,14,10,4,6,6,0,2,0,30,1,4,40,1,3,27,1,1,7,1,2,16,1,1,35,1,3
1,14,10,4,6,5,1,1,2.31176E+14,27.5,2,4,30,1,3,37,1,1,36,1,2,39,1,1,42,1,3
0,14,14,0,6,6,0,1,4.02941E+14,30,1,4,39,1,3,38,1,1,43,1,2,40,1,1,35,1,3
0,14,14,0,6,6,0,1,3.75882E+14,30,1,4,33,1,3,40,1,1,36,1,2,40,1,1,46,1,3
0,14,14,0,6,6,0,1,3.64412E+14,31,1,4,33,1,3,40,1,1,39,1,2,37,1,1,44,1,3
1,14,10,4,6,5,1,1,3.32647E+14,28.5,2,4,40,1,3,46,1,1,39,1,2,40,1,1,34,1,3
0,14,14,0,6,6,0,1,4.22941E+14,31,1,4,45,1,3,39,1,1,36,1,2,37,1,1,46,1,3
0,14,14,0,6,6,0,1,38,30,1,4,45,1,3,39,1,1,39,1,2,41,1,1,50,1,3
1,14,14,0,6,5,1,1,3.15882E+14,31,2,4,36,1,3,31,1,1,37,1,2,37,1,1,34,1,3
0,14,14,0,6,6,0,1,0,38,1,4,38,1,3,46,1,1,40,1,2,43,1,1,41,1,3
0,14,14,0,6,6,0,1,4.04706E+14,43,1,4,41,1,3,48,1,1,42,1,2,47,1,1,48,1,3
0,14,7,7,6,6,0,2,0,4,1,4,24,1,3,44,1,1,31,1,2,39,1,1,30,1,3
1,14,10,4,6,5,1,2,3.09706E+14,24.5,2,4,30,1,3,31,1,1,31,1,2,34,1,1,44,1,3
2,14,7,7,6,4,2,2,1.26765E+14,26.5,2,4,26.33333333,3,3,32,1,1,31,1,2,38,1,1,35,1,3
2,14,7,7,6,4,2,2,9.41176E+14,17.5,2,4,19.5,2,3,43,1,1,38,1,2,38,1,1,30,1,3
0,14,7,7,6,6,0,2,0,30,1,4,44,1,3,6,1,1,9,1,2,11,1,1,22,1,3
0,14,14,0,6,6,0,1,3.52647E+14,36,1,4,33,1,3,32,1,1,42,1,2,39,1,1,35,1,3
4,14,6,8,6,2,4,2,7.23529E+14,11.66666667,3,4,16.33333333,3,3,29,2,1,36,1,2,34,1,1,30.5,2,3
0,14,14,0,6,6,0,1,3.45882E+14,31,1,4,35,1,3,31,1,1,34,1,2,36,1,1,45,1,3
1,14,14,0,6,5,1,1,3.53529E+14,35,1,4,31,1,3,46,1,1,38,1,2,34,1,1,31.5,2,3
0,14,14,0,6,6,0,1,3.75588E+14,36,1,4,37,1,3,34,1,1,38,1,2,38,1,1,43,1,3
0,14,13,1,6,6,0,1,0,40,1,4,33,1,3,10,1,1,34,1,2,39,1,1,43,1,3
0,14,0,14,6,6,0,2,0,5,1,4,8,1,3,5,1,1,15,1,2,11,1,1,18,1,3
0,14,9,5,6,6,0,2,0,16,1,4,30,1,3,18,1,1,32,1,2,35,1,1,35,1,3
0,14,14,0,6,6,0,1,3.38824E+14,43,1,4,42,1,3,46,1,1,43,1,2,43,1,1,41,1,3
0,14,14,0,6,6,0,1,3.78824E+14,30,1,4,40,1,3,47,1,1,44,1,2,41,1,1,37,1,3
0,14,4,10,6,6,0,2,0,15,1,4,23,1,3,30,1,1,40,1,2,41,1,1,27,1,3
2,14,10,4,6,4,2,1,3.32353E+14,24.5,2,4,32,1,3,30.5,2,1,39,1,2,37,1,1,45,1,3
3,14,6,8,6,3,3,2,4.47059E+14,7,2,4,15.5,2,3,8.5,2,1,37,1,2,34,1,1,42,1,3
1,14,10,4,6,5,1,1,3.32353E+14,25.5,2,4,40,1,3,47,1,1,40,1,2,42,1,1,37,1,3
0,14,0,14,4,4,0,2,0,0,1,4,4,1,3,4,1,1,15,1,2,0,1,1,3,1,3
1,14,13,1,6,5,1,1,3.17941E+14,30,1,4,36,1,3,24.5,2,1,37,1,2,31,1,1,31,1,3
3,14,7,7,6,3,3,2,4.41176E+14,12.33333333,3,4,14.33333333,3,3,31,2,1,35,1,2,37,1,1,41,1,3
0,14,14,0,6,6,0,1,3.59412E+14,36,1,4,41,1,3,43,1,1,44,1,2,37,1,1,43,1,3
0,14,14,0,6,6,0,1,3.32647E+14,39,1,4,36,1,3,45,1,1,41,1,2,46,1,1,44,1,3
0,14,14,0,6,6,0,1,3.51176E+14,34,1,4,31,1,3,48,1,1,41,1,2,44,1,1,38,1,3
1,14,14,0,6,5,1,1,3.24118E+14,32,2,4,34,1,3,47,1,1,43,1,2,44,1,1,36,1,3
0,14,0,14,1,1,0,2,0,10,1,4,0,1,3,0,1,1,0,1,2,0,1,1,0,1,3
0,14,14,0,6,6,0,1,36,39,1,4,34,1,3,43,1,1,42,1,2,44,1,1,47,1,3
3,14,13,1,6,3,3,2,3.32941E+14,30.5,2,4,31,2,3,23.5,2,1,35,1,2,34,1,1,37,1,3
2,14,7,7,6,4,2,2,5.11765E+14,14,2,4,18.5,2,3,43,1,1,41,1,2,40,1,1,43,1,3
3,14,7,7,6,3,3,2,2.99706E+14,28,2,4,27.5,2,3,31.66666667,3,1,35,1,2,37,1,1,46,1,3
1,14,14,0,6,5,1,1,3.27059E+14,32,1,4,32.5,2,3,45,1,1,44,1,2,44,1,1,45,1,3
6,14,0,14,6,0,6,2,0,4.5,2,4,7,2,3,3,2,1,17,2,2,5.5,2,1,3.5,2,3
1,14,10,4,6,5,1,1,1.12941E+14,24,2,4,31,1,3,43,1,1,42,1,2,42,1,1,31,1,3
0,14,3,11,6,6,0,2,0,16,1,4,18,1,3,28,1,1,35,1,2,40,1,1,12,1,3
3,14,7,7,6,3,3,2,5.29412E+14,24,2,4,24.5,2,3,32.5,2,1,37,1,2,36,1,1,42,1,3
2,14,10,4,6,4,2,2,3.29118E+14,28.5,2,4,30,1,3,30.66666667,3,1,38,1,2,36,1,1,31,1,3
2,14,10,4,6,4,2,1,2.37059E+14,23.66666667,3,4,30,2,3,43,1,1,40,1,2,38,1,1,41,1,3
0,14,14,0,6,6,0,1,3.36176E+14,30,1,4,32,1,3,33,1,1,37,1,2,38,1,1,37,1,3
0,14,10,4,6,6,0,2,0,19,1,4,34,1,3,31,1,1,37,1,2,38,1,1,30,1,3
1,14,14,0,6,5,1,1,3.81176E+14,31.5,2,4,30,1,3,40,1,1,44,1,2,38,1,1,30,1,3
0,14,14,0,6,6,0,1,3.47647E+14,30,1,4,36,1,3,43,1,1,44,1,2,45,1,1,47,1,3
2,14,9,5,6,4,2,2,11.5,25.5,2,4,31,1,3,15.33333333,3,1,41,1,2,38,1,1,33,1,3
0,14,14,0,6,6,0,1,35,33,1,4,35,1,3,46,1,1,43,1,2,39,1,1,45,1,3
0,14,14,0,6,6,0,1,3.61471E+14,36,1,4,39,1,3,33,1,1,44,1,2,40,1,1,39,1,3
1,14,14,0,6,5,1,1,3.38824E+14,33,2,4,38,1,3,34,1,1,37,1,2,41,1,1,36,1,3
1,14,14,0,6,5,1,1,2.34804E+14,31.5,2,4,38,1,3,44,1,1,41,1,2,33,1,1,45,1,3
3,14,6,8,6,3,3,2,3.64706E+14,15,2,4,16,2,3,21.5,2,1,36,1,2,43,1,1,30,1,3
0,14,14,0,6,6,0,1,1.17059E+14,32,1,4,33,1,3,49,1,1,42,1,2,47,1,1,44,1,3
3,14,4,10,6,3,3,2,6.47059E+14,25.5,2,4,26,2,3,40,1,1,39,1,2,37,1,1,29,2,3
0,14,14,0,6,6,0,1,3.88235E+14,33,1,4,43,1,3,45,1,1,44,1,2,44,1,1,43,1,3
2,14,9,5,6,4,2,1,3.09118E+14,22.5,2,4,37,1,3,27,3,1,38,1,2,39,1,1,45,1,3
3,14,4,10,6,3,3,2,0,5.5,2,4,13,2,3,31,1,1,36,1,2,31,1,1,8.5,2,3
1,14,10,4,6,5,1,1,1.49412E+14,29,2,4,32,1,3,30,1,1,44,1,2,38,1,1,32,1,3
0,14,6,8,6,6,0,2,0,10,1,4,21,1,3,25,1,1,35,1,2,38,1,1,30,1,3
1,14,14,0,6,5,1,1,2.36471E+14,32,2,4,36,1,3,47,1,1,43,1,2,42,1,1,44,1,3
2,14,10,4,6,4,2,1,3.41765E+14,29,2,4,35,1,3,34,2,1,41,1,2,40,1,1,39,1,3
4,14,3,11,6,2,4,2,8.47059E+14,23.5,2,4,25.5,2,3,26,2,1,36,1,2,34,1,1,27,2,3
0,14,14,0,6,6,0,1,3.34118E+14,31,1,4,30,1,3,33,1,1,39,1,2,39,1,1,45,1,3
0,14,14,0,6,6,0,1,3.38824E+14,31,1,4,38,1,3,47,1,1,44,1,2,42,1,1,45,1,3
1,14,14,0,6,5,1,1,3.64118E+14,35,1,4,34,1,3,31.5,2,1,38,1,2,41,1,1,38,1,3
1,14,10,4,6,5,1,1,3.61765E+14,25,2,4,32,1,3,47,1,1,42,1,2,41,1,1,45,1,3
3,14,4,10,6,3,3,2,1.05882E+14,12.5,2,4,24,2,3,31,1,1,47,1,2,37,1,1,14.5,2,3
0,14,0,14,3,3,0,2,0,10,1,4,1,1,3,0,1,1,0,1,2,0,1,1,2,1,3
2,14,10,4,6,4,2,1,2.33235E+14,30,1,4,39,1,3,20.66666667,3,1,43,1,2,40,1,1,27.5,2,3
0,14,11,3,6,6,0,1,0,31,1,4,28,1,3,42,1,1,39,1,2,36,1,1,36,1,3
3,14,6,8,6,3,3,2,9.70588E+14,22.5,2,4,27,2,3,42,1,1,35,1,2,15,3,1,34,1,3
0,14,14,0,6,6,0,1,4.04118E+14,38,1,4,39,1,3,42,1,1,41,1,2,42,1,1,40,1,3
0,14,0,14,4,4,0,2,0,6,1,4,9,1,3,0,1,1,0,1,2,4,1,1,12,1,3
1,14,14,0,6,5,1,1,1.13824E+14,30,1,4,35,1,3,30,1,1,43,1,2,36,1,1,34.5,2,3
1,14,11,3,6,5,1,1,3.08529E+14,30,1,4,29,3,3,31,1,1,50,1,2,34,1,1,40,1,3
0,14,14,0,6,6,0,1,3.42941E+14,35,1,4,38,1,3,47,1,1,43,1,2,44,1,1,43,1,3
0,14,14,0,6,6,0,1,3.37353E+14,32,1,4,35,1,3,37,1,1,40,1,2,43,1,1,32,1,3
0,14,0,14,6,6,0,2,0,3,1,4,7,1,3,17,1,1,5,1,2,3,1,1,29,1,3
2,14,7,7,6,4,2,2,6.79412E+14,11.66666667,3,4,12.66666667,3,3,38,1,1,35,1,2,35,1,1,41,1,3
0,14,14,0,6,6,0,1,3.69412E+14,31,1,4,30,1,3,42,1,1,42,1,2,44,1,1,37,1,3
1,14,14,0,6,5,1,1,3.11471E+14,32,1,4,32,1,3,34,1,1,37,1,2,32,1,1,29.5,2,3
0,14,14,0,6,6,0,1,3.74706E+14,30,1,4,38,1,3,41,1,1,30,1,2,38,1,1,33,1,3
4,14,3,11,6,2,4,2,2.82353E+14,11.5,2,4,19.5,2,3,2,2,1,39,1,2,47,1,1,6,2,3
0,14,14,0,6,6,0,1,3.69706E+14,38,1,4,30,1,3,37,1,1,42,1,2,32,1,1,34,1,3
3,14,10,4,6,3,3,2,1.24412E+14,30.66666667,3,4,27,2,3,44,1,1,44,1,2,23.33333333,3,1,42,1,3
0,14,2,12,6,6,0,2,0,14,1,4,20,1,3,20,1,1,35,1,2,18,1,1,6,1,3
2,14,10,4,6,4,2,2,8.26471E+14,10.66666667,3,4,30,2,3,41,1,1,40,1,2,30,1,1,43,1,3
1,14,10,4,6,5,1,1,3.02353E+14,27,2,4,31,1,3,40,1,1,38,1,2,41,1,1,33,1,3
0,14,0,14,6,6,0,2,0,2,1,4,4,1,3,4,1,1,13,1,2,12,1,1,8,1,3
0,14,0,14,1,1,0,2,0,10,1,4,0,1,3,0,1,1,0,1,2,0,1,1,0,1,3
0,14,14,0,6,6,0,1,3.80588E+14,38,1,4,37,1,3,41,1,1,42,1,2,45,1,1,36,1,3
3,14,7,7,6,3,3,2,6.94118E+14,15.5,2,4,24,2,3,38,1,1,43,1,2,34,1,1,29.5,2,3
1,14,10,4,6,5,1,1,2.90294E+14,24.33333333,3,4,30,1,3,41,1,1,42,1,2,47,1,1,42,1,3
0,14,14,0,6,6,0,1,3.61176E+14,31,1,4,32,1,3,40,1,1,40,1,2,41,1,1,33,1,3
0,14,14,0,6,6,0,1,3.64706E+14,30,1,4,37,1,3,41,1,1,38,1,2,43,1,1,39,1,3
0,14,14,0,6,6,0,1,3.50882E+14,33,1,4,38,1,3,44,1,1,41,1,2,37,1,1,42,1,3
1,14,10,4,6,5,1,2,3.24118E+14,26,2,4,30,1,3,33,1,1,38,1,2,37,1,1,34,1,3
2,14,7,7,6,4,2,2,8.82353E+14,17,2,4,19,2,3,38,1,1,38,1,2,41,1,1,34,1,3
1,14,10,4,6,5,1,1,2.39412E+14,29,2,4,40,1,3,45,1,1,37,1,2,37,1,1,37,1,3
0,14,14,0,6,6,0,1,4.24118E+14,36,1,4,41,1,3,47,1,1,39,1,2,40,1,1,42,1,3
0,14,14,0,6,6,0,1,3.37647E+14,32,1,4,33,1,3,45,1,1,37,1,2,36,1,1,32,1,3
2,14,7,7,6,4,2,2,3.88235E+14,12.5,2,4,10,2,3,30,1,1,40,1,2,47,1,1,39,1,3
6,14,0,14,6,0,6,2,0,1.5,2,4,4.5,2,3,6,2,1,14.5,2,2,13,2,1,9.5,2,3
2,14,13,1,6,4,2,1,2.95294E+14,29.66666667,3,4,30,1,3,26.33333333,3,1,36,1,2,39,1,1,42,1,3
1,14,14,0,6,5,1,1,4.03529E+14,32,1,4,34,1,3,31,2,1,44,1,2,44,1,1,45,1,3
3,14,6,8,6,3,3,2,2.64706E+14,8,3,4,5.666666667,3,3,3.333333333,3,1,31,1,2,32,1,1,31,1,3
0,14,14,0,6,6,0,1,3.05882E+14,33,1,4,30,1,3,45,1,1,40,1,2,42,1,1,32,1,3
0,14,0,14,1,1,0,2,0,0,1,4,0,1,3,1,1,1,0,1,2,0,1,1,0,1,3
0,14,14,0,6,6,0,1,3.59412E+14,30,1,4,34,1,3,30,1,1,38,1,2,39,1,1,46,1,3
4,14,14,0,6,2,4,2,4.11176E+14,37,2,4,35,2,3,45,2,1,39,2,2,44,1,1,45,1,3
0,14,0,14,6,6,0,2,0,10,1,4,12,1,3,18,1,1,17,1,2,29,1,1,23,1,3
3,14,6,8,6,3,3,2,3.52941E+14,34,1,4,19.5,2,3,36,1,1,14,2,2,40,1,1,12.5,2,3
0,14,14,0,6,6,0,1,3.59412E+14,44,1,4,34,1,3,38,1,1,37,1,2,40,1,1,46,1,3
0,14,14,0,6,6,0,1,1.02353E+14,41,1,4,44,1,3,42,1,1,45,1,2,39,1,1,42,1,3
0,14,14,0,6,6,0,1,3.43529E+14,33,1,4,33,1,3,40,1,1,38,1,2,40,1,1,33,1,3
0,14,14,0,6,6,0,1,3.11176E+14,39,1,4,38,1,3,40,1,1,42,1,2,43,1,1,36,1,3
0,14,14,0,6,6,0,1,2.74412E+14,30,1,4,31,1,3,41,1,1,35,1,2,40,1,1,32,1,3
0,14,14,0,6,6,0,1,4.08235E+14,31,1,4,46,1,3,40,1,1,42,1,2,37,1,1,47,1,3
0,14,14,0,6,6,0,1,3.64118E+14,38,1,4,37,1,3,42,1,1,50,1,2,39,1,1,40,1,3
0,14,14,0,6,6,0,1,3.61765E+14,35,1,4,35,1,3,40,1,1,46,1,2,35,1,1,38,1,3
2,14,9,5,6,4,2,1,2.52353E+14,28,2,4,32,1,3,28.5,2,1,34,1,2,33,1,1,40,1,3
0,14,14,0,6,6,0,1,3.91765E+14,30,1,4,30,1,3,41,1,1,44,1,2,38,1,1,39,1,3
1,14,14,0,6,5,1,1,37,33.5,2,4,30,1,3,41,1,1,43,1,2,36,1,1,42,1,3
0,14,14,0,6,6,0,1,2.71765E+14,30,1,4,42,1,3,42,1,1,42,1,2,34,1,1,33,1,3
0,14,14,0,6,6,0,1,4.11176E+14,37,1,4,40,1,3,43,1,1,44,1,2,42,1,1,39,1,3
