GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;RENDIMIENTO_UNO
0;2;8;1;20;5;478.52;65.63;65.63;73.09;63.93;77.1;77.1;71.9;0;59.66;102.61;9;3;10;3;2011;2
0;2;10;1;20;5;480.17;75.41;75.41;69.98;63.93;70.87;70.87;65.98;0;69.52;56.82;11;3;10;2;2011;1
1;2;18;1;20;5;487.89;78.36;78.36;63.65;75.48;67.8;67.8;69.65;0;68.09;55.62;19;2;10;3;2011;
0;1;20;1;65;15;471.33;75.41;75.41;73.09;69.14;67.92;67.92;60.48;0;60.81;88.85;20;6;10;2;2011;
0;1;20;1;19;7;492.33;78.36;78.36;76.27;82.24;67.8;67.8;65.98;0;56.82;60.44;11;6;10;2;2011;
0;2;7;1;20;5;475.58;71.35;71.35;73.09;78.39;70.74;70.74;63.2;0;65.24;56.82;1;7;10;2;2011;
0;2;10;1;20;5;527.12;65.63;65.63;75.93;87.29;70.74;70.74;79.57;0;80.75;77.13;11;1;10;4;2011;
0;2;18;1;20;5;476.66;71.35;71.35;69.98;75.02;62.11;62.11;60.48;0;68.09;61.66;10;3;10;3;2011;
0;2;10;1;20;5;522.16;99.48;99.48;79.22;87.29;53.63;53.63;61.28;0;63.68;68.41;9;3;10;3;2011;
0;1;8;1;20;5;469.5;74.62;74.62;76.27;69.14;64.91;64.91;71.9;0;56.82;62.13;11;3;10;3;2011;
1;1;1;1;20;5;489.59;65.63;65.63;66.93;82.24;73.83;73.83;68.87;0;62.46;79.81;11;2;10;3;2011;
0;1;11;1;20;5;469.09;71.35;71.35;75.93;69.64;70.74;70.74;63.99;0;71.0;56.82;10;5;10;2;2011;
0;2;10;1;20;5;508.67;69.01;69.01;79.22;78.83;73.98;73.98;75.95;0;69.52;79.4;10;3;10;3;2011;
1;2;10;1;20;5;527.58;82.87;82.87;69.98;86.89;80.64;80.64;71.9;0;68.09;88.85;7;3;10;2;2011;
0;2;11;1;20;5;511.61;63.02;63.02;63.86;71.97;89.07;89.07;71.9;0;74.04;88.85;20;3;10;3;2011;2
0;2;20;1;104;23;533.58;83.87;83.87;69.72;75.48;73.98;73.98;75.95;0;82.67;73.68;20;6;10;2;2011;
1;2;1;1;20;5;490.87;74.62;74.62;66.93;75.02;53.5;53.5;71.9;0;74.04;64.24;20;5;10;3;2011;
1;1;20;1;56;7;499.32;68.39;68.39;60.57;69.64;84.56;84.56;75.95;0;62.46;73.24;20;6;10;3;2011;
0;2;10;1;20;5;480.54;79.26;79.26;73.09;75.02;70.87;70.87;60.48;0;54.95;69.93;7;5;10;3;2011;
0;2;10;1;20;5;459.54;68.39;68.39;79.22;66.99;59.27;59.27;63.99;0;56.82;58.01;11;3;10;4;2011;
1;1;12;1;20;5;496.12;75.41;75.41;79.58;75.02;62.21;62.21;75.16;0;66.58;56.82;9;5;10;3;2011;
0;1;20;1;175;15;471.11;65.63;65.63;63.65;69.64;56.41;56.41;66.77;0;68.09;60.9;12;6;4;2;2011;
1;2;9;1;20;5;518.23;79.26;79.26;72.78;103.04;59.4;59.4;72.69;0;66.58;85.05;9;4;10;4;2011;
0;2;11;1;20;5;475.42;71.35;71.35;79.58;63.93;64.91;64.91;63.2;0;65.24;71.53;11;5;10;2;2011;
0;1;19;1;20;5;486.35;79.26;79.26;66.93;69.14;73.98;73.98;65.98;0;66.58;94.05;7;5;10;2;2011;2
0;1;20;1;185;4;509.72;71.35;71.35;79.22;72.45;67.8;67.8;75.95;0;68.09;94.05;9;6;10;2;2011;
0;1;11;1;20;5;472.73;66.17;66.17;63.65;72.45;67.92;67.92;79.57;0;60.81;81.98;10;5;4;3;2011;
0;2;1;1;20;5;468.19;75.41;75.41;73.09;71.97;70.87;70.87;60.48;0;51.89;62.94;11;5;10;5;2011;
0;2;11;1;20;5;532.06;75.41;75.41;79.58;92.99;62.21;62.21;87.87;0;69.52;79.4;11;5;10;2;2011;
0;1;10;1;20;5;492.59;78.36;78.36;73.09;71.97;70.74;70.74;65.98;0;65.24;55.62;11;3;10;2;2011;
0;2;1;1;20;5;485.8;68.39;68.39;73.09;69.14;77.1;77.1;55.09;0;65.24;79.4;10;4;10;3;2011;
1;2;11;1;20;5;500.24;82.87;82.87;60.57;82.67;62.11;62.11;79.57;0;65.24;68.41;4;5;10;3;2011;2
0;2;11;1;20;5;483.78;75.41;75.41;72.78;61.96;67.92;67.92;72.69;0;63.68;64.24;11;5;10;3;2011;2
0;2;10;1;20;5;482.98;74.62;74.62;86.86;69.14;70.74;70.74;60.48;0;53.93;65.57;9;3;10;3;2011;
0;1;10;1;20;5;527.8;72.05;72.05;83.07;75.02;67.92;67.92;78.77;0;79.06;71.53;9;3;10;2;2011;1
0;1;7;1;20;5;441.12;68.39;68.39;69.98;78.39;67.8;67.8;57.8;0;36.19;52.08;9;5;4;1;2011;3
0;1;20;1;204;15;477.55;74.62;74.62;73.09;71.97;67.8;67.8;63.2;0;59.66;54.45;6;6;10;3;2011;
0;1;20;1;43;7;482.44;75.41;75.41;72.78;72.45;70.87;70.87;69.65;0;63.68;70.37;20;6;10;2;2011;
0;2;20;1;96;15;489.4;74.62;74.62;79.22;78.83;59.27;59.27;69.65;0;65.24;69.93;6;6;10;3;2011;
0;1;20;1;127;15;493.62;69.01;69.01;69.98;82.24;65.03;65.03;68.87;0;66.58;77.13;12;6;10;2;2011;
0;1;7;1;20;5;494.49;83.87;83.87;73.09;75.02;67.92;67.92;75.16;0;54.95;73.24;20;5;10;2;2011;
0;2;11;1;20;5;474.16;79.26;79.26;69.98;69.14;65.03;65.03;65.98;0;57.9;77.55;8;5;10;2;2011;
0;2;7;1;20;5;483.13;71.35;71.35;72.78;69.64;64.91;64.91;61.28;0;71.0;61.66;8;4;10;4;2011;
1;2;2;1;20;5;509.04;65.63;65.63;76.27;71.97;73.83;73.83;71.9;0;77.27;71.53;19;3;10;3;2011;
0;2;21;1;20;5;479.27;68.39;68.39;69.72;82.67;67.8;67.8;58.6;0;62.46;75.1;1;4;10;2;2011;2
0;1;20;1;7;30;375.32;43.17;43.17;46.63;50.65;45.42;45.42;53.88;0;54.21;36.79;11;5;7;3;2011;
0;0;7;0;0;0;453.28;83.87;83.87;79.22;72.45;67.92;67.92;69.65;0;24.85;55.62;10;5;10;2;2011;1
0;0;20;0;0;0;483.59;79.26;79.26;69.98;66.48;65.03;65.03;75.16;0;60.81;85.05;19;4;10;3;2011;
0;1;10;1;20;5;495.3;72.05;72.05;63.86;75.02;73.98;73.98;71.9;0;66.58;66.95;9;3;10;2;2011;
0;2;11;1;20;5;506.97;79.26;79.26;66.68;75.48;77.28;77.28;72.69;0;75.71;81.98;20;5;10;2;2011;
0;1;11;1;20;5;475.83;72.05;72.05;72.78;69.64;70.87;70.87;79.57;0;57.9;60.44;19;5;10;3;2011;
0;0;10;0;0;0;470.26;88.79;88.79;69.98;69.14;56.41;56.41;65.98;0;59.66;66.95;4;5;10;3;2011;
0;2;10;1;20;5;480.4;79.26;79.26;63.86;66.48;70.87;70.87;68.87;0;66.58;73.24;14;3;10;2;2011;
0;1;14;1;20;5;491.38;72.05;72.05;66.68;75.48;73.98;73.98;75.95;0;57.9;57.29;20;4;10;2;2011;
1;2;11;1;20;5;476.62;72.05;72.05;73.09;75.02;59.4;59.4;75.16;0;66.58;62.13;10;5;10;3;2011;
0;2;9;1;20;5;550.03;89.92;89.92;69.98;102.71;77.28;77.28;82.9;0;57.9;75.1;3;4;10;2;2011;
1;2;10;1;20;5;506.55;71.35;71.35;75.93;72.45;77.1;77.1;66.77;0;68.09;66.03;7;4;10;3;2011;
0;2;9;1;20;5;496.93;83.87;83.87;69.72;66.99;80.86;80.86;69.65;0;63.68;81.98;8;4;10;4;2011;
0;1;6;1;20;5;487.98;72.05;72.05;69.72;66.99;73.98;73.98;69.65;0;63.68;48.42;7;5;10;2;2011;
0;1;20;1;176;24;396.95;58.38;58.38;54.26;59.0;59.4;59.4;55.09;0;48.66;48.42;10;6;5;1;2011;
0;1;6;1;20;5;502.71;74.62;74.62;76.27;86.89;59.27;59.27;82.9;0;62.46;63.4;7;5;10;2;2011;2
0;2;1;1;20;5;515.18;89.92;89.92;75.93;87.29;65.03;65.03;63.99;0;63.68;75.1;10;3;10;3;2011;
0;1;20;1;48;15;472.92;71.35;71.35;75.93;93.36;62.11;62.11;66.77;0;36.19;69.93;20;6;10;2;2011;
0;0;14;0;0;0;454.29;73.29;73.29;77.52;60.85;63.33;63.33;59.24;0;56.09;74.16;7;3;10;3;2011;1
0;2;17;1;20;5;483.15;72.05;72.05;73.09;78.39;65.03;65.03;75.16;0;54.95;68.41;7;3;10;3;2011;
0;2;19;1;20;5;468.3;82.87;82.87;63.86;78.39;59.27;59.27;71.9;0;53.93;60.9;11;5;10;1;2011;
1;2;1;1;20;5;473.85;69.01;69.01;73.09;82.24;56.55;56.55;55.09;0;75.71;79.4;8;5;10;3;2011;
0;1;11;1;20;5;480.05;69.01;69.01;69.72;75.48;62.21;62.21;75.95;0;60.81;66.95;1;5;10;3;2011;
0;1;10;1;20;5;474.07;71.35;71.35;72.78;75.48;59.27;59.27;69.65;0;65.24;44.51;8;3;10;2;2011;
0;1;19;1;20;5;455.26;68.39;68.39;75.93;57.08;70.74;70.74;58.6;0;59.66;62.13;7;5;10;2;2011;
0;1;9;1;20;5;476.88;69.01;69.01;66.68;66.99;77.28;77.28;66.77;0;60.81;68.41;11;4;10;2;2011;
0;1;20;1;52;21;461.3;74.62;74.62;69.72;61.96;64.91;64.91;63.99;0;53.93;58.47;8;6;10;3;2011;1
0;2;7;1;20;5;474.49;68.39;68.39;73.09;75.02;59.27;59.27;75.16;0;53.93;54.92;4;5;10;3;2011;2
1;1;18;1;20;5;468.59;82.87;82.87;60.57;72.45;64.91;64.91;69.65;0;50.93;89.24;10;4;10;2;2011;
0;1;20;1;217;15;475.5;66.17;66.17;72.78;66.99;70.87;70.87;63.99;0;72.54;62.94;20;2;10;2;2011;
0;0;20;0;0;0;440.76;97.66;97.66;69.57;56.98;52.56;52.56;56.46;0;51.21;53.32;10;6;10;2;2011;
0;0;10;0;0;0;453.17;76.1;76.1;78.65;61.02;60.16;60.16;61.6;0;57.15;72.06;18;3;10;4;2011;
0;0;14;0;0;0;454.14;97.5;97.5;53.27;70.4;58.05;58.05;67.75;0;44.46;57.27;16;1;10;2;2011;
0;1;20;1;109;28;431.59;74.79;74.79;75.89;68.87;58.33;58.33;51.88;0;42.41;64.24;11;5;10;2;2011;
1;0;16;0;0;0;443.78;80.88;80.88;66.97;63.62;60.16;60.16;56.51;0;57.15;72.06;6;3;10;3;2011;
0;0;7;0;0;0;428.46;72.53;72.53;69.97;66.78;53.65;53.65;56.48;0;46.81;54.64;18;5;10;2;2011;
0;2;10;1;20;5;432.66;85.89;85.89;59.37;59.53;58.33;58.33;62.09;0;52.03;81.98;18;3;10;3;2011;
0;1;14;1;20;5;420.52;94.5;94.5;56.97;50.53;54.28;54.28;55.79;0;48.75;58.01;20;5;10;3;2011;
0;1;14;1;20;5;448.45;84.71;84.71;52.14;68.87;58.25;58.25;57.8;0;60.48;73.24;11;3;10;3;2011;
0;2;20;1;100;18;439.72;73.85;73.85;61.79;66.12;67.19;67.19;70.07;0;48.75;71.53;20;6;10;2;2011;
0;0;8;0;0;0;437.47;76.1;76.1;61.23;56.55;60.16;60.16;67.79;0;57.15;83.41;11;5;10;2;2011;
1;0;12;0;0;0;431.74;76.65;76.65;60.45;56.98;61.89;61.89;58.91;0;56.47;54.64;11;5;10;2;2011;
0;0;11;0;0;0;421.46;72.63;72.63;66.24;66.93;60.16;60.16;54.13;0;51.21;68.31;5;5;10;2;2011;
1;0;20;0;0;0;398.66;65.93;65.93;78.02;59.1;50.47;50.47;45.4;0;39.35;43.48;10;3;10;3;2011;
0;0;1;0;0;0;414.98;81.47;81.47;60.45;54.99;54.48;54.48;56.46;0;46.38;57.27;10;5;10;2;2011;
0;1;8;1;20;5;398.79;95.93;95.93;51.73;47.22;61.76;61.76;58.09;0;35.44;49.65;7;3;10;3;2011;
0;0;8;0;0;0;431.71;69.03;69.03;60.87;66.78;64.17;64.17;64.46;0;54.22;47.17;18;5;10;1;2011;
0;2;11;1;20;5;428.19;70.78;70.78;62.03;57.27;60.38;60.38;61.52;0;56.79;66.95;20;5;10;2;2011;1
0;2;8;1;20;5;419.0;67.28;67.28;67.16;61.2;56.32;56.32;57.23;0;54.39;88.85;11;3;10;3;2011;
0;2;20;2;36;6;422.41;65.86;65.86;63.65;58.82;68.67;68.67;61.57;0;51.66;87.56;5;4;10;2;2011;
1;0;21;0;0;0;422.74;76.53;76.53;55.73;54.64;62.12;62.12;58.93;0;51.66;66.44;10;3;10;3;2011;
0;0;20;0;0;0;440.39;74.79;74.79;52.29;61.2;60.38;60.38;63.88;0;61.84;85.05;20;6;10;2;2011;
0;0;10;0;0;0;427.71;72.63;72.63;57.81;61.4;54.48;54.48;56.46;0;56.47;70.18;8;3;10;3;2011;
0;0;18;0;0;0;420.93;74.32;74.32;53.57;61.37;65.43;65.43;54.55;0;49.72;51.23;8;3;10;2;2011;
0;0;10;0;0;0;418.3;72.11;72.11;66.97;56.55;43.96;43.96;64.5;0;60.15;79.55;7;2;10;3;2011;
0;0;14;0;0;0;397.93;81.17;81.17;57.99;52.9;58.25;58.25;47.62;0;43.68;58.59;20;5;10;3;2011;
0;0;6;0;0;0;423.09;72.36;72.36;55.49;56.77;59.95;59.95;56.34;0;59.47;59.9;7;5;10;2;2011;
0;0;4;0;0;0;416.31;87.14;87.14;46.41;63.62;56.37;56.37;54.18;0;54.37;42.76;10;3;10;2;2011;
0;2;18;1;20;5;403.2;73.85;73.85;59.37;59.53;58.25;58.25;53.82;0;46.43;49.66;4;3;10;3;2011;2
1;1;20;1;65;15;404.57;73.85;73.85;61.79;54.03;50.31;50.31;57.8;0;51.03;56.82;20;6;10;1;2011;
0;0;11;0;0;0;389.81;79.59;79.59;59.57;53.65;52.4;52.4;55.21;0;39.78;49.66;10;5;10;2;2011;
0;0;20;0;0;0;414.97;69.03;69.03;55.73;63.77;58.05;58.05;56.48;0;49.2;70.18;1;6;10;3;2011;
0;2;11;1;20;5;402.4;78.55;78.55;54.74;57.27;56.23;56.23;57.23;0;46.43;68.41;9;5;10;3;2011;
0;2;11;1;20;5;419.93;78.55;78.55;47.15;61.2;62.45;62.45;61.52;0;53.3;88.85;20;5;10;2;2011;
0;2;18;1;20;5;415.11;73.85;73.85;52.14;57.63;60.29;60.29;53.82;0;55.62;65.57;8;6;10;2;2011;
0;2;10;1;20;5;404.5;69.96;69.96;59.37;54.03;58.25;58.25;51.88;0;53.3;69.93;7;3;10;4;2011;
0;0;10;0;0;0;409.52;62.56;62.56;58.78;55.74;65.07;65.07;53.46;0;48.58;55.95;8;3;10;3;2011;1
0;1;7;1;20;5;416.19;66.56;66.56;59.57;53.65;54.28;54.28;59.32;0;63.11;60.44;4;5;10;2;2011;
0;1;18;1;20;5;419.3;69.96;69.96;54.74;68.57;54.28;54.28;59.32;0;60.48;44.93;20;3;10;2;2011;
0;1;20;1;192;15;400.54;69.96;69.96;59.57;59.17;56.23;56.23;57.23;0;46.43;54.45;6;6;10;2;2011;
0;0;18;0;0;0;416.95;71.12;71.12;53.74;57.67;54.57;54.57;59.74;0;56.17;59.9;10;5;10;2;2011;
0;1;20;1;227;15;405.15;66.56;66.56;59.37;63.72;54.28;54.28;59.89;0;41.63;61.66;6;6;10;2;2011;
0;0;10;0;0;0;395.07;69.12;69.12;60.45;56.98;56.37;56.37;54.13;0;41.7;58.59;4;3;10;2;2011;
0;1;20;1;227;15;411.25;63.47;63.47;59.57;57.27;56.23;56.23;55.21;0;53.3;77.13;20;6;10;2;2011;2
0;1;8;1;20;5;419.63;66.56;66.56;56.97;63.72;52.31;52.31;59.89;0;60.48;81.98;7;3;10;2;2011;
0;2;8;1;20;5;402.71;70.78;70.78;59.57;57.27;50.41;50.41;57.23;0;52.03;70.37;10;3;10;2;2011;2
1;2;7;1;20;5;396.08;70.78;70.78;57.16;61.2;54.35;54.35;51.3;0;39.78;65.57;17;5;10;2;2011;
0;0;20;0;0;0;405.68;66.56;66.56;59.57;55.44;54.28;54.28;59.32;0;48.75;71.53;6;6;10;2;2011;
0;1;8;1;20;5;399.79;73.85;73.85;54.74;65.81;50.31;50.31;51.3;0;44.08;68.41;4;5;10;2;2011;
0;1;10;1;20;5;390.37;57.88;57.88;72.92;61.2;46.16;46.16;47.34;0;51.03;68.86;11;3;10;3;2011;
0;2;11;1;20;5;393.32;67.28;67.28;59.37;55.8;62.55;62.55;49.94;0;44.91;66.95;1;4;10;3;2011;
0;1;20;1;86;15;415.39;66.56;66.56;54.74;61.2;58.25;58.25;59.32;0;55.62;68.41;12;6;10;2;2011;
0;1;4;1;20;5;410.13;74.79;74.79;52.14;54.03;52.4;52.4;53.82;0;59.25;71.53;20;3;10;2;2011;
1;2;1;1;20;5;415.36;60.6;60.6;59.37;61.55;58.25;58.25;49.94;0;65.95;73.24;20;5;10;3;2011;
0;1;9;1;20;5;398.66;79.59;79.59;52.29;53.65;54.35;54.35;55.21;0;52.03;43.11;17;4;10;3;2011;
0;2;20;1;181;15;415.44;67.28;67.28;52.14;57.63;64.85;64.85;62.09;0;52.03;62.13;11;6;10;1;2011;
0;1;14;1;20;5;409.75;66.56;66.56;54.74;65.81;60.29;60.29;55.21;0;53.3;79.4;11;3;10;3;2011;
0;1;14;1;20;5;402.28;73.85;73.85;52.14;61.55;58.25;58.25;55.79;0;48.75;68.41;7;5;10;2;2011;
0;1;9;1;20;5;419.35;67.28;67.28;49.63;63.72;64.85;64.85;62.09;0;54.39;77.55;5;3;10;2;2011;
0;1;4;1;20;5;392.65;70.78;70.78;59.57;55.44;52.4;52.4;51.3;0;49.69;45.84;10;4;10;2;2011;
0;2;20;2;133;31;394.9;76.65;76.65;55.29;53.09;50.47;50.47;54.13;0;51.21;52.09;19;6;10;3;2011;
0;2;18;3;20;5;405.78;81.33;81.33;45.95;56.66;54.48;54.48;51.93;0;56.94;70.18;8;5;10;2;2011;1
0;2;10;1;20;5;412.32;69.96;69.96;49.76;61.2;62.45;62.45;53.24;0;58.0;58.47;19;3;10;2;2011;
0;2;15;1;20;5;397.56;66.56;66.56;62.03;48.39;50.31;50.31;55.21;0;53.3;62.94;18;5;10;3;2011;
0;0;20;0;0;0;421.82;65.86;65.86;48.41;63.77;63.25;63.25;56.48;0;56.94;73.23;19;4;10;2;2011;
0;0;20;0;0;0;396.12;57.27;57.27;66.35;58.89;56.18;56.18;47.62;0;53.71;53.32;4;6;10;2;2011;
0;2;7;1;20;5;403.79;60.6;60.6;59.57;59.17;62.45;62.45;55.21;0;51.03;65.57;11;5;10;2;2011;
0;0;10;0;0;0;405.27;74.56;74.56;51.08;67.2;53.24;53.24;56.75;0;52.48;66.91;7;3;10;3;2011;3
1;0;17;0;0;0;409.64;57.47;57.47;60.87;58.82;58.25;58.25;54.16;0;56.94;54.64;5;2;10;1;2011;
0;2;3;1;20;5;415.58;60.6;60.6;54.74;61.2;60.29;60.29;61.52;0;51.03;64.24;11;5;10;2;2011;
0;0;10;0;0;0;392.37;68.85;68.85;60.6;54.79;52.56;52.56;56.34;0;51.08;52.09;20;4;10;3;2011;
0;0;11;0;0;0;395.23;59.94;59.94;60.6;51.07;65.66;65.66;51.87;0;48.56;42.76;8;5;10;2;2011;
0;0;21;0;0;0;393.62;59.86;59.86;63.26;51.98;60.51;60.51;53.65;0;48.87;53.32;5;5;10;4;2011;
1;2;12;1;20;5;407.85;70.42;70.42;53.97;57.31;51.38;51.38;63.27;0;53.94;69.4;7;3;10;3;2011;
0;2;20;1;41;15;404.8;61.16;61.16;57.16;65.81;58.33;58.33;57.23;0;49.69;79.4;9;6;10;3;2011;2
0;1;20;1;72;15;404.82;63.47;63.47;54.57;55.8;62.45;62.45;57.8;0;51.03;57.29;7;6;10;2;2011;
0;2;4;1;20;5;396.04;67.28;67.28;52.29;59.17;64.85;64.85;47.34;0;49.69;66.95;16;2;10;2;2011;
0;2;12;1;20;5;394.72;66.56;66.56;57.16;53.65;54.28;54.28;57.23;0;44.08;88.85;1;5;10;4;2011;2
0;0;11;0;0;0;396.31;57.53;57.53;60.45;56.98;66.33;66.33;56.46;0;46.38;47.17;11;5;10;2;2011;
0;2;7;1;20;5;402.92;66.56;66.56;54.74;61.2;56.23;56.23;59.32;0;51.03;52.54;6;5;10;2;2011;
1;1;6;1;20;5;415.39;63.47;63.47;52.14;63.72;58.25;58.25;67.08;0;51.03;61.66;7;6;10;2;2011;
0;2;10;1;20;5;400.09;69.96;69.96;52.29;65.81;56.23;56.23;59.32;0;46.43;73.24;20;3;10;3;2011;
0;0;8;0;0;0;399.95;67.28;67.28;54.57;59.53;54.35;54.35;59.89;0;44.91;58.01;15;5;10;2;2011;
0;1;8;1;20;5;400.66;58.38;58.38;59.37;57.63;60.38;60.38;55.79;0;49.69;81.98;11;3;10;3;2011;
1;2;10;1;20;5;402.5;63.47;63.47;54.74;59.17;64.72;64.72;59.32;0;51.03;65.57;20;5;10;2;2011;
0;1;20;1;189;28;412.67;66.56;66.56;52.14;59.53;56.23;56.23;64.45;0;58.0;44.93;10;3;10;2;2011;
1;1;18;1;20;5;399.18;63.47;63.47;54.57;55.8;62.45;62.45;51.88;0;53.3;79.81;8;5;10;2;2011;
0;1;4;1;20;5;414.14;73.85;73.85;44.29;59.53;52.31;52.31;59.89;0;55.62;69.93;19;4;10;2;2011;
0;2;11;1;20;5;394.39;67.28;67.28;59.37;57.63;44.05;44.05;51.88;0;56.79;56.82;13;5;10;3;2011;
1;2;10;1;20;5;395.57;66.56;66.56;52.29;57.27;62.45;62.45;55.21;0;44.08;75.1;10;5;10;2;2011;
0;1;4;1;20;5;387.24;66.56;66.56;56.97;52.28;58.25;58.25;55.79;0;41.63;64.24;11;6;10;1;2011;
0;2;11;1;20;5;400.66;60.6;60.6;59.57;61.2;56.23;56.23;59.32;0;55.62;52.08;1;5;10;3;2011;
0;0;20;0;0;0;396.03;62.98;62.98;57.81;59.1;54.48;54.48;54.13;0;51.21;50.86;6;6;10;2;2011;2
0;0;8;0;0;0;391.47;57.47;57.47;63.65;47.22;59.42;59.42;54.16;0;54.22;57.27;4;3;10;2;2011;
0;1;5;1;20;5;404.19;69.96;69.96;49.76;55.44;54.28;54.28;55.21;0;55.62;85.05;1;6;10;2;2011;
0;0;7;0;0;0;389.44;59.77;59.77;61.23;52.62;55.41;55.41;54.18;0;44.38;57.27;10;5;10;2;2011;
0;0;9;0;0;0;384.16;65.86;65.86;63.65;56.66;44.02;44.02;54.16;0;51.66;49.63;11;4;10;2;2011;2
0;1;7;1;20;5;404.6;64.16;64.16;55.86;57.93;50.37;50.37;61.16;0;55.96;79.55;5;5;10;2;2011;
0;1;16;1;20;5;395.12;67.13;67.13;53.11;54.59;58.84;58.84;55.09;0;51.14;50.86;11;2;10;3;2011;
0;2;1;1;20;5;400.57;66.56;66.56;54.57;57.63;50.31;50.31;55.79;0;58.0;66.95;19;5;10;3;2011;1
0;0;10;0;0;0;386.81;68.85;68.85;53.05;54.79;58.25;58.25;51.87;0;43.68;42.76;4;5;10;3;2011;
0;1;6;1;20;5;405.14;64.12;64.12;54.57;57.63;54.35;54.35;73.69;0;47.31;58.01;21;5;10;3;2011;2
0;1;7;1;20;5;398.8;69.96;69.96;52.14;61.55;48.29;48.29;57.8;0;53.3;38.53;7;5;10;2;2011;
0;1;20;1;68;15;398.48;70.78;70.78;52.29;57.27;50.41;50.41;66.5;0;49.69;55.62;8;6;10;3;2011;
0;2;15;1;20;5;397.69;60.6;60.6;54.74;57.27;64.72;64.72;63.88;0;46.43;44.93;7;3;10;2;2011;
0;1;10;1;20;5;391.31;60.6;60.6;56.97;59.53;56.23;56.23;55.79;0;46.43;48.86;10;5;10;2;2011;
0;1;20;1;52;21;391.17;66.56;66.56;57.16;48.39;50.31;50.31;63.88;0;51.03;60.44;10;6;10;2;2011;
0;0;10;0;0;0;402.11;72.63;72.63;63.23;59.1;48.44;48.44;54.13;0;46.38;61.22;20;3;11;3;2011;
0;1;8;1;20;5;371.55;67.01;67.01;53.43;57.93;46.1;46.1;44.68;0;49.02;50.86;19;3;7;2;2011;
1;1;19;1;20;5;394.3;55.69;55.69;52.14;66.12;52.4;52.4;47.96;0;64.57;56.82;20;5;4;1;2011;
0;1;20;2;6;22;458.6;53.1;53.1;49.5;75.7;54.4;54.4;58.6;0;71.3;42.0;19;1;5;2;2011;
1;1;20;1;147;30;373.71;58.38;58.38;54.74;57.27;50.41;50.41;55.21;0;52.03;53.27;20;3;5;3;2011;
1;1;11;1;20;5;363.86;55.27;55.27;52.29;51.9;56.23;56.23;51.3;0;48.75;54.92;20;5;5;2;2011;
0;1;20;1;127;15;495.0;85.0;85.0;70.0;68.0;58.0;58.0;68.0;0;69.0;53.0;16;5;10;3;2012;
0;1;6;1;20;5;472.0;102.0;102.0;59.0;74.0;63.0;63.0;55.0;0;59.0;52.0;20;5;10;2;2012;
0;2;4;1;20;5;490.0;85.0;85.0;70.0;68.0;54.0;54.0;76.0;0;60.0;58.0;16;4;10;2;2012;
0;2;13;1;20;5;471.99;99.99;99.99;60.0;67.0;63.0;63.0;59.0;0;60.0;58.0;20;5;10;3;2012;
0;2;10;1;20;5;448.0;102.0;102.0;63.0;67.0;63.0;63.0;55.0;0;36.0;71.0;20;3;10;3;2012;
0;2;11;1;20;5;455.0;85.0;85.0;77.0;63.0;54.0;54.0;69.0;0;41.0;53.0;11;5;10;3;2012;
0;1;5;1;20;5;473.0;86.0;86.0;63.0;62.0;69.0;69.0;63.0;0;53.0;53.0;8;6;10;2;2012;
0;1;11;1;20;5;445.0;102.0;102.0;59.0;67.0;63.0;63.0;55.0;0;44.0;80.0;1;5;10;3;2012;
0;2;6;1;20;5;475.0;68.0;68.0;70.0;59.0;78.0;78.0;59.0;0;69.0;68.0;10;5;10;1;2012;
0;1;16;1;20;5;470.0;86.0;86.0;63.0;67.0;62.0;62.0;59.0;0;69.0;49.0;8;4;10;2;2012;
0;0;21;0;0;0;463.0;76.0;76.0;69.0;67.0;63.0;63.0;63.0;0;48.0;52.0;17;7;10;2;2012;
0;2;7;1;20;5;478.0;68.0;68.0;70.0;50.0;77.0;77.0;77.0;0;60.0;61.0;8;5;10;2;2012;2
1;1;8;1;20;5;452.0;85.0;85.0;65.0;59.0;69.0;69.0;63.0;0;49.0;49.0;4;3;10;3;2012;
0;1;7;1;20;5;462.0;69.0;69.0;75.0;52.0;69.0;69.0;76.0;0;49.0;39.0;20;5;10;2;2012;3
0;2;10;1;20;5;464.0;56.0;56.0;86.0;58.0;58.0;58.0;76.0;0;53.0;63.0;20;3;10;3;2012;
0;1;10;1;20;5;424.0;64.0;64.0;86.0;52.0;77.0;77.0;48.0;0;48.0;50.0;1;3;10;2;2012;
0;2;20;1;120;15;439.0;102.0;102.0;59.0;52.0;58.0;58.0;63.0;0;53.0;66.0;11;6;10;3;2012;3
0;0;4;0;0;0;467.0;68.0;68.0;60.0;47.0;91.0;91.0;55.0;0;54.0;80.0;8;5;10;3;2012;
1;1;20;1;208;7;454.0;75.0;75.0;70.0;68.0;57.0;57.0;63.0;0;53.0;68.0;20;6;10;2;2012;
