CAR_TRES,NCC_TRES,NCA_TRES,NCP_TRES,NAC_TRES,NAA_TRES,NAP_TRES,EPA_TRES,PROMEDIO_CUATRO,NOTA_MULTI,VECES_MULTI,CREDITOS_MULTI,NOTA_CIR_DOS,VECES_CIR_DOS,CREDITOS_CIR_DOS,NOTA_FIS_TRES,VECES_FIS_TRES,CREDITOS_FIS_TRES,NOTA_ECUA,VECES_ECUA,CREDITOS_ECUA,NOTA_EL_UNO,VECES_EL_UNO,CREDITOS_EL_UNO,NOTA_TERMO,VECES_TERMO,CREDITOS_TERMO
4,39,18,21,13,6,7,2,26.19047619,33,2,3,30,1,3,35,3,3,35,3,3,31,3,3,30,1,3
3,30,18,12,10,6,4,2,25.95652174,30,2,3,43,3,3,31,1,3,32,2,3,30,1,3,33,1,3
2,24,18,6,8,6,2,2,20.34482759,32,1,3,39,2,3,32,1,3,35,1,3,48,2,3,33,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
3,30,18,12,10,6,4,2,29.57142857,30,1,3,34,3,3,37,1,3,30,2,3,46,2,3,33,1,3
0,18,18,0,6,6,0,1,31.2,39,1,3,32,1,3,37,1,3,34,1,3,37,1,3,36,1,3
0,18,18,0,6,6,0,1,39.70588235,36,1,3,36,1,3,43,1,3,40,1,3,45,1,3,42,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
2,24,18,6,8,6,2,2,27.54545455,30,1,3,31,1,3,32,2,3,36,1,3,35,2,3,42,1,3
3,30,18,12,10,6,4,2,27.38095238,34,2,3,30,1,3,30,2,3,36,3,3,32,1,3,39,1,3
1,24,18,6,8,6,2,2,26.54545455,30,1,3,30,1,3,31,1,3,30,1,3,32,3,3,40,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,19,1,3,0,0,3,0,0,3,0,0,3
0,3,3,0,1,1,0,1,0,0,0,3,0,0,3,40,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,6,6,0,1,36.88235294,31,1,3,36,1,3,45,1,3,34,1,3,37,1,3,37,1,3
3,27,18,9,9,6,3,2,25.58333333,40,2,3,30,2,3,30,1,3,38,2,3,33,1,3,41,1,3
0,18,18,0,6,6,0,1,17.75,30,1,3,30,1,3,35,1,3,35,1,3,47,1,3,36,1,3
4,33,18,15,11,6,5,2,26.66666667,42,2,3,35,2,3,31,1,3,36,2,3,36,3,3,35,1,3
3,27,6,21,9,2,7,2,28.5,27,2,3,1,1,3,33,2,3,25,2,3,18,1,3,30,1,3
1,21,18,3,7,6,1,2,26.26086957,34,1,3,35,1,3,30,2,3,30,1,3,35,1,3,45,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
3,36,9,27,12,3,9,2,17.27777778,22,3,3,20,3,3,37,1,3,29,3,3,44,1,3,33,1,3
0,3,3,0,1,1,0,1,0,0,0,3,0,0,3,34,1,3,0,0,3,0,0,3,0,0,3
1,15,12,3,5,4,1,2,26.4,33,2,3,0,0,3,35,1,3,40,1,3,0,0,3,30,1,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,2,1,3,0,0,3,0,0,3,0,0,3
1,24,18,6,8,6,2,2,25.875,30,1,3,32,3,3,30,1,3,30,1,3,33,1,3,32,1,3
2,27,9,18,9,3,6,2,6.666666667,30,2,3,3,1,3,30,3,3,30,1,3,9,1,3,2,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,6,0,6,2,0,2,2,0,0,0,3,0,0,3,2,2,3,0,0,3,0,0,3,0,0,3
1,9,6,3,3,2,1,2,0,0,0,3,0,0,3,35,2,3,0,0,3,0,0,3,34,1,3
1,6,0,6,2,0,2,2,0,0,0,3,0,0,3,19,2,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,2,23.91666667,30,1,3,32,1,3,30,2,3,30,1,3,47,1,3,37,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,2,24.20833333,30,1,3,31,1,3,34,2,3,30,1,3,32,1,3,30,1,3
2,24,18,6,8,6,2,2,37.58823529,30,1,3,30,2,3,36,2,3,32,1,3,32,1,3,43,1,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,19,1,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,2,34.3,32,1,3,30,1,3,38,1,3,33,2,3,40,1,3,46,1,3
4,36,18,18,12,6,6,2,31.89473684,30,2,3,30,2,3,31,3,3,37,3,3,30,1,3,43,1,3
2,27,18,9,9,6,3,2,29.40909091,32,1,3,38,3,3,41,1,3,35,1,3,37,2,3,34,1,3
0,18,18,0,6,6,0,1,33.95,30,1,3,36,1,3,45,1,3,36,1,3,44,1,3,44,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
3,30,18,12,10,6,4,2,35.05882353,30,2,3,31,3,3,35,1,3,33,2,3,46,1,3,39,1,3
1,6,0,6,2,0,2,2,0,0,0,3,0,0,3,3,2,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
3,27,18,9,9,6,3,2,25.08333333,33,2,3,30,2,3,30,2,3,30,1,3,32,1,3,32,1,3
2,24,18,6,8,6,2,2,30.10526316,36,2,3,30,1,3,33,2,3,36,1,3,34,1,3,44,1,3
3,27,18,9,9,6,3,2,20.88888889,31,1,3,34,2,3,30,2,3,30,1,3,48,2,3,33,1,3
2,24,18,6,8,6,2,2,23.30769231,31,2,3,34,2,3,39,1,3,30,1,3,34,1,3,35,1,3
3,24,15,9,8,5,3,2,38,34,2,3,0,0,3,43,1,3,30,2,3,33,1,3,35,2,3
0,3,3,0,1,1,0,2,0,0,0,3,0,0,3,31,1,3,0,0,3,0,0,3,0,0,3
1,6,0,6,2,0,2,2,0,0,0,3,0,0,3,22,2,3,0,0,3,0,0,3,0,0,3
2,24,18,6,8,6,2,2,27.54166667,31,1,3,32,2,3,37,2,3,30,1,3,35,1,3,35,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,13,1,3,0,0,3,0,0,3,0,0,3
0,3,3,0,1,1,0,1,0,0,0,3,0,0,3,32,1,3,0,0,3,0,0,3,0,0,3
2,24,18,6,8,6,2,2,26.45454545,36,1,3,30,2,3,38,2,3,38,1,3,33,1,3,33,1,3
0,3,3,0,1,1,0,1,35,0,0,3,0,0,3,37,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,6,3,3,2,1,1,2,17,0,0,3,0,0,3,33,1,3,0,0,3,0,0,3,3,1,3
0,3,3,0,1,1,0,1,0,0,0,3,0,0,3,41,1,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,21,1,3,0,0,3,0,0,3,0,0,3
4,33,18,15,11,6,5,2,28.59090909,43,2,3,36,3,3,36,1,3,35,2,3,31,1,3,35,2,3
0,3,3,0,1,1,0,1,0,0,0,3,0,0,3,32,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,28,1,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,1,39.64705882,41,1,3,44,2,3,39,1,3,37,1,3,43,1,3,43,1,3
1,24,18,6,8,6,2,2,32.47368421,34,1,3,37,3,3,40,1,3,34,1,3,35,1,3,30,1,3
0,3,3,0,1,1,0,2,0,0,0,3,0,0,3,31,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
4,30,18,12,10,6,4,2,30.52380952,39,2,3,36,2,3,30,2,3,33,2,3,33,1,3,47,1,3
1,9,3,6,3,1,2,2,35,0,0,3,0,0,3,36,1,3,0,0,3,0,0,3,11,2,3
3,21,3,18,7,1,6,2,0,22,2,3,0,0,3,30,3,3,24,2,3,0,0,3,0,0,3
3,27,15,12,9,5,4,2,31.23076923,33,2,3,27,2,3,30,1,3,36,2,3,34,1,3,42,1,3
1,21,18,3,7,6,1,2,33.84210526,39,1,3,30,1,3,41,1,3,44,2,3,33,1,3,33,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,2,23.66666667,34,1,3,32,2,3,32,1,3,30,1,3,30,1,3,30,1,3
2,24,18,6,8,6,2,2,36.94117647,40,1,3,38,2,3,35,1,3,38,2,3,44,1,3,37,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,6,3,3,2,1,1,2,0,0,0,3,0,0,3,37,2,3,0,0,3,0,0,3,0,0,3
0,18,18,0,6,6,0,1,30.78947368,40,1,3,32,1,3,31,1,3,39,1,3,37,1,3,37,1,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,2,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
3,27,18,9,9,6,3,2,29.52631579,37,2,3,30,1,3,35,2,3,35,1,3,47,1,3,40,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,24,18,6,8,6,2,2,28.38095238,30,3,3,30,1,3,31,1,3,30,1,3,45,1,3,37,1,3
2,24,15,9,8,5,3,2,24.35294118,30,1,3,23,2,3,33,2,3,31,1,3,36,1,3,30,1,3
0,18,18,0,6,6,0,1,41.11764706,37,1,3,41,1,3,34,1,3,37,1,3,49,1,3,46,1,3
0,18,18,0,6,6,0,1,41.82352941,44,1,3,30,1,3,34,1,3,43,1,3,50,1,3,47,1,3
1,21,18,3,7,6,1,2,34.68421053,34,1,3,34,1,3,34,1,3,36,1,3,40,2,3,41,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,0,0,0,0,3,0,0,3,0,1,3,0,0,3,0,0,3,0,0,3
3,30,18,12,10,6,4,2,26.375,34,2,3,30,1,3,30,1,3,31,2,3,38,3,3,39,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,24,18,6,8,6,2,2,20.96,33,1,3,30,3,3,34,1,3,31,1,3,30,1,3,37,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,28,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,6,3,3,2,1,1,2,0,0,0,3,0,0,3,30,1,3,0,0,3,0,0,3,26,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,9,0,9,3,0,3,2,0,0,0,3,0,0,3,27,3,3,0,0,3,0,0,3,0,0,3
1,6,0,6,2,0,2,2,0,0,0,3,0,0,3,8,2,3,0,0,3,0,0,3,0,0,3
3,33,18,15,11,6,5,2,24.08333333,34,3,3,30,2,3,30,1,3,35,1,3,37,3,3,39,1,3
2,30,18,12,10,6,4,2,21.2962963,30,1,3,33,3,3,30,1,3,34,1,3,30,3,3,40,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
3,27,15,12,9,5,4,2,19.9,34,2,3,30,2,3,38,3,3,31,1,3,45,1,3,0,0,3
2,18,6,12,6,2,4,2,3,30,1,3,0,0,3,30,2,3,20,1,3,0,0,3,29,2,3
2,24,18,6,8,6,2,2,34.88235294,40,2,3,30,2,3,30,1,3,43,1,3,31,1,3,39,1,3
2,24,18,6,8,6,2,2,29.61904762,33,1,3,31,2,3,31,2,3,33,1,3,34,1,3,38,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,2,30.18181818,40,2,3,31,1,3,30,1,3,31,1,3,38,1,3,37,1,3
1,21,18,3,7,6,1,2,26,40,1,3,33,1,3,30,2,3,41,1,3,34,1,3,39,1,3
4,30,6,24,10,2,8,2,8.333333333,22,2,3,12,1,3,30,2,3,31,2,3,10,1,3,21,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
3,30,18,12,10,6,4,2,25.2173913,30,1,3,40,2,3,30,1,3,32,2,3,33,3,3,31,1,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,8,1,3,0,0,3,0,0,3,0,0,3
0,18,6,12,6,2,4,2,0,14,1,3,17,1,3,33,1,3,31,1,3,18,1,3,11,1,3
1,9,6,3,3,2,1,2,0,0,0,3,0,0,3,30,2,3,0,0,3,0,0,3,37,1,3
1,21,18,3,7,6,1,2,32.89473684,31,1,3,37,2,3,36,1,3,39,1,3,30,1,3,34,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,6,6,0,1,36.17647059,35,1,3,30,1,3,30,1,3,32,1,3,30,1,3,41,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,2,37.11764706,33,1,3,33,2,3,35,1,3,30,1,3,36,1,3,45,1,3
0,3,0,3,1,0,1,0,0,0,0,3,0,0,3,0,1,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,23,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,16,1,3,0,0,3,0,0,3,0,0,3
1,9,0,9,3,0,3,2,0,0,0,3,0,0,3,1,3,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,8,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,6,0,6,2,0,2,2,0,0,0,3,0,0,3,7,2,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,1,32.9,36,1,3,38,2,3,40,1,3,40,1,3,38,1,3,42,1,3
1,9,0,9,3,0,3,2,0,0,0,3,0,0,3,26,3,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,15,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,6,6,0,1,39.70588235,30,1,3,33,1,3,34,1,3,37,1,3,46,1,3,41,1,3
0,3,0,3,1,0,1,0,0,0,0,3,0,0,3,0,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
3,30,15,15,10,5,5,2,12.18181818,35,1,3,24,3,3,31,1,3,35,2,3,32,2,3,39,1,3
3,27,18,9,9,6,3,2,37,47,2,3,35,1,3,39,2,3,40,2,3,45,1,3,33,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,6,0,6,2,0,2,2,0,0,0,3,0,0,3,16,2,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
2,30,18,12,10,6,4,2,19.33333333,39,3,3,33,1,3,30,3,3,31,1,3,30,1,3,30,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,2,39.88235294,33,1,3,37,1,3,34,1,3,36,1,3,36,2,3,43,1,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,2,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,15,6,9,5,2,3,2,0,35,1,3,26,1,3,27,2,3,32,1,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,18,6,12,6,2,4,2,0,10,1,3,14,1,3,30,2,3,0,0,3,17,1,3,36,1,3
4,33,18,15,11,6,5,2,21.25,30,2,3,35,3,3,31,2,3,30,1,3,30,2,3,42,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,6,6,0,1,33,30,1,3,34,1,3,35,1,3,32,1,3,39,1,3,37,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,1,25.95652174,35,1,3,33,1,3,39,1,3,42,2,3,43,1,3,34,1,3
5,36,18,18,12,6,6,2,26.54545455,30,2,3,38,2,3,31,3,3,34,2,3,36,1,3,34,2,3
3,21,3,18,7,1,6,2,40,30,2,3,0,0,3,22,3,3,27,2,3,0,0,3,0,0,3
1,15,3,12,5,1,4,2,0,0,0,3,16,1,3,30,3,3,0,0,3,0,0,3,24,1,3
2,27,18,9,9,6,3,2,30.4,35,2,3,30,3,3,32,1,3,30,1,3,35,1,3,41,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,15,6,9,5,2,3,2,0,16,1,3,0,0,3,30,1,3,0,0,3,0,0,3,34,3,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,2,30.9,30,1,3,40,2,3,30,1,3,35,1,3,30,1,3,34,1,3
1,6,0,6,2,0,2,2,0,0,0,3,0,0,3,10,2,3,0,0,3,0,0,3,0,0,3
1,9,6,3,3,2,1,2,0,0,0,3,0,0,3,30,2,3,0,0,3,0,0,3,38,1,3
3,30,18,12,10,6,4,2,28.95238095,31,1,3,38,2,3,30,3,3,37,2,3,44,1,3,34,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,24,18,6,8,6,2,2,36.82352941,34,1,3,34,1,3,30,3,3,34,1,3,36,1,3,36,1,3
3,30,15,15,10,5,5,2,35.7,25,3,3,31,2,3,31,1,3,37,1,3,30,1,3,30,2,3
2,24,18,6,8,6,2,2,41.05882353,36,1,3,47,2,3,33,1,3,45,2,3,45,1,3,38,1,3
2,18,3,15,6,1,5,2,0,0,0,3,8,1,3,30,2,3,0,0,3,12,1,3,25,2,3
0,3,0,3,1,0,1,0,0,0,0,3,0,0,3,0,1,3,0,0,3,0,0,3,0,0,3
1,6,0,6,2,0,2,2,0,0,0,3,0,0,3,20,2,3,0,0,3,0,0,3,0,0,3
4,30,15,15,10,5,5,2,12.5,31,1,3,24,2,3,30,2,3,30,2,3,32,1,3,30,2,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
2,18,9,9,6,3,3,2,32,21,2,3,0,0,3,32,1,3,32,2,3,0,0,3,42,1,3
1,15,6,9,5,2,3,2,0,33,1,3,0,0,3,28,3,3,35,1,3,0,0,3,0,0,3
2,30,18,12,10,6,4,2,34.05882353,30,1,3,30,3,3,34,1,3,31,3,3,48,1,3,36,1,3
0,3,3,0,1,1,0,1,0,0,0,3,0,0,3,33,1,3,0,0,3,0,0,3,0,0,3
2,24,18,6,8,6,2,2,34.63157895,32,2,3,40,2,3,35,1,3,37,1,3,44,1,3,37,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,2,26.47826087,31,1,3,40,1,3,36,2,3,37,1,3,31,1,3,38,1,3
2,24,18,6,8,6,2,2,29.9,47,1,3,41,2,3,32,1,3,31,2,3,45,1,3,33,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,3,0,3,1,0,1,2,0,0,0,3,0,0,3,21,1,3,0,0,3,0,0,3,0,0,3
0,18,18,0,6,6,0,1,32.52631579,33,1,3,35,1,3,32,1,3,37,1,3,31,1,3,33,1,3
3,27,18,9,9,6,3,2,21.18518519,36,2,3,37,2,3,32,2,3,31,1,3,48,1,3,31,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,6,6,0,1,35.05882353,39,1,3,38,1,3,35,1,3,34,1,3,44,1,3,34,1,3
1,6,3,3,2,1,1,2,0,0,0,3,0,0,3,36,2,3,0,0,3,0,0,3,0,0,3
2,24,18,6,8,6,2,2,26.31818182,36,1,3,37,2,3,33,1,3,34,1,3,35,2,3,34,1,3
0,18,18,0,6,6,0,1,40.11764706,43,1,3,31,1,3,39,1,3,35,1,3,34,1,3,38,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,2,32.52631579,41,1,3,34,2,3,33,1,3,37,1,3,32,1,3,44,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,3,3,0,1,1,0,1,0,0,0,3,0,0,3,42,1,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
0,12,3,9,4,1,3,2,0,0,0,3,12,1,3,31,1,3,0,0,3,17,1,3,22,1,3
2,30,12,18,10,4,6,2,21,35,1,3,25,3,3,30,1,3,43,1,3,33,1,3,28,3,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,21,18,3,7,6,1,1,36.94117647,43,1,3,33,2,3,31,1,3,46,1,3,34,1,3,46,1,3
0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3
1,6,0,6,2,0,2,2,0,0,0,3,0,0,3,25,2,3,0,0,3,0,0,3,0,0,3
