PROMEDIO_DOS,CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,RENDIMIENTO_2,NOTA_SEGUNDA_LENGUA_UNO,VECES_SEGUNDA_LENGUA_UNO,CREDITOS_SEGUNDA_LENGUA_UNO,NOTA_EI_UNO,VECES_EI_UNO,CREDITOS_EI_UNO,NOTA_FISICA_UNO,VECES_FISICA_UNO,CREDITOS_FISICA_UNO,NOTA_INTEGRAL,VECES_INTEGRAL,CREDITOS_INTEGRAL,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA,NOTA_PROG_ORIENTADA,VECES_PROG_ORIENTADA,CREDITOS_PROG_ORIENTADA,NOTA_ETICA,VECES_ETICA,CREDITOS_ETICA,NOTA_GT_UNO,VECES_GT_UNO,CREDITOS_GT_UNO
14.25,1,12,0,12,5,0,5,2,1,25,1,2,0,0,0,9,1,3,0,0,0,23,1,3,0,0,0,12.5,2,2,0,0,0
33.57142857,0,14,11,3,5,4,1,1,2,0,0,0,0,0,0,25,1,3,35,1,3,30,1,3,40,1,3,40,1,2,0,0,0
29.59090909,1,22,16,6,9,7,2,2,1,36,1,2,39,1,2,35,1,3,27,2,3,30,1,3,35,1,3,35,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,16,16,0,6,6,0,1,2,40,1,2,0,0,0,30,1,3,35,1,3,35,1,3,30,1,3,45,1,2,0,0,0
35.45454545,0,11,11,0,4,4,0,1,2,0,0,0,0,0,0,30,1,3,0,0,0,35,1,3,35,1,3,45,1,2,0,0,0
30.79545455,1,22,16,6,9,7,2,2,2,42,1,2,41,1,2,33,1,3,22.5,2,3,30,1,3,39,1,3,44,1,2,50,1,1
25.34,2,25,13,12,10,6,4,2,1,40,1,2,36,1,2,27.5,2,3,28,2,3,35,1,3,30,1,3,35,1,2,50,1,1
19.75806452,4,31,10,21,12,5,7,2,1,43,1,2,46,1,2,29,2,3,19,3,3,25.5,2,3,30,1,3,37,1,2,50,1,1
17.83928571,4,28,7,21,10,3,7,2,1,39,1,2,0,0,0,23,3,3,33,1,3,28,2,3,28.5,2,3,42,1,2,0,0,0
30.59090909,1,22,16,6,9,7,2,2,2,40,1,2,37,1,2,40,1,3,30,1,3,28,2,3,35,1,3,35,1,2,50,1,1
32.34090909,1,22,16,6,9,7,2,1,2,43,1,2,46,1,2,29.5,2,3,38,1,3,30,1,3,37,1,3,40,1,2,50,1,1
15,0,3,0,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.65909091,2,22,13,9,8,5,3,2,1,42,1,2,0,0,0,35,1,3,31,2,3,28.5,2,3,35,1,3,35,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.17307692,4,26,2,24,9,1,8,2,1,0,0,0,0,0,0,22.5,2,3,13,2,3,18.66666667,3,3,12,1,3,33,1,2,0,0,0
8.090909091,0,11,2,9,4,1,3,2,1,0,0,0,0,0,0,0,1,3,2,1,3,0,0,0,1,1,3,40,1,2,0,0,0
28.84210526,1,19,13,6,7,5,2,2,1,39,1,2,0,0,0,31,1,3,29,2,3,30,1,3,40,1,3,40,1,2,0,0,0
31.43181818,1,22,16,6,9,7,2,2,2,43,1,2,39,1,2,35,1,3,28.5,2,3,32,1,3,39,1,3,37,1,2,50,1,1
32.13636364,1,22,16,6,9,7,2,1,2,42,1,2,47,1,2,26,2,3,32,1,3,30,1,3,45,1,3,40,1,2,50,1,1
16.66666667,0,9,0,9,3,0,3,2,1,0,0,0,0,0,0,15,1,3,0,0,0,15,1,3,20,1,3,0,0,0,0,0,0
27,1,20,14,6,8,6,2,2,1,35,1,2,0,0,0,30,1,3,25,2,3,30,1,3,35,1,3,30,1,2,50,1,1
40.36842105,0,19,19,0,8,8,0,1,3,40,1,2,46,1,2,50,1,3,35,1,3,30,1,3,40,1,3,40,1,2,50,1,1
14.06896552,5,29,5,24,10,2,8,2,1,0,0,0,0,0,0,20.33333333,3,3,23,3,3,28,2,3,38,1,3,40,1,2,0,0,0
36.47368421,0,19,19,0,8,8,0,1,2,45,1,2,44,1,2,30,1,3,30,1,3,30,1,3,35,1,3,45,1,2,50,1,1
6.55,2,10,0,10,4,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,2,3,17,2,2,0,0,0
33.68421053,0,19,19,0,8,8,0,1,2,33,1,2,37,1,2,30,1,3,30,1,3,30,1,3,30,1,3,45,1,2,50,1,1
25.27564103,3,26,16,10,11,7,4,2,1,33.33333333,3,2,45,1,2,28.5,2,3,30,1,3,30,1,3,35,1,3,40,1,2,50,1,1
17.23076923,0,13,4,9,5,2,3,2,1,38,1,2,0,0,0,19,1,3,2,1,3,5,1,3,0,0,0,35,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.67391304,3,23,5,18,8,2,6,2,1,0,0,0,0,0,0,6.5,2,3,16,2,3,13,2,3,35,1,3,40,1,2,0,0,0
28.54545455,1,22,19,3,9,8,1,2,1,39,1,2,30,1,2,30,1,3,30,2,3,30,1,3,35,1,3,35,1,2,45,1,1
0,0,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
26.0952381,2,21,12,9,8,5,3,2,1,0,0,0,0,0,0,40,1,3,28.33333333,3,3,30,1,3,41,1,3,40,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.09677419,4,31,13,18,12,6,6,2,1,30,1,2,43,1,2,45,1,3,15,3,3,14,3,3,50,1,3,43,1,2,50,1,1
35.63157895,0,19,19,0,8,8,0,1,2,36,1,2,46,1,2,30,1,3,30,1,3,35,1,3,35,1,3,39,1,2,45,1,1
15.38,3,25,8,17,9,3,6,2,1,15,1,2,0,0,0,17.33333333,3,3,17.5,2,3,30,1,3,30,1,3,35,1,2,0,0,0
7.760869565,3,23,5,18,8,2,6,2,1,0,0,0,0,0,0,0.5,2,3,1,2,3,0,2,3,34,1,3,36,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.32142857,2,14,2,12,5,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,3,25.5,2,3,39,1,2,0,0,0
7.5,0,10,0,10,4,0,4,2,1,16,1,2,0,0,0,1,1,3,0,0,0,0,0,0,4,1,3,14,1,2,0,0,0
40.36842105,0,19,19,0,8,8,0,1,3,39,1,2,47,1,2,41,1,3,35,1,3,40,1,3,41,1,3,37,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.89285714,1,14,8,6,5,3,2,2,2,0,0,0,0,0,0,42,1,3,29.5,2,3,0,0,0,50,1,3,41,1,2,0,0,0
31.71428571,1,21,19,2,9,8,1,2,2,33,2,2,41,1,2,32,1,3,30,1,3,34,1,3,30,1,3,45,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.73684211,0,19,19,0,8,8,0,1,2,48,1,2,42,1,2,31,1,3,30,1,3,38,1,3,41,1,3,43,1,2,50,1,1
43,0,19,19,0,8,8,0,1,3,41,1,2,47,1,2,35,1,3,39,1,3,45,1,3,50,1,3,42,1,2,50,1,1
12.2173913,4,23,5,18,8,2,6,2,1,0,0,0,0,0,0,29,3,3,8,3,3,0,0,0,32,1,3,37,1,2,0,0,0
38.78947368,0,19,19,0,8,8,0,1,2,48,1,2,36,1,2,41,1,3,32,1,3,33,1,3,41,1,3,39,1,2,50,1,1
36.78947368,0,19,19,0,8,8,0,1,2,48,1,2,43,1,2,31,1,3,35,1,3,32,1,3,31,1,3,40,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.78947368,0,19,19,0,8,8,0,1,2,45,1,2,44,1,2,32,1,3,31,1,3,34,1,3,41,1,3,39,1,2,48,1,1
7.03030303,6,33,2,31,12,1,11,2,1,35,1,2,0,0,0,13.66666667,3,3,16,2,3,12.5,2,3,5.5,2,3,9.5,2,2,0,0,0
41.875,0,16,16,0,6,6,0,1,3,41,1,2,0,0,0,43,1,3,41,1,3,34,1,3,50,1,3,42,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.1875,1,8,2,6,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,2,3,42,1,2,0,0,0
39.73684211,0,19,19,0,8,8,0,1,2,46,1,2,39,1,2,33,1,3,40,1,3,37,1,3,43,1,3,38,1,2,50,1,1
34.20454545,1,22,19,3,9,8,1,1,2,44,1,2,47,1,2,35,1,3,31.5,2,3,33,1,3,50,1,3,36,1,2,50,1,1
13.52702703,7,37,7,30,13,3,10,2,1,48,1,2,0,0,0,29.33333333,3,3,23.66666667,3,3,27,3,3,31.5,2,3,35,1,2,0,0,0
31.81818182,1,22,16,6,9,7,2,2,2,38,1,2,41,1,2,35,1,3,30,1,3,28,2,3,43,1,3,42,1,2,50,1,1
15.67857143,4,28,5,23,10,2,8,2,1,13,1,2,0,0,0,32.5,2,3,26,2,3,29.5,2,3,23,2,3,40,1,2,0,0,0
27.76,2,25,13,12,10,6,4,2,1,40,1,2,44,1,2,33,1,3,22,2,3,29,2,3,50,1,3,37,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.975,2,20,1,19,8,1,7,2,1,0,0,0,0,0,0,11.5,2,3,24,1,3,0,1,3,21,1,3,0,2,2,50,1,1
27.96,2,25,16,9,10,7,3,2,1,40,1,2,44,1,2,42,1,3,31.5,2,3,34,1,3,27.5,2,3,38,1,2,50,1,1
34.81818182,1,22,16,6,9,7,2,1,2,42,1,2,40,1,2,44,1,3,28,2,3,34,1,3,50,1,3,42,1,2,50,1,1
23.44230769,3,26,11,15,10,5,5,2,1,36,1,2,0,0,0,30,1,3,29,3,3,27.5,2,3,50,1,3,39,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.125,0,16,16,0,6,6,0,1,2,45,1,2,0,0,0,34,1,3,30,1,3,34,1,3,40,1,3,37,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.3125,3,24,9,15,9,4,5,2,1,0,0,0,0,0,0,40,1,3,25.5,2,3,19.33333333,3,3,44,1,3,40,1,2,45,1,1
21.63461538,3,26,8,18,10,4,6,2,1,39,1,2,0,0,0,29,2,3,29.5,2,3,22,2,3,39,1,3,38,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.13636364,1,22,19,3,9,8,1,2,2,33,1,2,40,1,2,34,1,3,30,2,3,35,1,3,38,1,3,39,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.44827586,5,29,6,23,11,2,9,2,1,16.5,2,2,0,0,0,14.66666667,3,3,4,2,3,30,1,3,32,1,3,14,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.34090909,1,22,16,6,9,7,2,1,2,41,1,2,39,1,2,41,1,3,26.5,2,3,30,1,3,43,1,3,40,1,2,50,1,1
14.85185185,4,27,9,18,10,4,6,2,1,0,0,0,0,0,0,34,1,3,11,3,3,31,1,3,18,3,3,37,1,2,45,1,1
20.82608696,2,23,6,17,9,3,6,2,1,19,1,2,0,0,0,17.5,2,3,24.5,2,3,24,1,3,40,1,3,39,1,2,45,1,1
2.5,1,8,0,8,3,0,3,2,1,10,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.62068966,4,29,6,23,11,3,8,2,1,26,1,2,0,0,0,37,1,3,19.66666667,3,3,27,2,3,29,2,3,38,1,2,45,1,1
40.68421053,0,19,19,0,8,8,0,1,3,48,1,2,47,1,2,41,1,3,32,1,3,35,1,3,44,1,3,41,1,2,45,1,1
25.54545455,1,22,14,8,9,6,3,2,1,35,1,2,12,1,2,32,1,3,21,2,3,30,1,3,33,1,3,40,1,2,40,1,1
30.18181818,1,22,16,6,9,7,2,2,2,34,1,2,47,1,2,35,1,3,25,2,3,30,1,3,32,1,3,43,1,2,50,1,1
35.88235294,0,17,17,0,7,7,0,1,2,34,1,2,0,0,0,33,1,3,32,1,3,43,1,3,35,1,3,34,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.36363636,1,22,16,6,9,7,2,2,2,45,1,2,47,1,2,26,2,3,30,1,3,31,1,3,31,1,3,40,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.36363636,1,22,16,6,9,7,2,2,2,43,1,2,40,1,2,27,2,3,30,1,3,30,1,3,37,1,3,40,1,2,50,1,1
17.2037037,4,27,6,21,10,3,7,2,1,0,0,0,0,0,0,27,2,3,22.33333333,3,3,29.5,2,3,32,1,3,41,1,2,50,1,1
0,0,3,0,3,1,0,1,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.27884615,3,26,14,12,10,6,4,2,1,32,1,2,0,0,0,37,1,3,22.75,4,3,30,1,3,36,1,3,44,1,2,50,1,1
32.47727273,1,22,19,3,9,8,1,1,2,47,1,2,34,1,2,32.5,2,3,35,1,3,35,1,3,39,1,3,39,1,2,50,1,1
28.06,2,25,16,9,10,7,3,2,1,41,1,2,47,1,2,37,1,3,27,2,3,30.5,2,3,40,1,3,36,1,2,50,1,1
14.45,5,30,6,24,11,3,8,2,1,0,0,0,0,0,0,22,3,3,23.5,2,3,24.66666667,3,3,32,1,3,41,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.84210526,0,19,19,0,8,8,0,1,2,41,1,2,41,1,2,34,1,3,38,1,3,34,1,3,33,1,3,38,1,2,43,1,1
20.27419355,4,31,13,18,12,6,6,2,1,37,1,2,38,1,2,34,2,3,25.5,2,3,28.33333333,3,3,30,1,3,40,1,2,45,1,1
31.29545455,1,22,19,3,9,8,1,2,2,39,1,2,45,1,2,32,1,3,32.5,2,3,33,1,3,36,1,3,35,1,2,50,1,1
39.94736842,0,19,19,0,8,8,0,1,2,44,1,2,45,1,2,39,1,3,31,1,3,40,1,3,41,1,3,39,1,2,50,1,1
32.94117647,0,17,17,0,7,7,0,1,2,41,1,2,0,0,0,31,1,3,32,1,3,32,1,3,30,1,3,34,1,2,35,1,1
29.275,1,20,14,6,8,6,2,2,1,36,1,2,0,0,0,30,1,3,23.5,2,3,30,1,3,41,1,3,45,1,2,50,1,1
30.20454545,1,22,16,6,9,7,2,2,2,35,1,2,48,1,2,34,1,3,31,1,3,27.5,2,3,31,1,3,39,1,2,50,1,1
23.16071429,3,28,13,15,11,6,5,2,1,40,1,2,37,1,2,34,1,3,23.33333333,3,3,27.5,2,3,38,1,3,38,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.11363636,1,22,16,6,9,7,2,2,2,38,1,2,41,1,2,35,1,3,28.5,2,3,32,1,3,30,1,3,39,1,2,50,1,1
20.83870968,4,31,10,21,12,5,7,2,1,40,1,2,41,1,2,26,3,3,22,2,3,29,2,3,41,1,3,40,1,2,50,1,1
37,0,19,19,0,8,8,0,1,2,44,1,2,47,1,2,30,1,3,31,1,3,32,1,3,38,1,3,39,1,2,50,1,1
7.642857143,0,14,0,14,5,0,5,2,1,0,0,0,0,0,0,6,1,3,2,1,3,7,1,3,12,1,3,13,1,2,0,0,0
38.7,1,20,18,2,9,7,2,1,2,49,1,2,45,1,2,41,1,3,34,1,3,41,1,3,39,1,3,48,1,2,25,2,1
17.82758621,4,29,11,18,11,5,6,2,1,36,1,2,0,0,0,36,1,3,16,3,3,14.66666667,3,3,37,1,3,42,1,2,50,1,1
23.80357143,3,28,13,15,11,6,5,2,1,38,1,2,46,1,2,32,1,3,27,3,3,26.5,2,3,36,1,3,42,1,2,50,1,1
21.35714286,0,14,2,12,5,1,4,2,1,0,0,0,0,0,0,20,1,3,23,1,3,24,1,3,10,1,3,34,1,2,0,0,0
11.72727273,0,11,2,9,4,1,3,2,1,0,0,0,0,0,0,4,1,3,0,0,0,4,1,3,9,1,3,39,1,2,0,0,0
15.09677419,5,31,10,21,11,4,7,2,1,31,1,2,0,0,0,30,1,3,21.33333333,3,3,21,4,3,35,1,3,42,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.97619048,2,21,7,14,8,3,5,2,1,0,0,0,0,0,0,36,1,3,31,1,3,27,2,3,23.5,2,3,0,1,2,46,1,1
25.9,2,25,16,9,10,7,3,2,1,41,1,2,44,1,2,33,2,3,23.5,2,3,30,1,3,30,1,3,39,1,2,50,1,1
13.21428571,4,28,7,21,10,3,7,2,1,38,1,2,0,0,0,31,1,3,6,1,3,12,3,3,22.33333333,3,3,40,1,2,0,0,0
30.36363636,1,22,16,6,9,7,2,2,2,42,1,2,46,1,2,32,1,3,29,2,3,30,1,3,33,1,3,40,1,2,40,1,1
28.68,2,25,16,9,10,7,3,2,1,47,1,2,44,1,2,42,1,3,27.33333333,3,3,35,1,3,30,1,3,41,1,2,50,1,1
15.03571429,4,28,8,20,10,3,7,2,1,26,1,2,0,0,0,31,1,3,6.333333333,3,3,22.33333333,3,3,36,1,3,41,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.25,1,22,16,6,9,7,2,2,2,44,1,2,49,1,2,31,1,3,30,1,3,28.5,2,3,37,1,3,41,1,2,40,1,1
6.928571429,7,35,3,32,13,1,12,2,1,27,1,2,0,0,0,0.5,2,3,7,3,3,9.333333333,3,3,32,1,3,21,3,2,0,0,0
21.63157895,1,19,10,9,7,4,3,2,1,41,1,2,0,0,0,36,1,3,3,1,3,7,2,3,41,1,3,34,1,2,0,0,0
25.6,2,25,13,12,10,6,4,2,1,38,1,2,41,1,2,38,1,3,25.5,2,3,22.5,2,3,30,1,3,42,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.30434783,2,23,14,9,9,6,3,2,1,43,1,2,0,0,0,34,1,3,18,3,3,35,1,3,42,1,3,41,1,2,50,1,1
22.82142857,3,28,13,15,11,6,5,2,1,45,1,2,42,1,2,30,1,3,22,3,3,26,2,3,35,1,3,38,1,2,50,1,1
19.63636364,2,22,11,11,8,4,4,2,1,11,1,2,0,0,0,14.33333333,3,3,36,1,3,30,1,3,31,1,3,38,1,2,0,0,0
37.85714286,0,14,14,0,5,5,0,1,2,0,0,0,0,0,0,38,1,3,37,1,3,30,1,3,43,1,3,43,1,2,0,0,0
26.2,2,25,16,9,10,7,3,2,1,50,1,2,39,1,2,33.5,2,3,27.5,2,3,32,1,3,30,1,3,39,1,2,30,1,1
38.36842105,0,19,19,0,8,8,0,1,2,39,1,2,39,1,2,40,1,3,31,1,3,34,1,3,42,1,3,41,1,2,50,1,1
19,0,2,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,0,0,0
13.35483871,5,31,7,24,11,3,8,2,1,45,1,2,0,0,0,21,3,3,5,2,3,15.33333333,3,3,38,1,3,43,1,2,0,0,0
16.76785714,4,28,7,21,10,3,7,2,1,42,1,2,0,0,0,24,2,3,25.5,2,3,21,3,3,34,1,3,36,1,2,0,0,0
21.875,3,28,11,17,11,5,6,2,1,45,1,2,5,1,2,36,1,3,27.5,2,3,26,3,3,36,1,3,43,1,2,50,1,1
25.26,2,25,13,12,10,6,4,2,1,35,1,2,41,1,2,24,2,3,31,1,3,25.5,2,3,36,1,3,40,1,2,50,1,1
36.63157895,0,19,17,2,8,7,1,1,2,46,1,2,25,1,2,36,1,3,31,1,3,35,1,3,39,1,3,43,1,2,45,1,1
21.12903226,4,31,16,15,12,7,5,2,1,48,1,2,34,1,2,31.66666667,3,3,30,1,3,21,3,3,41,1,3,35,1,2,50,1,1
23.10714286,3,28,16,12,11,7,4,2,1,37,1,2,40,1,2,30,2,3,27.5,2,3,32,1,3,31.5,2,3,40,1,2,50,1,1
38.94736842,0,19,19,0,8,8,0,1,2,48,1,2,38,1,2,40,1,3,33,1,3,36,1,3,37,1,3,40,1,2,50,1,1
24.22916667,2,24,15,9,9,6,3,2,1,39,1,2,40,1,2,32.5,2,3,23,2,3,30,1,3,35,1,3,31,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.92857143,0,14,2,12,5,1,4,2,1,0,0,0,0,0,0,9,1,3,11,1,3,4,1,3,7,1,3,44,1,2,0,0,0
19.88235294,1,17,5,12,6,2,4,2,1,0,0,0,0,0,0,30,1,3,26,1,3,18,1,3,10,2,3,43,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.79545455,1,22,16,6,9,7,2,2,2,39,1,2,47,1,2,35,1,3,27.5,2,3,32,1,3,40,1,3,37,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.84210526,0,19,19,0,8,8,0,1,2,45,1,2,41,1,2,31,1,3,30,1,3,31,1,3,40,1,3,41,1,2,50,1,1
16.97727273,3,22,7,15,8,3,5,2,1,40,1,2,0,0,0,17,3,3,0,0,0,22.5,2,3,33,1,3,38,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.67741935,4,31,16,15,12,7,5,2,1,40,1,2,44,1,2,36,1,3,24.66666667,3,3,30,3,3,32,1,3,43,1,2,50,1,1
19.89473684,2,19,7,12,7,3,4,2,1,45,1,2,0,0,0,4.5,2,3,0,0,0,32,1,3,29.5,2,3,45,1,2,0,0,0
11.8,0,5,0,5,2,0,2,2,1,0,0,0,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,19,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.88,2,25,16,9,10,7,3,2,1,34,1,2,39,1,2,26.33333333,3,3,31,1,3,32,1,3,42,1,3,41,1,2,50,1,1
24.07407407,3,27,16,11,11,7,4,2,1,42,2,2,36,1,2,23.33333333,3,3,31,1,3,30,1,3,38,1,3,41,1,2,45,1,1
38.31578947,0,19,19,0,8,8,0,1,2,45,1,2,44,1,2,35,1,3,31,1,3,35,1,3,40,1,3,40,1,2,47,1,1
29.15,1,20,14,6,8,6,2,2,1,40,1,2,0,0,0,30,1,3,35,1,3,26,2,3,33,1,3,43,1,2,45,1,1
23.10526316,2,19,10,9,7,4,3,2,1,44,1,2,0,0,0,28,3,3,0,0,0,31,1,3,32,1,3,39,1,2,0,0,0
29.36842105,1,19,15,4,8,6,2,2,1,19,2,2,0,0,0,31,1,3,30,1,3,30,1,3,37,1,3,43,1,2,50,1,1
34.76190476,1,21,19,2,9,8,1,1,2,49,2,2,40,1,2,38,1,3,30,1,3,34,1,3,39,1,3,42,1,2,45,1,1
4.379310345,6,29,2,27,10,1,9,2,1,0,0,0,0,0,0,7.666666667,3,3,5.333333333,3,3,8.666666667,3,3,0,0,0,31,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.64285714,3,28,10,18,11,5,6,2,1,35,1,2,45,1,2,27.5,2,3,19.5,2,3,30,1,3,27,2,3,43,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.47916667,3,24,9,15,9,4,5,2,1,0,0,0,0,0,0,21,3,3,21.5,2,3,32,1,3,36,1,3,43,1,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
