CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,PROMEDIO_CINCO,NOTA_L_UNO,VECES_L_UNO,CREDITOS_L_UNO,NOTA_PYE_UNO,VECES_PYE_UNO,CREDITOS_PYE_UNO,NOTA_VARCOM,VECES_VARCOM,CREDITOS_VARCOM,NOTA_EL_DOS,VECES_EL_DOS,CREDITOS_EL_DOS,NOTA_PROGAPL,VECES_PROGAPL,CREDITOS_PROGAPL,NOTA_CAMPOS,VECES_CAMPOS,CREDITOS_CAMPOS,NOTA_FCD,VECES_FCD,CREDITOS_FCD
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,5,2,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
1,17,15,2,7,6,1,1,2.42333E+14,43,1,2,33,1,2,35,1,2,30,1,3,31,1,3,27,3,2,31,1,3
2,17,15,2,7,5,2,1,31.8,41,1,2,38,1,2,28.5,2,2,39,1,3,30.5,2,3,30,1,2,42,1,3
0,17,17,0,7,7,0,1,36.4,47,1,2,38,1,2,36,1,2,34,1,3,35,1,3,30,1,2,32,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,32,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,7,5,2,1,3.19667E+14,45,1,2,43,1,2,32.5,2,2,34,2,3,37,1,3,32,1,2,30,1,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,17,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,0,0,2,43,1,2,0,0,2,0,0,3,31,1,3,0,0,2,0,0,3
0,17,7,10,4,4,0,2,0,32,1,2,32,1,2,0,0,2,0,0,3,33,1,3,0,0,2,23,1,3
1,17,17,0,7,6,1,1,3.51333E+14,39,1,2,35,1,2,39,1,2,31.5,2,3,33,1,3,37,1,2,32,1,3
0,17,17,0,7,7,0,1,3.98667E+14,47,1,2,43,1,2,40,1,2,42,1,3,32,1,3,36,1,2,41,1,3
2,17,15,2,7,5,2,1,3.28889E+14,31,1,2,42,1,2,26.5,2,2,30,2,3,40,1,3,31,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,14,3,7,5,2,1,35.6,43,1,2,38,1,2,32,1,2,28,2,3,36,1,3,33,2,2,33,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,35,1,3,0,0,2,0,0,3
3,17,10,7,7,4,3,2,12.8,41,1,2,30,1,2,14.5,2,2,39,1,3,25.66666667,3,3,20,2,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,3,3,0,2,0,46,1,2,14,1,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,13,4,6,4,2,2,3.04222E+14,0,0,2,29,2,2,30,1,2,30,1,3,43,1,3,32,1,2,35,2,3
0,17,8,9,4,4,0,2,0,40,1,2,0,0,2,0,0,2,20,1,3,32,1,3,0,0,2,37,1,3
0,17,17,0,7,7,0,1,4.02667E+14,48,1,2,40,1,2,32,1,2,40,1,3,32,1,3,33,1,2,47,1,3
3,17,17,0,7,4,3,2,3.40667E+14,38,1,2,31,2,2,34,1,2,34,1,3,31,1,3,32,2,2,30.5,2,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,3.42667E+14,48,1,2,36,1,2,37,1,2,30,1,3,30,1,3,35,1,2,32.5,2,3
1,17,0,17,2,1,1,2,0,29,1,2,0,0,2,0,0,2,0,0,3,9.666666667,3,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,12.5,2,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,3.12667E+14,36,1,2,34,1,2,30,1,2,33,1,3,37,1,3,30.5,2,2,38,1,3
0,17,2,15,1,1,0,2,0,34,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,4.13333E+14,41,1,2,41,1,2,38,1,2,32,1,3,44,1,3,34,1,2,32,1,3
0,17,10,7,5,5,0,2,0,0,0,2,31,1,2,31,1,2,0,0,3,34,1,3,24,1,2,30,1,3
0,17,2,15,1,1,0,2,0,45,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.66667E+14,33,1,2,36,1,2,36,1,2,37,1,3,36,1,3,31,1,2,34,1,3
1,17,17,0,7,6,1,1,35.4,35,1,2,39,1,2,35,1,2,38,1,3,36.5,2,3,36,1,2,43,1,3
0,17,17,0,7,7,0,1,38.6,45,1,2,42,1,2,38,1,2,39,1,3,38,1,3,31,1,2,35,1,3
1,17,17,0,7,6,1,1,3.86667E+14,43,1,2,44,1,2,35,1,2,31.5,2,3,31,1,3,32,1,2,45,1,3
1,17,15,2,7,6,1,1,3.17333E+14,41,1,2,38,1,2,28.5,2,2,31,1,3,35,1,3,35,1,2,33,1,3
0,17,17,0,7,7,0,1,3.59333E+14,38,1,2,32,1,2,35,1,2,31,1,3,44,1,3,33,1,2,34,1,3
0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,7,10,3,3,0,2,0,45,1,2,30,1,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,17,3,14,2,2,0,2,0,23,1,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,7,10,3,3,0,2,0,47,1,2,30,1,2,0,0,2,0,0,3,34,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.37667E+14,40,1,2,33,1,2,31,1,2,38,1,3,40,1,3,32,1,2,40,1,3
3,17,10,7,7,4,3,2,3,37,1,2,25.5,2,2,30,1,2,41,1,3,23,2,3,12,2,2,42,1,3
0,17,17,0,7,7,0,1,4.43333E+14,44,1,2,47,1,2,39,1,2,40,1,3,50,1,3,39,1,2,46,1,3
0,17,7,10,3,3,0,2,0,37,1,2,34,1,2,0,0,2,0,0,3,32,1,3,0,0,2,0,0,3
0,17,2,15,2,2,0,2,0,39,1,2,0,0,2,0,0,2,0,0,3,6,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,36.2,38,1,2,33,1,2,37,1,2,31,1,3,44,1,3,30,1,2,34,1,3
1,17,3,14,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,38.5,2,3,0,0,2,0,0,3
3,17,14,3,7,4,3,2,2.29333E+14,40,1,2,35.5,2,2,31,2,2,28.5,2,3,47,1,3,30,1,2,33,1,3
1,17,0,17,3,2,1,2,0,27,1,2,14,1,2,0,0,2,0,0,3,24,3,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.93333E+14,38,1,2,45,1,2,40,1,2,40,1,3,37,1,3,37,1,2,47,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,11,6,6,5,1,2,15.6,0,0,2,30,1,2,10,1,2,33,1,3,38,1,3,6,1,2,35,2,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,34,1,3,0,0,2,0,0,3
0,17,2,15,2,2,0,2,0,34,1,2,0,0,2,0,0,2,0,0,3,13,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,7,10,5,5,0,2,6.4,32,1,2,35,1,2,22,1,2,0,0,3,40,1,3,0,0,2,23,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,10.66666667,3,3,0,0,2,0,0,3
3,17,7,10,5,2,3,2,0,44,1,2,29.5,2,2,0,0,2,21,2,3,26,2,3,0,0,2,32,1,3
0,17,17,0,7,7,0,1,38.6,44,1,2,33,1,2,36,1,2,30,1,3,38,1,3,30,1,2,32,1,3
1,17,15,2,7,6,1,1,2.78333E+14,44,1,2,33,1,2,25,2,2,35,1,3,34,1,3,32,1,2,31,1,3
0,17,2,15,1,1,0,2,0,39,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,2,15,1,1,0,2,0,39,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,44,1,3,0,0,2,0,0,3
2,17,17,0,7,5,2,1,34.6,43,2,2,35,1,2,31,2,2,34,1,3,34,1,3,30,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,7,5,2,1,3.22444E+14,30,1,2,32,1,2,30.5,2,2,30,1,3,36,1,3,33,2,2,36,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,0,0,2,31,1,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,35.6,39,1,2,33,1,2,39,1,2,34,1,3,39,1,3,33,1,2,38,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,17,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.39889E+14,35,1,2,41,1,2,36,1,2,32,1,3,30,1,3,31,1,2,37,1,3
2,17,5,12,5,3,2,2,0,40,1,2,19.33333333,3,2,0,0,2,0,0,3,29,2,3,19,1,2,30,1,3
0,17,17,0,7,7,0,1,4.02667E+14,46,1,2,45,1,2,31,1,2,38,1,3,45,1,3,36,1,2,41,1,3
2,17,13,4,7,5,2,1,35.3,41,1,2,36,1,2,29,3,2,36,1,3,39,1,3,24,2,2,37,1,3
0,17,17,0,7,7,0,1,3.58667E+14,47,1,2,30,1,2,41,1,2,31,1,3,33,1,3,39,1,2,44,1,3
2,17,10,7,7,5,2,1,15.6,42,1,2,44,1,2,11,1,2,28,3,3,37,1,3,21.33333333,3,2,50,1,3
0,17,17,0,7,7,0,1,3.94667E+14,40,1,2,43,1,2,34,1,2,41,1,3,44,1,3,30,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,0,0,2,0,0,2,30,1,2,41,1,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,14,2,3,0,0,2,0,0,3
1,17,15,2,7,6,1,1,3.47333E+14,34,1,2,41,1,2,26.5,2,2,42,1,3,37,1,3,32,1,2,34,1,3
1,17,15,2,7,6,1,1,3.09222E+14,41,1,2,33,1,2,35,1,2,30,1,3,36,1,3,23,3,2,34,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,1,3
0,17,17,0,7,7,0,1,4.02667E+14,46,1,2,45,1,2,37,1,2,37,1,3,30,1,3,33,1,2,47,1,3
0,17,17,0,7,7,0,1,3.82667E+14,40,1,2,39,1,2,33,1,2,36,1,3,42,1,3,35,1,2,36,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,3,14,2,1,1,2,0,0,0,2,18.66666667,3,2,0,0,2,0,0,3,40,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,4.11333E+14,48,1,2,44,1,2,44,1,2,35,1,3,41,1,3,40,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,7,5,2,1,40.6,37,1,2,43,1,2,32.5,2,2,40,1,3,35,2,3,32,1,2,40,1,3
2,17,15,2,7,5,2,1,1.72333E+14,32,2,2,33,1,2,32,1,2,33,1,3,41,1,3,10.66666667,3,2,37,1,3
2,17,9,8,6,4,2,2,8.33333E+14,38,1,2,41,1,2,19.33333333,3,2,0,0,3,36,1,3,30,1,2,21,2,3
1,17,17,0,7,6,1,1,36.8,43,1,2,31,1,2,45,1,2,34,1,3,38,1,3,32,1,2,33.5,2,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,13,4,7,6,1,1,1.6,46,1,2,33,1,2,20,1,2,38,1,3,32,2,3,28,1,2,37,1,3
0,17,5,12,2,2,0,2,0,32,1,2,0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.70667E+14,49,1,2,40,1,2,35,1,2,42,1,3,39,1,3,34,1,2,37,1,3
1,17,17,0,7,6,1,1,2.54556E+14,39,1,2,35,2,2,30,1,2,30,1,3,46,1,3,30,1,2,41,1,3
0,17,17,0,7,7,0,1,3.66667E+14,41,1,2,47,1,2,48,1,2,38,1,3,40,1,3,34,1,2,38,1,3
2,17,13,4,7,5,2,1,3.55333E+14,43,1,2,36,1,2,29,2,2,35,1,3,44,1,3,24,2,2,37,1,3
0,17,0,17,1,1,0,2,0.4,0,0,2,7,1,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,2,2,0,2,0,10,1,2,0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,28.5,2,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,22,3,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,5,12,2,1,1,2,0,34,1,2,0,2,2,0,0,2,0,0,3,48,1,3,0,0,2,0,1,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,6,1,3,0,0,2,0,0,3
0,17,2,15,2,2,0,2,0,34,1,2,0,0,2,0,0,2,0,0,3,4,1,3,0,0,2,0,0,3
1,17,15,2,7,6,1,1,3.63333E+14,50,1,2,37,1,2,28.5,2,2,31,1,3,43,1,3,34,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
3,17,13,4,7,4,3,2,3.52667E+14,45,1,2,34.5,2,2,27,2,2,36,1,3,30,1,3,25.5,2,2,38,1,3
0,17,17,0,7,7,0,1,4.01333E+14,41,1,2,38,1,2,43,1,2,34,1,3,41,1,3,35,1,2,40,1,3
0,17,2,15,1,1,0,2,0,36,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,3,14,3,2,1,2,0,23,1,2,28.5,2,2,0,0,2,0,0,3,34,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,15,2,7,6,1,1,17.2,45,1,2,39,1,2,27,1,2,35,1,3,35,2,3,30,1,2,48,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.44667E+14,40,1,2,33,1,2,32,1,2,35,1,3,38,1,3,37,1,2,41,1,3
1,17,15,2,7,6,1,1,3.12333E+14,34,1,2,30,1,2,20.5,2,2,44,1,3,33,1,3,35,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.64667E+14,41,1,2,36,1,2,33,1,2,42,1,3,38,1,3,32,1,2,35,1,3
1,17,15,2,7,6,1,1,3.42667E+14,45,1,2,43,1,2,29,2,2,35,1,3,34,1,3,30,1,2,42,1,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,22,2,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.34667E+14,48,1,2,36,1,2,35,1,2,46,1,3,31,1,3,30,1,2,42,1,3
3,17,14,3,7,4,3,2,3.95333E+14,30,2,2,36,2,2,33,1,2,40,1,3,28.5,2,3,33,1,2,44,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,45,1,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,7,1,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,15,2,7,5,2,1,3.26778E+14,37,1,2,28,2,2,32,1,2,33,2,3,32,1,3,31,1,2,37,1,3
1,17,17,0,7,6,1,1,26.9,30,2,2,35,1,2,32,1,2,36,1,3,37,1,3,33,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.54333E+14,31,1,2,34,1,2,31,1,2,43,1,3,30,1,3,30,1,2,31,1,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,2,2,3,0,0,2,0,0,3
2,17,13,4,7,5,2,1,3.60333E+14,40,1,2,40,1,2,28.5,2,2,38,1,3,42,1,3,28,2,2,46,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
3,17,15,2,7,4,3,2,3.64667E+14,42,1,2,35,1,2,31,2,2,46,1,3,32,2,3,24,2,2,33,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,3.36667E+14,43,1,2,39,1,2,34.5,2,2,41,1,3,33,1,3,35,1,2,35,1,3
1,17,5,12,2,1,1,2,0,30,1,2,0,0,2,0,0,2,0,0,3,29.5,2,3,0,0,2,0,0,3
1,17,3,14,1,0,1,2,0,0,0,2,0,2,2,0,0,2,0,0,3,34,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,37.2,45,1,2,34,1,2,37,1,2,41,1,3,48,1,3,39,1,2,42,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,47,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.77333E+14,41,1,2,48,1,2,43,1,2,42,1,3,30,1,3,31,1,2,47,1,3
0,17,2,15,1,1,0,2,0,40,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,3.88667E+14,39,1,2,42,1,2,29.5,2,2,43,1,3,48,1,3,31,1,2,36,1,3
0,17,17,0,7,7,0,1,3.61333E+14,43,1,2,41,1,2,42,1,2,40,1,3,37,1,3,30,1,2,49,1,3
0,17,17,0,7,7,0,1,37.5,50,1,2,46,1,2,39,1,2,41,1,3,38,1,3,34,1,2,42,1,3
2,17,12,5,7,5,2,1,3.56667E+14,39,1,2,34,1,2,29.33333333,3,2,23.5,2,3,34,1,3,32,1,2,35,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,32,1,3,0,0,2,0,0,3
1,17,5,12,4,3,1,2,0,0,0,2,35,1,2,24,1,2,0,0,3,27.5,2,3,0,0,2,30,1,3
0,17,5,12,2,2,0,2,0,35,1,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,3,1,3,0,0,2,0,0,3
1,17,2,15,2,1,1,2,0,31,1,2,0,0,2,0,0,2,0,0,3,23.5,2,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.33111E+14,40,1,2,35,1,2,32,1,2,46,1,3,37,1,3,31,1,2,46,1,3
1,17,17,0,7,6,1,1,3.19778E+14,41,1,2,30,1,2,31,2,2,40,1,3,34,1,3,32,1,2,30,1,3
1,17,15,2,7,6,1,1,3.11444E+14,40,1,2,30,1,2,25.5,2,2,44,1,3,30,1,3,35,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,2,15,2,1,1,2,0,40,1,2,0,0,2,0,0,2,0,0,3,17,2,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.85667E+14,43,1,2,40,1,2,40,1,2,42,1,3,41,1,3,34,1,2,40,1,3
1,17,17,0,7,6,1,1,41.2,41,1,2,42,1,2,33,1,2,44,1,3,35.5,2,3,34,1,2,46,1,3
1,17,17,0,7,6,1,1,3.27333E+14,45,1,2,33,2,2,39,1,2,36,1,3,45,1,3,31,1,2,41,1,3
0,17,5,12,2,2,0,2,0,39,1,2,0,0,2,0,0,2,0,0,3,48,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,5,12,5,4,1,2,7.2,0,0,2,31,1,2,16,1,2,0,0,3,25,2,3,24,1,2,40,1,3
0,17,5,12,2,2,0,2,0,0,0,2,32,1,2,0,0,2,0,0,3,35,1,3,0,0,2,0,0,3
1,17,2,15,2,1,1,2,0,44,1,2,0,0,2,0,0,2,0,0,3,20,2,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
2,17,15,2,7,5,2,1,3.39667E+14,30,1,2,30,1,2,30,2,2,32,1,3,45,1,3,24,2,2,31,1,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,17.5,2,3,0,0,2,0,0,3
0,17,3,14,2,2,0,2,0,0,0,2,5,1,2,0,0,2,0,0,3,36,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.76667E+14,43,1,2,32,1,2,38,1,2,42,1,3,50,1,3,30,1,2,43,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,15,2,7,5,2,1,33.4,39,1,2,33.5,2,2,23.5,2,2,43,1,3,31,1,3,30,1,2,38,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,3
0,17,2,15,2,2,0,2,0,36,1,2,0,0,2,0,0,2,0,0,3,12,1,3,0,0,2,0,0,3
3,17,14,3,7,4,3,2,3.48333E+14,31,2,2,32,1,2,32.33333333,3,2,39,1,3,19,3,3,33,1,2,41,1,3
2,17,12,5,7,5,2,2,10.4,32,1,2,32.5,2,2,26.5,2,2,20,1,3,34,1,3,31,1,2,40,1,3
1,17,15,2,7,6,1,1,3.77333E+14,44,1,2,42,1,2,26.5,2,2,36,1,3,32,1,3,38,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,31.4,46,1,2,34,1,2,30,1,2,39,1,3,45,1,3,31,1,2,34,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
5,17,10,7,7,2,5,2,2.86333E+14,40,1,2,37,1,2,27,2,2,31,2,3,22.66666667,3,3,21.33333333,3,2,34,2,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,13,4,7,5,2,1,3.06667E+14,15,1,2,36,1,2,17.33333333,3,2,37,1,3,42,1,3,32.5,2,2,37,1,3
0,17,6,11,2,2,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,45,1,3,0,0,2,32,1,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,24,2,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.35556E+14,31,1,2,36,1,2,31,1,2,36,1,3,42,1,3,34,1,2,38,1,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,1,3,19.66666667,3,3,0,0,2,0,1,3
1,17,15,2,7,6,1,1,3.10667E+14,34,1,2,34,1,2,27,2,2,39,1,3,33,1,3,30,1,2,40,1,3
1,17,13,4,6,5,1,2,2.47778E+14,0,0,2,37,1,2,32,1,2,41,1,3,37,1,3,21.66666667,3,2,39,1,3
1,17,15,2,7,6,1,1,3.06667E+14,49,1,2,35,1,2,28,3,2,40,1,3,31,1,3,35,1,2,41,1,3
0,17,17,0,7,7,0,1,3.46667E+14,45,1,2,39,1,2,36,1,2,36,1,3,45,1,3,32,1,2,48,1,3
3,17,10,7,7,4,3,2,3.32333E+14,42,1,2,31,1,2,25.33333333,3,2,24,3,3,39,1,3,21,2,2,39,1,3
0,17,6,11,3,3,0,2,1,16,1,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,41,1,3
