NOTA_EI_CINCO,VECES_EI_CINCO,CREDITOS_EI_CINCO,NOTA_EE_DOS,VECES_EE_DOS,CREDITOS_EE_DOS,NOTA_EI_SEIS,VECES_EI_SEIS,CREDITOS_EI_SEIS,NOTA_ORD_TER,VECES_ORD_TER,CREDITOS_ORD_TER,NOTA_TG_UNO,VECES_TG_UNO,CREDITOS_TG_UNO,CAR_NUEVE,NCC_NUEVE,NCA_NUEVE,NCP_NUEVE,NAC_NUEVE,NAA_NUEVE,NAP_NUEVE,EPA_NUEVE,ESTADO NUEVE,PROMEDIO_DIEZ
0,0,3,22,1,2,0,0,3,31,1,3,0,0,2,0,13,3,10,3,1,4,2,3,0
44,1,3,41,1,2,39,1,3,44,1,3,42,1,2,0,13,13,0,5,5,0,1,1,41.09090909
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,3,45,1,2,0,0,3,38,1,3,50,1,2,0,13,10,3,4,4,1,1,1,45.90909091
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,3,50,1,2,30,1,3,40,1,3,45,1,2,0,13,13,0,5,5,0,1,1,37.18181818
42,1,3,49,1,2,35,1,3,44,1,3,50,1,2,0,13,13,0,5,5,0,1,1,43.75
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,3,36,1,2,0,0,3,31,1,3,0,0,2,0,13,8,5,4,3,2,1,1,34.375
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,3,50,1,2,31,1,3,46,1,3,0,0,2,0,13,11,2,5,4,1,1,1,41.375
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,40,1,2,0,0,3,35,1,3,0,0,2,0,13,5,8,3,2,3,2,3,32
0,0,3,50,1,2,0,0,3,37,1,3,0,0,2,0,13,5,8,3,2,3,2,3,42.875
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,33,1,3,0,0,2,0,13,3,10,2,1,4,2,3,30
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,3,49,1,2,38,1,3,45,1,3,48,1,2,0,13,13,0,5,5,0,1,1,43.27272727
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,46,1,2,0,0,3,44,1,3,0,0,2,0,13,5,8,3,2,3,2,3,35.4
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,49,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,0
32,1,3,47,1,2,38,1,3,46,1,3,0,0,2,0,13,11,2,5,4,1,1,1,42.5
0,0,3,30,1,2,0,0,3,32,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,0,0,2,0,0,3,32,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
34,1,3,36,1,2,34,1,3,38,1,3,0,0,2,0,13,11,2,5,4,1,1,1,29.625
38,1,3,42,1,2,49,1,3,39,1,3,0,0,2,0,13,11,2,5,4,1,1,1,41.25
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,42,1,2,0,0,3,40,1,3,0,0,2,0,13,5,8,3,2,3,2,3,41.375
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,41,1,3,0,0,2,0,13,3,10,2,1,4,2,3,38
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,40,1,2,0,0,3,37,1,3,0,0,2,0,13,5,8,3,2,3,2,3,34.6
31,1,3,39,1,2,0,0,3,42,1,3,0,0,2,0,13,8,5,4,3,2,1,1,30.625
0,0,3,38,1,2,0,0,3,32,1,3,0,0,2,0,13,5,8,3,2,3,2,3,37.75
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,3,48,1,2,0,0,3,44,1,3,0,0,2,0,13,8,5,4,3,2,1,1,39.75
40,1,3,46,1,2,0,0,3,42,1,3,50,1,2,0,13,10,3,4,4,1,1,1,43.18181818
33,1,3,50,1,2,33,1,3,45,1,3,48,1,2,0,13,13,0,5,5,0,1,1,41.45454545
0,0,3,36,1,2,0,0,3,41,1,3,0,0,2,0,13,5,8,3,2,3,2,3,41.8
33,1,3,43,1,2,37,1,3,42,1,3,0,0,2,0,13,11,2,5,4,1,1,1,41.5
32,1,3,0,0,2,0,0,3,39,1,3,0,0,2,0,13,6,7,3,2,3,2,3,36.6
0,0,3,34,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,0
49,1,3,46,1,2,37,1,3,42,1,3,50,1,2,0,13,13,0,5,5,0,1,1,43.36363636
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,3,39,1,2,0,0,3,36,1,3,0,0,2,0,13,8,5,4,3,2,1,1,37.875
42,1,3,44,1,2,0,0,3,42,1,3,0,0,2,0,13,8,5,4,3,2,1,1,39.375
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,35,1,2,0,0,3,37,1,3,0,0,2,0,13,5,8,3,2,3,2,3,38.375
0,0,3,48,1,2,0,0,3,37,1,3,0,0,2,0,13,5,8,3,2,3,2,3,44.5
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,35,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,49,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,0
40,1,3,49,1,2,37,1,3,37,1,3,0,0,2,0,13,11,2,5,4,1,1,1,39.375
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,34,1,2,0,0,3,36,1,3,0,0,2,0,13,5,8,3,2,3,2,3,50
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,32,1,2,0,0,3,45,1,3,0,0,2,0,13,5,8,3,2,3,2,3,34
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,35,1,3,0,0,2,0,13,3,10,2,1,4,2,3,38
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,37,1,2,0,0,3,27,1,3,0,0,2,0,13,2,11,3,1,4,2,3,42
30,1,3,37,1,2,33,1,3,33,1,3,0,0,2,0,13,11,2,5,4,1,1,1,36.375
37,1,3,49,1,2,35,1,3,36,1,3,0,0,2,0,13,11,2,5,4,1,1,1,39.375
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,3,43,1,2,31,1,3,37,1,3,0,0,2,0,13,11,2,5,4,1,1,1,41.625
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,3,49,1,2,37,1,3,45,1,3,0,0,2,0,13,11,2,5,4,1,1,1,42.75
0,0,3,0,0,2,0,0,3,41,1,3,0,0,2,0,13,3,10,2,1,4,2,3,40
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,43,1,3,50,1,2,0,13,5,8,2,2,3,2,3,42.875
0,0,3,50,1,2,0,0,3,38,1,3,0,0,2,0,13,5,8,3,2,3,2,3,37
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,35,1,3,0,0,2,0,13,3,10,2,1,4,2,3,41
0,0,3,0,0,2,0,0,3,40,1,3,0,0,2,0,13,3,10,2,1,4,2,3,40
0,0,3,40,1,2,0,0,3,43,1,3,0,0,2,0,13,5,8,3,2,3,2,3,45
0,0,3,0,0,2,0,0,3,34,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,3,50,1,2,36,1,3,39,1,3,0,0,2,0,13,11,2,5,4,1,1,1,41.875
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,50,1,2,0,0,3,36,1,3,0,0,2,0,13,5,8,3,2,3,2,3,36
0,0,3,42,1,2,0,0,3,40,1,3,0,0,2,0,13,5,8,3,2,3,2,3,35
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,34,1,2,0,0,3,30,1,3,0,0,2,0,13,5,8,3,2,3,2,3,27
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,21,1,2,0,0,3,0,0,3,0,0,2,0,13,0,13,2,0,5,2,3,27
0,0,3,46,1,2,0,0,3,30,1,3,0,0,2,0,13,5,8,3,2,3,2,3,35.6
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,48,1,2,0,0,3,45,1,3,0,0,2,0,13,5,8,3,2,3,2,3,39.375
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,47,1,2,0,0,3,44,1,3,0,0,2,0,13,5,8,3,2,3,2,3,49
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,41,1,3,0,0,2,0,13,3,10,2,1,4,2,3,39
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,31,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,38,1,2,0,0,3,41,1,3,0,0,2,0,13,5,8,3,2,3,2,3,45
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,47,1,2,0,0,3,40,1,3,0,0,2,0,13,5,8,3,2,3,2,3,35.25
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,33,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,37,1,2,0,0,3,44,1,3,0,0,2,0,13,5,8,3,2,3,2,3,39.2
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,33,1,2,0,0,3,40,1,3,0,0,2,0,13,5,8,3,2,3,2,3,34.875
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,42,1,2,0,0,3,44,1,3,0,0,2,0,13,5,8,3,2,3,2,3,38.8
33,1,3,40,1,2,38,1,3,47,1,3,50,1,2,0,13,13,0,5,5,0,1,1,44.25
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,44,1,2,0,0,3,40,1,3,0,0,2,0,13,5,8,3,2,3,2,3,37.2
0,0,3,45,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,37
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,3,50,1,2,31,1,3,45,1,3,0,0,2,0,13,11,2,5,4,1,1,1,42.75
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,43,1,2,0,0,3,40,1,3,0,0,2,0,13,5,8,3,2,3,2,3,36
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,3,50,1,2,39,1,3,45,1,3,50,1,2,0,13,13,0,5,5,0,1,1,42.09090909
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,37,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,3,35,1,2,0,0,3,30,1,3,0,0,2,0,13,8,5,4,3,2,1,1,40.875
20,1,3,43,1,2,0,0,3,38,1,3,0,0,2,0,13,5,8,4,2,3,2,3,34
0,0,3,45,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,0
0,0,3,47,1,2,0,0,3,34,1,3,0,0,2,0,13,5,8,3,2,3,2,3,49
0,0,3,37,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,39,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,50
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,37,1,2,0,0,3,35,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,0,0,2,0,0,3,41,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,30,1,2,0,0,3,37,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,3,39,1,2,34,1,3,40,1,3,0,0,2,0,13,11,2,5,4,1,1,1,45.125
0,0,3,48,1,2,0,0,3,38,1,3,0,0,2,0,13,5,8,3,2,3,2,3,44.5
0,0,3,45,1,2,0,0,3,41,1,3,0,0,2,0,13,5,8,3,2,3,2,3,38
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,3,33,1,2,0,0,3,37,1,3,0,0,2,0,13,8,5,4,3,2,1,1,50
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,34,1,2,0,0,3,34,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,3,49,1,2,0,0,3,40,1,3,0,0,2,0,13,8,5,4,3,2,1,1,42.5
0,0,3,39,1,2,0,0,3,39,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,3,46,1,2,0,0,3,40,1,3,0,0,2,0,13,8,5,4,3,2,1,1,40
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,46,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,34
0,0,3,46,1,2,0,0,3,40,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,44,1,2,0,0,3,41,1,3,0,0,2,0,13,5,8,3,2,3,2,3,42.8
0,0,3,0,0,2,0,0,3,33,1,3,0,0,2,0,13,3,10,2,1,4,2,3,26
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,41,1,2,0,0,3,36,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,49,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,39.2
0,0,3,33,1,2,0,0,3,35,1,3,0,0,2,0,13,5,8,3,2,3,2,3,39.125
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,30,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,0
0,0,3,33,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,38
0,0,3,39,1,2,0,0,3,30,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,44,1,2,0,0,3,43,1,3,0,0,2,0,13,5,8,3,2,3,2,3,38
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,42,1,2,0,0,3,36,1,3,0,0,2,0,13,5,8,3,2,3,2,3,40.875
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,36,1,2,0,0,3,40,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,40,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,41
0,0,3,0,0,2,0,0,3,30,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,43,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,36
0,0,3,0,0,2,0,0,3,40,1,3,0,0,2,0,13,3,10,2,1,4,2,3,40
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,3,42,1,2,30,1,3,39,1,3,0,0,2,0,13,11,2,5,4,1,1,1,33
0,0,3,50,1,2,0,0,3,36,1,3,0,0,2,0,13,5,8,3,2,3,2,3,37
0,0,3,47,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,46.4
0,0,3,42,1,2,0,0,3,33,1,3,0,0,2,0,13,5,8,3,2,3,2,3,44
0,0,3,47,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,40,1,2,0,0,3,39,1,3,0,0,2,0,13,5,8,3,2,3,2,3,37.4
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,30,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,38
0,0,3,50,1,2,0,0,3,34,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,35,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,0
37,1,3,0,0,2,31,1,3,38,1,3,0,0,2,0,13,9,4,4,3,2,1,1,0
0,0,3,39,1,2,0,0,3,34,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,50,1,2,0,0,3,36,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,41,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,36
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,43,1,2,0,0,3,40,1,3,0,0,2,0,13,5,8,3,2,3,2,3,43.125
0,0,3,23,1,2,0,0,3,0,0,3,0,0,2,0,13,0,13,2,0,5,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,3,38,1,2,38,1,3,39,1,3,0,0,2,0,13,11,2,5,4,1,1,1,41.625
0,0,3,0,0,2,0,0,3,39,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,30,1,2,0,0,3,36,1,3,0,0,2,0,13,5,8,3,2,3,2,3,35
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,39,1,2,0,0,3,38,1,3,0,0,2,0,13,5,8,3,2,3,2,3,37
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,40,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,45,1,2,0,0,3,31,1,3,0,0,2,0,13,5,8,3,2,3,2,3,41
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,49,1,2,0,0,3,40,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,35,1,2,0,0,3,34,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,0,0,2,0,0,3,38,1,3,0,0,2,0,13,3,10,2,1,4,2,3,0
0,0,3,50,1,2,0,0,3,41,1,3,0,0,2,0,13,5,8,3,2,3,2,3,40
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,38,1,2,0,0,3,33,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,0,0,2,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,3,46,1,2,0,0,3,41,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,36,1,2,0,0,3,33,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
0,0,3,30,1,2,0,0,3,0,0,3,0,0,2,0,13,2,11,2,1,4,2,3,0
0,0,3,50,1,2,0,0,3,36,1,3,0,0,2,0,13,5,8,3,2,3,2,3,45
0,0,3,48,1,2,0,0,3,35,1,3,0,0,2,0,13,5,8,3,2,3,2,3,0
