CAR_TRES,NCC_TRES,NCA_TRES,NCP_TRES,NAC_TRES,NAA_TRES,NAP_TRES,EPA_TRES,PROMEDIO_CUATRO,NOTA_SEGUNDA_LENGUA_DOS,VECES_SEGUNDA_LENGUA_DOS,CREDITOS_SEGUNDA_LENGUA_DOS,NOTA_EE_DOS,VECES_EE_DOS,CREDITOS_EE_DOS,NOTA_FISICA_DOS,VECES_FISICA_DOS,CREDITOS_FISICA_DOS,NOTA_MULTIVARIADO,VECES_MULTIVARIADO,CREDITOS_MULTIVARIADO,NOTA_ECUACIONES,VECES_ECUACIONES,CREDITOS_ECUACIONES,NOTA_TGS,VECES_TGS,CREDITOS_TGS,NOTA_PROG_AVANZADA,VECES_PROG_AVANZADA,CREDITOS_PROG_AVANZADA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,40.33333333,47,1,2,44,1,2,47,1,3,38,1,3,42,1,3,45,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,33.6,45,1,2,42,1,2,39,1,3,40,1,3,35,1,3,45,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,3,1,0,1,2,50,0,0,0,0,0,0,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,24,11,13,9,4,5,2,25.97727273,0,0,0,48,1,2,33.5,2,3,31,1,3,18.5,2,3,29,2,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24,12,12,9,5,4,2,37.16666667,40,1,2,50,1,2,30,1,3,28,2,3,24.5,2,3,45,1,2,35,1,3
3,23,8,15,8,3,5,2,28.27777778,0,0,0,0,0,0,21.33333333,3,3,30,1,3,24,2,3,46,1,2,39,1,3
0,7,4,3,3,2,1,1,0,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,26,1,3
1,19,13,6,7,5,2,2,39.07692308,0,0,0,38,1,2,37,1,3,30,1,3,23.5,2,3,40,1,2,38,1,3
2,22,4,18,8,2,6,2,21.5,34,1,2,0,0,0,17.5,2,3,15,1,3,6.5,2,3,48,1,2,28,1,3
0,8,8,0,3,3,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,30,1,3,40,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,24.36111111,0,0,0,0,0,0,31,1,3,32,1,3,33,1,3,35,1,2,33,1,3
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,13,12,9,5,4,2,29.23076923,0,0,0,39,1,2,30.5,2,3,26,3,3,32,1,3,38,1,2,33,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,3,8,7,1,2,37.53333333,42,1,2,35,1,2,31,1,3,32,2,3,41,1,3,40,1,2,37,1,3
3,25,10,15,9,4,5,2,20.68181818,34,1,2,0,0,0,17,2,3,31,1,3,35,1,3,38,1,2,21.66666667,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,38.6875,33,1,2,31,1,2,38,1,3,31,1,3,37,1,3,40,1,2,36,1,3
4,26,5,21,9,2,7,2,23.39285714,0,0,0,0,0,0,25.33333333,3,3,22,1,3,14.5,2,3,38,1,2,34,2,3
2,22,13,9,8,5,3,2,19.53508772,35,1,2,0,0,0,30,1,3,31,1,3,25.66666667,3,3,48,1,2,32,1,3
4,28,4,24,10,2,8,2,16.69892473,42,1,2,0,0,0,27.5,2,3,11,2,3,26,2,3,47,1,2,28,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,28,10,18,10,4,6,2,27,0,0,0,43,1,2,22.5,2,3,31,1,3,23.75,4,3,40,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,11,3,5,4,1,2,31.85714286,0,0,0,0,0,0,34,1,3,31,1,3,20,1,3,38,1,2,30,1,3
0,18,18,0,7,7,0,1,37.94444444,42,1,2,38,1,2,37,1,3,30,1,3,30,1,3,42,1,2,33,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24,12,12,9,5,4,2,32.5625,42,1,2,39,1,2,36,1,3,27.5,2,3,33,1,3,50,1,2,27,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24,12,12,9,5,4,2,22.83333333,40,1,2,44,1,2,33,1,3,31,1,3,21.5,2,3,50,1,2,25,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,41.58823529,47,1,2,43,1,2,35,1,3,36,1,3,35,1,3,40,1,2,38,1,3
1,19,13,6,7,5,2,2,39,30,1,2,0,0,0,31,1,3,30,1,3,25,2,3,42,1,2,33,1,3
0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,13,6,7,5,2,2,41.875,0,0,0,30,1,2,33,1,3,20.5,2,3,32,1,3,45,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,13,9,8,5,3,2,30.25,31,1,2,0,0,0,30,1,3,20.33333333,3,3,31,1,3,40,1,2,33,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,3,3,2,1,1,37.14285714,0,0,0,0,0,0,28,1,3,0,0,0,0,0,0,41,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,15,8,9,6,3,2,37.4375,31.5,2,2,43,1,2,20.5,2,3,35,1,3,31,1,3,35,1,2,42,1,3
2,22,13,9,8,5,3,2,28.9375,0,0,0,48,1,2,36,1,3,31,1,3,19,3,3,40,1,2,35,1,3
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0
0,18,18,0,7,7,0,1,34.6,43,1,2,50,1,2,41,1,3,30,1,3,35,1,3,40,1,2,41,1,3
1,21,15,6,8,6,2,2,41.64705882,47,1,2,41,1,2,29,2,3,30,1,3,35,1,3,43,1,2,33,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,15,0,6,6,0,1,39.88235294,43,1,2,45,1,2,0,0,0,42,1,3,37,1,3,45,1,2,40,1,3
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,2,0,0,0
3,27,12,15,10,5,5,2,36.875,37,1,2,43,1,2,31,1,3,25.5,2,3,23.33333333,3,3,37,1,2,37,1,3
3,25,10,15,9,4,5,2,33.47058824,41,1,2,0,0,0,35,1,3,29,2,3,23.66666667,3,3,44,1,2,42,1,3
2,22,10,12,8,4,4,2,37.57142857,47,1,2,0,0,0,33,1,3,21,1,3,24,3,3,35,1,2,44,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,0,10,4,0,4,2,26.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,2,14,2,3
2,24,12,12,9,5,4,2,31.92857143,32,1,2,44,1,2,40,1,3,18.5,2,3,27.5,2,3,47,1,2,34,1,3
3,21,2,19,8,1,7,2,31,39,1,2,0,0,0,0,0,0,3.5,2,3,3,2,3,15.5,2,2,16,1,3
0,18,18,0,7,7,0,1,41.94444444,47,1,2,44,1,2,37,1,3,35,1,3,39,1,3,45,1,2,45,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,28,7,21,10,3,7,2,21.41666667,33,1,2,0,0,0,16.5,2,3,21.33333333,3,3,27.5,2,3,36,1,2,40,1,3
5,31,7,24,11,3,8,2,20.47826087,40,1,2,0,0,0,20,3,3,15.66666667,3,3,4,2,3,31,1,2,36,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,43.11111111,50,1,2,49,1,2,38,1,3,39,1,3,42,1,3,45,1,2,40,1,3
0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24,15,9,9,6,3,2,27,37,1,2,41,1,2,36,1,3,26,3,3,35,1,3,40,1,2,34,1,3
2,24,15,9,9,6,3,2,26.08823529,38,1,2,46,1,2,40,1,3,27,3,3,39,1,3,37,1,2,36,1,3
0,18,18,0,7,7,0,1,44.16666667,46,1,2,44,1,2,44,1,3,42,1,3,39,1,3,45,1,2,47,1,3
0,4,4,0,2,2,0,1,33.42857143,31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,0,0,0
0,16,16,0,6,6,0,1,30.15217391,38,1,2,0,0,0,32,1,3,35,1,3,39,1,3,42,1,2,38,1,3
2,22,16,6,8,6,2,2,28.39285714,40,1,2,0,0,0,30,1,3,30,3,3,34,1,3,40,1,2,36,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,30.875,44,1,2,48,1,2,35,1,3,35,1,3,30,1,3,30,1,2,32,1,3
1,19,16,3,7,6,1,2,31.42105263,0,0,0,39,1,2,37,1,3,32,2,3,38,1,3,40,1,2,39,1,3
1,19,13,6,7,5,2,2,22.63333333,0,0,0,35,1,2,38,1,3,24.5,2,3,31,1,3,34,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,3,8,7,1,2,31.65,37,1,2,30,1,2,35,1,3,33,1,3,30.5,2,3,39,1,2,32,1,3
0,16,16,0,6,6,0,1,38.6,0,0,0,42,1,2,41,1,3,38,1,3,31,1,3,37,1,2,37,1,3
0,18,18,0,7,7,0,1,40.94117647,45,1,2,46,1,2,42,1,3,40,1,3,38,1,3,42,1,2,44,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,27.725,0,0,0,44,1,2,35,1,3,31,1,3,36,1,3,36,1,2,35,1,3
1,21,15,6,8,6,2,2,30.42105263,39,1,2,39,1,2,34,1,3,27,2,3,34,1,3,42,1,2,33,1,3
1,19,13,6,7,5,2,2,28.22222222,0,0,0,35,1,2,38,1,3,23,2,3,31,1,3,34,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,4,9,5,2,3,2,38.2,32,1,2,0,0,0,10.5,2,3,0,0,0,0,0,0,42,1,2,9,1,3
3,25,13,12,9,5,4,2,39.16666667,41,1,2,0,0,0,18.33333333,3,3,41,1,3,30,2,3,43,1,2,43,1,3
0,18,18,0,7,7,0,1,40.77777778,42,1,2,45,1,2,31,1,3,32,1,3,39,1,3,38,1,2,41,1,3
0,14,14,0,5,5,0,1,39.3125,0,0,0,0,0,0,36,1,3,35,1,3,37,1,3,37,1,2,40,1,3
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,0,0,0
0,18,18,0,7,7,0,1,43.875,48,1,2,50,1,2,39,1,3,43,1,3,36,1,3,47,1,2,43,1,3
1,19,7,12,7,3,4,2,34.11111111,0,0,0,41,1,2,19,1,3,18.5,2,3,12,1,3,42,1,2,43,1,3
1,19,13,6,7,5,2,2,32.65,43,1,2,0,0,0,30,1,3,32,1,3,26,2,3,35,1,2,37,1,3
2,22,13,9,8,5,3,2,27.63157895,0,0,0,40,1,2,38,1,3,28.66666667,3,3,30,1,3,42,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,7,18,9,3,6,2,18.66666667,49,1,2,0,0,0,17,2,3,13,2,3,34,1,3,39,1,2,6,2,3
0,18,18,0,7,7,0,1,39.27777778,41,1,2,38,1,2,36,1,3,31,1,3,37,1,3,40,1,2,43,1,3
1,21,15,6,8,6,2,2,34.45238095,34,1,2,41,1,2,38,1,3,32,1,3,27.5,2,3,34,1,2,48,1,3
0,18,18,0,7,7,0,1,41.29411765,46,1,2,47,1,2,38,1,3,37,1,3,45,1,3,40,1,2,43,1,3
2,22,16,6,8,6,2,2,38.2,40,1,2,0,0,0,32,2,3,33.5,2,3,33,1,3,41,1,2,40,1,3
1,17,14,3,6,5,1,2,41.46666667,0,0,0,44,1,2,35,1,3,31.5,2,3,30,1,3,0,0,0,44,1,3
1,17,11,6,6,4,2,2,38.30769231,0,0,0,0,0,0,31,1,3,28.5,2,3,36,1,3,42,1,2,34,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,13,6,7,5,2,2,39.77777778,0,0,0,48,1,2,34,1,3,29.5,2,3,31,1,3,42,1,2,34,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,33.30952381,39,1,2,39,1,2,34,1,3,37,1,3,35,1,3,43,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,1,40.4,44,1,2,50,1,2,40,1,3,37,1,3,28,2,3,37,1,2,42,1,3
0,18,18,0,7,7,0,1,36.875,43,1,2,50,1,2,39,1,3,32,1,3,34,1,3,39,1,2,38,1,3
1,19,13,6,7,5,2,2,36.9375,0,0,0,45,1,2,40,1,3,28,2,3,30,1,3,38,1,2,43,1,3
1,14,5,9,5,2,3,2,36.57142857,0,0,0,0,0,0,15,2,3,0,0,0,2,1,3,44,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,5,0,2,2,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,2,36,1,3
0,5,5,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,40.5,41,1,2,42,1,2,37,1,3,36,1,3,39,1,3,41,1,2,33,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,40,41,1,2,45,1,2,36,1,3,36,1,3,36,1,3,42,1,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,32.36111111,45,1,2,48,1,2,36,1,3,35,1,3,30,1,3,45,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,24,18,6,9,7,2,2,37,40,1,2,37,1,2,38,1,3,31.33333333,3,3,32,1,3,39,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,3,8,7,1,2,38.5,31,1,2,45,1,2,38,1,3,32,1,3,32.5,2,3,43,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,2,0,0,0
0,11,11,0,4,4,0,1,0.363636364,0,0,0,0,0,0,35,1,3,0,0,0,36,1,3,36,1,2,30,1,3
2,17,5,12,6,2,4,2,19.66666667,0,0,0,0,0,0,20.33333333,3,3,0,1,3,0,0,0,30,1,2,32,1,3
1,17,14,3,6,5,1,2,37.4375,0,0,0,0,0,0,30,1,3,38,1,3,31,2,3,41,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,13,12,9,5,4,2,36,40,1,2,0,0,0,36,1,3,30.5,2,3,15.33333333,3,3,43,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,28.95833333,45,1,2,44,1,2,42,1,3,31,1,3,32,1,3,43,1,2,41,1,3
1,4,0,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,12,6,7,5,2,2,25,41,1,2,39,1,2,42,1,3,0,0,0,26.5,2,3,37,1,2,36,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,36.86666667,0,0,0,0,0,0,37,1,3,30,1,3,33,1,3,42,1,2,46,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,3,8,7,1,2,39,41,1,2,39,1,2,38,1,3,30,1,3,30.5,2,3,37,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,32.25,32,1,2,40,1,2,42,1,3,35,1,3,43,1,3,45,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,42.55555556,47,1,2,45,1,2,45,1,3,42,1,3,41,1,3,46,1,2,46,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,38.35294118,39,1,2,38,1,2,40,1,3,35,1,3,35,1,3,37,1,2,36,1,3
0,3,0,3,1,0,1,2,0,0,0,0,0,0,0,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,3,5,3,1,2,2,0,0,0,0,0,0,0,33,1,3,0,0,0,0,0,0,25,1,2,6,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,2,4,1,3
2,11,2,9,4,1,3,2,9.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,11,3,3
0,18,18,0,7,7,0,1,29.36956522,46,1,2,46,1,2,44,1,3,30,1,3,39,1,3,50,1,2,49,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,43.94117647,45,1,2,47,1,2,39,1,3,45,1,3,40,1,3,44,1,2,47,1,3
