CAR_OCHO,NCC_OCHO,NCA_OCHO,NCP_OCHO,NAC_OCHO,NAA_OCHO,NAP_OCHO,EPA_OCHO,PROMEDIO_NUEVE,VECES_EI_OP_AI,CREDITOS_EI_OP_AI,NOTA_EE_CUATRO,VECES_EE_CUATRO,CREDITOS_EE_CUATRO,NOTA_EI_OP_BI,VECES_EI_OP_BI,CREDITOS_EI_OP_BI,NOTA_ING_ECONOMICA,VECES_ING_ECONOMICA,CREDITOS_ING_ECONOMICA,NOTA_CIBERNETICA_TRES,VECES_CIBERNETICA_TRES,CREDITOS_CIBERNETICA_TRES,NOTA_REDES_COM_TRES,VECES_REDES_COM_TRES,CREDITOS_REDES_COM_TRES,NOTA_DIS_ARQ_SOFT,VECES_DIS_ARQ_SOFT,CRADITOS_DIS_ARQ_SOFT
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,14,4,6,5,1,2,36.75,1,3,0,0,0,36,1,3,36,1,2,36,1,2,0,0,0,37.5,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,31,1,3,0,0,0,36,1,3,42,1,2,40,1,2,39,1,2,46,1,4
0,16,16,0,6,6,0,1,42.61538462,1,3,0,0,0,47,1,3,31,1,2,50,1,2,48,1,2,47,1,4
0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,23,9,14,8,4,4,2,38.66666667,1,3,0,0,0,16.5,2,3,31,1,2,41,1,2,45,1,2,27,2,4
0,13,13,0,5,5,0,1,46.6,1,3,0,0,0,0,0,0,39,1,2,40,1,2,38,1,2,47,1,4
0,16,16,0,6,6,0,1,42.25,1,3,0,0,0,37,1,3,41,1,2,40,1,2,35,1,2,48,1,4
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,44.92307692,1,3,0,0,0,44,1,3,46,1,2,47,1,2,48,1,2,48,1,4
0,9,0,9,3,0,3,2,12,0,0,0,0,0,0,1,3,0,0,0,0,0,0,24,1,2,4,1,4
0,16,16,0,6,6,0,1,42,1,3,0,0,0,37,1,3,35,1,2,44,1,2,44,1,2,37,1,4
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,45,1,3,0,0,0,0,0,0,37,1,2,50,1,2,46,1,2,40,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,26.25,1,3,0,0,0,0,0,0,38,1,2,35,1,2,47,1,2,48,1,4
0,16,16,0,6,6,0,1,32.91666667,1,3,0,0,0,42,1,3,30,1,2,46,1,2,47,1,2,47,1,4
0,8,8,0,3,3,0,1,32,0,0,0,0,0,0,0,0,39,1,2,43,1,2,0,0,0,44,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,13,2,6,5,1,1,41,1,3,0,0,0,0,0,0,35,1,2,35,2,2,38,1,2,50,1,4
0,13,13,0,5,5,0,1,46.33333333,1,3,0,0,0,0,0,0,48,1,2,50,1,2,46,1,2,49,1,4
0,2,2,0,1,1,0,2,46,0,0,0,0,0,0,0,0,31,1,2,0,0,0,0,0,0,0,0,0
0,10,10,0,4,4,0,1,38.33333333,0,0,0,0,0,0,0,0,34,1,2,36,1,2,35,1,2,44,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,31.6,1,3,0,0,0,0,0,0,30,1,2,42,1,2,43,1,2,47,1,4
0,13,13,0,5,5,0,1,45.84615385,1,3,0,0,0,0,0,0,44,1,2,44,1,2,35,1,2,50,1,4
0,16,16,0,6,6,0,1,47.23076923,1,3,0,0,0,47,1,3,47,1,2,45,1,2,50,1,2,46,1,4
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,45.61538462,1,3,0,0,0,47,1,3,47,1,2,46,1,2,50,1,2,45,1,4
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,40.75,1,3,0,0,0,35,1,3,50,1,2,44,1,2,36,1,2,44,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,11,2,5,4,1,1,36.25,1,3,0,0,0,0,0,0,50,1,2,0,0,0,37,2,2,44,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,14,4,7,5,2,1,32.75,1,3,0,0,0,37,1,3,29,2,2,44,1,2,46,1,2,47,1,4
0,13,13,0,5,5,0,1,45.15384615,1,3,0,0,0,0,0,0,46,1,2,50,1,2,50,1,2,46,1,4
0,13,13,0,5,5,0,1,28.1,1,3,0,0,0,0,0,0,35,1,2,44,1,2,41,1,2,47,1,4
0,13,13,0,5,5,0,1,42.66666667,1,3,0,0,0,0,0,0,32,1,2,45,1,2,46,1,2,49,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,45.75,1,3,0,0,0,0,0,0,37,1,2,50,1,2,49,1,2,35,1,4
0,13,13,0,5,5,0,1,47.3,1,3,0,0,0,0,0,0,44,1,2,50,1,2,46,1,2,46,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,13,2,6,5,1,1,44.33333333,1,3,0,0,0,0,0,0,36.5,2,2,36,1,2,46,1,2,32,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,44.76923077,1,3,0,0,0,0,0,0,32,1,2,45,1,2,47,1,2,50,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,43.53846154,1,3,0,0,0,0,0,0,38,1,2,50,1,2,44,1,2,42,1,4
0,16,16,0,6,6,0,1,43.25,1,3,0,0,0,41,1,3,39,1,2,42,1,2,44,1,2,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,40.25,1,3,0,0,0,0,0,0,37,1,2,44,1,2,36,1,2,44,1,4
0,13,13,0,5,5,0,1,45.46153846,1,3,0,0,0,0,0,0,43,1,2,45,1,2,48,1,2,50,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,47.4,1,3,0,0,0,0,0,0,47,1,2,50,1,2,50,1,2,49,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,32.1,1,3,0,0,0,35,1,3,30,1,2,40,1,2,30,1,2,49,1,4
0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,44.3,1,3,0,0,0,0,0,0,50,1,2,50,1,2,44,1,2,46,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,33.84615385,1,3,0,0,0,0,0,0,36,1,2,48,1,2,37,1,2,37,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,48.9,1,3,0,0,0,0,0,0,43,1,2,49,1,2,50,1,2,50,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,32.8,1,3,0,0,0,37,1,3,34,1,2,45,1,2,37,1,2,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,26.75,1,3,0,0,0,38,1,3,50,1,2,44,1,2,45,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,41.46153846,1,3,0,0,0,0,0,0,47,1,2,36,1,2,36,1,2,41,1,4
0,13,13,0,5,5,0,1,42.33333333,1,3,0,0,0,0,0,0,46,1,2,50,1,2,39,1,2,38,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,44,1,3,0,0,0,0,0,0,42,1,2,34,1,2,49,1,2,50,1,4
1,18,16,2,7,6,1,1,38.75,1,3,0,0,0,35,1,3,32,1,2,31,2,2,45,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17,11,6,7,4,3,2,41,1,3,0,0,0,0,0,0,31,2,2,24.5,2,2,45,1,2,38,1,4
0,13,13,0,5,5,0,1,41.5,1,3,0,0,0,0,0,0,33,1,2,46,1,2,45,1,2,43,1,4
0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,16,2,7,6,1,1,42.2,1,3,0,0,0,39,1,3,38,2,2,45,1,2,45,1,2,47,1,4
0,16,16,0,6,6,0,1,37.61538462,1,3,0,0,0,39,1,3,46,1,2,44,1,2,45,1,2,39,1,4
0,13,13,0,5,5,0,1,45.25,1,3,0,0,0,0,0,0,50,1,2,46,1,2,46,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,16,2,7,6,1,1,40.5,1,3,0,0,0,39,1,3,32,2,2,45,1,2,39,1,2,47,1,4
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,33.66666667,1,3,0,0,0,36,1,3,32,1,2,42,1,2,40,1,2,41,1,4
1,12,8,4,4,3,1,2,37,0,0,0,0,0,0,0,0,34,1,2,0,0,0,40,1,2,31.5,2,4
0,13,13,0,5,5,0,1,34.5,1,3,0,0,0,0,0,0,30,1,2,39,1,2,41,1,2,47,1,4
1,20,12,8,7,5,2,2,39.6,1,3,0,0,0,35,1,3,40,1,2,38,1,2,30,1,2,28,2,4
0,10,10,0,4,4,0,1,42.66666667,0,0,0,0,0,0,0,0,32,1,2,47,1,2,43,1,2,43,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,13,2,6,5,1,1,40.5,0,0,0,0,0,32,1,3,37.5,2,2,40,1,2,43,1,2,46,1,4
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,40.75,1,3,0,0,0,0,0,0,40,1,2,44,1,2,43,1,2,42,1,4
0,16,16,0,6,6,0,1,41.75,1,3,0,0,0,41,1,3,50,1,2,47,1,2,43,1,2,40,1,4
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,44.9,1,3,0,0,0,0,0,0,45,1,2,40,1,2,48,1,2,48,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,10,0,4,4,0,1,43.66666667,0,0,0,0,0,0,0,0,40,1,2,47,1,2,43,1,2,43,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,7,4,4,3,1,2,22.2,0,0,0,0,0,35,1,3,30,1,2,0,0,0,40,1,2,10,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,42,1,3,0,0,0,41,1,3,39,1,2,40,1,2,41,1,2,48,1,4
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45,1,2,0,0,0,0,0,0,0,0,0
1,4,0,4,2,0,2,2,15.66666667,0,0,0,0,0,0,0,0,27,2,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,40.4,1,3,0,0,0,36,1,3,37,1,2,43,1,2,43,1,2,48,1,4
0,13,13,0,5,5,0,1,42.66666667,1,3,0,0,0,0,0,0,37,1,2,46,1,2,45,1,2,50,1,4
0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,11,3,5,4,1,2,39,2,3,0,0,0,0,0,0,0,0,0,43,1,2,40,1,2,32,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,37.5,1,3,0,0,0,47,1,3,50,1,2,44,1,2,46,1,2,36,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,43.07692308,1,3,0,0,0,0,0,0,42,1,2,43,1,2,46,1,2,48,1,4
0,16,16,0,6,6,0,1,35.3,1,3,0,0,0,39,1,3,43,1,2,47,1,2,45,1,2,50,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,44.2,1,3,0,0,0,0,0,0,45,1,2,45,1,2,37,1,2,48,1,4
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,5,5,0,1,42,1,3,0,0,0,36,1,3,50,1,2,41,1,2,0,0,0,47,1,4
0,16,16,0,6,6,0,1,40.4,1,3,0,0,0,40,1,3,38,1,2,43,1,2,47,1,2,47,1,4
1,18,16,2,7,6,1,1,44.5,1,3,0,0,0,40,1,3,33.5,2,2,43,1,2,43,1,2,48,1,4
0,8,8,0,3,3,0,1,30,0,0,0,0,0,0,0,0,38,1,2,39,1,2,0,0,0,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,36.9,1,3,0,0,0,39,1,3,50,1,2,43,1,2,45,1,2,50,1,4
1,10,8,2,4,3,1,1,41,0,0,0,0,0,0,0,0,34,2,2,0,0,0,40,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,4,0,1,1,0,1,33.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,4
1,12,6,6,4,2,2,2,36.66666667,2,3,0,0,0,0,0,0,0,0,0,0,0,0,44,1,2,30,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,13,2,6,5,1,1,44.33333333,1,3,0,0,0,0,0,0,31,2,2,43,1,2,40,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,4,2,0,2,2,38.5,0,0,0,0,0,0,0,0,27.5,2,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,4,4,3,1,2,2,36,0,0,0,0,0,0,0,0,23.5,2,2,0,0,0,0,0,0,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,10,8,6,4,2,2,28.5,1,3,0,0,0,35,1,3,44,1,2,39,1,2,0,0,0,29.5,2,4
0,16,16,0,6,6,0,1,40.25,1,3,0,0,0,38,1,3,30,1,2,43,1,2,40,1,2,45,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,33,1,3,0,0,0,38,1,3,41,1,2,43,1,2,45,1,2,48,1,4
0,9,9,0,3,3,0,1,37.66666667,1,3,0,0,0,0,0,0,0,0,0,50,1,2,0,0,0,43,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,0,5,5,0,1,39.15384615,1,3,0,0,0,0,0,0,38,1,2,39,1,2,45,1,2,48,1,4
0,16,16,0,6,6,0,1,41.5,1,3,0,0,0,37,1,3,45,1,2,43,1,2,35,1,2,47,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,7,5,5,3,2,2,32.75,1,3,0,0,0,35,1,3,32,2,2,0,0,0,40,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,13,4,6,5,1,2,36.75,1,3,0,0,0,0,0,0,36,1,2,44,1,2,33,1,2,37,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
