NOTA_EI_UNO,VECES_EI_UNO,CREDITOS_EI_UNO,NOTA_EI_DOS,VECES_EI_DOS,CREDITOS_EI_DOS,NOTA_GEO_SAL,VECES_GEO_SAL,CREDITOS_GEO_SAL,NOTA_PDI,VECES_PDI,CREDITOS_PDI,NOTA_PROCC,VECES_PROCC,CREDITOS_PROCC,NOTA_AVAP,VECES_AVAP,CREDITOS_AVAP,NOTA_ECONOMET,VECES_ECONOMET,CREDITOS_ECONOMET,CAR_SIETE,NCC_SIETE,NCA_SIETE,NCP_SIETE,NAC_SIETE,NAA_SIETE,NAP_SIETE,EPA_SIETE,ESTADO SIETE,PROMEDIO_OCHO
33,1,2,32,1,2,0,0,3,38,1,3,35,1,2,37,1,2,35,3,2,1,16,13,3,6,6,1,2,3,30.42857143
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,2,39,1,2,37,1,3,43,1,3,45,1,2,38,1,2,43,1,2,0,16,16,0,7,7,0,1,1,37.71428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,43,1,2,31,1,3,38,1,3,36,1,2,30,1,2,32,1,2,0,16,16,0,7,7,0,1,1,33.78571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
5,1,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,16,0,16,1,0,7,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
14,1,2,0,0,2,0,0,3,31,2,3,35,1,2,0,0,2,0,0,2,1,16,5,11,3,2,5,2,3,34
32,1,2,36,1,2,36,1,3,41,1,3,42,1,2,40,1,2,43,1,2,0,16,16,0,7,7,0,1,1,39.92857143
39,1,2,13,1,2,0,0,3,31,1,3,46,1,2,31,1,2,35,1,2,0,16,11,5,6,5,2,1,1,37
37,1,2,41,1,2,0,0,3,36,1,3,46,1,2,33,1,2,35,2,2,1,16,13,3,6,6,1,1,1,35.5
36,1,2,42,1,2,35,1,3,32,1,3,39,1,2,33,2,2,34,1,2,1,16,16,0,7,7,0,1,1,37.57142857
45,1,2,39,1,2,30,1,3,34,1,3,41,1,2,30,1,2,42,1,2,0,16,16,0,7,7,0,1,1,42.14285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,43,1,2,34,1,3,46,2,3,40,1,2,31,1,2,41,2,2,2,16,16,0,7,7,0,1,1,39.36363636
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,49,1,2,35,1,3,36,1,3,30,1,2,30,1,2,41,3,2,1,16,16,0,7,7,0,2,3,34.7
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,34,1,2,46,1,3,30,1,3,32,1,2,38,1,2,37,1,2,0,16,16,0,7,7,0,1,1,36.36363636
42,1,2,32,1,2,0,0,3,43,1,3,46,1,2,30,1,2,33,1,2,0,16,13,3,6,6,1,1,1,38.16666667
40,1,2,32,1,2,45,1,3,32,2,3,46,2,2,30,2,2,35,1,2,3,16,16,0,7,7,0,1,1,33.36363636
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,2,36,1,2,37,1,3,37,1,3,46,1,2,33,1,2,44,1,2,0,16,16,0,7,7,0,1,1,40
47,1,2,40,1,2,36,1,3,37,1,3,45,1,2,39,1,2,41,1,2,0,16,16,0,7,7,0,1,1,42.21428571
45,1,2,50,1,2,36,1,3,43,1,3,43,1,2,38,1,2,35,1,2,0,16,16,0,7,7,0,1,1,41.28571429
40,1,2,41,1,2,33,1,3,37,1,3,38,1,2,34,1,2,40,1,2,0,16,16,0,7,7,0,1,1,38.14285714
42,1,2,30,1,2,32,1,3,36,1,3,46,1,2,33,1,2,40,1,2,0,16,16,0,7,7,0,1,1,41.28571429
45,1,2,40,1,2,34,1,3,30,1,3,46,2,2,30,1,2,35,1,2,1,16,16,0,7,7,0,1,1,33.92857143
30,1,2,0,0,2,0,0,3,34,1,3,41,1,2,34,2,2,35,2,2,2,16,11,5,5,5,2,1,1,39.33333333
41,1,2,50,1,2,36,1,3,36,1,3,47,1,2,33,1,2,41,1,2,0,16,16,0,7,7,0,1,1,39
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,42,1,2,39,1,3,30,1,3,38,1,2,38,2,2,39,1,2,1,16,16,0,7,7,0,1,1,39.35714286
42,1,2,40,1,2,37,1,3,31,1,3,50,1,2,34,1,2,47,2,2,1,16,16,0,7,7,0,1,1,37.57142857
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,49,1,2,37,1,3,39,1,3,46,1,2,33,1,2,37,1,2,0,16,16,0,7,7,0,1,1,36.78571429
42,1,2,22,1,2,0,0,3,38,2,3,34,1,2,30,1,2,36,2,2,2,16,11,5,6,5,2,1,1,32.77777778
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,35,1,2,46,1,3,36,1,3,30,1,2,30,1,2,32,2,2,1,16,16,0,7,7,0,1,1,38.33333333
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,0,0,2,0,0,3,31,1,3,46,2,2,34,1,2,35,2,2,2,16,11,5,5,5,2,1,1,37.5
36,1,2,39,1,2,36,1,3,36,1,3,43,1,2,41,1,2,37,1,2,0,16,16,0,7,7,0,1,1,43.78571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,14,1,2,46,1,3,33,1,3,46,1,2,31,1,2,37,1,2,0,16,14,2,7,6,1,1,1,34.28571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,36,1,3,15,2,2,31,1,2,22,3,2,2,16,5,11,4,2,5,2,3,34.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,34,1,2,0,0,3,33,1,3,36,1,2,36,1,2,43,1,2,0,16,13,3,6,6,1,1,1,37.33333333
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,2,30,1,2,0,0,3,36,2,3,30,1,2,34,1,2,38,3,2,2,16,13,3,6,6,1,2,3,37.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,2,0,0,2,0,0,3,31,1,3,46,1,2,30,2,2,38,1,2,1,16,11,5,5,5,2,1,1,37.25
43,1,2,43,1,2,31,1,3,31,2,3,46,1,2,30,1,2,38,1,2,1,16,16,0,7,7,0,1,1,39.42857143
39,1,2,40,1,2,37,1,3,38,1,3,44,1,2,41,1,2,35,1,2,0,16,16,0,7,7,0,1,1,40.35714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,39,1,2,36,1,3,37,1,3,36,1,2,33,1,2,38,1,2,0,16,16,0,7,7,0,1,1,41
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,39,1,2,37,1,3,39,1,3,42,1,2,37,1,2,44,1,2,0,16,16,0,7,7,0,1,1,39.07142857
44,1,2,40,1,2,0,0,3,32,2,3,46,1,2,31,1,2,35,2,2,2,16,13,3,6,6,1,1,1,36.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,41,1,2,0,0,3,36,1,3,46,1,2,35,1,2,40,1,2,0,16,13,3,6,6,1,1,1,40.64285714
31,1,2,29,1,2,0,0,3,35,1,3,46,2,2,32,1,2,36,2,2,2,16,11,5,6,5,2,1,1,39
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,42,1,2,46,1,3,41,1,3,46,1,2,32,1,2,38,1,2,0,16,16,0,7,7,0,1,1,35.36363636
39,1,2,41,1,2,38,1,3,39,1,3,44,1,2,36,1,2,34,1,2,0,16,16,0,7,7,0,1,1,37.92857143
41,1,2,32,1,2,38,1,3,33,1,3,35,1,2,30,1,2,35,1,2,0,16,16,0,7,7,0,1,1,35.92857143
31,1,2,30,1,2,34,1,3,38,1,3,46,1,2,31,1,2,32,1,2,0,16,16,0,7,7,0,1,1,37
0,0,2,0,0,2,0,0,3,22,1,3,0,0,2,24,2,2,0,0,2,1,16,0,16,2,0,7,2,3,3
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,39,1,2,38,1,3,38,1,3,42,1,2,32,1,2,46,2,2,1,16,16,0,7,7,0,1,1,42.35714286
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,43,1,2,36,1,3,44,1,3,33,1,2,32,1,2,46,1,2,0,16,16,0,7,7,0,1,1,40.14285714
36,1,2,47,1,2,30,1,3,35,1,3,30,1,2,30,1,2,40,1,2,0,16,16,0,7,7,0,1,1,37
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
30,1,2,0,0,2,0,0,3,36,1,3,37,1,2,32,1,2,36,1,2,0,16,11,5,5,5,2,1,1,37.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,39,1,3,37,1,2,32,1,2,19,2,2,1,16,7,9,4,3,4,2,3,36.5
47,1,2,40,1,2,34,1,3,38,1,3,46,1,2,35,1,2,35,1,2,0,16,16,0,7,7,0,1,1,40.21428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,40,1,2,46,1,3,33,1,3,33,1,2,30,1,2,37,1,2,0,16,16,0,7,7,0,1,1,37.54545455
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,41,1,2,34,1,3,34,1,3,46,1,2,36,1,2,35,1,2,0,16,16,0,7,7,0,1,1,38.28571429
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,2,32,1,2,0,0,3,34,1,3,46,1,2,33,1,2,37,2,2,1,16,13,3,6,6,1,1,1,36.18181818
0,0,2,0,0,2,0,0,3,24,2,3,0,0,2,33,1,2,35,2,2,2,16,4,12,3,2,5,2,3,27
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,38,1,3,41,1,2,30,2,2,15,2,2,2,16,7,9,4,3,4,2,3,34.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,0,0,2,0,0,3,33,1,3,46,1,2,30,1,2,35,1,2,0,16,11,5,5,5,2,1,1,35.75
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,34,1,2,38,1,3,36,1,3,42,1,2,38,1,2,38,1,2,0,16,16,0,7,7,0,1,1,37.72727273
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,2,26,1,2,0,0,3,40,1,3,46,1,2,30,1,2,39,3,2,1,16,11,5,6,5,2,2,3,40
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,30,1,2,0,0,3,37,1,3,38,1,2,33,1,2,33,1,2,0,16,13,3,6,6,1,1,1,34.25
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,2,30,1,2,36,1,3,35,1,3,40,1,2,33,1,2,35,1,2,0,16,16,0,7,7,0,1,1,41.33333333
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,35,1,2,0,0,3,30,1,3,46,1,2,30,1,2,37,1,2,0,16,13,3,6,6,1,1,1,39.75
43,1,2,42,1,2,36,1,3,37,1,3,46,1,2,33,1,2,40,1,2,0,16,16,0,7,7,0,1,1,38.21428571
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
33,1,2,37,1,2,34,1,3,41,1,3,46,1,2,30,1,2,32,1,2,0,16,16,0,7,7,0,1,1,35.71428571
0,1,2,0,0,2,0,0,3,31,1,3,0,0,2,19,2,2,0,0,2,1,16,3,13,3,1,6,2,3,33.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,40,1,2,36,1,3,43,1,3,36,1,2,42,1,2,45,1,2,0,16,16,0,7,7,0,1,1,39.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,2,0,0,2,0,0,3,44,1,3,39,1,2,30,1,2,41,1,2,0,16,11,5,5,5,2,1,1,41.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,41,1,2,35,1,3,43,1,3,44,1,2,41,1,2,43,1,2,0,16,16,0,7,7,0,1,1,40.14285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
31,1,2,42,1,2,0,0,3,31,1,3,39,1,2,30,1,2,19,1,2,0,16,11,5,6,5,2,1,1,34.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,42,1,2,38,1,3,33,1,3,46,1,2,35,1,2,40,1,2,0,16,16,0,7,7,0,1,1,32.92857143
33,1,2,34,1,2,0,0,3,39,1,3,37,1,2,30,1,2,35,1,2,0,16,13,3,6,6,1,1,1,31.28571429
0,0,2,0,0,2,0,0,3,31,2,3,0,0,2,0,0,2,4,1,2,1,16,3,13,2,1,6,2,3,29
45,1,2,34,1,2,0,0,3,35,1,3,46,1,2,30,1,2,37,2,2,1,16,13,3,6,6,1,1,1,39.33333333
30,1,2,0,0,2,0,0,3,32,1,3,31,1,2,0,0,2,37,1,2,0,16,9,7,4,4,3,2,3,34.66666667
33,1,2,0,0,2,0,0,3,37,2,3,0,0,2,37,1,2,34,1,2,1,16,9,7,4,4,3,2,3,37
17,1,2,0,0,2,0,0,3,35,1,3,40,1,2,35,1,2,36,2,2,1,16,9,7,5,4,3,2,3,48
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,23,1,2,0,0,2,0,16,3,13,2,1,6,2,3,27
30,1,2,0,0,2,0,0,3,32,1,3,40,1,2,35,1,2,34,1,2,0,16,11,5,5,5,2,1,1,39
43,1,2,37,1,2,32,1,3,42,1,3,40,1,2,34,1,2,37,2,2,1,16,16,0,7,7,0,1,1,38.27272727
0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,34,1,2,0,0,2,0,16,5,11,2,2,5,2,3,40
43,1,2,0,0,2,0,0,3,32,1,3,37,1,2,33,1,2,40,1,2,0,16,11,5,5,5,2,1,1,39.33333333
34,1,2,0,0,2,43,1,3,42,1,3,50,1,2,32,1,2,36,2,2,1,16,14,2,6,6,1,1,1,39
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,45
37,1,2,31,1,2,30,1,3,34,1,3,46,1,2,32,1,2,35,1,2,0,16,16,0,7,7,0,1,1,43.71428571
31,1,2,0,0,2,30,1,3,44,1,3,50,1,2,32,1,2,32,1,2,0,16,14,2,6,6,1,1,1,38.66666667
0,0,2,0,0,2,0,0,3,38,1,3,40,1,2,32,1,2,37,1,2,0,16,9,7,4,4,3,2,3,35
0,0,2,0,0,2,0,0,3,32,1,3,36,1,2,31,2,2,36,1,2,1,16,9,7,4,4,3,2,3,34.5
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
35,1,2,43,1,2,38,1,3,46,1,3,46,1,2,32,1,2,43,2,2,1,16,16,0,7,7,0,1,1,37.25
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
34,1,2,0,0,2,0,0,3,33,1,3,45,1,2,34,1,2,40,1,2,0,16,11,5,5,5,2,1,1,36
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,47,1,2,37,1,3,44,1,3,50,1,2,34,1,2,37,1,2,0,16,16,0,7,7,0,1,1,38.28571429
39,1,2,0,0,2,0,0,3,31,1,3,38,1,2,36,1,2,27,1,2,0,16,9,7,5,4,3,2,3,35.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,35
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,37,1,2,36,1,3,46,1,3,47,1,2,34,1,2,42,1,2,0,16,16,0,7,7,0,1,1,41.41666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,2,20,2,2,1,16,3,13,2,1,6,2,3,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,33
31,1,2,44,1,2,34,1,3,38,1,3,47,1,2,33,2,2,32,2,2,2,16,16,0,7,7,0,1,1,41.09090909
42,1,2,33,1,2,30,1,3,36,1,3,41,1,2,30,1,2,36,1,2,0,16,16,0,7,7,0,1,1,35.66666667
37,1,2,31,1,2,38,1,3,38,1,3,46,1,2,30,1,2,35,1,2,0,16,16,0,7,7,0,1,1,38
0,0,2,0,0,2,0,0,3,32,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,38
33,1,2,30,1,2,0,0,3,36,1,3,46,1,2,37,1,2,26,2,2,1,16,11,5,6,5,2,1,1,41
0,0,2,0,0,2,46,1,3,31,1,3,40,1,2,30,1,2,31,1,2,0,16,12,4,5,5,2,1,1,34
44,1,2,30,1,2,32,1,3,34,1,3,36,1,2,30,1,2,33,1,2,0,16,16,0,7,7,0,1,1,36.54545455
0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,36.33333333
0,0,2,0,0,2,0,0,3,42,1,3,0,0,2,0,0,2,33,1,2,0,16,5,11,2,2,5,2,3,37
0,0,2,0,0,2,0,0,3,32,1,3,40,1,2,30,1,2,22,1,2,0,16,7,9,4,3,4,2,3,41
30,1,2,30,1,2,0,0,3,43,1,3,42,1,2,32,1,2,37,1,2,0,16,13,3,6,6,1,1,1,34
40,1,2,0,0,2,0,0,3,40,1,3,40,1,2,30,1,2,36,1,2,0,16,11,5,5,5,2,1,1,37.33333333
0,0,2,0,0,2,46,2,3,39,2,3,39,1,2,30,2,2,44,3,2,4,16,12,4,5,5,2,2,3,35
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,48,1,2,30,1,3,42,1,3,46,1,2,33,1,2,32,1,2,0,16,16,0,7,7,0,1,1,34.64285714
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,38,1,3,37,1,2,30,1,2,35,2,2,1,16,9,7,4,4,3,2,3,36.75
40,1,2,0,0,2,0,0,3,31,1,3,40,1,2,30,1,2,43,2,2,1,16,11,5,5,5,2,1,1,37.66666667
0,0,2,0,0,2,0,0,3,31,1,3,41,1,2,33,1,2,38,1,2,0,16,9,7,4,4,3,2,3,32
0,0,2,0,0,2,0,0,3,35,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,0
40,1,2,31,1,2,0,0,3,39,1,3,35,1,2,31,1,2,35,1,2,0,16,13,3,6,6,1,1,1,34.27272727
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
32,1,2,42,1,2,33,1,3,44,1,3,47,1,2,34,1,2,39,1,2,0,16,16,0,7,7,0,1,1,37.07142857
40,1,2,37,1,2,37,1,3,37,1,3,50,1,2,32,1,2,39,1,2,0,16,16,0,7,7,0,1,1,38.71428571
37,1,2,42,1,2,32,1,3,36,1,3,47,1,2,33,1,2,40,1,2,0,16,16,0,7,7,0,1,1,37
28,1,2,0,0,2,33,1,3,32,1,3,41,1,2,30,1,2,20,1,2,0,16,10,6,6,4,3,2,3,38
0,0,2,0,0,2,0,0,3,34,1,3,0,0,2,0,0,2,0,0,2,0,16,3,13,1,1,6,2,3,27
0,0,2,0,0,2,0,0,3,25,1,3,0,0,2,0,0,2,0,0,2,0,16,0,16,1,0,7,2,3,33
40,1,2,48,1,2,35,2,3,34,1,3,50,1,2,32,1,2,38,1,2,1,16,16,0,7,7,0,1,1,32.66666667
0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,31,1,2,0,0,3,37,1,3,41,1,2,36,1,2,34,1,2,0,16,13,3,6,6,1,1,1,33
0,0,2,0,0,2,0,0,3,38,1,3,44,1,2,38,1,2,34,1,2,0,16,9,7,4,4,3,2,3,46
0,0,2,0,0,2,0,0,3,37,1,3,37,1,2,32,2,2,30,1,2,1,16,9,7,4,4,3,2,3,37.5
40,1,2,43,1,2,33,1,3,34,1,3,42,1,2,30,1,2,38,1,2,0,16,16,0,7,7,0,1,1,37.5
37,1,2,49,1,2,38,1,3,31,1,3,38,1,2,32,1,2,35,1,2,0,16,16,0,7,7,0,1,1,37.27272727
0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,31,1,2,31,1,2,0,16,7,9,3,3,4,2,3,41
0,0,2,0,0,2,45,1,3,44,1,3,42,1,2,31,1,2,37,1,2,0,16,12,4,5,5,2,1,1,40
0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,2,35,1,2,0,16,5,11,2,2,5,2,3,38
32,1,2,0,0,2,0,0,3,30,1,3,35,1,2,33,1,2,36,1,2,0,16,11,5,5,5,2,1,1,36.5
48,1,2,0,0,2,0,0,3,41,1,3,41,1,2,30,1,2,33,1,2,0,16,11,5,5,5,2,1,1,32
